id_salle,nom_etablissement,circuit_cinema,commune,code_departement,nom_region,nombre_ecrans,nombre_fauteuils,classification_art_et_essai
CIN-00660,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,4,250,True
CIN-00661,Cinéma Indépendant Art & Essai Strasbourg,Cinéma Indépendant Art & Essai,Strasbourg,67 - Bas-Rhin,Grand Est,2,650,True
CIN-00662,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4,650,True
CIN-00663,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4,650,True
CIN-00664,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,2,650,True
CIN-00665,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,450,True
CIN-00666,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,3,250,True
CIN-00667,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,3,450,True
CIN-00668,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,3,450,True
CIN-00669,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,3,250,True
CIN-00670,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,4,450,True
CIN-00671,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,3,450,True
CIN-00672,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,3,250,True
CIN-00673,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3,650,True
CIN-00674,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,2,450,True
CIN-00675,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,650,True
CIN-00676,Cinéma Indépendant Art & Essai Strasbourg,Cinéma Indépendant Art & Essai,Strasbourg,67 - Bas-Rhin,Grand Est,4,650,True
CIN-00677,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,650,True
CIN-00678,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,250,True
CIN-00679,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,450,True
CIN-00680,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3,650,True
CIN-00681,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,250,True
CIN-00682,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,4,650,True
CIN-00683,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,3,250,True
CIN-00684,Cinéma Indépendant Art & Essai Strasbourg,Cinéma Indépendant Art & Essai,Strasbourg,67 - Bas-Rhin,Grand Est,2,450,True
CIN-00685,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,2,450,True
CIN-00686,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,2,250,True
CIN-00687,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,2,450,True
CIN-00688,Cinéma Indépendant Art & Essai Annecy,Cinéma Indépendant Art & Essai,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,450,True
CIN-00689,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,4,250,True
CIN-00690,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3,650,True
CIN-00691,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,650,True
CIN-00692,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4,650,True
CIN-00693,Cinéma Indépendant Art & Essai Strasbourg,Cinéma Indépendant Art & Essai,Strasbourg,67 - Bas-Rhin,Grand Est,3,450,True
CIN-00694,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,3,450,True
CIN-00695,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,2,250,True
CIN-00696,Cinéma Indépendant Art & Essai Strasbourg,Cinéma Indépendant Art & Essai,Strasbourg,67 - Bas-Rhin,Grand Est,4,450,True
CIN-00697,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,250,True
CIN-00698,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,650,True
CIN-00699,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,2,650,True
CIN-00700,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,2,450,True
CIN-00701,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,2,250,True
CIN-00702,Cinéma Indépendant Art & Essai Lyon,Cinéma Indépendant Art & Essai,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4,650,True
CIN-00703,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4,250,True
CIN-00704,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4,650,True
CIN-00705,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,2,650,True
CIN-00706,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,3,450,True
CIN-00707,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4,250,True
CIN-00708,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,4,650,True
CIN-00709,Cinéma Indépendant Art & Essai Nantes,Cinéma Indépendant Art & Essai,Nantes,44 - Loire-Atlantique,Pays de la Loire,4,250,True
CIN-00710,Cinéma Indépendant Art & Essai Lille,Cinéma Indépendant Art & Essai,Lille,59 - Nord,Hauts-de-France,4,650,True
CIN-00711,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,650,True
CIN-00712,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,2,450,True
CIN-00713,Cinéma Indépendant Art & Essai Rennes,Cinéma Indépendant Art & Essai,Rennes,35 - Ille-et-Vilaine,Bretagne,4,450,True
CIN-00714,Cinéma Indépendant Art & Essai Montpellier,Cinéma Indépendant Art & Essai,Montpellier,34 - Hérault,Occitanie,2,650,True
CIN-00715,Cinéma Indépendant Art & Essai Strasbourg,Cinéma Indépendant Art & Essai,Strasbourg,67 - Bas-Rhin,Grand Est,2,650,True
CIN-00716,Cinéma Indépendant Art & Essai Paris,Cinéma Indépendant Art & Essai,Paris,75 - Paris,Île-de-France,4,650,True
CIN-00717,Cinéma Indépendant Art & Essai Toulouse,Cinéma Indépendant Art & Essai,Toulouse,31 - Haute-Garonne,Occitanie,4,250,True
CIN-00718,Cinéma Indépendant Art & Essai Marseille,Cinéma Indépendant Art & Essai,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3,250,True
CIN-00719,Cinéma Indépendant Art & Essai Nice,Cinéma Indépendant Art & Essai,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4,450,True
CIN-00720,Cinéma Indépendant Art & Essai Bordeaux,Cinéma Indépendant Art & Essai,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,650,True
