code_barre_ean,nom_produit,marque_entreprise,rayon_categorie,nutri_score,nova_score,additifs_problematiques,alternatives_saines_recommandees,chiffre_affaires_annuel_eur,empreinte_carbone_100g,produit_image_url
5410081200445,L'original noir,Côte d'Or,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),16842958.81,0.51,gs://shelfoptimizer-product-images-data-agents/product_images/313682868304.jpg
7613035587793,NESTLE DESSERT Lait,Nestlé,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),6553499.85,0.48,gs://shelfoptimizer-product-images-data-agents/product_images/313722882704.jpg
7613035040700,NESTLÉ DESSERT Noir,Nestlé,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),1711131.22,0.18,gs://shelfoptimizer-product-images-data-agents/product_images/313742802951.jpg
3564700010877,Chocolat noir 72% cacao,Equador,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),18316825.22,0.75,gs://shelfoptimizer-product-images-data-agents/product_images/3564700010877.jpg
3560071005214,90% cacao noir,Carrefour,Épicerie Sucrée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),11946616.19,0.11,gs://shelfoptimizer-product-images-data-agents/product_images/3560071005214.jpg
3564700010846,Chocolat dessert pâtissier,Marque Repère,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),9297417.18,0.4,gs://shelfoptimizer-product-images-data-agents/product_images/3564700010846.jpg
3250390102625,Tablette dégustation chocolat noir min 70% - 100g,Les creations,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),3328301.49,0.53,gs://shelfoptimizer-product-images-data-agents/product_images/3250390102625.jpg
4056489719618,"Chocolat noir, Éclats d'amandes grillées & pointe de sel",Fairglobe,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),13679268.51,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/313783537124.jpg
3256220259576,Chocolat noir dégustation 85% de cacao Tablette de 100g,U,Épicerie Sucrée,D,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),17068219.42,0.26,gs://shelfoptimizer-product-images-data-agents/product_images/3256220259576.jpg
3256227824289,Chocolat Noir 85%,U,Épicerie Sucrée,D,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),2135842.22,0.84,gs://shelfoptimizer-product-images-data-agents/product_images/3256227824289.jpg
3046920013871,Lait Extra fin,Lindt,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),3067983.89,0.95,gs://shelfoptimizer-product-images-data-agents/product_images/3046920013871.jpg
3664346306591,POULAIN NOIR EXTRA 200G,Poulain,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),6452832.13,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/314053184589.jpg
3760091720603,Chocolat noir Fèves de cacao,Ethiquable,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),6891233.93,0.82,gs://shelfoptimizer-product-images-data-agents/product_images/314063531189.jpg
3560071276539,Tableta chocolate negro 85%,Carrefour BIO,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),4744169.16,0.08,gs://shelfoptimizer-product-images-data-agents/product_images/3560071276539.jpg
3760091722515,Nicaragua grand cru waslala 75%,Ethiquable,Épicerie Sucrée,D,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),4019904.37,0.92,gs://shelfoptimizer-product-images-data-agents/product_images/314099172990.jpg
7610036010503,Chocolat Villars Noir 85% 100g,Villars,Épicerie Sucrée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),5410242.46,0.87,gs://shelfoptimizer-product-images-data-agents/product_images/314116890304.jpg
16756168,Chocolat au lait feuilleté caramel,Poulain,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),18082123.23,0.92,gs://shelfoptimizer-product-images-data-agents/product_images/16756168.jpg
3700214618998,Chocolat 100% République Dominicaine,Alter Eco,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),8000128.4,0.22,gs://shelfoptimizer-product-images-data-agents/product_images/314126364149.jpg
20177218,NOIR DEGUSTATION 70% CARAMEL,J.D. Gross,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),2836702.84,0.4,gs://shelfoptimizer-product-images-data-agents/product_images/20177218.jpg
4335619177222,Chocolat Noir,Cemoi,Épicerie Sucrée,E,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),6953223.49,0.38,gs://shelfoptimizer-product-images-data-agents/product_images/314191267544.jpg
3477730001305,Chocolat noir 80% - Équateur,Kaoka,Épicerie Sucrée,D,3,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),14797870.39,0.63,gs://shelfoptimizer-product-images-data-agents/product_images/3477730001305.jpg
3045140118502,Milka Tablette Noisette,Milka,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),1759694.16,0.47,gs://shelfoptimizer-product-images-data-agents/product_images/3045140118502.jpg
3760091725301,Chocolat noir 98 % Équateur,Éthiquable,Épicerie Sucrée,D,3,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),5717791.15,0.36,gs://shelfoptimizer-product-images-data-agents/product_images/314258258215.jpg
3045140105106,Chocolat au lait du Pays Alpin,Milka,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),5991913.59,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/3045140105106.jpg
3256220268363,Chocolat noir 72 % de cacao,Super U,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),2954619.69,0.51,gs://shelfoptimizer-product-images-data-agents/product_images/3256220268363.jpg
3483981900052,chocolat noir 85 % madagascar,Terra etica,Épicerie Sucrée,D,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),11138923.22,0.19,gs://shelfoptimizer-product-images-data-agents/product_images/3483981900052.jpg
3760278860498,Chocolat gianduja,Ethiquable,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),16360475.44,0.87,gs://shelfoptimizer-product-images-data-agents/product_images/3142952530031.jpg
3760091723574,Chocolat noir caramel pointe de sel,Ethiquable,Épicerie Sucrée,E,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),6044566.41,0.52,gs://shelfoptimizer-product-images-data-agents/product_images/3142959900004.jpg
7622210720566,Milka au lait du pays alpin,Milka,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),17101734.31,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/314307468011.jpg
3700214612125,Noir quinoa soufflé,Alter Eco,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),12230370.13,0.67,gs://shelfoptimizer-product-images-data-agents/product_images/314308229010.jpg
8000300312102,CRUNCH Lait Tablette 2x100g,Nestlé,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),6911331.54,0.22,gs://shelfoptimizer-product-images-data-agents/product_images/314348818957.jpg
3760278865677,Togo grand cru akebou 76%,ETHIQUABLE,Épicerie Sucrée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),14286883.2,0.19,gs://shelfoptimizer-product-images-data-agents/product_images/314380030411.jpg
3175681016590,Chocolat noir sans sucres ajoutés,Gerblé,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),17258695.16,0.81,gs://shelfoptimizer-product-images-data-agents/product_images/3175681016590.jpg
3046920042963,150G LINDOR LAIT LINDT,Lindt,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),3131354.6,0.51,gs://shelfoptimizer-product-images-data-agents/product_images/3046920042963.jpg
3560071453442,85% Cacao NOIR,Carrefour,Épicerie Sucrée,D,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),9410549.5,0.46,gs://shelfoptimizer-product-images-data-agents/product_images/3560071453442.jpg
3046920042765,Lindor noir,Lindt,Épicerie Sucrée,E,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),1343584.63,0.48,gs://shelfoptimizer-product-images-data-agents/product_images/3046920042765.jpg
3760091720627,Chocolat noir Quinoa,Ethiquable,Épicerie Sucrée,E,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),12775378.73,0.93,gs://shelfoptimizer-product-images-data-agents/product_images/314478770710.jpg
3760091726674,Chocolat lait nature tendre et fondant,Ethiquable,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),10053730.16,0.09,gs://shelfoptimizer-product-images-data-agents/product_images/314567128005.jpg
3046920013925,3X100G MAITRE CHOCOLATIER LAIT,Lindt,Épicerie Sucrée,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),13472628.26,0.26,gs://shelfoptimizer-product-images-data-agents/product_images/3046920013925.jpg
3240931548111,Gnocchi à poêler,Lustucru,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),18488615.12,0.39,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548111.jpg
3240931548135,Lustucru gnocchi a poêler format xxl 720g,Lustucru,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),7235704.26,0.71,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548135.jpg
3240931548128,Lustucru gnocchi a poêler 520g,Lustucru,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),557290.9,0.4,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548128.jpg
8076809529433,Whole Wheat Penne Rigate,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,2090373.71,0.41,gs://shelfoptimizer-product-images-data-agents/product_images/314612325730.jpg
3175681170841,"Ravioli au tofu, tomates, basilic",Céréales bio,Épicerie Salée,B,3,Aucun additif à risque,Produit Conforme,17851828.45,0.28,gs://shelfoptimizer-product-images-data-agents/product_images/3175681170841.jpg
8001665726580,Ricotta & Épinards,Giovanni Rana,Épicerie Salée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),7934540.19,0.57,gs://shelfoptimizer-product-images-data-agents/product_images/314643298224.jpg
8076800376999,Lasagne all'uovo,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,5287931.41,0.17,gs://shelfoptimizer-product-images-data-agents/product_images/314644195979.jpg
3240931547213,Gnocchi aux pommes de terre,Lustucru,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),3127826.38,0.84,gs://shelfoptimizer-product-images-data-agents/product_images/3240931547213.jpg
3175681259089,"céréales et légumes, façon pad thaï, bio",Céréal BIO,Épicerie Salée,B,3,Aucun additif à risque,Produit Conforme,12946185.53,0.56,gs://shelfoptimizer-product-images-data-agents/product_images/3175681259089.jpg
3478820600651,spaghetti au quinoa ail et persil,Jardin Bio étic,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,18160921.89,0.54,gs://shelfoptimizer-product-images-data-agents/product_images/3478820600651.jpg
8001665725712,Girasoli Pesto basilic et pignons,Giovanni Rana,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),10758557.62,0.87,gs://shelfoptimizer-product-images-data-agents/product_images/314703627496.jpg
3240931545264,GIRASOLI RICOTTA EPINARD,Lustucru,Épicerie Salée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),696977.26,0.18,gs://shelfoptimizer-product-images-data-agents/product_images/3240931545264.jpg
3252971595857,Les Crozets au Sarrasin,Alpina Savoie,Épicerie Salée,A,3,Aucun additif à risque,Produit Conforme,8583437.57,0.13,gs://shelfoptimizer-product-images-data-agents/product_images/3252971595857.jpg
8076809529419,Pâtes spaghetti au blé complet integral 500g,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,13075022.34,0.29,gs://shelfoptimizer-product-images-data-agents/product_images/314798501218.jpg
8001665712859,Plaisir du Primeur -  Girasoli cèpes,Rana,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),3162609.76,0.4,gs://shelfoptimizer-product-images-data-agents/product_images/314807661904.jpg
8001665705417,Ravioli bio au blé complet épinards ricotta burrata,Giovanni Rana,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),14939828.21,0.66,gs://shelfoptimizer-product-images-data-agents/product_images/314888858732.jpg
8076800195057,Spaghetti N° 5,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,7903791.28,0.8,gs://shelfoptimizer-product-images-data-agents/product_images/314929851730.jpg
3038352880305,Le Ravioli pur boeuf,PANZANI,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),13062777.39,0.2,gs://shelfoptimizer-product-images-data-agents/product_images/3038352880305.jpg
8001665726573,Pâtes fraîches jambon cru,Rana,Épicerie Salée,D,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),9077267.34,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/314939291742.jpg
8722700027775,"Soupe Thai  (Nouilles, champignons et pousses de soja)  د تای سوپ",Knorr,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),8316420.38,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/314951306873.jpg
3478820043625,Spaghetti au Quinoa Tomate,Jardin Bio étic,Épicerie Salée,A,4,Aucun additif à risque,Produit Conforme,7352046.73,0.1,gs://shelfoptimizer-product-images-data-agents/product_images/3478820043625.jpg
8076800105735,Penne Rigate,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,9653058.33,0.69,gs://shelfoptimizer-product-images-data-agents/product_images/314981086079.jpg
8076800105056,Pâtes spaghetti n°5 1kg,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,13184898.68,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/314992154080.jpg
8076809523509,Pâtes linguine collezione 500g,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,4790319.68,0.15,gs://shelfoptimizer-product-images-data-agents/product_images/314996960721.jpg
3038352880206,Ravioli pur bœuf  sans colorant ni conservateur,PANZANI,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),4558225.15,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/3038352880206.jpg
8076809514439,Pâtes coquillettes 1kg,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,3857029.52,0.33,gs://shelfoptimizer-product-images-data-agents/product_images/315019606798.jpg
4002359650178,Vermicelles de Riz,Si Wan,Épicerie Salée,B,1,Aucun additif à risque,Produit Conforme,17753649.69,0.42,gs://shelfoptimizer-product-images-data-agents/product_images/315035538759.jpg
8076809512268,Girandole Torsades,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,7062278.39,0.86,gs://shelfoptimizer-product-images-data-agents/product_images/315072985295.jpg
3760020509316,Tire-bouchons semi-complets,Jardin bio,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,9132512.39,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/315077222772.jpg
3038350013606,Torti qualité supérieure 500g,Panzani,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,17371126.19,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/3038350013606.jpg
3240931546353,Tagliatelles aux œufs frais,Lustucru,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,1579442.76,0.56,gs://shelfoptimizer-product-images-data-agents/product_images/3240931546353.jpg
8001665725729,GIRASOLI PESTO ROSSO,Rana,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),9875739.05,0.49,gs://shelfoptimizer-product-images-data-agents/product_images/315091865268.jpg
3229820181363,Ramen soja caramel,Tanoshi,Épicerie Salée,B,4,Aucun additif à risque,Produit Conforme,1185100.29,0.47,gs://shelfoptimizer-product-images-data-agents/product_images/3229820181363.jpg
8008343201179,Gnocchi di Patate,RUMMO,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),5274015.98,0.44,gs://shelfoptimizer-product-images-data-agents/product_images/315108799263.jpg
8076802085738,Penne Rigate No. 73 Durum Wheat Semolina Pasta,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,10807486.48,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/315113984392.jpg
3240930116120,Lustucru ravioli pur boeuf,Lustucru,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),6743151.04,0.1,gs://shelfoptimizer-product-images-data-agents/product_images/3240930116120.jpg
3229820762043,Nouilles poulet teriyaki,Tanoshi,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),9721177.03,0.68,gs://shelfoptimizer-product-images-data-agents/product_images/3229820762043.jpg
3240931548258,Lustucru girasoli tomate basilic mozzarella 250g,Lustucru,Épicerie Salée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),17633541.94,0.69,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548258.jpg
3038353020106,Lasagne qualité supérieure 500g,Panzani,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,7576586.57,0.2,gs://shelfoptimizer-product-images-data-agents/product_images/3038353020106.jpg
8008343200486,Fusilli No 48,Rummo,Épicerie Salée,A,3,Aucun additif à risque,Produit Conforme,15310638.97,0.23,gs://shelfoptimizer-product-images-data-agents/product_images/315201307115.jpg
8076809523714,BARILLA TAGLIATELLE 500g,BARILLA,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,8271518.42,0.27,gs://shelfoptimizer-product-images-data-agents/product_images/315233742687.jpg
3564707000109,Torsades complètes,Bio Village,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,14068048.73,0.67,gs://shelfoptimizer-product-images-data-agents/product_images/3564707000109.jpg
8076809532709,coquillette,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,11952160.07,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/315280930715.jpg
3760020509293,Coquillettes semi-complètes,Jardin bio,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,11775279.64,0.81,gs://shelfoptimizer-product-images-data-agents/product_images/315289448872.jpg
8001665712873,Girasoli Potiron & Petits Oignons Grillés Plaisir du Primeux,Giovanni Rana,Épicerie Salée,B,4,Aucun additif à risque,Produit Conforme,3132472.06,0.5,gs://shelfoptimizer-product-images-data-agents/product_images/315293060854.jpg
3038350333001,Coquillettes,Panzani,Épicerie Salée,A,3,Aucun additif à risque,Produit Conforme,15946450.28,0.7,gs://shelfoptimizer-product-images-data-agents/product_images/3038350333001.jpg
3266140062125,Ravioles du Dauphiné LABEL ROUGE IGP 240g,Saint jean,Épicerie Salée,D,3,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),17626688.24,0.3,gs://shelfoptimizer-product-images-data-agents/product_images/3266140062125.jpg
8076802085912,Pipe Rigate,Barilla,Épicerie Salée,A,3,Aucun additif à risque,Produit Conforme,16137480.76,0.29,gs://shelfoptimizer-product-images-data-agents/product_images/315337583238.jpg
3229820765365,Ramen saveur boeuf,Tanoshi,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),393159.25,0.9,gs://shelfoptimizer-product-images-data-agents/product_images/3229820765365.jpg
8076808140325,Pâtes coquillettes 500g,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,10289115.53,0.78,gs://shelfoptimizer-product-images-data-agents/product_images/315356492861.jpg
8076802085981,Fusilli,BARILLA COLLEZIONE,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,6907134.41,0.93,gs://shelfoptimizer-product-images-data-agents/product_images/315368643982.jpg
3240931548241,Lustucru tortellini jambon cru 250g,Lustucru,Épicerie Salée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),9575282.36,0.42,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548241.jpg
4002359660894,nouilles en nid,suzi wan,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,12593949.84,0.69,gs://shelfoptimizer-product-images-data-agents/product_images/315395939903.jpg
4002359012839,Nouilles aux oeufs,SUZY WAN,Épicerie Salée,B,3,Aucun additif à risque,Produit Conforme,16078962.31,0.86,gs://shelfoptimizer-product-images-data-agents/product_images/315459373440.jpg
3252971341003,Avoines,Alpina,Épicerie Salée,B,1,Aucun additif à risque,Produit Conforme,8775956.85,0.59,gs://shelfoptimizer-product-images-data-agents/product_images/3252971341003.jpg
8076809578363,Linguine- Pâtes alimentaires de semoule et de blé dur 500G,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,6151392.7,0.34,gs://shelfoptimizer-product-images-data-agents/product_images/315470371956.jpg
8001665726627,"Rana Bacon, mozzarella & speck",RANA,Épicerie Salée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),4808200.66,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/315479834344.jpg
3266140062132,Ravioles du Dauphiné LABEL ROUGE IGP Lot de,Saint jean,Épicerie Salée,D,3,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),415976.99,0.21,gs://shelfoptimizer-product-images-data-agents/product_images/3266140062132.jpg
8008343200660,Penne Rigate N°66,Rummo,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,16423427.39,0.76,gs://shelfoptimizer-product-images-data-agents/product_images/315505301605.jpg
8076809585873,Penne Barilla Protéine,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,18381039.65,0.11,gs://shelfoptimizer-product-images-data-agents/product_images/315514545728.jpg
3252971585858,Les Crozets Nature,Alpina,Épicerie Salée,A,3,Aucun additif à risque,Produit Conforme,13030267.13,0.1,gs://shelfoptimizer-product-images-data-agents/product_images/3252971585858.jpg
3560070816828,Tortellini Ricotta & Epinard,Carrefour,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),3745354.39,0.38,gs://shelfoptimizer-product-images-data-agents/product_images/3560070816828.jpg
8076809585866,Fusilli Barilla Protéine,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,4395631.37,0.42,gs://shelfoptimizer-product-images-data-agents/product_images/3155251205388.jpg
3229820765372,Nouilles japonaises saveur boeuf teppanyaki,Tanoshi,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),18112082.62,0.39,gs://shelfoptimizer-product-images-data-agents/product_images/3229820765372.jpg
3701002402478,Tortelloni ricotta epinards,Dorolina,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),15099427.94,0.41,gs://shelfoptimizer-product-images-data-agents/product_images/3155251205500.jpg
8001665714372,Tortellini ricotta & épinards,Giovanni Rana,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),17812691.59,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/3155251205524.jpg
4002359013119,Nouilles aux œufs,Suzi Wan,Épicerie Salée,B,3,Aucun additif à risque,Produit Conforme,9843971.17,0.64,gs://shelfoptimizer-product-images-data-agents/product_images/3155253020644.jpg
8001665712866,"Grandi Girasoli - Ricotta, Epinards & Mascarpone",Giovanni Rana,Épicerie Salée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),9750149.87,0.63,gs://shelfoptimizer-product-images-data-agents/product_images/315537787548.jpg
3166352940092,Saint Jacques,Weight Watchers,Épicerie Salée,B,4,Aucun additif à risque,Produit Conforme,2354972.72,0.56,gs://shelfoptimizer-product-images-data-agents/product_images/3166352940092.jpg
20995744,Spaghetti blé complet Bio,Combino,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,2230289.56,0.73,gs://shelfoptimizer-product-images-data-agents/product_images/20995744.jpg
3266140064181,Pates fraiches farcies aux girolles,Saint jean,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),9177032.75,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/3266140064181.jpg
8001665726603,Rana Tomate & Mozzarella,RANA,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),7471484.11,0.92,gs://shelfoptimizer-product-images-data-agents/product_images/315591207563.jpg
3240931548784,Lustucru gnocchi a poeler star 300g,Lustucru selection,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),16568821.0,0.33,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548784.jpg
3560070825493,Fusilli Blé complet,Carrefour,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,3650959.88,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/3560070825493.jpg
4056489009191,Tortelloni Ricotta et épinards,Baresa,Épicerie Salée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),1407206.58,0.13,gs://shelfoptimizer-product-images-data-agents/product_images/315623717016.jpg
3564700674031,Torsades au blé complet,Marque Repère,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,12312052.7,0.1,gs://shelfoptimizer-product-images-data-agents/product_images/3564700674031.jpg
3240931546667,Gnocchi à poêler roll 300g,Lustucru,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),16708654.68,0.47,gs://shelfoptimizer-product-images-data-agents/product_images/3240931546667.jpg
3560071082727,Penne rigate Semi-Complets,Carrefour BIO,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,17516118.13,0.92,gs://shelfoptimizer-product-images-data-agents/product_images/3560071082727.jpg
3229820794723,Ramen saveur poulet teriyaki,Tanoshi,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),2652202.57,0.18,gs://shelfoptimizer-product-images-data-agents/product_images/3229820794723.jpg
3240931540177,Lustucru gnocchi a poeler extra fromage maxi 500g,Lustucru,Épicerie Salée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),4732676.59,0.73,gs://shelfoptimizer-product-images-data-agents/product_images/3240931540177.jpg
3038350015006,Spaghetti qualité supérieure 500g,Ebro Foods,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,8839841.58,0.83,gs://shelfoptimizer-product-images-data-agents/product_images/3038350015006.jpg
3038350023001,Coquillettes,Ebro Foods,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,7835745.55,0.39,gs://shelfoptimizer-product-images-data-agents/product_images/3038350023001.jpg
