id_magasin,nom_magasin,enseigne,commune,code_departement,nom_region,tranche_horaire,affluence_clients_jour,taux_conversion_passage_caisses_pct,demarque_pertes_produits_frais_14j_eur,consigne_reassort_automatique
MAG-0123,Carrefour Hyper Rennes #123,Carrefour Hyper,Rennes,35 - Ille-et-Vilaine,Bretagne,17h-20h,767,79.1,16878.43,REASSORT_URGENT_AUTOMATIQUE
MAG-0124,Carrefour Hyper Lille #124,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,08h-11h,1396,75.3,10464.39,CONFORME
MAG-0124,Carrefour Hyper Lille #124,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,11h-14h,526,75.7,8860.91,CONFORME
MAG-0124,Carrefour Hyper Lille #124,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,14h-17h,770,62.9,12164.89,REASSORT_URGENT_AUTOMATIQUE
MAG-0124,Carrefour Hyper Lille #124,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,17h-20h,2126,76.1,3006.33,CONFORME
MAG-0125,Intermarché Marseille #125,Intermarché,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,08h-11h,489,75.6,16690.28,REASSORT_URGENT_AUTOMATIQUE
MAG-0125,Intermarché Marseille #125,Intermarché,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,11h-14h,2008,70.2,6525.49,CONFORME
MAG-0125,Intermarché Marseille #125,Intermarché,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14h-17h,1625,67.2,12405.41,REASSORT_URGENT_AUTOMATIQUE
MAG-0125,Intermarché Marseille #125,Intermarché,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,17h-20h,1956,62.7,8795.57,CONFORME
MAG-0126,Carrefour Hyper Bordeaux #126,Carrefour Hyper,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,08h-11h,776,73.3,16589.23,REASSORT_URGENT_AUTOMATIQUE
MAG-0126,Carrefour Hyper Bordeaux #126,Carrefour Hyper,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,11h-14h,1297,78.9,1509.77,CONFORME
MAG-0126,Carrefour Hyper Bordeaux #126,Carrefour Hyper,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,14h-17h,658,73.9,13121.25,REASSORT_URGENT_AUTOMATIQUE
MAG-0126,Carrefour Hyper Bordeaux #126,Carrefour Hyper,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,17h-20h,716,87.9,14388.2,REASSORT_URGENT_AUTOMATIQUE
MAG-0127,Auchan Super Nantes #127,Auchan Super,Nantes,44 - Loire-Atlantique,Pays de la Loire,08h-11h,1524,88.3,12386.1,REASSORT_URGENT_AUTOMATIQUE
MAG-0127,Auchan Super Nantes #127,Auchan Super,Nantes,44 - Loire-Atlantique,Pays de la Loire,11h-14h,2773,66.7,6557.25,CONFORME
MAG-0127,Auchan Super Nantes #127,Auchan Super,Nantes,44 - Loire-Atlantique,Pays de la Loire,14h-17h,742,75.5,5374.77,CONFORME
MAG-0127,Auchan Super Nantes #127,Auchan Super,Nantes,44 - Loire-Atlantique,Pays de la Loire,17h-20h,1004,69.6,18210.57,REASSORT_URGENT_AUTOMATIQUE
MAG-0128,Carrefour Hyper Marseille #128,Carrefour Hyper,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,08h-11h,713,87.9,2179.08,CONFORME
MAG-0128,Carrefour Hyper Marseille #128,Carrefour Hyper,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,11h-14h,850,72.4,4538.13,CONFORME
MAG-0128,Carrefour Hyper Marseille #128,Carrefour Hyper,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14h-17h,992,71.7,17065.64,REASSORT_URGENT_AUTOMATIQUE
MAG-0128,Carrefour Hyper Marseille #128,Carrefour Hyper,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,17h-20h,516,81.1,9712.74,CONFORME
MAG-0129,Carrefour Hyper Lyon #129,Carrefour Hyper,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,08h-11h,2520,73.5,6193.19,CONFORME
MAG-0129,Carrefour Hyper Lyon #129,Carrefour Hyper,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,11h-14h,1282,64.0,5418.43,CONFORME
MAG-0129,Carrefour Hyper Lyon #129,Carrefour Hyper,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14h-17h,811,80.0,14600.64,REASSORT_URGENT_AUTOMATIQUE
MAG-0129,Carrefour Hyper Lyon #129,Carrefour Hyper,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,17h-20h,2477,81.1,10807.6,CONFORME
MAG-0130,E.Leclerc Strasbourg #130,E.Leclerc,Strasbourg,67 - Bas-Rhin,Grand Est,08h-11h,655,87.0,13504.54,REASSORT_URGENT_AUTOMATIQUE
MAG-0130,E.Leclerc Strasbourg #130,E.Leclerc,Strasbourg,67 - Bas-Rhin,Grand Est,11h-14h,2717,78.3,14941.21,REASSORT_URGENT_AUTOMATIQUE
MAG-0130,E.Leclerc Strasbourg #130,E.Leclerc,Strasbourg,67 - Bas-Rhin,Grand Est,14h-17h,1014,66.4,12121.81,REASSORT_URGENT_AUTOMATIQUE
MAG-0130,E.Leclerc Strasbourg #130,E.Leclerc,Strasbourg,67 - Bas-Rhin,Grand Est,17h-20h,1131,64.8,5600.4,CONFORME
MAG-0131,Auchan Super Lyon #131,Auchan Super,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,08h-11h,2779,74.5,13706.6,REASSORT_URGENT_AUTOMATIQUE
MAG-0131,Auchan Super Lyon #131,Auchan Super,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,11h-14h,893,87.0,12549.72,REASSORT_URGENT_AUTOMATIQUE
MAG-0131,Auchan Super Lyon #131,Auchan Super,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14h-17h,2403,87.4,1469.94,CONFORME
MAG-0131,Auchan Super Lyon #131,Auchan Super,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,17h-20h,591,62.9,4407.23,CONFORME
MAG-0132,Intermarché Nantes #132,Intermarché,Nantes,44 - Loire-Atlantique,Pays de la Loire,08h-11h,2046,82.2,5345.8,CONFORME
MAG-0132,Intermarché Nantes #132,Intermarché,Nantes,44 - Loire-Atlantique,Pays de la Loire,11h-14h,352,84.0,9248.48,CONFORME
MAG-0132,Intermarché Nantes #132,Intermarché,Nantes,44 - Loire-Atlantique,Pays de la Loire,14h-17h,1615,63.3,17384.75,REASSORT_URGENT_AUTOMATIQUE
MAG-0132,Intermarché Nantes #132,Intermarché,Nantes,44 - Loire-Atlantique,Pays de la Loire,17h-20h,1784,86.7,1949.17,CONFORME
MAG-0133,Intermarché Rennes #133,Intermarché,Rennes,35 - Ille-et-Vilaine,Bretagne,08h-11h,1665,71.2,17435.43,REASSORT_URGENT_AUTOMATIQUE
MAG-0133,Intermarché Rennes #133,Intermarché,Rennes,35 - Ille-et-Vilaine,Bretagne,11h-14h,1748,84.1,5241.56,CONFORME
MAG-0133,Intermarché Rennes #133,Intermarché,Rennes,35 - Ille-et-Vilaine,Bretagne,14h-17h,722,68.5,8147.14,CONFORME
MAG-0133,Intermarché Rennes #133,Intermarché,Rennes,35 - Ille-et-Vilaine,Bretagne,17h-20h,2241,80.9,2225.16,CONFORME
MAG-0134,Carrefour Hyper Rennes #134,Carrefour Hyper,Rennes,35 - Ille-et-Vilaine,Bretagne,08h-11h,2571,64.2,7885.12,CONFORME
MAG-0134,Carrefour Hyper Rennes #134,Carrefour Hyper,Rennes,35 - Ille-et-Vilaine,Bretagne,11h-14h,515,75.8,12942.37,REASSORT_URGENT_AUTOMATIQUE
MAG-0134,Carrefour Hyper Rennes #134,Carrefour Hyper,Rennes,35 - Ille-et-Vilaine,Bretagne,14h-17h,2250,68.8,3767.63,CONFORME
MAG-0134,Carrefour Hyper Rennes #134,Carrefour Hyper,Rennes,35 - Ille-et-Vilaine,Bretagne,17h-20h,1510,66.3,13730.71,REASSORT_URGENT_AUTOMATIQUE
MAG-0135,Carrefour Hyper Strasbourg #135,Carrefour Hyper,Strasbourg,67 - Bas-Rhin,Grand Est,08h-11h,2349,76.8,2679.05,CONFORME
MAG-0135,Carrefour Hyper Strasbourg #135,Carrefour Hyper,Strasbourg,67 - Bas-Rhin,Grand Est,11h-14h,535,77.0,17915.07,REASSORT_URGENT_AUTOMATIQUE
MAG-0135,Carrefour Hyper Strasbourg #135,Carrefour Hyper,Strasbourg,67 - Bas-Rhin,Grand Est,14h-17h,2539,71.2,7323.53,CONFORME
MAG-0135,Carrefour Hyper Strasbourg #135,Carrefour Hyper,Strasbourg,67 - Bas-Rhin,Grand Est,17h-20h,657,66.7,3552.81,CONFORME
MAG-0136,E.Leclerc Bordeaux #136,E.Leclerc,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,08h-11h,478,83.6,4890.92,CONFORME
MAG-0136,E.Leclerc Bordeaux #136,E.Leclerc,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,11h-14h,2328,74.0,5581.68,CONFORME
MAG-0136,E.Leclerc Bordeaux #136,E.Leclerc,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,14h-17h,2610,72.4,13793.82,REASSORT_URGENT_AUTOMATIQUE
MAG-0136,E.Leclerc Bordeaux #136,E.Leclerc,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,17h-20h,1479,75.4,17368.71,REASSORT_URGENT_AUTOMATIQUE
MAG-0137,E.Leclerc Lille #137,E.Leclerc,Lille,59 - Nord,Hauts-de-France,08h-11h,2023,76.9,13376.41,REASSORT_URGENT_AUTOMATIQUE
MAG-0137,E.Leclerc Lille #137,E.Leclerc,Lille,59 - Nord,Hauts-de-France,11h-14h,1532,67.8,4787.31,CONFORME
MAG-0137,E.Leclerc Lille #137,E.Leclerc,Lille,59 - Nord,Hauts-de-France,14h-17h,553,79.9,3886.04,CONFORME
MAG-0137,E.Leclerc Lille #137,E.Leclerc,Lille,59 - Nord,Hauts-de-France,17h-20h,2337,79.0,9470.28,CONFORME
MAG-0138,Carrefour Hyper Lille #138,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,08h-11h,1116,68.2,14769.58,REASSORT_URGENT_AUTOMATIQUE
MAG-0138,Carrefour Hyper Lille #138,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,11h-14h,1498,65.0,12948.22,REASSORT_URGENT_AUTOMATIQUE
MAG-0138,Carrefour Hyper Lille #138,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,14h-17h,2260,66.1,9102.1,CONFORME
MAG-0138,Carrefour Hyper Lille #138,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,17h-20h,2091,63.0,8634.28,CONFORME
MAG-0139,Monoprix Bordeaux #139,Monoprix,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,08h-11h,1116,64.7,12265.14,REASSORT_URGENT_AUTOMATIQUE
MAG-0139,Monoprix Bordeaux #139,Monoprix,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,11h-14h,981,85.6,13860.45,REASSORT_URGENT_AUTOMATIQUE
MAG-0139,Monoprix Bordeaux #139,Monoprix,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,14h-17h,1717,74.7,13420.65,REASSORT_URGENT_AUTOMATIQUE
MAG-0139,Monoprix Bordeaux #139,Monoprix,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,17h-20h,1501,67.5,3769.71,CONFORME
MAG-0140,E.Leclerc Toulouse #140,E.Leclerc,Toulouse,31 - Haute-Garonne,Occitanie,08h-11h,1393,62.1,12705.19,REASSORT_URGENT_AUTOMATIQUE
MAG-0140,E.Leclerc Toulouse #140,E.Leclerc,Toulouse,31 - Haute-Garonne,Occitanie,11h-14h,2372,83.5,17129.93,REASSORT_URGENT_AUTOMATIQUE
MAG-0140,E.Leclerc Toulouse #140,E.Leclerc,Toulouse,31 - Haute-Garonne,Occitanie,14h-17h,385,76.1,10235.5,CONFORME
MAG-0140,E.Leclerc Toulouse #140,E.Leclerc,Toulouse,31 - Haute-Garonne,Occitanie,17h-20h,591,85.2,2057.4,CONFORME
MAG-0141,Auchan Super Toulouse #141,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,08h-11h,978,62.8,4224.81,CONFORME
MAG-0141,Auchan Super Toulouse #141,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,11h-14h,457,80.0,6016.33,CONFORME
MAG-0141,Auchan Super Toulouse #141,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,14h-17h,1516,87.3,10715.58,CONFORME
MAG-0141,Auchan Super Toulouse #141,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,17h-20h,2708,85.0,4927.22,CONFORME
MAG-0142,Auchan Super Toulouse #142,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,08h-11h,591,69.6,7489.87,CONFORME
MAG-0142,Auchan Super Toulouse #142,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,11h-14h,834,62.9,7156.7,CONFORME
MAG-0142,Auchan Super Toulouse #142,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,14h-17h,835,79.3,7353.96,CONFORME
MAG-0142,Auchan Super Toulouse #142,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,17h-20h,1083,84.8,13363.99,REASSORT_URGENT_AUTOMATIQUE
MAG-0143,Monoprix Nantes #143,Monoprix,Nantes,44 - Loire-Atlantique,Pays de la Loire,08h-11h,2078,74.5,13126.51,REASSORT_URGENT_AUTOMATIQUE
MAG-0143,Monoprix Nantes #143,Monoprix,Nantes,44 - Loire-Atlantique,Pays de la Loire,11h-14h,1835,67.8,11301.84,CONFORME
MAG-0143,Monoprix Nantes #143,Monoprix,Nantes,44 - Loire-Atlantique,Pays de la Loire,14h-17h,1602,84.1,4338.82,CONFORME
MAG-0143,Monoprix Nantes #143,Monoprix,Nantes,44 - Loire-Atlantique,Pays de la Loire,17h-20h,476,62.9,8429.48,CONFORME
MAG-0144,Carrefour Hyper Lille #144,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,08h-11h,713,66.7,2750.15,CONFORME
MAG-0144,Carrefour Hyper Lille #144,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,11h-14h,582,77.8,14688.8,REASSORT_URGENT_AUTOMATIQUE
MAG-0144,Carrefour Hyper Lille #144,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,14h-17h,1720,83.5,15051.2,REASSORT_URGENT_AUTOMATIQUE
MAG-0144,Carrefour Hyper Lille #144,Carrefour Hyper,Lille,59 - Nord,Hauts-de-France,17h-20h,677,65.1,5543.9,CONFORME
MAG-0145,Monoprix Rennes #145,Monoprix,Rennes,35 - Ille-et-Vilaine,Bretagne,08h-11h,1589,71.8,15497.49,REASSORT_URGENT_AUTOMATIQUE
MAG-0145,Monoprix Rennes #145,Monoprix,Rennes,35 - Ille-et-Vilaine,Bretagne,11h-14h,1489,78.5,4021.92,CONFORME
MAG-0145,Monoprix Rennes #145,Monoprix,Rennes,35 - Ille-et-Vilaine,Bretagne,14h-17h,851,79.2,3949.55,CONFORME
MAG-0145,Monoprix Rennes #145,Monoprix,Rennes,35 - Ille-et-Vilaine,Bretagne,17h-20h,1581,76.4,7959.67,CONFORME
MAG-0146,Intermarché Lyon #146,Intermarché,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,08h-11h,2273,73.2,7668.02,CONFORME
MAG-0146,Intermarché Lyon #146,Intermarché,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,11h-14h,2010,87.1,2757.52,CONFORME
MAG-0146,Intermarché Lyon #146,Intermarché,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,14h-17h,1593,84.8,15471.87,REASSORT_URGENT_AUTOMATIQUE
MAG-0146,Intermarché Lyon #146,Intermarché,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,17h-20h,644,80.6,15457.63,REASSORT_URGENT_AUTOMATIQUE
MAG-0147,Auchan Super Rennes #147,Auchan Super,Rennes,35 - Ille-et-Vilaine,Bretagne,08h-11h,429,75.2,10452.41,CONFORME
MAG-0147,Auchan Super Rennes #147,Auchan Super,Rennes,35 - Ille-et-Vilaine,Bretagne,11h-14h,2299,73.8,11953.97,CONFORME
MAG-0147,Auchan Super Rennes #147,Auchan Super,Rennes,35 - Ille-et-Vilaine,Bretagne,14h-17h,1424,75.1,4619.19,CONFORME
MAG-0147,Auchan Super Rennes #147,Auchan Super,Rennes,35 - Ille-et-Vilaine,Bretagne,17h-20h,844,68.4,12880.8,REASSORT_URGENT_AUTOMATIQUE
MAG-0148,Auchan Super Bordeaux #148,Auchan Super,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,08h-11h,1824,75.7,11724.26,CONFORME
MAG-0148,Auchan Super Bordeaux #148,Auchan Super,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,11h-14h,704,76.9,2849.19,CONFORME
MAG-0148,Auchan Super Bordeaux #148,Auchan Super,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,14h-17h,1164,66.0,7530.99,CONFORME
MAG-0148,Auchan Super Bordeaux #148,Auchan Super,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,17h-20h,2292,65.7,2930.84,CONFORME
MAG-0149,Intermarché Bordeaux #149,Intermarché,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,08h-11h,1446,68.5,4133.78,CONFORME
MAG-0149,Intermarché Bordeaux #149,Intermarché,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,11h-14h,984,81.9,12051.23,REASSORT_URGENT_AUTOMATIQUE
MAG-0149,Intermarché Bordeaux #149,Intermarché,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,14h-17h,2736,83.9,15161.36,REASSORT_URGENT_AUTOMATIQUE
MAG-0149,Intermarché Bordeaux #149,Intermarché,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,17h-20h,1075,72.4,12509.69,REASSORT_URGENT_AUTOMATIQUE
MAG-0150,Auchan Super Toulouse #150,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,08h-11h,2375,86.8,18105.41,REASSORT_URGENT_AUTOMATIQUE
MAG-0150,Auchan Super Toulouse #150,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,11h-14h,490,66.7,9397.14,CONFORME
MAG-0150,Auchan Super Toulouse #150,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,14h-17h,2380,75.4,11462.77,CONFORME
MAG-0150,Auchan Super Toulouse #150,Auchan Super,Toulouse,31 - Haute-Garonne,Occitanie,17h-20h,966,82.5,13814.85,REASSORT_URGENT_AUTOMATIQUE
