code_uic_gare,nom_gare,code_postal,departement_code,region_nom,direction_regionale_sncf,total_voyageurs_2024,total_voyageurs_2023,total_voyageurs_2022
87741793,Bourg-Saint-Maurice,73700,73,DRG AURA BFC,DRG AURA BFC,477862,432419,433350
87313569,Balagny Saint-Épin,60250,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,10843,9835,10349
87473827,Brélidy - Plouëc,22140,22,DRG B-CVL-PDL,DRG B-CVL-PDL,8996,5931,3917
87576447,Bengy-sur-Craon,18520,18,DRG B-CVL-PDL,DRG B-CVL-PDL,34797,29517,25974
87763607,Briançon,05100,05,DRG OCCITANIE SUD,DRG OCCITANIE SUD,220693,192288,173341
87313809,Blangy-sur-Bresle,76340,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,31504,34388,34907
87342543,Calonne-Ricouart,62470,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,38184,33978,30702
87684407,Boigneville,91720,91,DEX GIF,DEX GIF,31866,30983,29124
87751776,Cassis,13260,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,362399,346076,332671
87193177,Bouzonville,57320,57,DRG GRAND EST,DRG GRAND EST,22490,22660,18396
87313247,Breteuil,60120,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,49740,47637,43095
87174003,Châlons-en-Champagne,51000,51,DRG GRAND EST,DRG GRAND EST,1077839,1007764,811432
87595165,Château-l'Évêque,24460,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,9603,5171,2326
87394452,Brou,28160,28,DRG B-CVL-PDL,DRG B-CVL-PDL,86123,88456,115264
87746784,Chamonix-Mont-Blanc,74400,74,DRG AURA BFC,DRG AURA BFC,220169,181288,170534
87782607,Clermont La Pardieu,63000,63,DRG AURA BFC,DRG AURA BFC,370718,320167,280491
87471524,Châteaubourg,35220,35,DRG B-CVL-PDL,DRG B-CVL-PDL,683698,628424,548808
87286435,Don - Sainghin,59272,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,176025,164588,149938
87276055,Ermont - Eaubonne,95120,95,DEX GIF,DEX GIF,23481126,21292129,21728297
87613802,Cordes - Vindrac,81170,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,13899,16583,13406
87726737,Fraisses - Unieux,42490,42,DRG AURA BFC,DRG AURA BFC,2011,2030,1337
87540179,Dourdan La Forêt,91410,91,DEX GIF,DEX GIF,403989,366340,344253
87765446,Gadagne,84470,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,18821,15185,17090
87287276,Ennevelin,59710,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,3683,2219,3183
87276246,Goussainville,95190,95,DEX GIF,DEX GIF,5690505,4590519,4313975
87722538,Feyzin,69320,69,DRG AURA BFC,DRG AURA BFC,154973,117300,113217
87382259,Garches - Marnes-la-Coquette,92380,92,DEX GIF,DEX GIF,2087498,1892786,1962296
87413716,Jacques Monod la Demi-Lieue,76290,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,5495,7975,7077
87276592,Gros Noyer Saint-Prix,95120,95,DEX GIF,DEX GIF,1819054,1649369,1634111
87731430,La Défense Grande Arche RER E,92800,92,nan,nan,0,0,0
87575134,Ingrandes sur Vienne,86220,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,12393,10058,5761
87394254,La Loupe,28240,28,DRG B-CVL-PDL,DRG B-CVL-PDL,582162,550963,550406
87338525,Krimmeri Meinau,67100,67,DRG GRAND EST,DRG GRAND EST,210237,198650,169272
87756767,La Trinité Victor,06340,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,48133,47568,49685
87583427,La Rochefoucauld,16110,16,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,0,0,2
87592147,Lacelle,19170,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,2283,1884,1830
87582882,Lamothe-Landerron,33190,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,3005,2115,1601
87474270,Landivisiau,29400,29,DRG B-CVL-PDL,DRG B-CVL-PDL,253305,225533,205452
87755405,Le Luc - Le Cannet,83340,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,69831,59710,51849
87747519,Le Pont-de-Claix,38800,38,DRG AURA BFC,DRG AURA BFC,9187,9141,9227
87746834,Les Tines,74400,74,DRG AURA BFC,DRG AURA BFC,4371,3111,3703
87615112,Lézignan-Corbières,11200,11,DRG OCCITANIE SUD,DRG OCCITANIE SUD,274266,203009,138459
87381210,Liancourt-Saint-Pierre,60240,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,25961,23216,26872
87212274,Limersheim,67150,67,DRG GRAND EST,DRG GRAND EST,123589,101604,92018
87718239,Lons-le-Saunier,39000,39,DRG AURA BFC,DRG AURA BFC,423889,385481,412898
87781575,Lunas,34650,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,930,626,582
87575068,Maillé,37800,37,DRG B-CVL-PDL,DRG B-CVL-PDL,41175,42442,39773
87723767,Marlieux - Châtillon,01240,01,DRG AURA BFC,DRG AURA BFC,157523,143948,132752
87276733,Le Meux - La Croix-Saint-Ouen,60880,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,52298,44755,44161
87681627,Le Plessis Chenet,91830,91,DEX GIF,DEX GIF,38821,35394,33260
87645192,Le Rouget,15290,15,DRG AURA BFC,DRG AURA BFC,10159,7573,6750
87755447,Les Arcs - Draguignan,83460,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1062817,997559,984891
87691600,Les Perrières,58640,58,DRG AURA BFC,DRG AURA BFC,919,409,1369
87761874,Luc-en-Diois,26310,26,DRG AURA BFC,DRG AURA BFC,12888,11132,9479
87583823,Luxé,16230,16,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,40856,35549,30018
87400986,Magneux - Courlandon,51170,51,DRG GRAND EST,DRG GRAND EST,21550,23535,20269
87595207,Marsac-sur-L'isle,24430,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,8357,5094,128
87116103,Meaux,77100,77,DEX GIF,DEX GIF,10375161,9412908,7838001
87756486,Menton,06500,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2764116,2393036,1838470
87393108,Meudon,92190,92,DEX GIF,DEX GIF,1428696,1295705,917576
87342030,Miraumont,80300,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,15693,14826,16114
87214577,Molsheim,67120,67,DRG GRAND EST,DRG GRAND EST,1826333,1739819,1655209
87683557,Monéteau - Gurgy,89470,89,DRG AURA BFC,DRG AURA BFC,15866,14412,13633
87411454,Montérolier - Buchy,76680,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,32330,29542,28164
87478032,Montreuil-sur-Ille,35440,35,DRG B-CVL-PDL,DRG B-CVL-PDL,361091,333348,310878
87696005,Nevers,58000,58,DRG AURA BFC,DRG AURA BFC,1158666,1045312,1022933
87741694,Notre-Dame de Briançon,73260,73,DRG AURA BFC,DRG AURA BFC,14715,12918,9145
87214288,Obernai,67210,67,DRG GRAND EST,DRG GRAND EST,968603,938744,796161
87672253,Orthez,64300,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,332840,276940,259468
87476424,Penthièvre,56170,56,DRG B-CVL-PDL,DRG B-CVL-PDL,3997,3413,2979
87618116,Pins-Justaret,31860,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,134693,130884,128776
87473181,Plouaret Trégor,22420,22,DRG B-CVL-PDL,DRG B-CVL-PDL,197837,203798,159840
87473132,Plouvara - Plerneuf,22170,22,DRG B-CVL-PDL,DRG B-CVL-PDL,160,545,645
87141788,Pompey,54340,54,DRG GRAND EST,DRG GRAND EST,88762,88779,83327
87393165,Porchefontaine,78000,78,DEX GIF,DEX GIF,849125,769993,723565
87171629,Prunay,51360,51,DRG GRAND EST,DRG GRAND EST,11867,8111,7299
87672279,Puyoô,64270,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,93497,73033,60356
87182717,Raedersheim,68190,68,DRG GRAND EST,DRG GRAND EST,65357,62329,52212
87182675,Richwiller,68120,68,DRG GRAND EST,DRG GRAND EST,0,0,0
87212415,Roppenheim,67930,67,DRG GRAND EST,DRG GRAND EST,15090,18414,17120
87113696,Rosny Bois Perrier,93110,93,DEX GIF,DEX GIF,6274844,5690526,5348239
87287300,Ruminghem,62370,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,47172,34404,30844
87721605,Sain-Bel,69210,69,DRG AURA BFC,DRG AURA BFC,188042,179793,205445
87343103,Saint-Amand-les-Eaux,59230,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,840161,805429,722381
87444604,Sainte-Gauburge,61370,61,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1370,1569,1463
87481812,Saint-Étienne-de-Montluc,44360,44,DRG B-CVL-PDL,DRG B-CVL-PDL,174392,164786,134310
87746479,Saint-Gervais-les-Bains Le Fayet,74170,74,DRG AURA BFC,DRG AURA BFC,407753,371518,399003
87592071,Saint-Léonard-de-Noblat,87400,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,38852,38989,36609
87751644,Saint-Louis les Aygalades,13000,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,0,0,0
87746313,Saint-Pierre-en-Faucigny,74800,74,DRG AURA BFC,DRG AURA BFC,147015,127759,111254
87696294,Saint-Pierre-le-Moûtier,58240,58,DRG AURA BFC,DRG AURA BFC,15926,17362,17490
87592824,Saint-Yrieix-la-Perche,87500,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,27967,22244,26703
87672766,Sarrance,64490,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1657,1236,1571
87171645,Sept-Saulx,51400,51,DRG GRAND EST,DRG GRAND EST,21423,25521,20435
87343400,Trith-Saint-Léger,59125,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,17066,15877,13022
87415877,Val-de-Reuil,27100,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,593740,633271,552133
87391532,Vanves - Malakoff,92170,92,DEX GIF,DEX GIF,1611090,1460684,1111472
87118257,Vendeuvre-sur-Barse,10140,10,DRG GRAND EST,DRG GRAND EST,66757,61877,52886
87611392,Venerque - Vernet,31810,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,209714,216825,194542
87386656,Vernouillet - Verneuil,78480,78,DEX GIF,DEX GIF,3100033,2811279,2641905
87296608,Versigny,02800,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,4913,2038,2219
87773515,Villeneuve-lès-Maguelone,34750,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,68140,63080,48978
87313593,Villers-Saint-Sépulcre,60134,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,15743,11325,8112
87725820,Vonnas,01540,01,DRG AURA BFC,DRG AURA BFC,102046,104874,102171
87297150,Voyenne,02250,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,8832,9864,7538
87182618,Wesserling,68470,68,DRG GRAND EST,DRG GRAND EST,54426,51976,46314
87697334,Stains La Cerisaie T11,93240,93,DEX GIF,DEX GIF,2373592,2152404,2022741
87753566,Carry-le-Rouet,13620,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,108272,91010,80178
87584136,Castillon-la-Bataille,33350,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,206340,203032,183626
87571513,La Membrolle-sur-Choisille,37540,37,DRG B-CVL-PDL,DRG B-CVL-PDL,1467,1295,784
87592295,La Porcherie,87380,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,7447,6865,4510
87486019,La Roche-sur-Yon,85000,85,DRG B-CVL-PDL,DRG B-CVL-PDL,1218501,1178900,1107111
87723478,La Tour-du-Pin,38110,38,DRG AURA BFC,DRG AURA BFC,1057716,975435,938021
87611483,Latour-de-Carol - Enveitg,66760,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,91178,95090,76304
87592543,Le Dorat,87210,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,24261,19952,19239
87784512,Le Soler,66270,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,5179,5860,3870
87353581,Les Ramassiers,31000,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,12337,15521,12704
87113803,Les Yvris Noisy-le-Grand,93160,93,DEX GIF,DEX GIF,886289,803757,755412
87381582,Limay,78520,78,DEX GIF,DEX GIF,908728,823705,810884
87141150,Lunéville,54300,54,DRG GRAND EST,DRG GRAND EST,1074161,1055305,963743
87672741,Lurbe-Saint-Christau,64660,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,2344,1828,1053
87684415,Malesherbes,45330,45,DRG B-CVL-PDL,DRG B-CVL-PDL,421273,358162,336626
87545186,Marolles-en-Hurepoix,91630,91,DEX GIF,DEX GIF,1397187,1266979,1190599
87781294,Marseillan Plage,34340,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,13672,14368,15658
87194209,Montmédy,55600,55,DRG GRAND EST,DRG GRAND EST,7699,9215,4704
87741181,Montmélian,73800,73,DRG AURA BFC,DRG AURA BFC,707888,621622,591032
87575480,Montmorillon,86500,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,53715,45973,42964
87276493,Montsoult - Maffliers,95560,95,DEX GIF,DEX GIF,1632269,1480078,1480901
87116087,Mormant,77720,77,DEX GIF,DEX GIF,492153,446246,376082
87214585,Mutzig,67190,67,DRG GRAND EST,DRG GRAND EST,262879,248085,244603
87313379,Namps - Quevauvillers,80710,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1014,642,1381
87597070,Neuvy-Pailloux,36100,36,DRG B-CVL-PDL,DRG B-CVL-PDL,12731,13750,18570
87393553,Nonancourt,27320,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,10692,11644,11034
87172023,Nouzonville,08700,08,DRG GRAND EST,DRG GRAND EST,63720,56137,46478
87543009,Orléans,45000,45,DRG B-CVL-PDL,DRG B-CVL-PDL,5221422,4853108,4420737
87345249,Ostricourt,59162,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,217494,196089,183609
87611343,Pamiers,09100,09,DRG OCCITANIE SUD,DRG OCCITANIE SUD,387959,407502,358918
87321745,Penhoët,44600,44,DRG B-CVL-PDL,DRG B-CVL-PDL,76956,74474,64777
87645176,Pers,15290,15,DRG AURA BFC,DRG AURA BFC,1168,1099,655
87481846,Pontchâteau,44160,44,DRG B-CVL-PDL,DRG B-CVL-PDL,217942,202706,192590
87447185,Pont-Hébert,50880,50,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,0,0
87784660,Ria-Sirach,66500,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1448,2305,1145
87613422,Rodez,12000,12,DRG OCCITANIE SUD,DRG OCCITANIE SUD,312754,324670,265408
87185314,Ronchamp,70250,70,DRG AURA BFC,DRG AURA BFC,51940,43085,51748
87313460,Rosières-en-Santerre,80170,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,185268,151492,139903
87415885,Rosny-sur-Seine,78710,78,DEX GIF,DEX GIF,489049,443476,416761
87393520,Saint-Germain - Saint-Rémy,27320,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,0,0
87181552,Saint-Gilles Lycée Haut-Rhin,68920,68,DRG GRAND EST,DRG GRAND EST,110993,128021,87369
87759316,Saint-Joseph le Castellas,13015,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,14054,11186,11134
87478107,Saint-Malo,35400,35,DRG B-CVL-PDL,DRG B-CVL-PDL,1832479,1703866,1638571
87582833,Saint-Pierre-d'Aurillac,33490,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,14228,12813,12000
87592493,Saint-Sébastien,23160,23,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,5314,5523,4818
87471169,Saint-Senoux - Pléchâtel,35580,35,DRG B-CVL-PDL,DRG B-CVL-PDL,29136,24166,17992
87192229,Sanry-sur-Nied,57530,57,DRG GRAND EST,DRG GRAND EST,10085,9558,8579
87751438,Simiane-Collongue,13109,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,177252,158073,150351
87755330,Solliès-Pont,83210,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,123336,107346,100993
87212126,Stephansfeld,67170,67,DRG GRAND EST,DRG GRAND EST,70410,45087,29958
87393454,Tacoignières - Richebourg,78910,78,DEX GIF,DEX GIF,236590,214663,162807
87171264,Trois-Puits,51500,51,DRG GRAND EST,DRG GRAND EST,0,0,0
87775106,Uchaud,30620,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,16231,4484,3180
87594200,Uzerche,19140,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,99546,88045,73091
87276535,Valmondois,95430,95,DEX GIF,DEX GIF,976772,885238,917051
87382267,Vaucresson,92420,92,DEX GIF,DEX GIF,1867758,1693539,1723886
87381814,Vaux-sur-Seine,78740,78,DEX GIF,DEX GIF,475507,431154,419617
87584714,Vayres,33870,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,88124,73683,64779
87571414,Veigné,37250,37,DRG B-CVL-PDL,DRG B-CVL-PDL,16760,14516,9969
87271437,Vert Galant,93420,93,DEX GIF,DEX GIF,7454392,6759310,6389699
87182550,Vieux-Thann,68800,68,DRG GRAND EST,DRG GRAND EST,211345,206559,154416
87681619,Villabé,91100,91,DEX GIF,DEX GIF,175628,179994,169143
87613893,Villefranche-de-Rouergue,12200,12,DRG OCCITANIE SUD,DRG OCCITANIE SUD,79649,80605,70128
87581835,Villenave-d'Ornon,33140,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,13573,11083,12404
87696310,Villeneuve-sur-Allier,03460,03,DRG AURA BFC,DRG AURA BFC,441,437,548
87271510,Villeparisis - Mitry-le-Neuf,77270,77,DEX GIF,DEX GIF,5072146,4599436,3855727
87747204,Virieu sur Bourbre,38730,38,DRG AURA BFC,DRG AURA BFC,29038,27792,26566
87181065,Walheim,68130,68,DRG GRAND EST,DRG GRAND EST,8158,7958,5556
87582536,Ychoux,40160,40,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,247012,219131,182592
87713636,Aiserey,21110,21,DRG AURA BFC,DRG AURA BFC,34936,30881,33880
87741132,Aix-les-Bains le Revard,73100,73,DRG AURA BFC,DRG AURA BFC,1871354,1713650,1589138
87718155,Arbois,39600,39,DRG AURA BFC,DRG AURA BFC,98412,79029,81446
87394486,Arrou,28290,28,DRG B-CVL-PDL,DRG B-CVL-PDL,7592,10185,11613
87342246,Aubigny-en-Artois,62690,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,64945,54133,21509
87191684,Auboué,54580,54,DRG GRAND EST,DRG GRAND EST,3257,2047,2001
87295600,Aulnoye-Aymeries,59620,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,728190,679990,647078
87683789,Avallon,89200,89,DRG AURA BFC,DRG AURA BFC,65089,60312,54702
87718551,Avoudrey,25690,25,DRG AURA BFC,DRG AURA BFC,17115,27903,22034
87313296,Avrechy,60130,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,4553,4345,5413
87783647,Bagnols - Chadenet,48190,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,902,1054,979
87710780,Bailly,78870,78,DEX GIF,DEX GIF,360617,326980,154915
87144147,Bains-les-Bains,88240,88,DRG GRAND EST,DRG GRAND EST,5355,5336,3181
87342006,Béthune,62400,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1848625,1690091,1601485
87276451,Bruyères-sur-Oise,95820,95,DEX GIF,DEX GIF,121287,110117,111426
87592741,Bussière-Galant,87230,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,24636,21784,18613
87775221,Chamborigaud,30530,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,8970,8389,6915
87276519,Champagne-sur-Oise,95660,95,DEX GIF,DEX GIF,366669,332029,344537
87116582,Château-Thierry,02400,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2021333,1874036,1482999
87411819,Clères,76690,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,157511,169331,142937
87721225,Collonges - Fontaines,69660,69,DRG AURA BFC,DRG AURA BFC,125763,122821,120763
87718270,Cousance,39190,39,DRG AURA BFC,DRG AURA BFC,22358,17535,14606
87491266,Cubzac-les-Ponts,33240,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,23102,19820,21808
87741074,Culoz,01350,01,DRG AURA BFC,DRG AURA BFC,301073,273513,260917
87615484,Damiatte - Saint-Paul,81220,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,24862,28719,26717
87478164,Dinan,22100,22,DRG B-CVL-PDL,DRG B-CVL-PDL,113535,90785,92068
87191320,Distroff,57134,57,DRG GRAND EST,DRG GRAND EST,7267,21377,25900
87713412,Dole,39100,39,DRG AURA BFC,DRG AURA BFC,1078716,1012445,981528
87718213,Domblans - Voiteur,39210,39,DRG AURA BFC,DRG AURA BFC,30594,26165,33201
87295774,Dompierre-sur-Helpe,59440,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1520,2245,1695
87595280,Douzillac,24190,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,3,0,0
87381418,Éragny - Neuville,95610,95,DEX GIF,DEX GIF,866975,785853,783828
87784843,Err,66800,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,503,638,581
87313742,Feuquières - Broquiers,60960,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,32640,31951,32339
87592360,Fromental,87250,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1890,1664,1522
87763003,Gap,05000,05,DRG OCCITANIE SUD,DRG OCCITANIE SUD,365395,306766,262187
87691436,Garchizy,58600,58,DRG AURA BFC,DRG AURA BFC,27,25,17
87113860,Gargan,93320,93,DEX GIF,DEX GIF,6698835,6074590,5708651
87214254,Gertwiller,67140,67,DRG GRAND EST,DRG GRAND EST,39245,32632,31548
87757641,Golfe Juan Vallauris,06220,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,486723,450620,372400
87181131,Graffenwald,68700,68,DRG GRAND EST,DRG GRAND EST,103554,103033,84897
87615377,Gragnague,31380,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,30847,30851,26536
87447680,Granville,50400,50,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,375919,383021,346517
87286096,Haubourdin,59320,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,83253,69690,64790
87313585,Hermes - Berthecourt,60370,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,161886,132485,120555
87212340,Herrlisheim,67850,67,DRG GRAND EST,DRG GRAND EST,197381,187138,178606
87191353,Hombourg-Budange,57920,57,DRG GRAND EST,DRG GRAND EST,629,200,483
87191692,Homécourt,54310,54,DRG GRAND EST,DRG GRAND EST,42915,36090,29272
87394437,Illiers-Combray,28120,28,DRG B-CVL-PDL,DRG B-CVL-PDL,223978,228807,301838
87345397,Iwuy,59141,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,7565,6276,5768
87683243,Joigny,89300,89,DRG AURA BFC,DRG AURA BFC,436593,416504,387768
87755611,La Crau,83260,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,126069,111464,98175
87486423,La Mothe-Achard,85150,85,DRG B-CVL-PDL,DRG B-CVL-PDL,88224,89208,80478
87582643,La Teste-de-Buch,33260,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,425847,407005,395380
87582551,Labouheyre,40210,40,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,137947,115897,100803
87396556,Laigné - Saint-Gervais,72220,72,DRG B-CVL-PDL,DRG B-CVL-PDL,32329,30452,23092
87783761,Laissac,12310,12,DRG OCCITANIE SUD,DRG OCCITANIE SUD,104,146,52
87575498,Lathus-Saint-Rémy,86390,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,3347,3107,1013
87783548,Le Bruel,48056,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,26,15,23
87681635,Le Coudray-Montceaux,91830,91,DEX GIF,DEX GIF,84810,76814,72182
87582601,Le Teich,33470,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,325875,309824,293496
87175240,Lérouville,55200,55,DRG GRAND EST,DRG GRAND EST,8620,7410,7063
87386664,Les Clairières de Verneuil,78480,78,DEX GIF,DEX GIF,539217,488969,459575
87317305,Les Fontinettes,62100,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,32089,28315,28971
87473587,Les Mais,22160,22,DRG B-CVL-PDL,DRG B-CVL-PDL,299,243,87
87671339,Lourdes,65100,65,DRG OCCITANIE SUD,DRG OCCITANIE SUD,611804,537771,453955
87611178,Loures - Barbazan,65370,65,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3130,3288,1807
87215160,Lutzelbourg,57820,57,DRG GRAND EST,DRG GRAND EST,87345,81681,70226
87317206,Maresquel-Ecquemicourt,62990,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,3326,1814,2151
87116665,Mareuil-sur-Ourcq,60890,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,93075,92246,107604
87753509,Martigues,13117,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,44299,35992,35042
87381723,Maule,78580,78,DEX GIF,DEX GIF,341177,309498,252944
87296434,Mennessis,02700,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,17608,15122,12627
87313668,Méru,60110,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,995863,953660,907138
87763508,Mont-Dauphin - Guillestre,05600,05,DRG OCCITANIE SUD,DRG OCCITANIE SUD,91712,80105,79124
87172056,Monthermé,08800,08,DRG GRAND EST,DRG GRAND EST,133163,134853,119476
87723569,Montluel,01120,01,DRG AURA BFC,DRG AURA BFC,669928,562874,509152
87773002,Montpellier Saint-Roch,34011,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,7534414,8061640,7646291
87478537,Montsûrs,53150,53,DRG B-CVL-PDL,DRG B-CVL-PDL,37245,32715,25367
87116244,Mortcerf,77163,77,DEX GIF,DEX GIF,135675,123021,127841
87481002,Nantes,44041,44,DRG B-CVL-PDL,DRG B-CVL-PDL,17553626,17082588,15512154
87182634,Oderen,68830,68,DRG GRAND EST,DRG GRAND EST,31108,29665,23064
87753707,Orgon,13660,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,33803,24903,22401
87581793,Pessac Alouette,33600,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,426337,418538,365411
87116160,Provins,77160,77,DEX GIF,DEX GIF,976382,885309,564456
87382382,Puteaux,92800,92,DEX GIF,DEX GIF,4143913,3853692,3900194
87485144,Rochefort,17300,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,709451,643312,594889
87446179,Saint-Cyprien Arènes,31300,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,289541,306065,262837
87673723,Saint-Jean-Pied-de-Port,64220,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,84014,74817,56521
87761718,Saint-Marcellin,38160,38,DRG AURA BFC,DRG AURA BFC,601317,564893,569062
87545350,Saint-Martin d'Étampes,91150,91,DEX GIF,DEX GIF,579433,525434,493755
87271247,Saint-Ouen,93400,93,DEX GIF,DEX GIF,3662320,3321018,3120774
87276188,Sannois,95110,95,DEX GIF,DEX GIF,4178329,3788517,3857638
87713628,Saulon,21910,21,DRG AURA BFC,DRG AURA BFC,20484,19378,16714
87214759,Saulxures,67420,67,DRG GRAND EST,DRG GRAND EST,303,158,1267
87381269,Sérifontaine,60590,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,3285,5949,4966
