id_installation,commune,code_departement,nom_region,filiere_energie,puissance_installee_kw,production_journaliere_mwh,taux_injection_reseau_pct
PROD-ENEDIS-01503,Seichamps,75 - Paris,Île-de-France,Hydraulique,6243.5,54571.6,86.5
PROD-ENEDIS-01504,Paris,75 - Paris,Île-de-France,Hydraulique,5308.3,47668.9,85.2
PROD-ENEDIS-01505,Paris,75 - Paris,Île-de-France,Hydraulique,7097.3,67825.4,94.2
PROD-ENEDIS-01506,Valréas,75 - Paris,Île-de-France,Éolien Terrestre,4953.5,38586.8,92.9
PROD-ENEDIS-01507,Abbeville,75 - Paris,Île-de-France,Solaire Photovoltaïque,1827.3,16000.7,90.0
PROD-ENEDIS-01508,Paris,75 - Paris,Île-de-France,Hydraulique,8175.7,80305.9,89.2
PROD-ENEDIS-01509,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7151.8,67348.4,93.2
PROD-ENEDIS-01510,Gémenos,75 - Paris,Île-de-France,Hydraulique,7109.9,37549.4,95.2
PROD-ENEDIS-01511,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2520.1,18829.3,96.4
PROD-ENEDIS-01512,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7191.1,29869.6,88.4
PROD-ENEDIS-01513,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4598.0,18231.1,93.0
PROD-ENEDIS-01514,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1802.6,9905.3,88.3
PROD-ENEDIS-01515,Montpellier,75 - Paris,Île-de-France,Solaire Photovoltaïque,3190.6,17263.1,94.5
PROD-ENEDIS-01516,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7662.7,57757.5,86.6
PROD-ENEDIS-01517,Chasseneuil-du-Poitou,75 - Paris,Île-de-France,Hydraulique,1303.7,9108.6,90.1
PROD-ENEDIS-01518,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,490.1,1832.4,92.1
PROD-ENEDIS-01519,Paris,75 - Paris,Île-de-France,Éolien Terrestre,866.0,5121.5,99.8
PROD-ENEDIS-01520,Thouaré-sur-Loire,75 - Paris,Île-de-France,Éolien Terrestre,8369.1,77508.8,88.5
PROD-ENEDIS-01521,Hénin-Beaumont,75 - Paris,Île-de-France,Hydraulique,6504.5,30051.8,95.8
PROD-ENEDIS-01522,Saint-Martin-d'Hères,75 - Paris,Île-de-France,Biomasse / Biogaz,2271.1,11278.4,90.0
PROD-ENEDIS-01523,Carcassonne,75 - Paris,Île-de-France,Solaire Photovoltaïque,4566.5,39154.8,92.0
PROD-ENEDIS-01524,Paris,75 - Paris,Île-de-France,Éolien Terrestre,3101.6,26435.8,91.7
PROD-ENEDIS-01525,Toulouse,75 - Paris,Île-de-France,Hydraulique,2806.1,16781.8,88.4
PROD-ENEDIS-01526,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1739.5,17362.7,93.5
PROD-ENEDIS-01527,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2117.1,19064.3,89.1
PROD-ENEDIS-01528,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,57.6,294.9,93.4
PROD-ENEDIS-01529,La Chaussée-d'Ivry,75 - Paris,Île-de-France,Solaire Photovoltaïque,1008.5,5694.4,95.9
PROD-ENEDIS-01530,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1259.5,9085.6,99.3
PROD-ENEDIS-01531,Aniche,75 - Paris,Île-de-France,Hydraulique,3298.8,27930.6,97.6
PROD-ENEDIS-01532,Paris,75 - Paris,Île-de-France,Hydraulique,4774.3,39911.3,85.7
PROD-ENEDIS-01533,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,430.0,3136.4,87.3
PROD-ENEDIS-01534,Montceau-les-Mines,75 - Paris,Île-de-France,Solaire Photovoltaïque,994.9,6094.7,87.4
PROD-ENEDIS-01535,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3283.9,22337.7,86.0
PROD-ENEDIS-01536,Seclin,75 - Paris,Île-de-France,Biomasse / Biogaz,4946.6,20538.8,98.2
PROD-ENEDIS-01537,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7850.0,73236.2,96.6
PROD-ENEDIS-01538,Paris,75 - Paris,Île-de-France,Hydraulique,3332.9,18552.1,89.4
PROD-ENEDIS-01539,Villers-Cotterêts,75 - Paris,Île-de-France,Éolien Terrestre,1387.6,6650.0,96.2
PROD-ENEDIS-01540,Santeny,75 - Paris,Île-de-France,Biomasse / Biogaz,4140.0,40027.1,92.0
PROD-ENEDIS-01541,Béziers,75 - Paris,Île-de-France,Biomasse / Biogaz,1383.9,12477.8,93.4
PROD-ENEDIS-01542,Saint-Cyprien,75 - Paris,Île-de-France,Éolien Terrestre,2351.2,22858.7,91.7
PROD-ENEDIS-01543,Brioude,75 - Paris,Île-de-France,Solaire Photovoltaïque,3421.3,17698.9,88.9
PROD-ENEDIS-01544,Cressensac-Sarrazac,75 - Paris,Île-de-France,Éolien Terrestre,5604.8,40984.3,94.8
PROD-ENEDIS-01545,Paris,75 - Paris,Île-de-France,Hydraulique,3325.8,19359.1,97.6
PROD-ENEDIS-01546,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3861.3,33998.6,95.3
PROD-ENEDIS-01547,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6265.8,61610.2,87.2
PROD-ENEDIS-01548,Saint-Brieuc,75 - Paris,Île-de-France,Solaire Photovoltaïque,7193.8,60216.7,85.6
PROD-ENEDIS-01549,Libourne,75 - Paris,Île-de-France,Biomasse / Biogaz,6478.7,37105.8,96.1
PROD-ENEDIS-01550,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6693.0,54139.7,87.9
PROD-ENEDIS-01551,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,4262.2,18844.3,87.8
PROD-ENEDIS-01552,Annonay,75 - Paris,Île-de-France,Hydraulique,2671.0,25564.5,85.2
PROD-ENEDIS-01553,Bard-lès-Époisses,75 - Paris,Île-de-France,Solaire Photovoltaïque,557.7,5491.6,93.9
PROD-ENEDIS-01554,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4265.1,34036.0,99.3
PROD-ENEDIS-01555,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2791.8,20905.1,99.3
PROD-ENEDIS-01556,Paris,75 - Paris,Île-de-France,Hydraulique,8300.2,69290.9,93.5
PROD-ENEDIS-01557,Paray-le-Monial,75 - Paris,Île-de-France,Hydraulique,8112.9,67614.4,95.1
PROD-ENEDIS-01558,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2648.4,17137.3,95.6
PROD-ENEDIS-01559,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5114.3,49703.6,86.5
PROD-ENEDIS-01560,Le Mans,75 - Paris,Île-de-France,Solaire Photovoltaïque,4605.9,23240.0,89.8
PROD-ENEDIS-01561,Villetaneuse,75 - Paris,Île-de-France,Solaire Photovoltaïque,4196.9,29430.2,88.6
PROD-ENEDIS-01562,L'Isle-Adam,75 - Paris,Île-de-France,Éolien Terrestre,56.6,298.8,95.0
PROD-ENEDIS-01563,Lesquin,75 - Paris,Île-de-France,Hydraulique,4820.3,34638.7,98.5
PROD-ENEDIS-01564,Bazas,75 - Paris,Île-de-France,Biomasse / Biogaz,3726.6,21739.8,92.7
PROD-ENEDIS-01565,Paris,75 - Paris,Île-de-France,Hydraulique,6045.5,59013.8,90.2
PROD-ENEDIS-01566,Paris,75 - Paris,Île-de-France,Hydraulique,8371.1,53868.1,91.7
PROD-ENEDIS-01567,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4467.9,25762.2,89.6
PROD-ENEDIS-01568,Ghisonaccia,75 - Paris,Île-de-France,Biomasse / Biogaz,2142.7,14445.1,89.7
PROD-ENEDIS-01569,Paris,75 - Paris,Île-de-France,Hydraulique,6834.7,49782.5,86.9
PROD-ENEDIS-01570,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4446.3,17669.5,92.6
PROD-ENEDIS-01571,Seclin,75 - Paris,Île-de-France,Solaire Photovoltaïque,2090.4,15623.1,96.8
PROD-ENEDIS-01572,Évian-les-Bains,75 - Paris,Île-de-France,Hydraulique,350.7,2252.4,88.2
PROD-ENEDIS-01573,Paris,75 - Paris,Île-de-France,Hydraulique,7247.1,43780.7,98.3
PROD-ENEDIS-01574,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6868.4,55387.6,97.9
PROD-ENEDIS-01575,Perpignan,75 - Paris,Île-de-France,Hydraulique,5724.1,46010.7,85.9
PROD-ENEDIS-01576,Paris,75 - Paris,Île-de-France,Hydraulique,6292.0,51112.4,93.6
PROD-ENEDIS-01577,Perpignan,75 - Paris,Île-de-France,Éolien Terrestre,8335.7,70851.7,86.4
PROD-ENEDIS-01578,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3215.0,18788.0,87.8
PROD-ENEDIS-01579,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8453.1,40385.0,89.9
PROD-ENEDIS-01580,Paris,75 - Paris,Île-de-France,Hydraulique,4302.0,28614.8,85.4
PROD-ENEDIS-01581,Annonay,75 - Paris,Île-de-France,Solaire Photovoltaïque,3730.0,22591.2,87.7
PROD-ENEDIS-01582,Saint-Nazaire-d'Aude,75 - Paris,Île-de-France,Biomasse / Biogaz,3044.3,12852.6,87.3
PROD-ENEDIS-01583,Paris,75 - Paris,Île-de-France,Hydraulique,1498.7,12994.8,96.2
PROD-ENEDIS-01584,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6169.2,29772.4,91.4
PROD-ENEDIS-01585,Rivières,75 - Paris,Île-de-France,Solaire Photovoltaïque,4791.9,41907.7,95.2
PROD-ENEDIS-01586,Laval,75 - Paris,Île-de-France,Biomasse / Biogaz,5988.0,32755.6,88.5
PROD-ENEDIS-01587,Villeneuve-d'Ascq,75 - Paris,Île-de-France,Biomasse / Biogaz,1916.5,16630.7,90.7
PROD-ENEDIS-01588,Gruissan,75 - Paris,Île-de-France,Biomasse / Biogaz,1120.5,4114.5,87.4
PROD-ENEDIS-01589,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1069.4,5022.7,96.9
PROD-ENEDIS-01590,Noyon,75 - Paris,Île-de-France,Biomasse / Biogaz,7677.1,35976.1,92.8
PROD-ENEDIS-01591,Paris,75 - Paris,Île-de-France,Hydraulique,4832.3,21456.3,86.9
PROD-ENEDIS-01592,Souppes-sur-Loing,75 - Paris,Île-de-France,Éolien Terrestre,1251.4,8973.4,94.6
PROD-ENEDIS-01593,Tassin-la-Demi-Lune,75 - Paris,Île-de-France,Biomasse / Biogaz,4202.8,29719.9,94.0
PROD-ENEDIS-01594,Paris,75 - Paris,Île-de-France,Éolien Terrestre,334.2,3040.4,92.3
PROD-ENEDIS-01595,Ambert,75 - Paris,Île-de-France,Éolien Terrestre,7421.6,31150.8,88.2
PROD-ENEDIS-01596,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1179.9,9362.8,88.7
PROD-ENEDIS-01597,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7841.3,62057.8,97.4
PROD-ENEDIS-01598,Saint-Laurent-du-Var,75 - Paris,Île-de-France,Solaire Photovoltaïque,2283.8,8865.5,88.3
PROD-ENEDIS-01599,Paris,75 - Paris,Île-de-France,Hydraulique,7517.3,49524.1,94.0
PROD-ENEDIS-01600,Andernos-les-Bains,75 - Paris,Île-de-France,Solaire Photovoltaïque,4714.0,18572.2,98.4
PROD-ENEDIS-01601,Paris,75 - Paris,Île-de-France,Hydraulique,6648.6,32471.8,94.1
PROD-ENEDIS-01602,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2373.7,18976.2,95.6
PROD-ENEDIS-01603,Theix-Noyalo,75 - Paris,Île-de-France,Biomasse / Biogaz,4982.1,19474.2,89.7
PROD-ENEDIS-01604,Paris,75 - Paris,Île-de-France,Hydraulique,360.1,1651.5,90.3
PROD-ENEDIS-01605,Wissembourg,75 - Paris,Île-de-France,Solaire Photovoltaïque,6984.0,41450.9,92.8
PROD-ENEDIS-01606,Carcassonne,75 - Paris,Île-de-France,Éolien Terrestre,8222.5,33251.9,89.7
PROD-ENEDIS-01607,Villepinte,75 - Paris,Île-de-France,Biomasse / Biogaz,8054.3,38424.1,93.1
PROD-ENEDIS-01608,Bourg-lès-Valence,75 - Paris,Île-de-France,Hydraulique,8419.1,77407.0,97.6
PROD-ENEDIS-01609,La Londe-les-Maures,75 - Paris,Île-de-France,Hydraulique,1658.7,9163.6,97.6
PROD-ENEDIS-01610,Buxières-les-Mines,75 - Paris,Île-de-France,Éolien Terrestre,5189.1,24581.4,92.1
PROD-ENEDIS-01611,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,693.6,2638.5,86.2
PROD-ENEDIS-01612,Toulon,75 - Paris,Île-de-France,Biomasse / Biogaz,8155.9,70947.0,86.8
PROD-ENEDIS-01613,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4859.7,41359.6,98.4
PROD-ENEDIS-01614,Saint-Martin-de-Ré,75 - Paris,Île-de-France,Hydraulique,1304.1,5951.4,98.6
PROD-ENEDIS-01615,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4421.9,40764.6,90.8
PROD-ENEDIS-01616,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2918.8,25168.1,89.3
PROD-ENEDIS-01617,Saint-Malo,75 - Paris,Île-de-France,Éolien Terrestre,2585.9,18214.9,92.3
PROD-ENEDIS-01618,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,8400.4,63025.1,91.7
PROD-ENEDIS-01619,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,5735.7,41004.3,96.9
PROD-ENEDIS-01620,Labège,75 - Paris,Île-de-France,Solaire Photovoltaïque,4357.6,16672.1,93.5
PROD-ENEDIS-01621,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1519.3,10171.7,97.3
PROD-ENEDIS-01622,Villebon-sur-Yvette,75 - Paris,Île-de-France,Hydraulique,4834.1,29929.5,98.4
PROD-ENEDIS-01623,Paris,75 - Paris,Île-de-France,Éolien Terrestre,5511.4,37428.5,96.8
PROD-ENEDIS-01624,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2696.3,17224.9,93.6
PROD-ENEDIS-01625,La Roche-sur-Foron,75 - Paris,Île-de-France,Solaire Photovoltaïque,276.9,1506.3,97.4
PROD-ENEDIS-01626,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5803.3,35777.4,86.9
PROD-ENEDIS-01627,Toulon,75 - Paris,Île-de-France,Biomasse / Biogaz,5347.4,27054.3,97.7
PROD-ENEDIS-01628,Beauvais,75 - Paris,Île-de-France,Hydraulique,1096.4,9425.0,96.3
PROD-ENEDIS-01629,Saint-Priest,75 - Paris,Île-de-France,Hydraulique,3742.4,30384.8,92.8
PROD-ENEDIS-01630,Épinal,75 - Paris,Île-de-France,Solaire Photovoltaïque,6907.0,38218.5,95.6
PROD-ENEDIS-01631,Andelnans,75 - Paris,Île-de-France,Hydraulique,1800.3,9950.2,92.0
PROD-ENEDIS-01632,Paris,75 - Paris,Île-de-France,Hydraulique,7128.6,33051.3,96.0
PROD-ENEDIS-01633,Paris,75 - Paris,Île-de-France,Éolien Terrestre,284.4,1340.0,93.1
PROD-ENEDIS-01634,Paris,75 - Paris,Île-de-France,Hydraulique,3572.5,21240.2,88.6
PROD-ENEDIS-01635,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6822.3,28697.2,95.0
PROD-ENEDIS-01636,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1139.0,5333.1,86.4
PROD-ENEDIS-01637,Paris,75 - Paris,Île-de-France,Hydraulique,1482.0,14682.8,99.2
PROD-ENEDIS-01638,Osny,75 - Paris,Île-de-France,Biomasse / Biogaz,4316.8,34122.3,97.9
PROD-ENEDIS-01639,Fameck,75 - Paris,Île-de-France,Éolien Terrestre,1642.9,8247.7,98.2
PROD-ENEDIS-01640,Paris,75 - Paris,Île-de-France,Hydraulique,4624.8,46185.4,89.9
PROD-ENEDIS-01641,Lyon,75 - Paris,Île-de-France,Solaire Photovoltaïque,2232.7,18640.0,92.0
PROD-ENEDIS-01642,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6802.0,68138.0,96.4
PROD-ENEDIS-01643,Paris,75 - Paris,Île-de-France,Hydraulique,4307.6,16552.2,98.8
PROD-ENEDIS-01644,Gigean,75 - Paris,Île-de-France,Hydraulique,8464.7,59214.0,94.9
PROD-ENEDIS-01645,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6577.6,39107.2,90.1
PROD-ENEDIS-01646,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1634.1,6385.1,99.0
PROD-ENEDIS-01647,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2100.8,15981.3,93.5
PROD-ENEDIS-01648,Bonneval,75 - Paris,Île-de-France,Éolien Terrestre,3500.5,15171.0,93.8
PROD-ENEDIS-01649,Janzé,75 - Paris,Île-de-France,Biomasse / Biogaz,7120.7,45997.9,97.5
PROD-ENEDIS-01650,Viviers-du-Lac,75 - Paris,Île-de-France,Biomasse / Biogaz,4271.5,31124.1,95.4
PROD-ENEDIS-01651,Azille,75 - Paris,Île-de-France,Biomasse / Biogaz,1035.0,6366.7,99.1
PROD-ENEDIS-01652,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,756.5,6683.3,97.4
PROD-ENEDIS-01653,Paris,75 - Paris,Île-de-France,Hydraulique,5311.7,19639.0,93.5
PROD-ENEDIS-01654,Paris,75 - Paris,Île-de-France,Hydraulique,678.6,2557.0,93.4
PROD-ENEDIS-01655,Loupian,75 - Paris,Île-de-France,Éolien Terrestre,8160.0,54480.8,87.7
PROD-ENEDIS-01656,Paris,75 - Paris,Île-de-France,Hydraulique,7415.4,38815.0,86.6
PROD-ENEDIS-01657,Dury,75 - Paris,Île-de-France,Hydraulique,2136.7,19080.7,90.4
PROD-ENEDIS-01658,Chartres,75 - Paris,Île-de-France,Biomasse / Biogaz,2615.2,14696.8,97.4
PROD-ENEDIS-01659,Blagnac,75 - Paris,Île-de-France,Biomasse / Biogaz,6965.2,29252.5,87.6
PROD-ENEDIS-01660,Le Mans,75 - Paris,Île-de-France,Hydraulique,4958.5,37006.8,97.8
PROD-ENEDIS-01661,La Roque-d'Anthéron,75 - Paris,Île-de-France,Solaire Photovoltaïque,124.7,1112.2,93.1
PROD-ENEDIS-01662,Paris,75 - Paris,Île-de-France,Hydraulique,7033.6,61268.6,87.6
PROD-ENEDIS-01663,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,620.8,4490.5,86.2
PROD-ENEDIS-01664,Paris,75 - Paris,Île-de-France,Éolien Terrestre,495.4,4680.2,89.5
PROD-ENEDIS-01665,Cabourg,75 - Paris,Île-de-France,Solaire Photovoltaïque,2549.5,10891.1,93.8
PROD-ENEDIS-01666,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4120.0,30378.4,85.2
PROD-ENEDIS-01667,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,588.7,3354.2,92.5
PROD-ENEDIS-01668,Roissy-en-France,75 - Paris,Île-de-France,Éolien Terrestre,2474.5,24002.4,97.6
PROD-ENEDIS-01669,Chambéry,75 - Paris,Île-de-France,Éolien Terrestre,3758.4,33850.7,98.1
PROD-ENEDIS-01670,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4342.0,43744.6,90.1
PROD-ENEDIS-01671,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7044.4,36462.6,90.4
PROD-ENEDIS-01672,Paris,75 - Paris,Île-de-France,Éolien Terrestre,838.9,3408.8,96.7
PROD-ENEDIS-01673,Leers,75 - Paris,Île-de-France,Éolien Terrestre,674.8,5216.1,99.4
PROD-ENEDIS-01674,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3004.7,22625.3,85.1
PROD-ENEDIS-01675,Saint-Pierre-d'Irube,75 - Paris,Île-de-France,Solaire Photovoltaïque,6358.9,26045.2,96.6
PROD-ENEDIS-01676,Chartres,75 - Paris,Île-de-France,Hydraulique,1979.7,12182.7,85.8
PROD-ENEDIS-01677,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1024.5,9269.0,93.5
PROD-ENEDIS-01678,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2915.3,10707.5,88.9
PROD-ENEDIS-01679,Cambrai,75 - Paris,Île-de-France,Biomasse / Biogaz,4585.4,17990.0,92.1
PROD-ENEDIS-01680,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3760.3,36192.9,96.4
PROD-ENEDIS-01681,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2071.1,8205.4,93.1
PROD-ENEDIS-01682,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,8218.3,48483.0,94.2
PROD-ENEDIS-01683,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4421.9,32418.1,96.7
PROD-ENEDIS-01684,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4694.7,24770.5,90.0
PROD-ENEDIS-01685,Colmars,75 - Paris,Île-de-France,Hydraulique,7536.7,74213.0,90.1
PROD-ENEDIS-01686,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2383.4,23825.2,96.3
PROD-ENEDIS-01687,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6401.6,44182.1,97.8
PROD-ENEDIS-01688,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,5816.6,30410.5,97.6
PROD-ENEDIS-01689,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7454.7,64735.8,92.5
PROD-ENEDIS-01690,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4910.5,44645.7,98.5
PROD-ENEDIS-01691,Génelard,75 - Paris,Île-de-France,Hydraulique,6525.4,60116.8,89.5
PROD-ENEDIS-01692,Bessé-sur-Braye,75 - Paris,Île-de-France,Hydraulique,223.5,2038.8,99.2
PROD-ENEDIS-01693,Paris,75 - Paris,Île-de-France,Éolien Terrestre,396.6,2147.0,92.8
PROD-ENEDIS-01694,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1532.1,8189.8,97.8
PROD-ENEDIS-01695,Héric,75 - Paris,Île-de-France,Biomasse / Biogaz,6316.8,39633.8,93.5
PROD-ENEDIS-01696,Mours,75 - Paris,Île-de-France,Éolien Terrestre,4200.9,28387.2,92.0
PROD-ENEDIS-01697,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6983.5,61479.2,87.8
PROD-ENEDIS-01698,Paris,75 - Paris,Île-de-France,Hydraulique,102.1,460.1,95.3
PROD-ENEDIS-01699,Paris,75 - Paris,Île-de-France,Éolien Terrestre,3568.1,34577.2,88.0
PROD-ENEDIS-01700,Mont-de-Marsan,75 - Paris,Île-de-France,Biomasse / Biogaz,1248.3,5494.7,88.4
PROD-ENEDIS-01701,Villenave-d'Ornon,75 - Paris,Île-de-France,Solaire Photovoltaïque,2138.3,16382.9,90.3
PROD-ENEDIS-01702,La Teste-de-Buch,75 - Paris,Île-de-France,Éolien Terrestre,3687.3,34217.2,86.5
PROD-ENEDIS-01703,Peyrabout,75 - Paris,Île-de-France,Solaire Photovoltaïque,418.3,3198.4,95.5
PROD-ENEDIS-01704,Paris,75 - Paris,Île-de-France,Éolien Terrestre,842.1,3217.5,95.4
PROD-ENEDIS-01705,Toulon,75 - Paris,Île-de-France,Hydraulique,5375.2,50330.8,97.8
PROD-ENEDIS-01706,Mérignac,75 - Paris,Île-de-France,Solaire Photovoltaïque,7158.7,35996.5,97.3
PROD-ENEDIS-01707,Gournay-en-Bray,75 - Paris,Île-de-France,Solaire Photovoltaïque,501.7,3521.1,85.3
PROD-ENEDIS-01708,Montreuil,75 - Paris,Île-de-France,Hydraulique,1229.1,11286.0,95.1
PROD-ENEDIS-01709,Saint-Martin-en-Bresse,75 - Paris,Île-de-France,Éolien Terrestre,4652.4,32942.2,93.7
PROD-ENEDIS-01710,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,840.3,7812.9,96.2
PROD-ENEDIS-01711,Paris,75 - Paris,Île-de-France,Éolien Terrestre,698.7,4401.3,99.6
PROD-ENEDIS-01712,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6485.1,23581.1,89.8
PROD-ENEDIS-01713,Le Rove,75 - Paris,Île-de-France,Biomasse / Biogaz,4314.0,41353.5,89.7
PROD-ENEDIS-01714,Paris,75 - Paris,Île-de-France,Hydraulique,6854.2,31218.7,99.2
PROD-ENEDIS-01715,Vaulx-en-Velin,75 - Paris,Île-de-France,Hydraulique,8365.1,74638.0,99.1
PROD-ENEDIS-01716,Mulhouse,75 - Paris,Île-de-France,Solaire Photovoltaïque,1742.0,6564.2,95.7
PROD-ENEDIS-01717,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6879.8,67871.3,90.6
PROD-ENEDIS-01718,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1927.0,9971.2,91.3
PROD-ENEDIS-01719,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,8412.9,39808.0,96.8
PROD-ENEDIS-01720,Bagnères-de-Bigorre,75 - Paris,Île-de-France,Hydraulique,2812.6,22522.8,98.8
PROD-ENEDIS-01721,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1774.3,6946.8,93.9
PROD-ENEDIS-01722,Aix-en-Provence,75 - Paris,Île-de-France,Éolien Terrestre,1342.1,10616.8,98.0
PROD-ENEDIS-01723,Paris,75 - Paris,Île-de-France,Hydraulique,4535.9,33422.5,93.5
PROD-ENEDIS-01724,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4960.9,19366.8,92.6
PROD-ENEDIS-01725,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7550.1,42707.4,86.3
PROD-ENEDIS-01726,Paris,75 - Paris,Île-de-France,Hydraulique,6595.9,64155.4,95.3
PROD-ENEDIS-01727,Nîmes,75 - Paris,Île-de-France,Solaire Photovoltaïque,1499.2,14769.7,88.0
PROD-ENEDIS-01728,Vallon-Pont-d'Arc,75 - Paris,Île-de-France,Solaire Photovoltaïque,665.4,5570.0,99.9
PROD-ENEDIS-01729,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8442.7,43630.0,87.4
PROD-ENEDIS-01730,Paris,75 - Paris,Île-de-France,Hydraulique,7455.5,28613.7,87.5
PROD-ENEDIS-01731,Étaples,75 - Paris,Île-de-France,Éolien Terrestre,4448.3,17543.5,89.9
PROD-ENEDIS-01732,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3110.2,12741.4,92.0
PROD-ENEDIS-01733,Paris,75 - Paris,Île-de-France,Hydraulique,2342.1,10482.2,85.1
PROD-ENEDIS-01734,Épinal,75 - Paris,Île-de-France,Hydraulique,8256.8,65466.0,85.0
PROD-ENEDIS-01735,Paris,75 - Paris,Île-de-France,Hydraulique,3289.0,25405.6,85.6
PROD-ENEDIS-01736,Roissy-en-France,75 - Paris,Île-de-France,Solaire Photovoltaïque,5747.1,29725.8,88.5
PROD-ENEDIS-01737,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,233.2,1665.1,90.6
PROD-ENEDIS-01738,Leucate,75 - Paris,Île-de-France,Hydraulique,4402.5,43382.8,87.0
PROD-ENEDIS-01739,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1246.0,10804.0,86.1
PROD-ENEDIS-01740,Saint-Brieuc,75 - Paris,Île-de-France,Biomasse / Biogaz,1546.7,6927.2,94.3
PROD-ENEDIS-01741,Évian-les-Bains,75 - Paris,Île-de-France,Solaire Photovoltaïque,2428.3,19288.8,95.0
