id_releve,id_station_itinerance,commune,code_departement,nom_region,nom_transformateur_quartier,horodate_pas30min,consommation_totale_mwh,pic_consommation_kw,capacite_max_transformateur_kw,taux_charge_transformateur_pct,risque_tension_reseau
REL-03152,FRELCP12953878,Écouflant,75 - Paris,Île-de-France,TR-ENEDIS-ÉCOU-3152,2026-08-17 18:30:00 UTC,21.24,708.0,800.0,88.5,Saturation / Disjonction Imminente 48h
REL-03153,FRR3MP1096872,Choisey,75 - Paris,Île-de-France,TR-ENEDIS-CHOI-3153,2026-08-17 18:30:00 UTC,23.9,796.7,1500.0,53.1,Normal
REL-03154,FRELCP12953944,Le Touquet-Paris-Plage,75 - Paris,Île-de-France,TR-ENEDIS-LE T-3154,2026-08-17 18:30:00 UTC,15.37,512.3,800.0,64.0,Normal
REL-03155,FREFLP2016463714401904619,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3155,2026-08-17 18:30:00 UTC,36.47,1215.8,1500.0,81.1,Sous Surveillance Forte
REL-03156,FRGSPP91082102,La Teste-de-Buch,75 - Paris,Île-de-France,TR-ENEDIS-LA T-3156,2026-08-17 18:30:00 UTC,25.66,855.2,1000.0,85.5,Sous Surveillance Forte
REL-03157,FRQPKEQPRK128171,Nîmes,75 - Paris,Île-de-France,TR-ENEDIS-NÎME-3157,2026-08-17 18:30:00 UTC,30.13,1004.3,2000.0,50.2,Normal
REL-03158,FREFLP552401321797342877,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3158,2026-08-17 18:30:00 UTC,52.39,1746.5,2000.0,87.3,Sous Surveillance Forte
REL-03159,FRRVEPCU091820011,Massat,75 - Paris,Île-de-France,TR-ENEDIS-MASS-3159,2026-08-17 18:30:00 UTC,27.28,909.3,1500.0,60.6,Normal
REL-03160,FRROSE678,Montmorillon,75 - Paris,Île-de-France,TR-ENEDIS-MONT-3160,2026-08-17 18:30:00 UTC,24.85,828.2,2000.0,41.4,Normal
REL-03161,FRRSEP01005C,Ambérieux-en-Dombes,75 - Paris,Île-de-France,TR-ENEDIS-AMBÉ-3161,2026-08-17 18:30:00 UTC,6.77,225.7,500.0,45.1,Normal
REL-03162,FRELCP12954162,Nice,75 - Paris,Île-de-France,TR-ENEDIS-NICE-3162,2026-08-17 18:30:00 UTC,8.74,291.4,500.0,58.3,Normal
REL-03163,FRFR1P8161902873721318934,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3163,2026-08-17 18:30:00 UTC,15.02,500.6,1000.0,50.1,Normal
REL-03164,FRFR1P921257758112150925,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3164,2026-08-17 18:30:00 UTC,31.82,1060.6,2000.0,53.0,Normal
REL-03165,FREVZP7163106450490678690,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3165,2026-08-17 18:30:00 UTC,25.67,855.8,1200.0,71.3,Normal
REL-03166,FREFLP2016463714401904619,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3166,2026-08-17 18:30:00 UTC,36.58,1219.2,2000.0,61.0,Normal
REL-03167,FRELCPLEQHM,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3167,2026-08-17 18:30:00 UTC,14.63,487.8,1200.0,40.7,Normal
REL-03168,FRFR1P4790728819591160370,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3168,2026-08-17 18:30:00 UTC,18.79,626.3,1000.0,62.6,Normal
REL-03169,FRLDLPLFR3832EVCP,Hesdin-la-Forêt,75 - Paris,Île-de-France,TR-ENEDIS-HESD-3169,2026-08-17 18:30:00 UTC,42.35,1411.8,1500.0,94.1,Saturation / Disjonction Imminente 48h
REL-03170,FRBMPP646636P,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3170,2026-08-17 18:30:00 UTC,12.33,411.0,800.0,51.4,Normal
REL-03171,FRPLNP10525923,Perpignan,75 - Paris,Île-de-France,TR-ENEDIS-PERP-3171,2026-08-17 18:30:00 UTC,24.44,814.6,1000.0,81.5,Sous Surveillance Forte
REL-03172,FRIZFPFAST740,Guéret,75 - Paris,Île-de-France,TR-ENEDIS-GUÉR-3172,2026-08-17 18:30:00 UTC,7.65,254.9,500.0,51.0,Normal
REL-03173,FREVZP4660768535577437949,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3173,2026-08-17 18:30:00 UTC,35.51,1183.8,1500.0,78.9,Sous Surveillance Forte
REL-03174,FRFR1P9168079908663828008,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3174,2026-08-17 18:30:00 UTC,56.43,1881.1,2000.0,94.1,Saturation / Disjonction Imminente 48h
REL-03175,FRELCP12954792,Montargis,75 - Paris,Île-de-France,TR-ENEDIS-MONT-3175,2026-08-17 18:30:00 UTC,16.33,544.3,1200.0,45.4,Normal
REL-03176,FRLDLPLFR1005EVCP,Montereau-Fault-Yonne,75 - Paris,Île-de-France,TR-ENEDIS-MONT-3176,2026-08-17 18:30:00 UTC,23.96,798.6,1000.0,79.9,Sous Surveillance Forte
REL-03177,FRELCESXVV,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3177,2026-08-17 18:30:00 UTC,15.2,506.7,1200.0,42.2,Normal
REL-03178,FRELCP12954245,Mercurol-Veaunes,75 - Paris,Île-de-France,TR-ENEDIS-MERC-3178,2026-08-17 18:30:00 UTC,35.67,1188.9,2000.0,59.4,Normal
REL-03179,FRGSPP89911880,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3179,2026-08-17 18:30:00 UTC,20.79,693.1,1000.0,69.3,Normal
REL-03180,FREBNPBNWCM,La Seyne-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-LA S-3180,2026-08-17 18:30:00 UTC,31.39,1046.2,1500.0,69.7,Normal
REL-03181,FRELCEEQP7,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3181,2026-08-17 18:30:00 UTC,7.89,262.9,500.0,52.6,Normal
REL-03182,FRQPKPQPRK126,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3182,2026-08-17 18:30:00 UTC,28.18,939.4,2000.0,47.0,Normal
REL-03183,FRLDLPLFR1876EVCP,Sarcelles,75 - Paris,Île-de-France,TR-ENEDIS-SARC-3183,2026-08-17 18:30:00 UTC,23.19,773.1,1500.0,51.5,Normal
REL-03184,FRIZFPFAST609,Roques,75 - Paris,Île-de-France,TR-ENEDIS-ROQU-3184,2026-08-17 18:30:00 UTC,11.24,374.6,500.0,74.9,Normal
REL-03185,FRELCP12954524,Basse-Goulaine,75 - Paris,Île-de-France,TR-ENEDIS-BASS-3185,2026-08-17 18:30:00 UTC,27.01,900.4,1200.0,75.0,Normal
REL-03186,FRPKGP77111001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3186,2026-08-17 18:30:00 UTC,31.09,1036.3,1200.0,86.4,Sous Surveillance Forte
REL-03187,FRLDLPLFR2502EVCP,Thue et Mue,75 - Paris,Île-de-France,TR-ENEDIS-THUE-3187,2026-08-17 18:30:00 UTC,8.52,284.0,500.0,56.8,Normal
REL-03188,FRQVI5100006,Reims,75 - Paris,Île-de-France,TR-ENEDIS-REIM-3188,2026-08-17 18:30:00 UTC,35.06,1168.7,2000.0,58.4,Normal
REL-03189,FREFLP7137451733212982094,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3189,2026-08-17 18:30:00 UTC,7.85,261.8,500.0,52.4,Normal
REL-03190,FRLDLPLFR0553EVCP,Oullins-Pierre-Bénite,75 - Paris,Île-de-France,TR-ENEDIS-OULL-3190,2026-08-17 18:30:00 UTC,32.17,1072.2,1500.0,71.5,Normal
REL-03191,FRQPKEQPRK98201,Courbevoie,75 - Paris,Île-de-France,TR-ENEDIS-COUR-3191,2026-08-17 18:30:00 UTC,10.24,341.2,500.0,68.2,Normal
REL-03192,FRQVI8500013,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3192,2026-08-17 18:30:00 UTC,32.25,1075.1,1200.0,89.6,Saturation / Disjonction Imminente 48h
REL-03193,FRCG0P3008336713342923470,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3193,2026-08-17 18:30:00 UTC,45.79,1526.2,2000.0,76.3,Sous Surveillance Forte
REL-03194,FRPKGP33063009,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3194,2026-08-17 18:30:00 UTC,24.34,811.4,1500.0,54.1,Normal
REL-03195,FRLDLPLFR3009EVCP,Neuilly-sur-Marne,75 - Paris,Île-de-France,TR-ENEDIS-NEUI-3195,2026-08-17 18:30:00 UTC,19.45,648.5,1500.0,43.2,Normal
REL-03196,FRROSE361,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3196,2026-08-17 18:30:00 UTC,9.88,329.3,500.0,65.9,Normal
REL-03197,FRLDLPLFR3275EVCP,Vichy,75 - Paris,Île-de-France,TR-ENEDIS-VICH-3197,2026-08-17 18:30:00 UTC,11.24,374.8,800.0,46.9,Normal
REL-03198,FRFR1P3563999610820817206,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3198,2026-08-17 18:30:00 UTC,13.47,449.1,1000.0,44.9,Normal
REL-03199,FRQPKPQPRK91,Nîmes,75 - Paris,Île-de-France,TR-ENEDIS-NÎME-3199,2026-08-17 18:30:00 UTC,29.29,976.5,2000.0,48.8,Normal
REL-03200,FREBNP4230163320201516214,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3200,2026-08-17 18:30:00 UTC,20.41,680.4,1000.0,68.0,Normal
REL-03201,FRELCP12954251,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3201,2026-08-17 18:30:00 UTC,27.91,930.3,1500.0,62.0,Normal
REL-03202,FRECHPCCQLL,La Baule-Escoublac,75 - Paris,Île-de-France,TR-ENEDIS-LA B-3202,2026-08-17 18:30:00 UTC,51.71,1723.6,2000.0,86.2,Sous Surveillance Forte
REL-03203,FRQPKEQPRK621,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3203,2026-08-17 18:30:00 UTC,12.87,429.1,1000.0,42.9,Normal
REL-03204,FRELCPAAGARB,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3204,2026-08-17 18:30:00 UTC,13.89,463.0,500.0,92.6,Saturation / Disjonction Imminente 48h
REL-03205,FRLDLPLFR4244EVCP,La Seyne-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-LA S-3205,2026-08-17 18:30:00 UTC,34.78,1159.3,1200.0,96.6,Saturation / Disjonction Imminente 48h
REL-03206,FRGLYPLYON75,Caluire-et-Cuire,75 - Paris,Île-de-France,TR-ENEDIS-CALU-3206,2026-08-17 18:30:00 UTC,43.33,1444.4,1500.0,96.3,Saturation / Disjonction Imminente 48h
REL-03207,FRGSPP1000056012,Gradignan,75 - Paris,Île-de-France,TR-ENEDIS-GRAD-3207,2026-08-17 18:30:00 UTC,19.28,642.8,1200.0,53.6,Normal
REL-03208,FRLDLPLFR2047EVCP,Bordeaux,75 - Paris,Île-de-France,TR-ENEDIS-BORD-3208,2026-08-17 18:30:00 UTC,23.35,778.4,1200.0,64.9,Normal
REL-03209,FRELCEA64N,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3209,2026-08-17 18:30:00 UTC,33.34,1111.5,1200.0,92.6,Saturation / Disjonction Imminente 48h
REL-03210,FRLDLPLFR3899EVCP,Vitrolles,75 - Paris,Île-de-France,TR-ENEDIS-VITR-3210,2026-08-17 18:30:00 UTC,6.18,206.0,500.0,41.2,Normal
REL-03211,FRQVI3300044,Le Porge,75 - Paris,Île-de-France,TR-ENEDIS-LE P-3211,2026-08-17 18:30:00 UTC,29.73,991.0,1500.0,66.1,Normal
REL-03212,FRFR1P7054955301237838134,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3212,2026-08-17 18:30:00 UTC,35.21,1173.8,2000.0,58.7,Normal
REL-03213,FRGLYPLYON229,Villeurbanne,75 - Paris,Île-de-France,TR-ENEDIS-VILL-3213,2026-08-17 18:30:00 UTC,8.18,272.7,500.0,54.5,Normal
REL-03214,FRELCP12954108,Plérin,75 - Paris,Île-de-France,TR-ENEDIS-PLÉR-3214,2026-08-17 18:30:00 UTC,13.32,443.9,1000.0,44.4,Normal
REL-03215,FRQVI4400008,Trignac,75 - Paris,Île-de-France,TR-ENEDIS-TRIG-3215,2026-08-17 18:30:00 UTC,56.23,1874.5,2000.0,93.7,Saturation / Disjonction Imminente 48h
REL-03216,FRPKGP84007002,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3216,2026-08-17 18:30:00 UTC,17.76,592.1,1200.0,49.3,Normal
REL-03217,FRPKGP75110001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3217,2026-08-17 18:30:00 UTC,30.11,1003.8,2000.0,50.2,Normal
REL-03218,FRLDLPLFR3976EVCP,Servian,75 - Paris,Île-de-France,TR-ENEDIS-SERV-3218,2026-08-17 18:30:00 UTC,22.31,743.7,800.0,93.0,Saturation / Disjonction Imminente 48h
REL-03219,FRPLNEH000535,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3219,2026-08-17 18:30:00 UTC,12.14,404.8,1000.0,40.5,Normal
REL-03220,FRR3MP1029443,Cormontreuil,75 - Paris,Île-de-France,TR-ENEDIS-CORM-3220,2026-08-17 18:30:00 UTC,34.04,1134.7,2000.0,56.7,Normal
REL-03221,FRFR1P161170353289708311,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3221,2026-08-17 18:30:00 UTC,28.27,942.4,2000.0,47.1,Normal
REL-03222,FRPKGP69389002,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3222,2026-08-17 18:30:00 UTC,28.55,951.8,1000.0,95.2,Saturation / Disjonction Imminente 48h
REL-03223,FRFR1P8542447174759075043,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3223,2026-08-17 18:30:00 UTC,11.35,378.4,800.0,47.3,Normal
REL-03224,FRLDLPLFR3408EVCP,Montreuil,75 - Paris,Île-de-France,TR-ENEDIS-MONT-3224,2026-08-17 18:30:00 UTC,16.2,540.1,1200.0,45.0,Normal
REL-03225,FRR3MP1029978,Villeneuve-d'Ascq,75 - Paris,Île-de-France,TR-ENEDIS-VILL-3225,2026-08-17 18:30:00 UTC,15.68,522.7,1200.0,43.6,Normal
REL-03226,FRRVEPS11E110210011,Axat,75 - Paris,Île-de-France,TR-ENEDIS-AXAT-3226,2026-08-17 18:30:00 UTC,18.16,605.5,800.0,75.7,Sous Surveillance Forte
REL-03227,FRGLYPLYON103,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3227,2026-08-17 18:30:00 UTC,23.22,773.9,1500.0,51.6,Normal
REL-03228,FRIZFPFAST406,L'Isle-Adam,75 - Paris,Île-de-France,TR-ENEDIS-L'IS-3228,2026-08-17 18:30:00 UTC,11.15,371.6,800.0,46.5,Normal
REL-03229,FRFR1P4225177287084034992,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3229,2026-08-17 18:30:00 UTC,33.4,1113.4,1200.0,92.8,Saturation / Disjonction Imminente 48h
REL-03230,FRIZFPFAST423,Vienne,75 - Paris,Île-de-France,TR-ENEDIS-VIEN-3230,2026-08-17 18:30:00 UTC,15.83,527.7,800.0,66.0,Normal
REL-03231,FRPKGP64122003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3231,2026-08-17 18:30:00 UTC,6.01,200.3,500.0,40.1,Normal
REL-03232,FRPKGP71278001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3232,2026-08-17 18:30:00 UTC,34.8,1160.1,1200.0,96.7,Saturation / Disjonction Imminente 48h
REL-03233,FRIZFPFAST398,L'Isle-Jourdain,75 - Paris,Île-de-France,TR-ENEDIS-L'IS-3233,2026-08-17 18:30:00 UTC,21.51,717.1,1000.0,71.7,Normal
REL-03234,FREBNP8608315691098647545,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3234,2026-08-17 18:30:00 UTC,12.66,421.9,500.0,84.4,Sous Surveillance Forte
REL-03235,FRFR1P5968297771268811185,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3235,2026-08-17 18:30:00 UTC,30.24,1007.9,1200.0,84.0,Sous Surveillance Forte
REL-03236,FRPLNP8164336,Mulhouse,75 - Paris,Île-de-France,TR-ENEDIS-MULH-3236,2026-08-17 18:30:00 UTC,54.01,1800.2,2000.0,90.0,Saturation / Disjonction Imminente 48h
REL-03237,FRELCPTOUNO,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3237,2026-08-17 18:30:00 UTC,13.31,443.7,500.0,88.7,Saturation / Disjonction Imminente 48h
REL-03238,Non concerné,Bonneval,75 - Paris,Île-de-France,TR-ENEDIS-BONN-3238,2026-08-17 18:30:00 UTC,26.46,882.1,2000.0,44.1,Normal
REL-03239,FRFR1P467366607473679330,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3239,2026-08-17 18:30:00 UTC,29.86,995.4,1200.0,83.0,Sous Surveillance Forte
REL-03240,FRELCP12953940,Pont-de-l'Isère,75 - Paris,Île-de-France,TR-ENEDIS-PONT-3240,2026-08-17 18:30:00 UTC,8.82,293.9,500.0,58.8,Normal
REL-03241,FRRVEP4340295251246856506,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3241,2026-08-17 18:30:00 UTC,30.58,1019.3,1500.0,68.0,Normal
REL-03242,FRPKGP92012001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3242,2026-08-17 18:30:00 UTC,18.5,616.5,1500.0,41.1,Normal
REL-03243,FREVZP6720097809558355390,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3243,2026-08-17 18:30:00 UTC,12.14,404.7,1000.0,40.5,Normal
REL-03244,FRGLYPLYON41,Tassin-la-Demi-Lune,75 - Paris,Île-de-France,TR-ENEDIS-TASS-3244,2026-08-17 18:30:00 UTC,9.27,309.0,500.0,61.8,Normal
REL-03245,FRRVEP7091940553283410877,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3245,2026-08-17 18:30:00 UTC,9.15,305.0,500.0,61.0,Normal
REL-03246,FRELCEWFC8,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3246,2026-08-17 18:30:00 UTC,46.5,1549.9,2000.0,77.5,Sous Surveillance Forte
REL-03247,FRFR1P6607756490225735128,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3247,2026-08-17 18:30:00 UTC,27.56,918.7,1000.0,91.9,Saturation / Disjonction Imminente 48h
REL-03248,FRLDLPLFR4204EVCP,Boulay-Moselle,75 - Paris,Île-de-France,TR-ENEDIS-BOUL-3248,2026-08-17 18:30:00 UTC,22.03,734.4,800.0,91.8,Saturation / Disjonction Imminente 48h
REL-03249,FRELCPSGLCC,Saint-Genis-Laval,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-3249,2026-08-17 18:30:00 UTC,15.88,529.5,1200.0,44.1,Normal
REL-03250,FRQWCERW6H6,Barbâtre,75 - Paris,Île-de-France,TR-ENEDIS-BARB-3250,2026-08-17 18:30:00 UTC,21.23,707.8,1500.0,47.2,Normal
REL-03251,FRFR1P6963405278935163202,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3251,2026-08-17 18:30:00 UTC,22.62,753.9,800.0,94.2,Saturation / Disjonction Imminente 48h
REL-03252,FRELCPBONKF,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3252,2026-08-17 18:30:00 UTC,7.22,240.8,500.0,48.2,Normal
REL-03253,FRLDLPLFR4244EVCP,La Seyne-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-LA S-3253,2026-08-17 18:30:00 UTC,29.21,973.6,1000.0,97.4,Saturation / Disjonction Imminente 48h
REL-03254,FRLDLPLFR3396EVCP,Le Cannet,75 - Paris,Île-de-France,TR-ENEDIS-LE C-3254,2026-08-17 18:30:00 UTC,46.58,1552.7,2000.0,77.6,Sous Surveillance Forte
REL-03255,FREVZPF6DBCB555D4B4BB19D6C8BFEB5E6F,Trignac,75 - Paris,Île-de-France,TR-ENEDIS-TRIG-3255,2026-08-17 18:30:00 UTC,34.65,1155.0,2000.0,57.8,Normal
REL-03256,FRBMPP633939P,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3256,2026-08-17 18:30:00 UTC,44.52,1484.1,2000.0,74.2,Normal
REL-03257,FREBNPBHAZH,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3257,2026-08-17 18:30:00 UTC,18.18,606.0,1000.0,60.6,Normal
REL-03258,FRLDLPLFR3444EVCP,Sélestat,75 - Paris,Île-de-France,TR-ENEDIS-SÉLE-3258,2026-08-17 18:30:00 UTC,7.03,234.4,500.0,46.9,Normal
REL-03259,FRIZMPMAMP3,Ceyreste,75 - Paris,Île-de-France,TR-ENEDIS-CEYR-3259,2026-08-17 18:30:00 UTC,12.31,410.4,500.0,82.1,Sous Surveillance Forte
REL-03260,FRLDLPLFR3741EVCP,Croissy-Beaubourg,75 - Paris,Île-de-France,TR-ENEDIS-CROI-3260,2026-08-17 18:30:00 UTC,13.4,446.8,800.0,55.9,Normal
REL-03261,FRBMPP744951P,Labège,75 - Paris,Île-de-France,TR-ENEDIS-LABÈ-3261,2026-08-17 18:30:00 UTC,16.65,554.9,1200.0,46.2,Normal
REL-03262,FREFLP1303259515567836295,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3262,2026-08-17 18:30:00 UTC,40.37,1345.8,1500.0,89.7,Saturation / Disjonction Imminente 48h
REL-03263,FRFR1P4825520665084580009,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3263,2026-08-17 18:30:00 UTC,34.45,1148.3,1500.0,76.6,Sous Surveillance Forte
REL-03264,FRLDLPLFR3819EVCP,Guidel,75 - Paris,Île-de-France,TR-ENEDIS-GUID-3264,2026-08-17 18:30:00 UTC,20.22,674.0,1200.0,56.2,Normal
REL-03265,FRGOBPDOMIAGP,Baie-Mahault,75 - Paris,Île-de-France,TR-ENEDIS-BAIE-3265,2026-08-17 18:30:00 UTC,29.47,982.4,1500.0,65.5,Normal
REL-03266,FRLDLPLFR4253EVCP,Cucq,75 - Paris,Île-de-France,TR-ENEDIS-CUCQ-3266,2026-08-17 18:30:00 UTC,20.37,678.9,1500.0,45.3,Normal
REL-03267,FRFR1P3840626498669110686,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3267,2026-08-17 18:30:00 UTC,18.34,611.2,1200.0,50.9,Normal
REL-03268,FRLDLPLFR3309EVCP,Osny,75 - Paris,Île-de-France,TR-ENEDIS-OSNY-3268,2026-08-17 18:30:00 UTC,25.58,852.8,1000.0,85.3,Sous Surveillance Forte
REL-03269,FRFR1P7703289996638857783,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3269,2026-08-17 18:30:00 UTC,20.75,691.6,1000.0,69.2,Normal
REL-03270,FRBEZP34032Q,Béziers,75 - Paris,Île-de-France,TR-ENEDIS-BÉZI-3270,2026-08-17 18:30:00 UTC,8.18,272.8,500.0,54.6,Normal
REL-03271,FRGFXEAE0022H1GS5C00333P,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3271,2026-08-17 18:30:00 UTC,35.95,1198.5,1500.0,79.9,Sous Surveillance Forte
REL-03272,FRFR1P909144308682222324,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3272,2026-08-17 18:30:00 UTC,13.61,453.8,500.0,90.8,Saturation / Disjonction Imminente 48h
REL-03273,FREBNP6253149420335629890,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3273,2026-08-17 18:30:00 UTC,39.25,1308.2,2000.0,65.4,Normal
REL-03274,FRECHPCICWW,Liffré,75 - Paris,Île-de-France,TR-ENEDIS-LIFF-3274,2026-08-17 18:30:00 UTC,41.51,1383.6,2000.0,69.2,Normal
REL-03275,FRPKGP75110001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3275,2026-08-17 18:30:00 UTC,13.45,448.4,800.0,56.0,Normal
REL-03276,FRIZFPFAST73,Caudebec-lès-Elbeuf,75 - Paris,Île-de-France,TR-ENEDIS-CAUD-3276,2026-08-17 18:30:00 UTC,24.96,832.1,1000.0,83.2,Sous Surveillance Forte
REL-03277,FRPKGP73320003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3277,2026-08-17 18:30:00 UTC,13.24,441.5,800.0,55.2,Normal
REL-03278,FRPKGP92077001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3278,2026-08-17 18:30:00 UTC,35.4,1180.0,1500.0,78.7,Sous Surveillance Forte
REL-03279,FRPL1PLM344301,Saint-Jean-de-Védas,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-3279,2026-08-17 18:30:00 UTC,16.77,558.9,1000.0,55.9,Normal
REL-03280,FRFR1P1889687798289712456,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3280,2026-08-17 18:30:00 UTC,33.95,1131.8,1500.0,75.5,Sous Surveillance Forte
REL-03281,FRECHPCUUQZ,Ancenis-Saint-Géréon,75 - Paris,Île-de-France,TR-ENEDIS-ANCE-3281,2026-08-17 18:30:00 UTC,31.93,1064.4,1500.0,71.0,Normal
REL-03282,FRFR1P5315471494189932617,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3282,2026-08-17 18:30:00 UTC,12.46,415.2,500.0,83.0,Sous Surveillance Forte
REL-03283,FRRVEP9123875986726041942,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3283,2026-08-17 18:30:00 UTC,16.2,539.9,1000.0,54.0,Normal
REL-03284,FRRVEP7535787588639855993,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3284,2026-08-17 18:30:00 UTC,29.76,992.1,1500.0,66.1,Normal
REL-03285,FREVZP1398428920925142246,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3285,2026-08-17 18:30:00 UTC,14.41,480.3,1000.0,48.0,Normal
REL-03286,FRELCP12954072,Le Grand-Quevilly,75 - Paris,Île-de-France,TR-ENEDIS-LE G-3286,2026-08-17 18:30:00 UTC,20.62,687.3,1500.0,45.8,Normal
REL-03287,FREBNPBHCAG,Voiron,75 - Paris,Île-de-France,TR-ENEDIS-VOIR-3287,2026-08-17 18:30:00 UTC,21.94,731.4,1000.0,73.1,Normal
REL-03288,FRPKGP75110001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3288,2026-08-17 18:30:00 UTC,41.85,1395.1,1500.0,93.0,Saturation / Disjonction Imminente 48h
REL-03289,FRFR1P7744216864782315563,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3289,2026-08-17 18:30:00 UTC,27.78,926.1,1200.0,77.2,Sous Surveillance Forte
REL-03290,FREVEPCM3MS99WC7OT1SZROOU7PYCHC,Saint-Brieuc,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-3290,2026-08-17 18:30:00 UTC,26.11,870.2,1000.0,87.0,Sous Surveillance Forte
REL-03291,FRELCEKLN5,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3291,2026-08-17 18:30:00 UTC,57.42,1914.0,2000.0,95.7,Saturation / Disjonction Imminente 48h
REL-03292,FRFR1P7143914244209123294,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3292,2026-08-17 18:30:00 UTC,7.94,264.8,500.0,53.0,Normal
REL-03293,FRFR1P921257758112150925,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-3293,2026-08-17 18:30:00 UTC,37.45,1248.3,2000.0,62.4,Normal
