id_client_indus,raison_sociale,secteur_activite,commune,code_departement,nom_region,consommation_annuelle_mwh,puissance_souscrite_kva,empreinte_carbone_mwh_co2,optin_flexibilite_effacement
INDUS-00638,Industrie Paris #638,Automobile,Paris,75 - Paris,Île-de-France,44591.6,10617.0,19531.12,False
INDUS-00639,Industrie Paris #639,Data Centers,Paris,75 - Paris,Île-de-France,6561.5,1562.3,1968.45,True
INDUS-00640,Industrie Puteaux #640,Métallurgie,Puteaux,75 - Paris,Île-de-France,12756.3,3037.2,4987.71,True
INDUS-00641,Industrie Paris #641,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,36107.7,8597.1,9640.76,False
INDUS-00642,Industrie Saint-Ours #642,Automobile,Saint-Ours,75 - Paris,Île-de-France,15709.5,3740.4,3723.15,False
INDUS-00643,Industrie La Seyne-sur-Mer #643,Métallurgie,La Seyne-sur-Mer,75 - Paris,Île-de-France,25557.8,6085.2,9839.75,False
INDUS-00644,Industrie Bourg-en-Bresse #644,Automobile,Bourg-en-Bresse,75 - Paris,Île-de-France,40220.1,9576.2,15283.64,True
INDUS-00645,Industrie Châtillon #645,Data Centers,Châtillon,75 - Paris,Île-de-France,32865.0,7825.0,17385.58,False
INDUS-00646,Industrie Paris #646,Automobile,Paris,75 - Paris,Île-de-France,40083.2,9543.6,17837.02,True
INDUS-00647,Industrie Chelles #647,Agroalimentaire,Chelles,75 - Paris,Île-de-France,19940.9,4747.8,6779.91,True
INDUS-00648,Industrie Paris #648,Agroalimentaire,Paris,75 - Paris,Île-de-France,28821.1,6862.2,10750.27,True
INDUS-00649,Industrie Arzens #649,Agroalimentaire,Arzens,75 - Paris,Île-de-France,34259.6,8157.0,14080.7,False
INDUS-00650,Industrie Les Contamines-Montjoie #650,Data Centers,Les Contamines-Montjoie,75 - Paris,Île-de-France,7313.7,1741.4,2237.99,False
INDUS-00651,Industrie Paris #651,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,29327.6,6982.8,12845.49,False
INDUS-00652,Industrie Puteaux #652,Data Centers,Puteaux,75 - Paris,Île-de-France,38873.0,9255.5,15626.95,True
INDUS-00653,Industrie Trappes #653,Automobile,Trappes,75 - Paris,Île-de-France,18664.3,4443.9,5337.99,False
INDUS-00654,Industrie Tignes #654,Automobile,Tignes,75 - Paris,Île-de-France,3796.0,903.8,671.89,False
INDUS-00655,Industrie Valserhône #655,Data Centers,Valserhône,75 - Paris,Île-de-France,28836.4,6865.8,9112.3,False
INDUS-00656,Industrie Lourches #656,Data Centers,Lourches,75 - Paris,Île-de-France,9994.7,2379.7,4067.84,False
INDUS-00657,Industrie Le Cannet #657,Data Centers,Le Cannet,75 - Paris,Île-de-France,13002.4,3095.8,3718.69,True
INDUS-00658,Industrie Paris #658,Data Centers,Paris,75 - Paris,Île-de-France,7035.2,1675.0,1976.89,True
INDUS-00659,Industrie Golbey #659,Automobile,Golbey,75 - Paris,Île-de-France,27618.7,6575.9,15217.9,False
INDUS-00660,Industrie Saint-Laurent-du-Var #660,Chimie & Pharmacie,Saint-Laurent-du-Var,75 - Paris,Île-de-France,21198.5,5047.3,5066.44,False
INDUS-00661,Industrie Marquette-lez-Lille #661,Chimie & Pharmacie,Marquette-lez-Lille,75 - Paris,Île-de-France,3342.6,795.9,895.82,True
INDUS-00662,Industrie Paris #662,Métallurgie,Paris,75 - Paris,Île-de-France,4490.0,1069.0,1706.2,False
INDUS-00663,Industrie Nice #663,Agroalimentaire,Nice,75 - Paris,Île-de-France,18183.4,4329.4,9764.49,True
INDUS-00664,Industrie L'Isle-sur-la-Sorgue #664,Automobile,L'Isle-sur-la-Sorgue,75 - Paris,Île-de-France,36081.1,8590.7,19988.93,True
INDUS-00665,Industrie Paris #665,Métallurgie,Paris,75 - Paris,Île-de-France,17784.0,4234.3,4108.1,False
INDUS-00666,Industrie Paris #666,Agroalimentaire,Paris,75 - Paris,Île-de-France,24254.6,5774.9,10162.68,True
INDUS-00667,Industrie Brin-sur-Seille #667,Métallurgie,Brin-sur-Seille,75 - Paris,Île-de-France,23155.3,5513.2,3843.78,False
INDUS-00668,Industrie Paris #668,Automobile,Paris,75 - Paris,Île-de-France,9820.0,2338.1,4036.02,True
INDUS-00669,Industrie Le Plessis-Robinson #669,Chimie & Pharmacie,Le Plessis-Robinson,75 - Paris,Île-de-France,12193.8,2903.3,6828.53,True
INDUS-00670,Industrie Paris #670,Agroalimentaire,Paris,75 - Paris,Île-de-France,11161.5,2657.5,1618.42,False
INDUS-00671,Industrie Berganty #671,Chimie & Pharmacie,Berganty,75 - Paris,Île-de-France,35760.5,8514.4,11908.25,False
INDUS-00672,Industrie Paris #672,Agroalimentaire,Paris,75 - Paris,Île-de-France,44891.2,10688.4,25857.33,True
INDUS-00673,Industrie Villeneuve-d'Ascq #673,Data Centers,Villeneuve-d'Ascq,75 - Paris,Île-de-France,19842.1,4724.3,3035.84,False
INDUS-00674,Industrie Paris #674,Agroalimentaire,Paris,75 - Paris,Île-de-France,10532.4,2507.7,1737.85,False
INDUS-00675,Industrie Fismes #675,Métallurgie,Fismes,75 - Paris,Île-de-France,27609.6,6573.7,8641.8,False
INDUS-00676,Industrie La Salle-en-Beaumont #676,Data Centers,La Salle-en-Beaumont,75 - Paris,Île-de-France,20346.4,4844.4,2726.42,True
INDUS-00677,Industrie Paris #677,Data Centers,Paris,75 - Paris,Île-de-France,23440.7,5581.1,9141.87,True
INDUS-00678,Industrie Paris #678,Data Centers,Paris,75 - Paris,Île-de-France,19751.3,4702.7,5411.86,True
INDUS-00679,Industrie Paris #679,Agroalimentaire,Paris,75 - Paris,Île-de-France,24544.8,5844.0,3853.53,False
INDUS-00680,Industrie Gémenos #680,Data Centers,Gémenos,75 - Paris,Île-de-France,11886.5,2830.1,3863.11,False
INDUS-00681,Industrie L'Isle-sur-la-Sorgue #681,Automobile,L'Isle-sur-la-Sorgue,75 - Paris,Île-de-France,42023.5,10005.6,5252.94,True
INDUS-00682,Industrie Paris #682,Agroalimentaire,Paris,75 - Paris,Île-de-France,35349.3,8416.5,9402.91,False
INDUS-00683,Industrie Paris #683,Agroalimentaire,Paris,75 - Paris,Île-de-France,28574.4,6803.4,14287.2,False
INDUS-00684,Industrie Paris #684,Métallurgie,Paris,75 - Paris,Île-de-France,37486.9,8925.5,5473.09,False
INDUS-00685,Industrie Biscarrosse #685,Métallurgie,Biscarrosse,75 - Paris,Île-de-France,35458.7,8442.5,9396.56,False
INDUS-00686,Industrie Saint-Loup-Géanges #686,Métallurgie,Saint-Loup-Géanges,75 - Paris,Île-de-France,39387.2,9377.9,8350.09,True
INDUS-00687,Industrie Paris #687,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,2171.0,516.9,590.51,True
INDUS-00688,Industrie Saint-Étienne #688,Chimie & Pharmacie,Saint-Étienne,75 - Paris,Île-de-France,36095.0,8594.0,12849.82,True
INDUS-00689,Industrie Paris #689,Data Centers,Paris,75 - Paris,Île-de-France,36000.5,8571.5,9504.13,False
INDUS-00690,Industrie Bussy-Saint-Georges #690,Data Centers,Bussy-Saint-Georges,75 - Paris,Île-de-France,2871.9,683.8,1065.47,True
INDUS-00691,Industrie Le Quesnoy #691,Agroalimentaire,Le Quesnoy,75 - Paris,Île-de-France,23643.3,5629.4,11230.57,False
INDUS-00692,Industrie Saint-Léonard #692,Automobile,Saint-Léonard,75 - Paris,Île-de-France,24579.8,5852.3,9069.95,False
INDUS-00693,Industrie Paris #693,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,9533.6,2269.9,1592.11,False
INDUS-00694,Industrie Saint-Bonnet-de-Mure #694,Métallurgie,Saint-Bonnet-de-Mure,75 - Paris,Île-de-France,13108.9,3121.2,5767.92,False
INDUS-00695,Industrie Viry-Noureuil #695,Automobile,Viry-Noureuil,75 - Paris,Île-de-France,4543.1,1081.7,1326.59,True
INDUS-00696,Industrie Paris #696,Agroalimentaire,Paris,75 - Paris,Île-de-France,7892.9,1879.3,3433.41,True
INDUS-00697,Industrie Paris #697,Agroalimentaire,Paris,75 - Paris,Île-de-France,34525.9,8220.5,6007.51,True
INDUS-00698,Industrie Saint-Jeoire-Prieuré #698,Data Centers,Saint-Jeoire-Prieuré,75 - Paris,Île-de-France,11662.0,2776.7,2518.99,True
INDUS-00699,Industrie Sélestat #699,Chimie & Pharmacie,Sélestat,75 - Paris,Île-de-France,34401.6,8190.9,4472.21,True
INDUS-00700,Industrie Paris #700,Data Centers,Paris,75 - Paris,Île-de-France,2361.1,562.2,535.97,True
INDUS-00701,Industrie Paris #701,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,43577.2,10375.5,18781.77,True
INDUS-00702,Industrie Paris #702,Métallurgie,Paris,75 - Paris,Île-de-France,20909.4,4978.4,8844.68,True
INDUS-00703,Industrie Agde #703,Chimie & Pharmacie,Agde,75 - Paris,Île-de-France,24063.5,5729.4,10876.7,True
INDUS-00704,Industrie Paris #704,Data Centers,Paris,75 - Paris,Île-de-France,9090.0,2164.3,3581.46,True
INDUS-00705,Industrie Saint-Mandrier-sur-Mer #705,Data Centers,Saint-Mandrier-sur-Mer,75 - Paris,Île-de-France,27486.2,6544.3,5387.3,True
INDUS-00706,Industrie Paris #706,Automobile,Paris,75 - Paris,Île-de-France,42047.8,10011.4,10217.62,False
INDUS-00707,Industrie Dieppe #707,Chimie & Pharmacie,Dieppe,75 - Paris,Île-de-France,21195.8,5046.6,9834.85,False
INDUS-00708,Industrie Évian-les-Bains #708,Métallurgie,Évian-les-Bains,75 - Paris,Île-de-France,37836.0,9008.6,8815.79,True
INDUS-00709,Industrie Toulon #709,Chimie & Pharmacie,Toulon,75 - Paris,Île-de-France,5113.1,1217.4,1278.28,True
INDUS-00710,Industrie Paris #710,Data Centers,Paris,75 - Paris,Île-de-France,31352.9,7465.0,7273.87,False
INDUS-00711,Industrie Paris #711,Métallurgie,Paris,75 - Paris,Île-de-France,44104.3,10501.0,6747.96,False
INDUS-00712,Industrie Les Pennes-Mirabeau #712,Automobile,Les Pennes-Mirabeau,75 - Paris,Île-de-France,10556.0,2513.3,4644.64,False
INDUS-00713,Industrie Bain-de-Bretagne #713,Automobile,Bain-de-Bretagne,75 - Paris,Île-de-France,40621.4,9671.8,18442.12,False
INDUS-00714,Industrie Paris #714,Data Centers,Paris,75 - Paris,Île-de-France,10686.2,2544.3,4605.75,False
INDUS-00715,Industrie Paris #715,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,20385.7,4853.7,10906.35,False
INDUS-00716,Industrie Chartres #716,Data Centers,Chartres,75 - Paris,Île-de-France,36351.2,8655.0,5816.19,False
INDUS-00717,Industrie Paris #717,Data Centers,Paris,75 - Paris,Île-de-France,27453.1,6536.5,8812.45,False
INDUS-00718,Industrie Paris #718,Agroalimentaire,Paris,75 - Paris,Île-de-France,9040.3,2152.5,5017.37,False
INDUS-00719,Industrie Bréhal #719,Agroalimentaire,Bréhal,75 - Paris,Île-de-France,30773.6,7327.0,6308.59,False
INDUS-00720,Industrie Paris #720,Agroalimentaire,Paris,75 - Paris,Île-de-France,28030.4,6673.9,10147.0,True
INDUS-00721,Industrie Paris #721,Data Centers,Paris,75 - Paris,Île-de-France,36323.3,8648.4,6901.43,False
INDUS-00722,Industrie Paris #722,Agroalimentaire,Paris,75 - Paris,Île-de-France,36490.3,8688.2,8575.22,False
INDUS-00723,Industrie Paris #723,Data Centers,Paris,75 - Paris,Île-de-France,27559.3,6561.7,7385.89,True
INDUS-00724,Industrie Paris #724,Agroalimentaire,Paris,75 - Paris,Île-de-France,33243.1,7915.0,11402.38,False
INDUS-00725,Industrie Ormesson-sur-Marne #725,Chimie & Pharmacie,Ormesson-sur-Marne,75 - Paris,Île-de-France,10909.7,2597.5,2683.79,False
INDUS-00726,Industrie Paris #726,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,40683.9,9686.6,20870.84,True
INDUS-00727,Industrie Carrières-sous-Poissy #727,Métallurgie,Carrières-sous-Poissy,75 - Paris,Île-de-France,41277.5,9828.0,23734.56,True
INDUS-00728,Industrie Paris #728,Automobile,Paris,75 - Paris,Île-de-France,17185.3,4091.7,5000.92,True
INDUS-00729,Industrie Paris #729,Agroalimentaire,Paris,75 - Paris,Île-de-France,26103.4,6215.1,13051.7,True
INDUS-00730,Industrie Bayonne #730,Chimie & Pharmacie,Bayonne,75 - Paris,Île-de-France,43465.3,10348.9,23036.61,True
INDUS-00731,Industrie Créon #731,Chimie & Pharmacie,Créon,75 - Paris,Île-de-France,42655.9,10156.2,14247.07,False
INDUS-00732,Industrie Paris #732,Data Centers,Paris,75 - Paris,Île-de-France,31412.9,7479.3,5245.95,True
INDUS-00733,Industrie Anhiers #733,Data Centers,Anhiers,75 - Paris,Île-de-France,33020.6,7862.0,15387.6,False
INDUS-00734,Industrie Paris #734,Data Centers,Paris,75 - Paris,Île-de-France,35406.2,8430.0,17030.38,True
INDUS-00735,Industrie Quetigny #735,Data Centers,Quetigny,75 - Paris,Île-de-France,19021.2,4528.9,7741.63,False
INDUS-00736,Industrie Plouzané #736,Agroalimentaire,Plouzané,75 - Paris,Île-de-France,3680.0,876.2,1486.72,False
INDUS-00737,Industrie Villeneuve-d'Ascq #737,Data Centers,Villeneuve-d'Ascq,75 - Paris,Île-de-France,23445.5,5582.3,3516.82,False
INDUS-00738,Industrie Béthune #738,Agroalimentaire,Béthune,75 - Paris,Île-de-France,34623.5,8243.7,13607.04,False
INDUS-00739,Industrie Saint-Marcel-sur-Aude #739,Automobile,Saint-Marcel-sur-Aude,75 - Paris,Île-de-France,17561.0,4181.2,2599.03,True
INDUS-00740,Industrie Francheville #740,Data Centers,Francheville,75 - Paris,Île-de-France,23052.5,5488.7,12448.35,False
INDUS-00741,Industrie Paris #741,Data Centers,Paris,75 - Paris,Île-de-France,13708.6,3264.0,5099.6,True
INDUS-00742,Industrie Niort #742,Métallurgie,Niort,75 - Paris,Île-de-France,43424.8,10339.2,19367.46,True
INDUS-00743,Industrie Paris #743,Agroalimentaire,Paris,75 - Paris,Île-de-France,24461.0,5824.0,3253.31,True
INDUS-00744,Industrie Paris #744,Agroalimentaire,Paris,75 - Paris,Île-de-France,44124.5,10505.8,16370.19,True
INDUS-00745,Industrie Paris #745,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,17978.1,4280.5,7406.98,True
INDUS-00746,Industrie Carpentras #746,Agroalimentaire,Carpentras,75 - Paris,Île-de-France,44440.9,10581.2,16620.9,False
INDUS-00747,Industrie Bonson #747,Automobile,Bonson,75 - Paris,Île-de-France,41339.0,9842.6,17610.41,False
INDUS-00748,Industrie Paris #748,Data Centers,Paris,75 - Paris,Île-de-France,34280.8,8162.1,8330.23,False
INDUS-00749,Industrie Paris #749,Métallurgie,Paris,75 - Paris,Île-de-France,14245.1,3391.7,5612.57,True
INDUS-00750,Industrie Paris #750,Métallurgie,Paris,75 - Paris,Île-de-France,14248.8,3392.6,3904.17,True
INDUS-00751,Industrie Paris #751,Métallurgie,Paris,75 - Paris,Île-de-France,4694.3,1117.7,906.0,False
INDUS-00752,Industrie Laon #752,Data Centers,Laon,75 - Paris,Île-de-France,11604.0,2762.9,6161.72,True
INDUS-00753,Industrie Paris #753,Data Centers,Paris,75 - Paris,Île-de-France,6392.4,1522.0,3458.29,True
INDUS-00754,Industrie Villenave-d'Ornon #754,Chimie & Pharmacie,Villenave-d'Ornon,75 - Paris,Île-de-France,1567.2,373.1,608.07,False
INDUS-00755,Industrie Paris #755,Automobile,Paris,75 - Paris,Île-de-France,43287.8,10306.6,11254.83,True
INDUS-00756,Industrie Paris #756,Automobile,Paris,75 - Paris,Île-de-France,37595.1,8951.2,8308.52,False
INDUS-00757,Industrie Paris #757,Automobile,Paris,75 - Paris,Île-de-France,17786.2,4234.8,5531.51,False
INDUS-00758,Industrie Paris #758,Métallurgie,Paris,75 - Paris,Île-de-France,3607.6,859.0,2020.26,False
INDUS-00759,Industrie Paris #759,Automobile,Paris,75 - Paris,Île-de-France,9913.9,2360.5,2815.55,True
INDUS-00760,Industrie Capvern #760,Métallurgie,Capvern,75 - Paris,Île-de-France,33168.6,7897.3,11973.86,True
INDUS-00761,Industrie Champagnole #761,Agroalimentaire,Champagnole,75 - Paris,Île-de-France,15693.8,3736.6,4504.12,False
INDUS-00762,Industrie Paris #762,Métallurgie,Paris,75 - Paris,Île-de-France,16403.7,3905.6,6102.18,True
INDUS-00763,Industrie Biganos #763,Agroalimentaire,Biganos,75 - Paris,Île-de-France,29514.3,7027.2,8736.23,True
INDUS-00764,Industrie Paris #764,Métallurgie,Paris,75 - Paris,Île-de-France,42200.8,10047.8,13546.46,True
INDUS-00765,Industrie Civens #765,Data Centers,Civens,75 - Paris,Île-de-France,7045.8,1677.6,3973.83,True
INDUS-00766,Industrie Marange-Silvange #766,Chimie & Pharmacie,Marange-Silvange,75 - Paris,Île-de-France,22687.9,5401.9,4764.46,False
INDUS-00767,Industrie Paris #767,Métallurgie,Paris,75 - Paris,Île-de-France,25075.5,5970.4,4764.35,False
INDUS-00768,Industrie Boussy-Saint-Antoine #768,Automobile,Boussy-Saint-Antoine,75 - Paris,Île-de-France,30315.0,7217.9,13247.66,True
INDUS-00769,Industrie Paris #769,Agroalimentaire,Paris,75 - Paris,Île-de-France,1728.1,411.5,475.23,True
INDUS-00770,Industrie Paris #770,Data Centers,Paris,75 - Paris,Île-de-France,27157.4,6466.0,13823.12,True
INDUS-00771,Industrie Paris #771,Métallurgie,Paris,75 - Paris,Île-de-France,30195.5,7189.4,12229.18,True
INDUS-00772,Industrie Thionville #772,Automobile,Thionville,75 - Paris,Île-de-France,2796.3,665.8,1484.84,True
INDUS-00773,Industrie Paris #773,Métallurgie,Paris,75 - Paris,Île-de-France,38215.1,9098.8,12649.2,True
INDUS-00774,Industrie Viriat #774,Agroalimentaire,Viriat,75 - Paris,Île-de-France,2876.1,684.8,882.96,True
INDUS-00775,Industrie Paris #775,Data Centers,Paris,75 - Paris,Île-de-France,4960.9,1181.2,2167.91,False
INDUS-00776,Industrie Paris #776,Agroalimentaire,Paris,75 - Paris,Île-de-France,13685.0,3258.3,6527.74,False
INDUS-00777,Industrie Paris #777,Data Centers,Paris,75 - Paris,Île-de-France,43938.1,10461.5,16081.34,True
INDUS-00778,Industrie Toulon #778,Métallurgie,Toulon,75 - Paris,Île-de-France,11916.1,2837.2,5266.92,False
INDUS-00779,Industrie La Madeleine-de-Nonancourt #779,Data Centers,La Madeleine-de-Nonancourt,75 - Paris,Île-de-France,41084.4,9782.0,17214.36,True
INDUS-00780,Industrie Montauban #780,Automobile,Montauban,75 - Paris,Île-de-France,38779.9,9233.3,10858.37,False
INDUS-00781,Industrie Paris #781,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,22855.3,5441.7,5188.15,True
INDUS-00782,Industrie Villeneuve-d'Ascq #782,Automobile,Villeneuve-d'Ascq,75 - Paris,Île-de-France,13884.7,3305.9,6206.46,False
INDUS-00783,Industrie Saint-Brice-sous-Forêt #783,Agroalimentaire,Saint-Brice-sous-Forêt,75 - Paris,Île-de-France,32740.4,7795.3,11786.54,False
INDUS-00784,Industrie Paris #784,Data Centers,Paris,75 - Paris,Île-de-France,26570.8,6326.4,11584.87,False
INDUS-00785,Industrie Toulouse #785,Automobile,Toulouse,75 - Paris,Île-de-France,27226.1,6482.4,5717.48,False
INDUS-00786,Industrie Paris #786,Automobile,Paris,75 - Paris,Île-de-France,31175.0,7422.6,8386.08,True
INDUS-00787,Industrie Paris #787,Automobile,Paris,75 - Paris,Île-de-France,20825.4,4958.4,5664.51,True
INDUS-00788,Industrie Trignac #788,Data Centers,Trignac,75 - Paris,Île-de-France,9833.1,2341.2,5221.38,True
INDUS-00789,Industrie Marquette-lez-Lille #789,Agroalimentaire,Marquette-lez-Lille,75 - Paris,Île-de-France,11498.7,2737.8,4656.97,True
INDUS-00790,Industrie Redon #790,Chimie & Pharmacie,Redon,75 - Paris,Île-de-France,25370.2,6040.5,7611.06,False
INDUS-00791,Industrie Paris #791,Automobile,Paris,75 - Paris,Île-de-France,6696.1,1594.3,1057.98,True
INDUS-00792,Industrie Puteaux #792,Chimie & Pharmacie,Puteaux,75 - Paris,Île-de-France,37236.3,8865.8,10239.98,True
INDUS-00793,Industrie Paris #793,Métallurgie,Paris,75 - Paris,Île-de-France,34202.6,8143.5,14501.9,False
INDUS-00794,Industrie Paris #794,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,5482.5,1305.4,1337.73,True
INDUS-00795,Industrie Gien #795,Automobile,Gien,75 - Paris,Île-de-France,23138.0,5509.0,8306.54,True
INDUS-00796,Industrie Chocques #796,Automobile,Chocques,75 - Paris,Île-de-France,14104.0,3358.1,3032.36,False
INDUS-00797,Industrie Paris #797,Automobile,Paris,75 - Paris,Île-de-France,2111.9,502.8,777.18,False
INDUS-00798,Industrie Saint-Fons #798,Data Centers,Saint-Fons,75 - Paris,Île-de-France,30562.0,7276.7,7182.07,True
INDUS-00799,Industrie Paris #799,Agroalimentaire,Paris,75 - Paris,Île-de-France,19522.1,4648.1,8531.16,False
INDUS-00800,Industrie Paris #800,Automobile,Paris,75 - Paris,Île-de-France,10807.1,2573.1,5381.94,False
INDUS-00801,Industrie Paris #801,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,36614.9,8717.8,18307.45,True
INDUS-00802,Industrie Chasseneuil-du-Poitou #802,Métallurgie,Chasseneuil-du-Poitou,75 - Paris,Île-de-France,4364.2,1039.1,1392.18,True
INDUS-00803,Industrie Paris #803,Automobile,Paris,75 - Paris,Île-de-France,18799.5,4476.1,4079.49,True
INDUS-00804,Industrie Gisors #804,Agroalimentaire,Gisors,75 - Paris,Île-de-France,8903.2,2119.8,4478.31,True
INDUS-00805,Industrie Saint-Pierre-lès-Nemours #805,Agroalimentaire,Saint-Pierre-lès-Nemours,75 - Paris,Île-de-France,14840.1,3533.4,7909.77,False
INDUS-00806,Industrie Saint-Ours #806,Agroalimentaire,Saint-Ours,75 - Paris,Île-de-France,10688.3,2544.8,3099.61,False
INDUS-00807,Industrie Paris #807,Agroalimentaire,Paris,75 - Paris,Île-de-France,32410.2,7716.7,9949.93,False
INDUS-00808,Industrie Paris #808,Métallurgie,Paris,75 - Paris,Île-de-France,14630.9,3483.5,5969.41,False
INDUS-00809,Industrie Paris #809,Automobile,Paris,75 - Paris,Île-de-France,37672.9,8969.7,9154.51,False
INDUS-00810,Industrie Houdemont #810,Automobile,Houdemont,75 - Paris,Île-de-France,17992.1,4283.8,8204.4,False
INDUS-00811,Industrie Trappes #811,Métallurgie,Trappes,75 - Paris,Île-de-France,18783.4,4472.2,4057.21,False
INDUS-00812,Industrie Paris #812,Métallurgie,Paris,75 - Paris,Île-de-France,34737.3,8270.8,10073.82,False
INDUS-00813,Industrie Paris #813,Métallurgie,Paris,75 - Paris,Île-de-France,19348.8,4606.9,5707.9,True
INDUS-00814,Industrie Nîmes #814,Data Centers,Nîmes,75 - Paris,Île-de-France,10451.9,2488.5,5508.15,False
INDUS-00815,Industrie Paris #815,Automobile,Paris,75 - Paris,Île-de-France,19391.1,4616.9,3742.48,False
INDUS-00816,Industrie Croissy-Beaubourg #816,Automobile,Croissy-Beaubourg,75 - Paris,Île-de-France,27003.4,6429.4,7749.98,False
INDUS-00817,Industrie Caudry #817,Métallurgie,Caudry,75 - Paris,Île-de-France,37851.2,9012.2,17638.66,False
INDUS-00818,Industrie Paris #818,Agroalimentaire,Paris,75 - Paris,Île-de-France,26142.2,6224.3,4627.17,True
INDUS-00819,Industrie Noirmoutier-en-l'Île #819,Chimie & Pharmacie,Noirmoutier-en-l'Île,75 - Paris,Île-de-France,38016.0,9051.4,8439.55,True
INDUS-00820,Industrie L'Isle-Adam #820,Automobile,L'Isle-Adam,75 - Paris,Île-de-France,41152.2,9798.1,20164.58,False
INDUS-00821,Industrie Mousseaux-lès-Bray #821,Agroalimentaire,Mousseaux-lès-Bray,75 - Paris,Île-de-France,33132.4,7888.7,18819.2,False
INDUS-00822,Industrie Paris #822,Métallurgie,Paris,75 - Paris,Île-de-France,7620.6,1814.4,2911.07,True
INDUS-00823,Industrie La Teste-de-Buch #823,Automobile,La Teste-de-Buch,75 - Paris,Île-de-France,13769.4,3278.4,3676.43,False
INDUS-00824,Industrie Paris #824,Agroalimentaire,Paris,75 - Paris,Île-de-France,15432.7,3674.5,3950.77,True
INDUS-00825,Industrie Goyencourt #825,Agroalimentaire,Goyencourt,75 - Paris,Île-de-France,17965.0,4277.4,8677.09,True
INDUS-00826,Industrie Cubnezais #826,Data Centers,Cubnezais,75 - Paris,Île-de-France,7016.6,1670.6,2175.15,False
INDUS-00827,Industrie Paris #827,Agroalimentaire,Paris,75 - Paris,Île-de-France,5101.0,1214.5,1152.83,True
INDUS-00828,Industrie Lyon #828,Data Centers,Lyon,75 - Paris,Île-de-France,22279.8,5304.7,12053.37,True
INDUS-00829,Industrie Lesquin #829,Agroalimentaire,Lesquin,75 - Paris,Île-de-France,3337.0,794.5,1518.34,True
INDUS-00830,Industrie Paris #830,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,15893.6,3784.2,7565.35,True
INDUS-00831,Industrie Briançon #831,Automobile,Briançon,75 - Paris,Île-de-France,43507.9,10359.0,6221.63,False
INDUS-00832,Industrie Domérat #832,Agroalimentaire,Domérat,75 - Paris,Île-de-France,4609.0,1097.4,958.67,True
INDUS-00833,Industrie Paris #833,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,9713.5,2312.7,3846.55,True
INDUS-00834,Industrie Saint-Brieuc #834,Automobile,Saint-Brieuc,75 - Paris,Île-de-France,18233.1,4341.2,7949.63,False
INDUS-00835,Industrie Mours #835,Data Centers,Mours,75 - Paris,Île-de-France,12030.5,2864.4,2129.4,True
INDUS-00836,Industrie Paris #836,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,12081.8,2876.6,6898.71,False
INDUS-00837,Industrie Carcassonne #837,Métallurgie,Carcassonne,75 - Paris,Île-de-France,16450.4,3916.8,4507.41,True
INDUS-00838,Industrie Puteaux #838,Automobile,Puteaux,75 - Paris,Île-de-France,8425.0,2006.0,1710.28,True
INDUS-00839,Industrie Mont-Saint-Martin #839,Data Centers,Mont-Saint-Martin,75 - Paris,Île-de-France,8060.7,1919.2,2377.91,True
INDUS-00840,Industrie Paris #840,Agroalimentaire,Paris,75 - Paris,Île-de-France,23507.8,5597.1,6958.31,False
INDUS-00841,Industrie Peyrabout #841,Chimie & Pharmacie,Peyrabout,75 - Paris,Île-de-France,6789.7,1616.6,3917.66,True
INDUS-00842,Industrie Gap #842,Automobile,Gap,75 - Paris,Île-de-France,2307.6,549.4,369.22,True
INDUS-00843,Industrie Paris #843,Data Centers,Paris,75 - Paris,Île-de-France,6907.8,1644.7,904.92,False
INDUS-00844,Industrie Paris #844,Métallurgie,Paris,75 - Paris,Île-de-France,38687.2,9211.2,15204.07,True
INDUS-00845,Industrie Paris #845,Automobile,Paris,75 - Paris,Île-de-France,20578.9,4899.7,11400.71,True
INDUS-00846,Industrie Paris #846,Métallurgie,Paris,75 - Paris,Île-de-France,24762.0,5895.7,8592.41,True
INDUS-00847,Industrie Paris #847,Métallurgie,Paris,75 - Paris,Île-de-France,23491.7,5593.3,8950.34,True
INDUS-00848,Industrie Rillieux-la-Pape #848,Data Centers,Rillieux-la-Pape,75 - Paris,Île-de-France,22718.0,5409.0,9427.97,True
INDUS-00849,Industrie Paris #849,Agroalimentaire,Paris,75 - Paris,Île-de-France,32555.5,7751.3,7064.54,True
INDUS-00850,Industrie Paris #850,Agroalimentaire,Paris,75 - Paris,Île-de-France,32151.5,7655.1,13664.39,True
