flow_id,imei,antenna_id,timestamp,application_name,traffic_type,volume_mb_uplink,volume_mb_downlink,user_location,latency_ms,postal_code
FLOW-01175-2,357896965307344,0242290045,2025-03-16 11:20:00,Fortnite Mobile,Gaming en Ligne,81.36,524.25,POINT(-1.5544 47.2370),56,44000
FLOW-01176-1,359370792830304,0832290346,2025-03-10 12:43:00,TikTok,Réseaux Sociaux,38.44,1213.65,POINT(4.8479 45.7619),13,69001
FLOW-01176-2,359370792830304,0412290043,2025-03-15 22:44:00,Fortnite Mobile,Gaming en Ligne,57.94,841.84,POINT(4.8267 45.7500),56,69001
FLOW-01177-1,351084850637911,0492290110,2025-03-25 12:53:00,Microsoft Teams,Visio Pro,46.84,1726.2,POINT(1.4276 43.6196),40,31000
FLOW-01177-2,351084850637911,0782290389,2025-03-02 21:02:00,Google Cloud Drive,Cloud Storage,9.1,1282.98,POINT(1.4562 43.6244),38,31000
FLOW-01178-1,358483226326896,0652290028,2025-03-07 09:20:00,Google Meet,Visio Pro,10.42,33.24,POINT(3.0694 50.6145),58,59000
FLOW-01178-2,358483226326896,0712290215,2025-03-09 22:22:00,Fortnite Mobile,Gaming en Ligne,131.1,1814.48,POINT(3.0542 50.6161),16,59000
FLOW-01179-1,355856561814294,0082290026,2025-03-28 20:38:00,Microsoft Teams,Visio Pro,13.16,443.79,POINT(7.7463 48.5761),62,67000
FLOW-01179-2,355856561814294,0242290010,2025-03-14 11:13:00,YouTube 4K,Streaming 4K Video,46.78,1266.05,POINT(7.7546 48.5653),15,67000
FLOW-01180-1,355688831787363,0882290128,2025-03-28 08:48:00,Fortnite Mobile,Gaming en Ligne,40.43,933.77,POINT(3.0609 50.6163),60,59000
FLOW-01180-2,355688831787363,0312290369,2025-03-05 13:35:00,Netflix,Streaming 4K Video,126.82,187.67,POINT(3.0441 50.6377),41,59000
FLOW-01181-1,358349774367502,0542290233,2025-03-23 19:13:00,Netflix,Streaming 4K Video,71.51,1579.4,POINT(3.8929 43.5947),56,34000
FLOW-01181-2,358349774367502,0352290033,2025-03-11 14:02:00,TikTok,Réseaux Sociaux,13.45,1535.29,POINT(3.8798 43.5961),33,34000
FLOW-01182-1,355466337834901,0672290092,2025-03-13 12:54:00,Fortnite Mobile,Gaming en Ligne,111.04,381.28,POINT(3.8952 43.5936),35,34000
FLOW-01182-2,355466337834901,0692290137,2025-03-01 21:43:00,Fortnite Mobile,Gaming en Ligne,123.43,988.41,POINT(3.8679 43.6226),13,34000
FLOW-01183-1,355125726105852,0662290076,2025-03-06 12:33:00,Instagram,Réseaux Sociaux,105.22,89.49,POINT(6.1475 45.9005),20,74000
FLOW-01183-2,355125726105852,0452290158,2025-03-19 19:06:00,YouTube 4K,Streaming 4K Video,78.94,54.35,POINT(6.1279 45.8891),14,74000
FLOW-01184-1,355089226128742,0242290097,2025-03-08 21:27:00,Fortnite Mobile,Gaming en Ligne,135.17,1565.38,POINT(3.0561 50.6439),53,59000
FLOW-01184-2,355089226128742,0752291166,2025-03-15 21:12:00,Microsoft Teams,Visio Pro,42.7,149.51,POINT(3.0415 50.6340),37,59000
FLOW-01185-1,354124574330556,0122290057,2025-03-14 08:36:00,Instagram,Réseaux Sociaux,51.52,1252.98,POINT(3.8797 43.6148),18,34000
FLOW-01185-2,354124574330556,0772290174,2025-03-02 10:18:00,TikTok,Réseaux Sociaux,125.43,1585.32,POINT(3.8893 43.6071),52,34000
FLOW-01186-1,354292981680888,0382290306,2025-03-13 18:38:00,Microsoft Teams,Visio Pro,112.42,1750.67,POINT(-0.5864 44.8476),23,33000
FLOW-01186-2,354292981680888,0442290172,2025-03-13 09:18:00,YouTube 4K,Streaming 4K Video,64.65,372.05,POINT(-0.5647 44.8196),19,33000
FLOW-01187-1,359815371812239,0332290302,2025-03-07 13:16:00,Netflix,Streaming 4K Video,126.09,118.82,POINT(1.4257 43.5944),51,31000
FLOW-01187-2,359815371812239,0942290283,2025-03-13 12:47:00,Instagram,Réseaux Sociaux,35.17,1304.27,POINT(1.4609 43.6095),22,31000
FLOW-01188-1,358291033526090,0932290022,2025-03-27 19:56:00,YouTube 4K,Streaming 4K Video,7.06,815.39,POINT(4.8500 45.7526),28,69001
FLOW-01188-2,358291033526090,0492290085,2025-03-04 18:09:00,Microsoft Teams,Visio Pro,43.56,689.42,POINT(4.8466 45.7759),43,69001
FLOW-01189-1,353173202219685,0662290101,2025-03-26 16:57:00,Netflix,Streaming 4K Video,140.69,210.3,POINT(-0.5903 44.8451),48,33000
FLOW-01189-2,353173202219685,0292290131,2025-03-18 13:11:00,YouTube 4K,Streaming 4K Video,149.07,347.8,POINT(-0.5725 44.8444),56,33000
FLOW-01190-1,357945836416813,0942290005,2025-03-21 16:00:00,YouTube 4K,Streaming 4K Video,93.16,712.32,POINT(7.7559 48.5536),28,67000
FLOW-01190-2,357945836416813,0132290441,2025-03-05 09:37:00,Instagram,Réseaux Sociaux,121.52,271.94,POINT(7.7572 48.5884),53,67000
FLOW-01191-1,351483184080161,0632290110,2025-03-12 21:49:00,Google Meet,Visio Pro,121.32,1478.46,POINT(-1.5697 47.2262),47,44000
FLOW-01191-2,351483184080161,0782290429,2025-03-04 18:12:00,Google Cloud Drive,Cloud Storage,116.04,412.73,POINT(-1.5435 47.2145),42,44000
FLOW-01192-1,351638744558642,0342290191,2025-03-02 22:08:00,TikTok,Réseaux Sociaux,129.33,945.15,POINT(5.3667 43.2880),37,13001
FLOW-01192-2,351638744558642,0592290156,2025-03-22 19:42:00,TikTok,Réseaux Sociaux,147.74,1695.05,POINT(5.3675 43.2797),21,13001
FLOW-01193-1,356169033929886,0832290050,2025-03-21 18:18:00,Microsoft Teams,Visio Pro,67.93,1595.43,POINT(7.7485 48.5816),34,67000
FLOW-01193-2,356169033929886,0072290004,2025-03-28 21:30:00,Google Cloud Drive,Cloud Storage,107.56,1404.86,POINT(7.7541 48.5918),41,67000
FLOW-01194-1,356065678614969,0292290076,2025-03-15 11:28:00,TikTok,Réseaux Sociaux,87.99,216.98,POINT(6.1362 45.9069),45,74000
FLOW-01194-2,356065678614969,0082290022,2025-03-12 20:27:00,Google Meet,Visio Pro,69.49,922.14,POINT(6.1167 45.8981),65,74000
FLOW-01195-1,351741142732607,0952290160,2025-03-22 08:13:00,Netflix,Streaming 4K Video,16.97,1043.69,POINT(5.7151 45.1754),48,38000
FLOW-01195-2,351741142732607,0222290107,2025-03-13 15:27:00,Google Cloud Drive,Cloud Storage,133.76,722.27,POINT(5.7208 45.1769),35,38000
FLOW-01196-1,351024731665057,0412290065,2025-03-11 14:43:00,Microsoft Teams,Visio Pro,149.89,883.64,POINT(1.4514 43.5969),28,31000
FLOW-01196-2,351024731665057,0742290073,2025-03-22 15:05:00,YouTube 4K,Streaming 4K Video,73.71,1004.66,POINT(1.4328 43.5988),12,31000
FLOW-01197-1,355829056804734,0672290250,2025-03-05 12:32:00,Netflix,Streaming 4K Video,134.94,1590.25,POINT(7.2818 43.6930),15,06000
FLOW-01197-2,355829056804734,0332290355,2025-03-02 13:35:00,Google Meet,Visio Pro,52.5,850.17,POINT(7.2439 43.7234),32,06000
FLOW-01198-1,357840351813770,0252290049,2025-03-21 10:37:00,YouTube 4K,Streaming 4K Video,149.09,593.1,POINT(2.3590 48.8428),34,75001
FLOW-01198-2,357840351813770,0922290114,2025-03-19 12:24:00,Netflix,Streaming 4K Video,142.43,1775.31,POINT(2.3362 48.8630),39,75001
FLOW-01199-1,354613778477521,0442290020,2025-03-21 22:57:00,Netflix,Streaming 4K Video,65.3,895.89,POINT(5.3525 43.2953),57,13001
FLOW-01199-2,354613778477521,0742290009,2025-03-08 08:45:00,Fortnite Mobile,Gaming en Ligne,132.86,810.7,POINT(5.3641 43.3097),14,13001
FLOW-01200-1,354190279303631,0192290066,2025-03-10 15:19:00,Google Cloud Drive,Cloud Storage,125.95,978.3,POINT(3.0505 50.6274),59,59000
FLOW-01200-2,354190279303631,0252290102,2025-03-20 15:35:00,Netflix,Streaming 4K Video,77.07,1680.19,POINT(3.0581 50.6321),53,59000
FLOW-01201-1,353374405928898,0142290067,2025-03-24 14:28:00,Microsoft Teams,Visio Pro,50.99,508.62,POINT(3.8622 43.5940),34,34000
FLOW-01201-2,353374405928898,0252290053,2025-03-21 16:00:00,Google Meet,Visio Pro,123.65,848.26,POINT(3.8624 43.6030),65,34000
FLOW-01202-1,352663856421423,0132290224,2025-03-09 15:28:00,YouTube 4K,Streaming 4K Video,57.77,1063.13,POINT(5.3683 43.2789),64,13001
FLOW-01202-2,352663856421423,0712290229,2025-03-24 17:12:00,YouTube 4K,Streaming 4K Video,83.13,515.05,POINT(5.3660 43.2777),63,13001
FLOW-01203-1,356347065138435,0132290208,2025-03-18 19:11:00,Google Cloud Drive,Cloud Storage,90.84,468.96,POINT(6.1322 45.9027),17,74000
FLOW-01203-2,356347065138435,0622290064,2025-03-26 19:52:00,Instagram,Réseaux Sociaux,8.24,127.22,POINT(6.1323 45.8975),37,74000
FLOW-01204-1,352772268321169,0102290011,2025-03-13 20:51:00,Fortnite Mobile,Gaming en Ligne,27.38,939.54,POINT(5.3714 43.3108),54,13001
FLOW-01204-2,352772268321169,0882290025,2025-03-18 18:00:00,Google Cloud Drive,Cloud Storage,28.28,1070.04,POINT(5.3699 43.2806),46,13001
FLOW-01205-1,355310455163548,0832290405,2025-03-19 11:24:00,Instagram,Réseaux Sociaux,23.86,664.4,POINT(3.8935 43.6151),18,34000
FLOW-01205-2,355310455163548,0142290023,2025-03-02 11:25:00,Fortnite Mobile,Gaming en Ligne,69.23,164.48,POINT(3.8678 43.6274),56,34000
FLOW-01206-1,359740806221773,0742290250,2025-03-08 12:16:00,Netflix,Streaming 4K Video,47.58,605.24,POINT(3.8848 43.5941),47,34000
FLOW-01206-2,359740806221773,0062290528,2025-03-16 21:15:00,Instagram,Réseaux Sociaux,3.99,1544.04,POINT(3.8890 43.6184),30,34000
FLOW-01207-1,354910510693548,0682290040,2025-03-11 09:00:00,Netflix,Streaming 4K Video,147.92,1581.22,POINT(3.8959 43.5943),30,34000
FLOW-01207-2,354910510693548,0692290145,2025-03-08 10:04:00,Microsoft Teams,Visio Pro,25.23,1772.21,POINT(3.8940 43.6081),27,34000
FLOW-01208-1,352745478273803,0672290202,2025-03-26 15:47:00,Microsoft Teams,Visio Pro,79.46,1175.38,POINT(-1.5514 47.2113),31,44000
FLOW-01208-2,352745478273803,0372290033,2025-03-10 11:58:00,Fortnite Mobile,Gaming en Ligne,21.16,627.74,POINT(-1.5451 47.2096),33,44000
FLOW-01209-1,356136460605866,0772290021,2025-03-21 15:36:00,Google Cloud Drive,Cloud Storage,60.06,1309.78,POINT(-1.6644 48.1270),44,35000
FLOW-01209-2,356136460605866,0332290126,2025-03-21 15:21:00,YouTube 4K,Streaming 4K Video,26.03,303.21,POINT(-1.6944 48.1157),46,35000
FLOW-01210-1,354884057330849,0782290185,2025-03-06 18:54:00,Google Cloud Drive,Cloud Storage,130.81,1510.66,POINT(7.7383 48.5927),41,67000
FLOW-01210-2,354884057330849,0572290268,2025-03-05 09:20:00,Google Meet,Visio Pro,6.95,90.27,POINT(7.7361 48.5747),17,67000
FLOW-01211-1,351713876180381,0922290194,2025-03-27 13:19:00,Microsoft Teams,Visio Pro,103.64,875.66,POINT(3.8768 43.5927),21,34000
FLOW-01211-2,351713876180381,0522290027,2025-03-27 20:38:00,Google Meet,Visio Pro,82.72,762.89,POINT(3.8788 43.5911),59,34000
FLOW-01212-1,354417778753988,0212290246,2025-03-01 16:20:00,TikTok,Réseaux Sociaux,116.79,1685.46,POINT(5.7284 45.2051),19,38000
FLOW-01212-2,354417778753988,0922290226,2025-03-04 12:27:00,Google Cloud Drive,Cloud Storage,53.09,1058.28,POINT(5.7368 45.1758),28,38000
FLOW-01213-1,355211374643243,0672290228,2025-03-18 19:06:00,Fortnite Mobile,Gaming en Ligne,108.1,972.68,POINT(4.8350 45.7601),47,69001
FLOW-01213-2,355211374643243,0762290017,2025-03-25 22:14:00,YouTube 4K,Streaming 4K Video,53.78,1408.95,POINT(4.8545 45.7450),29,69001
FLOW-01214-1,356991806813839,0832290345,2025-03-05 18:11:00,Instagram,Réseaux Sociaux,42.45,1565.67,POINT(1.4470 43.6102),63,31000
FLOW-01214-2,356991806813839,0652290038,2025-03-01 22:59:00,TikTok,Réseaux Sociaux,47.72,1751.82,POINT(1.4468 43.6086),19,31000
FLOW-01215-1,353969018832739,0652290055,2025-03-26 19:13:00,Google Cloud Drive,Cloud Storage,136.17,1020.91,POINT(6.1313 45.9039),25,74000
FLOW-01215-2,353969018832739,0782290115,2025-03-10 11:22:00,Instagram,Réseaux Sociaux,32.9,373.81,POINT(6.1461 45.9189),39,74000
FLOW-01216-1,354398879363779,0872290014,2025-03-03 08:25:00,Netflix,Streaming 4K Video,19.09,1328.64,POINT(5.7103 45.1883),27,38000
FLOW-01216-2,354398879363779,0292290335,2025-03-28 09:01:00,TikTok,Réseaux Sociaux,31.94,1347.37,POINT(5.7145 45.1804),40,38000
FLOW-01217-1,352061707265494,0102290061,2025-03-02 21:59:00,Google Cloud Drive,Cloud Storage,75.76,1255.8,POINT(7.7591 48.5668),55,67000
FLOW-01217-2,352061707265494,0112290073,2025-03-23 08:52:00,Google Meet,Visio Pro,58.12,103.6,POINT(7.7465 48.5759),12,67000
FLOW-01218-1,352517210021825,0552290130,2025-03-12 22:28:00,Fortnite Mobile,Gaming en Ligne,76.05,1793.97,POINT(2.3642 48.8441),53,75001
FLOW-01218-2,352517210021825,0382290205,2025-03-21 11:49:00,Microsoft Teams,Visio Pro,91.06,517.46,POINT(2.3654 48.8623),38,75001
FLOW-01219-1,356746675090834,0532290040,2025-03-16 21:39:00,Microsoft Teams,Visio Pro,32.07,370.44,POINT(3.0652 50.6349),28,59000
FLOW-01219-2,356746675090834,0032290060,2025-03-23 20:52:00,YouTube 4K,Streaming 4K Video,108.87,1126.38,POINT(3.0569 50.6248),37,59000
FLOW-01220-1,351104453961211,0442290085,2025-03-02 08:37:00,Instagram,Réseaux Sociaux,101.69,1356.7,POINT(5.7074 45.2082),23,38000
FLOW-01220-2,351104453961211,0262290081,2025-03-10 20:51:00,TikTok,Réseaux Sociaux,54.25,982.79,POINT(5.7429 45.1849),42,38000
FLOW-01221-1,352624009197108,0942290014,2025-03-27 11:26:00,TikTok,Réseaux Sociaux,29.18,1582.34,POINT(-1.5462 47.2150),65,44000
FLOW-01221-2,352624009197108,0332290056,2025-03-25 22:47:00,TikTok,Réseaux Sociaux,78.97,1329.45,POINT(-1.5727 47.2211),52,44000
FLOW-01222-1,358972076094565,0592290528,2025-03-05 14:46:00,Netflix,Streaming 4K Video,115.49,539.82,POINT(-0.5983 44.8229),21,33000
FLOW-01222-2,358972076094565,0762290258,2025-03-11 17:11:00,Netflix,Streaming 4K Video,9.14,653.47,POINT(-0.5838 44.8372),28,33000
FLOW-01223-1,357284384412460,0682290118,2025-03-23 19:44:00,Netflix,Streaming 4K Video,6.42,1798.68,POINT(7.2709 43.7136),51,06000
FLOW-01223-2,357284384412460,0752291214,2025-03-28 19:48:00,Netflix,Streaming 4K Video,126.37,595.06,POINT(7.2621 43.7154),32,06000
FLOW-01224-1,352334235574277,0132290252,2025-03-20 09:29:00,Google Meet,Visio Pro,2.27,693.69,POINT(7.2698 43.7260),36,06000
FLOW-01224-2,352334235574277,0372290048,2025-03-28 17:23:00,Fortnite Mobile,Gaming en Ligne,53.25,206.26,POINT(7.2783 43.7171),61,06000
FLOW-01225-1,351552761979785,0602290043,2025-03-03 16:17:00,Microsoft Teams,Visio Pro,76.83,1527.42,POINT(-1.6926 48.1121),52,35000
FLOW-01225-2,351552761979785,0422290083,2025-03-13 10:46:00,Fortnite Mobile,Gaming en Ligne,6.24,1813.37,POINT(-1.6939 48.1204),29,35000
FLOW-01226-1,351427937439493,0692290148,2025-03-04 08:29:00,Fortnite Mobile,Gaming en Ligne,107.53,920.26,POINT(3.0708 50.6346),51,59000
FLOW-01226-2,351427937439493,0292290142,2025-03-05 14:17:00,YouTube 4K,Streaming 4K Video,77.8,648.89,POINT(3.0511 50.6325),32,59000
FLOW-01227-1,355053076551184,0502290174,2025-03-07 11:33:00,Google Meet,Visio Pro,128.61,96.13,POINT(6.1210 45.9105),45,74000
FLOW-01227-2,355053076551184,0352290015,2025-03-07 08:23:00,YouTube 4K,Streaming 4K Video,109.61,175.68,POINT(6.1253 45.8807),25,74000
FLOW-01228-1,351865336090917,0042290047,2025-03-25 19:39:00,Fortnite Mobile,Gaming en Ligne,13.89,201.13,POINT(3.8656 43.6220),62,34000
FLOW-01228-2,351865336090917,0592290260,2025-03-01 17:29:00,Google Cloud Drive,Cloud Storage,21.5,1824.08,POINT(3.8749 43.6083),47,34000
FLOW-01229-1,359142915109317,0692290161,2025-03-15 08:49:00,TikTok,Réseaux Sociaux,126.27,522.64,POINT(5.3633 43.2828),59,13001
FLOW-01229-2,359142915109317,0132290216,2025-03-02 19:27:00,Fortnite Mobile,Gaming en Ligne,108.27,1671.38,POINT(5.3842 43.2880),20,13001
FLOW-01230-1,354798202073169,0022290032,2025-03-16 13:59:00,TikTok,Réseaux Sociaux,120.25,930.5,POINT(1.4572 43.6163),19,31000
FLOW-01230-2,354798202073169,0592290234,2025-03-15 21:43:00,Google Cloud Drive,Cloud Storage,118.35,719.99,POINT(1.4642 43.6139),54,31000
FLOW-01231-1,355292842633983,0022290036,2025-03-28 16:00:00,TikTok,Réseaux Sociaux,143.49,418.91,POINT(1.4439 43.5990),31,31000
FLOW-01231-2,355292842633983,0662290051,2025-03-27 18:05:00,Instagram,Réseaux Sociaux,146.89,1738.85,POINT(1.4336 43.6014),59,31000
FLOW-01232-1,358141744053046,0332290269,2025-03-20 11:12:00,Instagram,Réseaux Sociaux,72.73,1661.96,POINT(-1.6879 48.1333),30,35000
FLOW-01232-2,358141744053046,0692290535,2025-03-15 15:17:00,Google Cloud Drive,Cloud Storage,49.57,371.27,POINT(-1.6639 48.1306),30,35000
FLOW-01233-1,359278740652090,0072290014,2025-03-07 21:46:00,Microsoft Teams,Visio Pro,40.55,634.76,POINT(-1.6906 48.1122),58,35000
FLOW-01233-2,359278740652090,0782290224,2025-03-12 16:17:00,Instagram,Réseaux Sociaux,132.03,844.8,POINT(-1.6789 48.1014),40,35000
FLOW-01234-1,357047764561926,0372290098,2025-03-20 17:17:00,Google Meet,Visio Pro,70.06,842.27,POINT(5.3611 43.3087),19,13001
FLOW-01234-2,357047764561926,0692290160,2025-03-10 21:57:00,Google Meet,Visio Pro,66.76,642.32,POINT(5.3612 43.2952),62,13001
FLOW-01235-1,356621607692226,0822290013,2025-03-13 09:09:00,Microsoft Teams,Visio Pro,60.26,701.08,POINT(3.0589 50.6153),28,59000
FLOW-01235-2,356621607692226,0272290040,2025-03-05 22:51:00,Instagram,Réseaux Sociaux,129.6,153.32,POINT(3.0651 50.6128),25,59000
FLOW-01236-1,353390997022412,0192290011,2025-03-27 18:10:00,YouTube 4K,Streaming 4K Video,133.24,755.18,POINT(6.1152 45.8971),40,74000
FLOW-01236-2,353390997022412,0592290206,2025-03-06 17:51:00,Netflix,Streaming 4K Video,50.73,989.81,POINT(6.1467 45.9155),40,74000
FLOW-01237-1,354455064458711,0132290509,2025-03-13 16:44:00,TikTok,Réseaux Sociaux,149.26,1393.86,POINT(-1.6788 48.0977),46,35000
FLOW-01237-2,354455064458711,0922290206,2025-03-02 18:56:00,Google Cloud Drive,Cloud Storage,98.94,1495.32,POINT(-1.6898 48.1239),33,35000
FLOW-01238-1,351384842296596,0872290057,2025-03-25 13:07:00,Netflix,Streaming 4K Video,86.22,1051.81,POINT(7.2580 43.7233),37,06000
FLOW-01238-2,351384842296596,0672290212,2025-03-14 10:27:00,Netflix,Streaming 4K Video,136.61,56.78,POINT(7.2579 43.6923),32,06000
FLOW-01239-1,359371747650774,0572290055,2025-03-06 09:02:00,Google Meet,Visio Pro,103.5,278.59,POINT(6.1341 45.9026),42,74000
FLOW-01239-2,359371747650774,0122290041,2025-03-28 21:48:00,Fortnite Mobile,Gaming en Ligne,114.39,543.89,POINT(6.1345 45.9152),12,74000
FLOW-01240-1,352639647744963,0772290547,2025-03-23 08:31:00,YouTube 4K,Streaming 4K Video,23.92,293.94,POINT(3.8916 43.6269),40,34000
FLOW-01240-2,352639647744963,0422290066,2025-03-03 08:18:00,Instagram,Réseaux Sociaux,138.03,1652.15,POINT(3.8752 43.5928),22,34000
FLOW-01241-1,359428354738329,0402290044,2025-03-05 13:44:00,Netflix,Streaming 4K Video,6.88,1668.51,POINT(-1.6951 48.0983),13,35000
FLOW-01241-2,359428354738329,0782290170,2025-03-26 09:10:00,Instagram,Réseaux Sociaux,140.58,342.78,POINT(-1.6774 48.0997),25,35000
FLOW-01242-1,351094753696949,0672290411,2025-03-14 15:22:00,Instagram,Réseaux Sociaux,128.3,192.91,POINT(3.8619 43.6008),39,34000
FLOW-01242-2,351094753696949,0572290251,2025-03-10 17:14:00,TikTok,Réseaux Sociaux,64.49,410.91,POINT(3.8915 43.6009),46,34000
FLOW-01243-1,353149656197606,0442290418,2025-03-21 21:22:00,Instagram,Réseaux Sociaux,113.64,481.27,POINT(7.2579 43.7154),23,06000
FLOW-01243-2,353149656197606,0062290413,2025-03-09 15:13:00,Microsoft Teams,Visio Pro,93.27,1004.17,POINT(7.2733 43.7229),30,06000
FLOW-01244-1,354018119139700,0462290016,2025-03-07 20:47:00,Google Meet,Visio Pro,50.68,1562.67,POINT(3.8700 43.6233),59,34000
FLOW-01244-2,354018119139700,0452290089,2025-03-26 11:43:00,Google Meet,Visio Pro,142.16,1219.03,POINT(3.8605 43.6115),64,34000
FLOW-01245-1,358366655947919,0112290118,2025-03-27 15:45:00,TikTok,Réseaux Sociaux,32.69,893.85,POINT(-0.5733 44.8199),22,33000
FLOW-01245-2,358366655947919,0542290082,2025-03-15 13:36:00,YouTube 4K,Streaming 4K Video,47.38,1274.3,POINT(-0.5831 44.8357),15,33000
FLOW-01246-1,356540977216334,0062290134,2025-03-01 15:29:00,YouTube 4K,Streaming 4K Video,38.95,1014.78,POINT(6.1282 45.8908),43,74000
FLOW-01246-2,356540977216334,0852290163,2025-03-05 09:16:00,YouTube 4K,Streaming 4K Video,62.85,221.94,POINT(6.1115 45.8993),38,74000
FLOW-01247-1,353698692534534,0052290027,2025-03-18 10:09:00,Google Meet,Visio Pro,66.08,986.97,POINT(3.0524 50.6200),65,59000
FLOW-01247-2,353698692534534,0392290072,2025-03-24 11:55:00,YouTube 4K,Streaming 4K Video,102.64,455.71,POINT(3.0666 50.6182),27,59000
FLOW-01248-1,357736824982742,0572290372,2025-03-28 12:47:00,Instagram,Réseaux Sociaux,24.43,517.13,POINT(-0.5690 44.8197),39,33000
FLOW-01248-2,357736824982742,0942290117,2025-03-03 11:29:00,YouTube 4K,Streaming 4K Video,24.35,305.27,POINT(-0.5898 44.8456),46,33000
FLOW-01249-1,359289852517596,0352290225,2025-03-04 08:18:00,Google Cloud Drive,Cloud Storage,51.12,1612.01,POINT(3.8873 43.5959),19,34000
FLOW-01249-2,359289852517596,0442290217,2025-03-21 20:43:00,TikTok,Réseaux Sociaux,105.0,215.37,POINT(3.8850 43.6006),41,34000
FLOW-01250-1,359028416481836,0832290366,2025-03-27 09:31:00,Netflix,Streaming 4K Video,147.58,118.56,POINT(-1.6790 48.1148),36,35000
FLOW-01250-2,359028416481836,0672290286,2025-03-12 20:42:00,Microsoft Teams,Visio Pro,135.64,1213.09,POINT(-1.6865 48.1253),32,35000
FLOW-01251-1,351068323595452,0352290030,2025-03-19 21:18:00,Google Meet,Visio Pro,101.52,1534.57,POINT(-1.6598 48.1366),21,35000
FLOW-01251-2,351068323595452,0382290277,2025-03-20 20:15:00,Instagram,Réseaux Sociaux,86.49,1490.13,POINT(-1.6902 48.1156),35,35000
FLOW-01252-1,357908087602796,0142290099,2025-03-10 10:55:00,YouTube 4K,Streaming 4K Video,48.73,95.34,POINT(3.8710 43.5942),32,34000
FLOW-01252-2,357908087602796,0212290119,2025-03-26 10:25:00,Microsoft Teams,Visio Pro,74.97,191.93,POINT(3.8715 43.6117),15,34000
FLOW-01253-1,357159834913271,0802290021,2025-03-14 17:26:00,Microsoft Teams,Visio Pro,133.64,1032.91,POINT(5.3723 43.3043),24,13001
FLOW-01253-2,357159834913271,0942290424,2025-03-17 09:15:00,Google Meet,Visio Pro,143.04,1688.7,POINT(5.3653 43.2941),45,13001
FLOW-01254-1,356258583215682,0772290260,2025-03-28 22:00:00,TikTok,Réseaux Sociaux,10.15,1612.36,POINT(2.3522 48.8531),57,75001
FLOW-01254-2,356258583215682,0602290078,2025-03-01 15:55:00,YouTube 4K,Streaming 4K Video,53.4,918.01,POINT(2.3627 48.8455),53,75001
FLOW-01255-1,355432405760815,0742290148,2025-03-15 21:24:00,Google Meet,Visio Pro,24.94,1533.77,POINT(1.4588 43.6127),65,31000
FLOW-01255-2,355432405760815,0772290128,2025-03-20 17:39:00,Netflix,Streaming 4K Video,115.87,868.85,POINT(1.4388 43.5866),34,31000
FLOW-01256-1,355505340012020,0952290193,2025-03-16 22:36:00,Netflix,Streaming 4K Video,34.0,179.44,POINT(5.3688 43.3058),47,13001
FLOW-01256-2,355505340012020,0892290067,2025-03-24 10:56:00,Instagram,Réseaux Sociaux,109.94,493.23,POINT(5.3575 43.2782),13,13001
FLOW-01257-1,351342267049589,0562290117,2025-03-25 11:12:00,Microsoft Teams,Visio Pro,139.53,1531.0,POINT(-1.6719 48.1225),24,35000
FLOW-01257-2,351342267049589,0272290365,2025-03-21 21:03:00,Google Cloud Drive,Cloud Storage,66.65,1643.98,POINT(-1.6718 48.1198),58,35000
FLOW-01258-1,355776647171240,0602290059,2025-03-23 09:27:00,Google Meet,Visio Pro,63.28,232.98,POINT(-1.5356 47.2054),13,44000
FLOW-01258-2,355776647171240,0372290073,2025-03-10 15:44:00,Microsoft Teams,Visio Pro,49.11,1482.54,POINT(-1.5699 47.2279),21,44000
FLOW-01259-1,355572165256234,0142290207,2025-03-06 15:18:00,TikTok,Réseaux Sociaux,124.52,1283.71,POINT(6.1279 45.8822),58,74000
FLOW-01259-2,355572165256234,0402290116,2025-03-20 15:47:00,Google Cloud Drive,Cloud Storage,77.69,1546.39,POINT(6.1300 45.9036),58,74000
FLOW-01260-1,358615846763843,0522290024,2025-03-15 08:50:00,Google Meet,Visio Pro,52.46,1410.75,POINT(1.4284 43.6031),23,31000
FLOW-01260-2,358615846763843,0922290138,2025-03-17 19:49:00,Google Meet,Visio Pro,18.56,1443.28,POINT(1.4436 43.5853),36,31000
FLOW-01261-1,358076350038886,0732290106,2025-03-15 12:25:00,Google Meet,Visio Pro,102.8,822.22,POINT(5.7100 45.1713),63,38000
FLOW-01261-2,358076350038886,0782290379,2025-03-05 10:08:00,Netflix,Streaming 4K Video,107.94,711.03,POINT(5.7104 45.1839),35,38000
FLOW-01262-1,359120153416612,0122290007,2025-03-16 08:52:00,Fortnite Mobile,Gaming en Ligne,70.17,829.66,POINT(5.7251 45.1850),51,38000
FLOW-01262-2,359120153416612,0112290128,2025-03-28 15:35:00,YouTube 4K,Streaming 4K Video,130.67,544.38,POINT(5.7093 45.1845),52,38000
FLOW-01263-1,354170116003897,0682290077,2025-03-10 09:52:00,Google Cloud Drive,Cloud Storage,120.23,806.41,POINT(7.7380 48.5730),18,67000
FLOW-01263-2,354170116003897,0032290051,2025-03-28 21:40:00,Microsoft Teams,Visio Pro,110.81,1266.09,POINT(7.7521 48.5790),30,67000
FLOW-01264-1,352477308735757,0512290198,2025-03-12 10:15:00,Fortnite Mobile,Gaming en Ligne,96.75,273.51,POINT(3.0529 50.6386),42,59000
