id_station_anfr,num_site,nom_operateur,commune,code_insee_commune,code_departement,nom_region,latitude,longitude,site_2g,site_3g,site_4g,site_5g,site_5g_3500mhz,site_zone_blanche_dcc
0132290314,00000416J1,Orange,Vitrolles,13117,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.42139,5.26777,True,True,True,True,True,False
0062290290,00000416J2,Orange,Menton,06083,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.78167,7.48334,True,True,True,True,True,False
0672290292,00000416S1,Orange,Schweighouse-sur-Moder,67458,Bas-Rhin,Grand Est,48.81722,7.72778,True,True,True,True,True,False
0752290089,00000416U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84889,2.30277,True,True,True,True,True,False
0212290126,00000417E1,Orange,Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,47.3225,5.04722,True,True,True,False,False,False
0692290216,00000417H3,Orange,Cublize,69070,Rhône,Auvergne-Rhône-Alpes,46.01528,4.39305,True,True,True,False,False,False
0132290350,00000417J1,Orange,Martigues,13056,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.40806,5.03889,False,False,True,True,True,False
0062290530,00000417J2,Orange,Cabris,06026,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.65527,6.87638,False,True,True,True,True,False
0752290424,00000417U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.88139,2.30417,True,True,True,True,True,False
0752292224,00000417U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.8675,2.31334,False,True,True,False,False,False
0712290100,00000418E1,Orange,Chalon-sur-Saône,71076,Saône-et-Loire,Bourgogne-Franche-Comté,46.77028,4.86194,False,True,True,True,True,False
0012290124,00000418H3,Orange,Buellas,01065,Ain,Auvergne-Rhône-Alpes,46.2025,5.15667,True,True,True,True,True,False
0922290230,00000418U1,Orange,Gennevilliers,92036,Hauts-de-Seine,Île-de-France,48.925,2.32333,True,True,True,True,True,False
0752290042,00000418U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.85167,2.26666,True,True,True,True,True,False
0712290117,00000419E1,Orange,Chalon-sur-Saône,71076,Saône-et-Loire,Bourgogne-Franche-Comté,46.80611,4.855,False,True,True,True,True,False
0012290301,00000419H3,Orange,Oyonnax,01283,Ain,Auvergne-Rhône-Alpes,46.25861,5.65751,False,True,True,True,True,False
0132290435,00000419J1,Orange,Pélissanne,13069,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.62889,5.15111,True,True,True,False,False,False
0342290183,00000419K2,Orange,Brenas,34040,Hérault,Occitanie,43.655,3.25555,True,True,True,True,False,False
0752292459,00000419U3,Orange,Paris,75056,75 - Paris,Île-de-France,48.88333,2.31416,False,False,True,False,False,False
0752290420,00000419U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84806,2.28611,True,True,True,False,False,False
0752292021,00000419U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.84889,2.39472,False,True,True,False,False,False
0012290108,00000420H3,Orange,Arbent,01014,Ain,Auvergne-Rhône-Alpes,46.28334,5.66001,True,True,True,True,True,False
0132290340,00000420J1,Orange,Saintes-Maries-de-la-Mer,13096,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.45,4.42723,True,True,True,False,False,False
0062290643,00000420J2,Orange,La Turbie,06150,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.74944,7.38973,True,True,True,True,True,False
0342290178,00000420K2,Orange,Saint-Nazaire-de-Ladarez,34279,Hérault,Occitanie,43.51083,3.07638,True,True,True,False,False,False
0752291965,00000420U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.84583,2.37416,False,True,True,False,False,False
0342290191,00000421K2,Orange,Mauguio,34154,Hérault,Occitanie,43.61611,4.01334,True,True,True,True,True,False
0922290194,00000421U1,Orange,Gennevilliers,92036,Hauts-de-Seine,Île-de-France,48.92555,2.30611,False,False,True,True,True,False
0712290224,00000422E1,Orange,Autun,71014,Saône-et-Loire,Bourgogne-Franche-Comté,46.95972,4.30333,False,True,True,True,True,False
0692290263,00000422H3,Orange,Saint-Germain-Nuelles,69208,Rhône,Auvergne-Rhône-Alpes,45.87944,4.61638,True,True,True,True,True,False
0482290023,00000422K2,Orange,Mende,48095,Lozère,Occitanie,44.51972,3.50333,False,True,True,True,True,False
0922290236,00000422U1,Orange,Nanterre,92050,Hauts-de-Seine,Île-de-France,48.90972,2.21139,True,True,True,True,True,False
0712290101,00000423E1,Orange,Montceau-les-Mines,71306,Saône-et-Loire,Bourgogne-Franche-Comté,46.67777,4.38083,False,True,True,True,True,False
0012290141,00000423H3,Orange,Saint-Paul-de-Varax,01383,Ain,Auvergne-Rhône-Alpes,46.10472,5.13334,True,True,True,False,False,False
0342290289,00000423K2,Orange,Palavas-les-Flots,34192,Hérault,Occitanie,43.53611,3.95583,True,True,True,True,True,False
0922290222,00000423U1,Orange,Sèvres,92072,Hauts-de-Seine,Île-de-France,48.81972,2.20028,True,True,True,False,False,False
0752292032,00000423U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.8725,2.32972,False,True,True,False,False,False
0692290260,00000424H3,Orange,Chamelet,69039,Rhône,Auvergne-Rhône-Alpes,45.98084,4.49889,True,True,True,True,False,False
0302290118,00000424K2,Orange,Saint-Alexandre,30226,Gard,Occitanie,44.21722,4.6325,True,True,True,True,True,False
0922290229,00000424U1,Orange,Meudon,92048,Hauts-de-Seine,Île-de-France,48.815,2.23444,True,True,True,True,True,False
0752290426,00000424U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.85472,2.29223,False,False,True,True,True,False
0712290103,00000425E1,Orange,Saint-Vallier,71486,Saône-et-Loire,Bourgogne-Franche-Comté,46.65333,4.34389,False,True,True,True,True,False
0302290126,00000425K2,Orange,Uzès,30334,Gard,Occitanie,44.00694,4.40695,True,True,True,True,True,False
0922290217,00000425U1,Orange,Issy-les-Moulineaux,92040,Hauts-de-Seine,Île-de-France,48.81972,2.25611,True,True,True,True,True,False
0712290095,00000426E1,Orange,Mâcon,71270,Saône-et-Loire,Bourgogne-Franche-Comté,46.29111,4.80528,True,True,True,True,True,False
0692290271,00000426H3,Orange,Claveisolles,69060,Rhône,Auvergne-Rhône-Alpes,46.07834,4.49306,True,True,True,False,False,False
0342290736,00000426K2,Orange,Frontignan,34108,Hérault,Occitanie,43.45278,3.74861,True,True,True,True,True,False
0922290170,00000426U1,Orange,Villeneuve-la-Garenne,92078,Hauts-de-Seine,Île-de-France,48.935,2.32917,True,True,True,True,True,False
0752290075,00000426U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84666,2.31278,True,True,True,True,True,False
0712290098,00000427E1,Orange,Mâcon,71270,Saône-et-Loire,Bourgogne-Franche-Comté,46.31611,4.82416,True,True,True,True,True,False
0692290262,00000427H3,Orange,Saint-Nizier-d'Azergues,69229,Rhône,Auvergne-Rhône-Alpes,46.1025,4.465,True,True,True,False,False,False
0922290493,00000427U1,Orange,Colombes,92025,Hauts-de-Seine,Île-de-France,48.9175,2.23694,True,True,True,False,False,False
0752290013,00000427U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.85472,2.30834,False,True,True,True,True,False
0752292196,00000427U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.85528,2.36,False,True,True,False,False,False
0752290466,00000428U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.83917,2.27805,True,True,True,True,True,False
0712290110,00000429E1,Orange,Mâcon,71270,Saône-et-Loire,Bourgogne-Franche-Comté,46.32445,4.83917,False,True,True,True,True,False
0692290258,00000429H3,Orange,Poule-les-Écharmeaux,69160,Rhône,Auvergne-Rhône-Alpes,46.13778,4.44389,True,True,True,False,False,False
0752290071,00000429U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84861,2.3575,True,True,True,True,True,False
0752292188,00000429U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.86278,2.33722,False,True,True,False,False,False
0212290119,00000430E1,Orange,Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,47.30194,5.02139,False,True,True,True,True,False
0342290220,00000430K2,Orange,Lunel-Viel,34146,Hérault,Occitanie,43.67916,4.07777,True,True,True,True,True,False
0752290081,00000430U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.87028,2.29056,True,True,True,True,True,False
0752292011,00000430U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.86444,2.33001,False,True,True,False,False,False
0212290124,00000431E1,Orange,Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,47.31556,5.04,True,True,True,True,True,False
0012290099,00000431H3,Orange,Bourg-en-Bresse,01053,Ain,Auvergne-Rhône-Alpes,46.20694,5.23805,True,True,True,True,True,False
0132290540,00000431J1,Orange,Aix-en-Provence,13001,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.52556,5.44333,False,False,True,False,False,False
0752290128,00000431U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.85389,2.25611,False,False,True,True,True,False
0752292260,00000431U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.86639,2.32306,False,True,True,False,False,False
0212290179,00000432E1,Orange,Fontaine-lès-Dijon,21278,Côte-d'Or,Bourgogne-Franche-Comté,47.34167,5.02167,True,True,True,True,True,False
0012290162,00000432H3,Orange,Grand-Corent,01177,Ain,Auvergne-Rhône-Alpes,46.20583,5.42056,True,True,True,False,False,False
0752291377,00000432U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84861,2.34584,True,True,True,True,True,False
0752292122,00000432U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.84889,2.39694,False,True,True,False,False,False
0212290123,00000433E1,Orange,Talant,21617,Côte-d'Or,Bourgogne-Franche-Comté,47.34278,4.99639,True,True,True,True,True,False
0012290173,00000433H3,Orange,Bourg-en-Bresse,01053,Ain,Auvergne-Rhône-Alpes,46.19445,5.23473,True,True,True,True,False,False
0752290160,00000433U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.82639,2.35278,True,True,True,True,True,False
0752292213,00000433U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.84333,2.37417,False,True,True,False,False,False
0212290120,00000434E1,Orange,Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,47.31556,5.01723,False,True,True,True,True,False
0752292024,00000434U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.86167,2.34722,False,True,True,False,False,False
0212290117,00000435E1,Orange,Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,47.3125,5.04333,True,True,True,True,True,False
0712290096,00000436E1,Orange,Saint-Rémy,71475,Saône-et-Loire,Bourgogne-Franche-Comté,46.76944,4.82833,False,True,True,True,True,False
0932290198,00000436U2,Orange,Vaujours,93074,Seine-Saint-Denis,Île-de-France,48.93555,2.57694,True,True,True,True,True,False
0752290416,00000436U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84167,2.34861,True,True,True,True,True,False
0752292023,00000436U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.85361,2.36833,False,True,True,False,False,False
0212290127,00000437E1,Orange,Dijon,21231,Côte-d'Or,Bourgogne-Franche-Comté,47.31583,5.0075,False,True,True,True,True,False
0482290038,00000437K2,Orange,Mont Lozère et Goulet,48027,Lozère,Occitanie,44.46666,3.73639,True,True,True,True,False,False
0932290255,00000437U2,Orange,Aulnay-sous-Bois,93005,Seine-Saint-Denis,Île-de-France,48.9575,2.50278,True,True,True,True,True,False
0752290449,00000437U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.87,2.30556,True,True,True,True,True,False
0302290150,00000438K2,Orange,Alès,30007,Gard,Occitanie,44.13028,4.1025,False,True,True,True,True,False
0932290330,00000438U2,Orange,Villepinte,93078,Seine-Saint-Denis,Île-de-France,48.95417,2.55111,False,True,True,True,True,False
0692290248,00000439H3,Orange,Val d'Oingt,69024,Rhône,Auvergne-Rhône-Alpes,45.92639,4.5875,True,True,True,True,True,False
0302290282,00000439K2,Orange,Nîmes,30189,Gard,Occitanie,43.87139,4.35916,False,True,True,False,False,False
0952290257,00000439U2,Orange,Gonesse,95277,Val-d'Oise,Île-de-France,48.97333,2.48861,True,True,True,True,True,False
0752291453,00000439U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.825,2.32889,True,True,True,True,True,False
0752292395,00000439U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.86361,2.3489,False,True,True,False,False,False
0692290231,00000440H3,Orange,Villefranche-sur-Saône,69264,Rhône,Auvergne-Rhône-Alpes,45.98139,4.71639,True,True,True,True,True,False
0302290159,00000440K2,Orange,Nîmes,30189,Gard,Occitanie,43.81527,4.32111,False,True,True,True,True,False
0932290320,00000440U2,Orange,Tremblay-en-France,93073,Seine-Saint-Denis,Île-de-France,48.95166,2.5775,True,True,True,True,True,False
0752292282,00000440U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.86611,2.35222,False,True,True,False,False,False
0212290118,00000441E1,Orange,Chenôve,21166,Côte-d'Or,Bourgogne-Franche-Comté,47.2925,5.00473,True,True,True,True,True,False
0692290420,00000441H3,Orange,Villefranche-sur-Saône,69264,Rhône,Auvergne-Rhône-Alpes,45.99667,4.72139,True,True,True,True,True,False
0922290269,00000441U7,Orange,Vanves,92075,Hauts-de-Seine,Île-de-France,48.82695,2.28917,True,True,True,True,True,False
0692290414,00000442H3,Orange,Solaize,69296,Rhône,Auvergne-Rhône-Alpes,45.63445,4.83778,True,True,True,True,True,False
0132290400,00000442J1,Orange,Aubagne,13005,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.28416,5.55556,False,True,True,True,True,False
0752290464,00000442U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.88612,2.29362,True,True,True,True,True,False
0212290116,00000443E1,Orange,Longvic,21355,Côte-d'Or,Bourgogne-Franche-Comté,47.28277,5.04778,True,True,True,True,True,False
0012290116,00000443H3,Orange,Villemotier,01445,Ain,Auvergne-Rhône-Alpes,46.34972,5.28888,True,True,True,True,False,False
0892290105,00000444E1,Orange,Avallon,89025,Yonne,Bourgogne-Franche-Comté,47.49555,3.91889,True,True,True,True,True,False
0132290354,00000444J1,Orange,Vitrolles,13117,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.42722,5.25527,True,True,True,True,True,False
0752292059,00000444U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.82055,2.37473,False,False,True,False,False,False
0752292278,00000444U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.87972,2.35611,False,True,True,False,False,False
0692290282,00000445H3,Orange,Deux-Grosnes,69135,Rhône,Auvergne-Rhône-Alpes,46.20805,4.48777,True,True,True,True,False,False
0922290216,00000445U1,Orange,Clichy,92024,Hauts-de-Seine,Île-de-France,48.9025,2.31778,True,True,True,True,True,False
0752291258,00000445U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.86223,2.26473,True,True,True,False,False,False
0212290121,00000446E1,Orange,Quetigny,21515,Côte-d'Or,Bourgogne-Franche-Comté,47.31666,5.09166,False,False,True,True,True,False
0012290115,00000446H3,Orange,Domsure,01147,Ain,Auvergne-Rhône-Alpes,46.42917,5.27138,True,True,True,True,False,False
0922290182,00000446U1,Orange,Clichy,92024,Hauts-de-Seine,Île-de-France,48.90333,2.30667,True,True,True,True,True,False
0752290490,00000446U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.83389,2.36195,True,True,True,True,True,False
0892290095,00000447E1,Orange,Avallon,89025,Yonne,Bourgogne-Franche-Comté,47.49333,3.89751,False,True,True,True,True,False
0132290398,00000447J1,Orange,La Ciotat,13028,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.19639,5.61583,False,False,True,False,False,False
0922290213,00000447U1,Orange,La Garenne-Colombes,92035,Hauts-de-Seine,Île-de-France,48.90778,2.24666,True,True,True,False,False,False
0892290089,00000448E1,Orange,Migennes,89257,Yonne,Bourgogne-Franche-Comté,47.96028,3.53084,False,True,True,True,True,False
0302290114,00000448K2,Orange,Méjannes-le-Clap,30164,Gard,Occitanie,44.23528,4.34001,True,True,True,True,False,False
0922290189,00000448U1,Orange,Levallois-Perret,92044,Hauts-de-Seine,Île-de-France,48.89834,2.27973,True,True,True,True,True,False
0752291046,00000448U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.87055,2.27361,True,True,True,True,True,False
0752292124,00000448U8,Orange,Paris,75056,75 - Paris,Île-de-France,48.89389,2.34778,False,True,True,False,False,False
0582290043,00000449E1,Orange,Cosne-Cours-sur-Loire,58086,Nièvre,Bourgogne-Franche-Comté,47.41417,2.93112,False,True,True,False,False,False
0132290365,00000449J1,Orange,La Ciotat,13028,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.19,5.62445,True,True,True,False,False,False
0302290113,00000449K2,Orange,Goudargues,30131,Gard,Occitanie,44.21056,4.46417,True,True,True,True,True,False
0922290192,00000449U1,Orange,Levallois-Perret,92044,Hauts-de-Seine,Île-de-France,48.89472,2.28473,True,True,True,True,True,False
0712290097,00000450E1,Orange,Mâcon,71270,Saône-et-Loire,Bourgogne-Franche-Comté,46.28389,4.80833,False,True,True,True,True,False
0692290201,00000450H3,Orange,Sathonay-Village,69293,Rhône,Auvergne-Rhône-Alpes,45.83555,4.88639,True,True,True,True,True,False
0302290272,00000450K2,Orange,Saint-Quentin-la-Poterie,30295,Gard,Occitanie,44.04723,4.44499,True,True,True,True,True,False
0922290226,00000450U1,Orange,Boulogne-Billancourt,92012,Hauts-de-Seine,Île-de-France,48.835,2.24694,True,True,True,True,True,False
0752292044,00000450U3,Orange,Paris,75056,75 - Paris,Île-de-France,48.88278,2.29805,False,False,True,False,False,False
0012290308,00000451H3,Orange,Chaneins,01083,Ain,Auvergne-Rhône-Alpes,46.10055,4.84694,True,True,True,True,True,False
0132290409,00000451J1,Orange,Martigues,13056,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.42139,5.04944,True,True,True,True,True,False
0752291383,00000451U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.86083,2.26722,False,True,True,False,False,False
0012290304,00000452H3,Orange,Illiat,01188,Ain,Auvergne-Rhône-Alpes,46.19444,4.86361,True,True,True,False,False,False
0302290112,00000452K2,Orange,Saint-Maximin,30286,Gard,Occitanie,43.98555,4.44944,True,True,True,True,True,False
0922290282,00000452U1,Orange,Boulogne-Billancourt,92012,Hauts-de-Seine,Île-de-France,48.84389,2.24167,True,True,True,True,True,False
0752290427,00000452U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.8325,2.28195,False,False,True,False,False,False
0712290219,00000453E1,Orange,Charnay-lès-Mâcon,71105,Saône-et-Loire,Bourgogne-Franche-Comté,46.31,4.79639,True,True,True,False,False,False
0012290095,00000453H3,Orange,Mogneneins,01252,Ain,Auvergne-Rhône-Alpes,46.14834,4.83195,False,True,True,True,True,False
0132290381,00000453J1,Orange,Châteauneuf-les-Martigues,13026,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.39861,5.10277,False,True,True,False,False,False
0922290190,00000453U1,Orange,Courbevoie,92026,Hauts-de-Seine,Île-de-France,48.89139,2.25251,True,True,True,False,False,False
0892290085,00000454E1,Orange,Sens,89387,Yonne,Bourgogne-Franche-Comté,48.18861,3.29723,False,True,True,True,True,False
0012290306,00000454H3,Orange,Villeneuve,01446,Ain,Auvergne-Rhône-Alpes,46.02417,4.86805,True,True,True,False,False,False
0132290413,00000454J1,Orange,Aix-en-Provence,13001,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.48861,5.38389,False,False,True,True,True,False
0342290223,00000454K2,Orange,Poussan,34213,Hérault,Occitanie,43.47611,3.65333,True,True,True,True,True,False
0922290214,00000454U1,Orange,Courbevoie,92026,Hauts-de-Seine,Île-de-France,48.89667,2.24666,True,True,True,True,True,False
0892290112,00000455E1,Orange,Sens,89387,Yonne,Bourgogne-Franche-Comté,48.19638,3.28139,True,True,True,False,False,False
0012290091,00000455H3,Orange,Rancé,01318,Ain,Auvergne-Rhône-Alpes,45.97389,4.85167,True,True,True,False,False,False
0922290185,00000455U1,Orange,Courbevoie,92026,Hauts-de-Seine,Île-de-France,48.9025,2.24861,True,True,True,True,True,False
0752290441,00000455U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84972,2.32694,True,True,True,True,True,False
0892290094,00000456E1,Orange,Sens,89387,Yonne,Bourgogne-Franche-Comté,48.19473,3.30416,True,True,True,True,True,False
0012290272,00000456H3,Orange,Saint-Trivier-sur-Moignans,01389,Ain,Auvergne-Rhône-Alpes,46.06139,4.87639,True,True,True,False,False,False
0302290107,00000456K2,Orange,Sainte-Croix-de-Caderle,30246,Gard,Occitanie,44.06639,3.86278,True,True,True,True,False,False
0922290188,00000456U1,Orange,Courbevoie,92026,Hauts-de-Seine,Île-de-France,48.90111,2.25583,True,True,True,False,False,False
0752290021,00000456U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.86444,2.28306,False,True,True,True,True,False
0892290082,00000457E1,Orange,Sens,89387,Yonne,Bourgogne-Franche-Comté,48.20166,3.28972,False,True,True,True,True,False
0132290397,00000457J1,Orange,Aix-en-Provence,13001,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.55555,5.46278,True,True,True,False,False,False
0302290110,00000457K2,Orange,Thoiras-Corbès,30329,Gard,Occitanie,44.06334,3.92222,True,True,True,False,False,True
0922290540,00000457U1,Orange,La Garenne-Colombes,92035,Hauts-de-Seine,Île-de-France,48.90583,2.23833,True,True,True,True,True,False
0892290090,00000458E1,Orange,Sens,89387,Yonne,Bourgogne-Franche-Comté,48.20389,3.2675,True,True,True,True,True,False
0012290198,00000458H3,Orange,Civrieux,01105,Ain,Auvergne-Rhône-Alpes,45.915,4.89333,False,True,True,True,True,False
0132290399,00000458J1,Orange,Aix-en-Provence,13001,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.52805,5.43444,True,True,True,True,True,False
0752291393,00000458U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.86445,2.30056,False,True,True,False,False,False
0892290083,00000459E1,Orange,Sens,89387,Yonne,Bourgogne-Franche-Comté,48.20556,3.2825,False,True,True,True,True,False
0132290477,00000459J1,Orange,Aix-en-Provence,13001,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.52639,5.45084,True,True,True,False,False,False
0342290206,00000459K2,Orange,Lunel,34145,Hérault,Occitanie,43.67194,4.13751,True,True,True,True,True,False
0892290086,00000460E1,Orange,Saint-Clément,89338,Yonne,Bourgogne-Franche-Comté,48.21389,3.27806,False,True,True,True,True,False
0132290344,00000460J1,Orange,Miramas,13063,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.59194,5.00611,True,True,True,True,True,False
0342290460,00000460K2,Orange,Saint-Martin-de-Londres,34274,Hérault,Occitanie,43.80028,3.72555,True,True,True,True,False,False
0922290494,00000460U1,Orange,Rueil-Malmaison,92063,Hauts-de-Seine,Île-de-France,48.86277,2.19473,True,True,True,True,True,False
0302290123,00000461K2,Orange,Bagnols-sur-Cèze,30028,Gard,Occitanie,44.16584,4.61222,True,True,True,True,True,False
0922290280,00000461U1,Orange,Nanterre,92050,Hauts-de-Seine,Île-de-France,48.88417,2.19362,False,True,True,True,True,False
0582290042,00000462E1,Orange,Varennes-Vauzelles,58303,Nièvre,Bourgogne-Franche-Comté,47.00916,3.15278,True,True,True,True,True,False
0132290335,00000462J1,Orange,Marseille,13055,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.38473,5.36111,True,True,True,True,True,False
0342290200,00000462K2,Orange,Lignan-sur-Orb,34140,Hérault,Occitanie,43.3875,3.16917,True,True,True,True,True,False
0582290040,00000463E1,Orange,Sermoise-sur-Loire,58278,Nièvre,Bourgogne-Franche-Comté,46.97583,3.16167,False,True,True,True,True,False
0132290610,00000463J1,Orange,Aubagne,13005,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.27556,5.53084,True,True,True,False,False,False
0342290322,00000463K2,Orange,Montpellier,34172,34 - Hérault,Occitanie,43.61278,3.85194,True,True,True,True,True,False
0922290221,00000463U1,Orange,Suresnes,92073,Hauts-de-Seine,Île-de-France,48.86889,2.21722,False,False,True,False,False,False
0752290029,00000463U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84166,2.30167,True,True,True,True,True,False
0212290133,00000464E1,Orange,Seurre,21607,Côte-d'Or,Bourgogne-Franche-Comté,46.99139,5.14973,True,True,True,True,False,False
0132290373,00000464J1,Orange,Marseille,13055,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.35306,5.3675,False,False,True,True,True,False
0302290119,00000464K2,Orange,Nîmes,30189,Gard,Occitanie,43.85361,4.34528,False,True,True,True,True,False
0922290228,00000464U1,Orange,Suresnes,92073,Hauts-de-Seine,Île-de-France,48.87861,2.21945,True,True,True,True,True,False
0582290048,00000465E1,Orange,Dampierre-sous-Bouhy,58094,Nièvre,Bourgogne-Franche-Comté,47.49139,3.10416,True,True,True,False,False,False
0012290120,00000465H3,Orange,Dompierre-sur-Veyle,01145,Ain,Auvergne-Rhône-Alpes,46.07111,5.20472,True,True,True,False,False,False
0752291215,00000465U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.84834,2.24249,False,True,True,False,False,False
0892290101,00000466E1,Orange,Saint-Valérien,89370,Yonne,Bourgogne-Franche-Comté,48.20361,3.11723,True,True,True,True,False,False
0132290377,00000466J1,Orange,Allauch,13002,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.35361,5.4825,True,True,True,True,True,False
0922290253,00000466U1,Orange,Rueil-Malmaison,92063,Hauts-de-Seine,Île-de-France,48.87722,2.18473,True,True,True,True,True,False
0712290125,00000467E1,Orange,Saint-Prix,71472,Saône-et-Loire,Bourgogne-Franche-Comté,46.99611,4.03611,True,True,True,False,False,False
0012290117,00000467H3,Orange,Bény,01038,Ain,Auvergne-Rhône-Alpes,46.29611,5.24778,True,True,True,True,False,False
0922290227,00000467U1,Orange,Rueil-Malmaison,92063,Hauts-de-Seine,Île-de-France,48.86944,2.17916,False,False,True,True,True,False
0752291147,00000467U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.88916,2.29638,False,True,True,False,False,False
0892290096,00000468E1,Orange,Appoigny,89013,Yonne,Bourgogne-Franche-Comté,47.86528,3.54805,True,True,True,True,True,False
0922290179,00000468U1,Orange,Bois-Colombes,92009,Hauts-de-Seine,Île-de-France,48.91333,2.27112,True,True,True,False,False,False
0752291259,00000468U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.85611,2.25695,False,False,True,False,False,False
0712290102,00000469E1,Orange,Blanzy,71040,Saône-et-Loire,Bourgogne-Franche-Comté,46.70889,4.38445,True,True,True,True,True,False
0132290415,00000469J1,Orange,Saint-Mitre-les-Remparts,13098,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.46861,4.99916,True,True,True,False,False,False
0922290531,00000469U1,Orange,Asnières-sur-Seine,92004,Hauts-de-Seine,Île-de-France,48.90472,2.28473,False,False,True,False,False,False
0752291275,00000469U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.87861,2.28027,False,True,True,False,False,False
0922290240,00000470U1,Orange,Asnières-sur-Seine,92004,Hauts-de-Seine,Île-de-France,48.91639,2.28249,True,True,True,True,True,False
0752290085,00000470U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.835,2.29889,True,True,True,True,True,False
0832290235,00000471J1,Orange,Saint-Zacharie,83120,Var,Provence-Alpes-Côte d'Azur,43.38472,5.72028,True,True,True,True,True,False
0922290447,00000471U1,Orange,Nanterre,92050,Hauts-de-Seine,Île-de-France,48.89527,2.22445,True,True,True,True,True,False
0752291368,00000471U7,Orange,Paris,75056,75 - Paris,Île-de-France,48.83417,2.31388,True,True,True,True,True,False
