id_session,id_client,imsi_sim_tag_code,timestamp_session,duree_session_minutes,volume_download_mb,volume_upload_mb,categorie_contenu_visite,protocole_reseau,id_station_anfr_connectee,qualite_experience_qoe_score
SESS-00380-2,CLI-00380,208105012196184,2025-03-25 21:15:00,117,736.7,221.1,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0062290450,4.5
SESS-00380-3,CLI-00380,208105012196184,2025-03-03 19:15:00,16,1701.2,67.0,Cloud Storage (AWS/GCP/Drive),HTTPS,0772290170,4.0
SESS-00381-1,CLI-00381,208109574021769,2025-03-20 19:15:00,31,352.0,51.2,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0952290288,4.1
SESS-00381-2,CLI-00381,208109574021769,2025-03-06 16:15:00,30,2162.6,198.0,Visio Pro Teams/Zoom,QUIC,0882290103,4.9
SESS-00381-3,CLI-00381,208109574021769,2025-03-21 18:15:00,96,2746.4,440.3,Streaming Video 4K (Netflix/YouTube),HTTPS,0502290113,4.9
SESS-00382-1,CLI-00382,208109599691454,2025-03-07 15:15:00,6,359.1,250.4,Gaming en Ligne UDP,QUIC,0732290164,4.3
SESS-00382-2,CLI-00382,208109599691454,2025-03-23 13:15:00,120,853.9,369.4,Streaming Video 4K (Netflix/YouTube),HTTPS,0352290085,4.4
SESS-00382-3,CLI-00382,208109599691454,2025-03-23 14:15:00,62,2975.8,102.8,Streaming Video 4K (Netflix/YouTube),HTTPS,0672290072,4.9
SESS-00383-1,CLI-00383,208102180659744,2025-03-12 15:15:00,19,3165.2,166.1,Navigation Web General HTTPS,UDP_GAMING,0132290311,4.1
SESS-00383-2,CLI-00383,208102180659744,2025-03-01 14:15:00,103,1101.6,284.1,Streaming Video 4K (Netflix/YouTube),QUIC,0332290020,4.1
SESS-00383-3,CLI-00383,208102180659744,2025-03-22 18:15:00,59,2074.9,341.5,Réseaux Sociaux (TikTok/Instagram),HTTPS,0442290269,4.5
SESS-00384-1,CLI-00384,208104368345840,2025-03-11 11:15:00,91,1947.2,330.6,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0052290026,4.8
SESS-00384-2,CLI-00384,208104368345840,2025-03-16 13:15:00,10,1622.3,46.2,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0372290144,4.8
SESS-00384-3,CLI-00384,208104368345840,2025-03-05 18:15:00,65,3140.5,364.4,Cloud Storage (AWS/GCP/Drive),HTTPS,0812290054,4.4
SESS-00385-1,CLI-00385,208107946033616,2025-03-05 15:15:00,57,1709.0,226.3,Visio Pro Teams/Zoom,UDP_GAMING,0752290253,4.3
SESS-00385-2,CLI-00385,208107946033616,2025-03-27 13:15:00,28,1315.6,413.0,Cloud Storage (AWS/GCP/Drive),QUIC,0912290099,4.4
SESS-00385-3,CLI-00385,208107946033616,2025-03-02 13:15:00,117,64.5,120.3,Réseaux Sociaux (TikTok/Instagram),HTTPS,0512290125,4.4
SESS-00386-1,CLI-00386,208109273777806,2025-03-19 09:15:00,54,1962.7,270.6,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0892290060,3.9
SESS-00386-2,CLI-00386,208109273777806,2025-03-27 21:15:00,116,1621.8,60.5,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0162290083,4.2
SESS-00386-3,CLI-00386,208109273777806,2025-03-18 22:15:00,6,526.7,228.0,Cloud Storage (AWS/GCP/Drive),QUIC,0782290113,4.4
SESS-00387-1,CLI-00387,208107692551234,2025-03-17 11:15:00,65,523.3,97.8,Gaming en Ligne UDP,UDP_GAMING,0242290029,4.4
SESS-00387-2,CLI-00387,208107692551234,2025-03-12 14:15:00,63,1661.1,49.5,Navigation Web General HTTPS,QUIC,0682290069,4.6
SESS-00387-3,CLI-00387,208107692551234,2025-03-05 08:15:00,39,354.2,116.3,Gaming en Ligne UDP,UDP_GAMING,0772290257,3.9
SESS-00388-1,CLI-00388,208109699183984,2025-03-06 20:15:00,119,1187.5,165.7,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0772290204,4.5
SESS-00388-2,CLI-00388,208109699183984,2025-03-08 16:15:00,9,1128.8,303.2,Streaming Video 4K (Netflix/YouTube),QUIC,0142290040,4.2
SESS-00388-3,CLI-00388,208109699183984,2025-03-09 12:15:00,117,1293.6,104.8,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0212290172,4.8
SESS-00389-1,CLI-00389,208106078486993,2025-03-05 18:15:00,39,1691.5,82.1,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0782290093,4.5
SESS-00389-2,CLI-00389,208106078486993,2025-03-02 20:15:00,28,3077.7,184.5,Navigation Web General HTTPS,UDP_GAMING,0332290396,4.2
SESS-00389-3,CLI-00389,208106078486993,2025-03-09 19:15:00,31,3004.7,388.5,Navigation Web General HTTPS,SIP_VOIP,0852290245,4.4
SESS-00390-1,CLI-00390,208106813842142,2025-03-04 18:15:00,73,1499.8,446.3,Réseaux Sociaux (TikTok/Instagram),QUIC,0242290041,4.7
SESS-00390-2,CLI-00390,208106813842142,2025-03-11 18:15:00,23,2996.2,275.2,Visio Pro Teams/Zoom,QUIC,0892290019,4.6
SESS-00390-3,CLI-00390,208106813842142,2025-03-02 10:15:00,77,677.6,148.8,Réseaux Sociaux (TikTok/Instagram),HTTPS,0662290097,3.8
SESS-00391-1,CLI-00391,208105948017088,2025-03-13 18:15:00,98,1974.0,154.9,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0782290227,4.9
SESS-00391-2,CLI-00391,208105948017088,2025-03-21 08:15:00,105,1802.2,332.7,Réseaux Sociaux (TikTok/Instagram),HTTPS,0402290085,4.2
SESS-00391-3,CLI-00391,208105948017088,2025-03-23 16:15:00,89,1082.1,298.4,Navigation Web General HTTPS,UDP_GAMING,0182290078,4.6
SESS-00392-1,CLI-00392,208108195322951,2025-03-09 22:15:00,27,780.9,423.7,Navigation Web General HTTPS,SIP_VOIP,0242290057,4.6
SESS-00392-2,CLI-00392,208108195322951,2025-03-02 18:15:00,113,3186.9,236.8,Navigation Web General HTTPS,SIP_VOIP,0932290204,4.2
SESS-00392-3,CLI-00392,208108195322951,2025-03-07 16:15:00,110,2026.2,168.1,Visio Pro Teams/Zoom,UDP_GAMING,0312290450,4.3
SESS-00393-1,CLI-00393,208102741316120,2025-03-03 20:15:00,111,2787.2,167.5,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0312290206,4.4
SESS-00393-2,CLI-00393,208102741316120,2025-03-05 17:15:00,18,3060.7,358.4,Gaming en Ligne UDP,UDP_GAMING,0872290037,4.7
SESS-00393-3,CLI-00393,208102741316120,2025-03-24 19:15:00,9,2004.7,171.2,Streaming Video 4K (Netflix/YouTube),QUIC,0142290098,4.7
SESS-00394-1,CLI-00394,208106334451175,2025-03-03 18:15:00,120,663.8,425.3,Cloud Storage (AWS/GCP/Drive),QUIC,0712290020,4.9
SESS-00394-2,CLI-00394,208106334451175,2025-03-11 12:15:00,29,2734.6,227.9,Réseaux Sociaux (TikTok/Instagram),QUIC,0562290131,4.5
SESS-00394-3,CLI-00394,208106334451175,2025-03-08 21:15:00,97,3074.2,12.0,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0682290319,4.2
SESS-00395-1,CLI-00395,208103242481311,2025-03-09 14:15:00,108,1562.7,50.8,Streaming Video 4K (Netflix/YouTube),QUIC,0132290183,4.6
SESS-00395-2,CLI-00395,208103242481311,2025-03-28 20:15:00,53,2181.0,392.2,Gaming en Ligne UDP,QUIC,0302290110,4.4
SESS-00395-3,CLI-00395,208103242481311,2025-03-16 20:15:00,58,2616.4,223.4,Streaming Video 4K (Netflix/YouTube),HTTPS,0502290090,4.5
SESS-00396-1,CLI-00396,208108217318238,2025-03-05 14:15:00,97,609.7,329.3,Réseaux Sociaux (TikTok/Instagram),QUIC,0602290077,4.6
SESS-00396-2,CLI-00396,208108217318238,2025-03-18 17:15:00,48,185.0,411.6,Streaming Video 4K (Netflix/YouTube),HTTPS,0332290366,4.4
SESS-00396-3,CLI-00396,208108217318238,2025-03-07 15:15:00,34,1729.1,307.7,Gaming en Ligne UDP,QUIC,0542290070,4.1
SESS-00397-1,CLI-00397,208102495066649,2025-03-18 15:15:00,17,1336.4,239.4,Réseaux Sociaux (TikTok/Instagram),QUIC,02B2290048,4.5
SESS-00397-2,CLI-00397,208102495066649,2025-03-25 21:15:00,81,575.3,314.6,Gaming en Ligne UDP,UDP_GAMING,0862290075,4.2
SESS-00397-3,CLI-00397,208102495066649,2025-03-28 17:15:00,42,1734.1,80.9,Navigation Web General HTTPS,SIP_VOIP,0922290185,3.8
SESS-00398-1,CLI-00398,208102521152625,2025-03-23 15:15:00,87,1047.6,262.4,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0542290234,4.0
SESS-00398-2,CLI-00398,208102521152625,2025-03-17 11:15:00,98,1730.0,398.6,Navigation Web General HTTPS,HTTPS,0672290102,4.9
SESS-00398-3,CLI-00398,208102521152625,2025-03-10 19:15:00,78,638.6,398.0,Visio Pro Teams/Zoom,HTTPS,0832290096,4.5
SESS-00399-1,CLI-00399,208101721578189,2025-03-05 21:15:00,80,3053.7,290.3,Navigation Web General HTTPS,UDP_GAMING,0882290049,3.9
SESS-00399-2,CLI-00399,208101721578189,2025-03-11 09:15:00,106,1651.2,66.0,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0312290154,4.2
SESS-00399-3,CLI-00399,208101721578189,2025-03-08 09:15:00,94,2109.1,437.8,Gaming en Ligne UDP,UDP_GAMING,0782290332,4.8
SESS-00400-1,CLI-00400,208108169816615,2025-03-06 10:15:00,100,2862.7,214.4,Réseaux Sociaux (TikTok/Instagram),QUIC,0752290429,4.7
SESS-00400-2,CLI-00400,208108169816615,2025-03-11 22:15:00,71,1264.4,436.8,Navigation Web General HTTPS,QUIC,0652290033,4.9
SESS-00400-3,CLI-00400,208108169816615,2025-03-11 16:15:00,20,1402.8,23.4,Gaming en Ligne UDP,SIP_VOIP,0312290019,4.0
SESS-00401-1,CLI-00401,208104230335321,2025-03-21 10:15:00,64,2678.8,13.1,Navigation Web General HTTPS,UDP_GAMING,0362290019,4.7
SESS-00401-2,CLI-00401,208104230335321,2025-03-27 14:15:00,110,2461.3,371.7,Gaming en Ligne UDP,HTTPS,0432290036,4.5
SESS-00401-3,CLI-00401,208104230335321,2025-03-09 19:15:00,18,1889.8,302.8,Réseaux Sociaux (TikTok/Instagram),HTTPS,0772290100,4.3
SESS-00402-1,CLI-00402,208105909026013,2025-03-17 16:15:00,36,2182.0,76.5,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0562290237,4.4
SESS-00402-2,CLI-00402,208105909026013,2025-03-16 11:15:00,83,177.9,250.0,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0592290343,4.1
SESS-00402-3,CLI-00402,208105909026013,2025-03-24 18:15:00,67,2306.1,371.0,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0332290455,4.3
SESS-00403-1,CLI-00403,208103705019670,2025-03-12 08:15:00,25,1307.4,234.8,Navigation Web General HTTPS,QUIC,0552290072,4.6
SESS-00403-2,CLI-00403,208103705019670,2025-03-14 19:15:00,50,2105.7,288.0,Gaming en Ligne UDP,HTTPS,02B2290048,4.2
SESS-00403-3,CLI-00403,208103705019670,2025-03-05 20:15:00,94,3150.1,97.5,Visio Pro Teams/Zoom,HTTPS,0782290342,4.5
SESS-00404-1,CLI-00404,208109352828762,2025-03-10 22:15:00,51,2034.6,167.6,Gaming en Ligne UDP,QUIC,0182290062,4.6
SESS-00404-2,CLI-00404,208109352828762,2025-03-11 10:15:00,114,1535.7,291.2,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0062290271,4.7
SESS-00404-3,CLI-00404,208109352828762,2025-03-11 14:15:00,85,1485.3,204.2,Streaming Video 4K (Netflix/YouTube),HTTPS,0442290337,4.6
SESS-00405-1,CLI-00405,208101663991000,2025-03-10 11:15:00,82,1240.4,82.0,Visio Pro Teams/Zoom,UDP_GAMING,0922290158,4.2
SESS-00405-2,CLI-00405,208101663991000,2025-03-20 13:15:00,18,2578.5,416.5,Visio Pro Teams/Zoom,HTTPS,0492290168,3.8
SESS-00405-3,CLI-00405,208101663991000,2025-03-28 13:15:00,93,904.8,96.8,Navigation Web General HTTPS,QUIC,0102290028,4.9
SESS-00406-1,CLI-00406,208106372840583,2025-03-06 10:15:00,55,396.7,115.4,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0332290226,4.5
SESS-00406-2,CLI-00406,208106372840583,2025-03-01 10:15:00,111,581.2,311.9,Visio Pro Teams/Zoom,UDP_GAMING,0442290333,4.6
SESS-00406-3,CLI-00406,208106372840583,2025-03-15 18:15:00,118,1386.8,341.0,Visio Pro Teams/Zoom,UDP_GAMING,0702290034,4.8
SESS-00407-1,CLI-00407,208107770104476,2025-03-09 17:15:00,66,449.6,308.7,Visio Pro Teams/Zoom,HTTPS,0382290040,4.6
SESS-00407-2,CLI-00407,208107770104476,2025-03-17 13:15:00,10,2027.4,378.0,Gaming en Ligne UDP,QUIC,0772290271,3.9
SESS-00407-3,CLI-00407,208107770104476,2025-03-25 21:15:00,108,923.4,38.8,Visio Pro Teams/Zoom,QUIC,0162290090,4.1
SESS-00408-1,CLI-00408,208107931540487,2025-03-15 15:15:00,99,2801.2,281.9,Visio Pro Teams/Zoom,HTTPS,0012290151,4.5
SESS-00408-2,CLI-00408,208107931540487,2025-03-14 22:15:00,97,1775.5,403.5,Gaming en Ligne UDP,QUIC,0182290065,4.0
SESS-00408-3,CLI-00408,208107931540487,2025-03-17 08:15:00,100,2450.3,200.2,Réseaux Sociaux (TikTok/Instagram),QUIC,0772290146,4.0
SESS-00409-1,CLI-00409,208101478917720,2025-03-23 13:15:00,98,2143.2,365.4,Cloud Storage (AWS/GCP/Drive),QUIC,0312290402,3.8
SESS-00409-2,CLI-00409,208101478917720,2025-03-26 08:15:00,22,1035.9,170.8,Réseaux Sociaux (TikTok/Instagram),QUIC,0302290272,4.2
SESS-00409-3,CLI-00409,208101478917720,2025-03-01 22:15:00,108,1929.8,98.0,Navigation Web General HTTPS,HTTPS,0712290301,4.4
SESS-00410-1,CLI-00410,208108573038818,2025-03-28 13:15:00,104,1785.6,55.3,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0742290306,4.2
SESS-00410-2,CLI-00410,208108573038818,2025-03-16 08:15:00,63,1024.2,122.6,Visio Pro Teams/Zoom,QUIC,0622290257,3.9
SESS-00410-3,CLI-00410,208108573038818,2025-03-15 17:15:00,90,305.1,100.4,Réseaux Sociaux (TikTok/Instagram),QUIC,0332290333,4.6
SESS-00411-1,CLI-00411,208104346399341,2025-03-12 20:15:00,26,563.9,280.6,Réseaux Sociaux (TikTok/Instagram),HTTPS,0222290068,4.1
SESS-00411-2,CLI-00411,208104346399341,2025-03-06 09:15:00,109,2904.8,162.0,Navigation Web General HTTPS,UDP_GAMING,0022290005,4.7
SESS-00411-3,CLI-00411,208104346399341,2025-03-17 13:15:00,42,2084.5,37.8,Gaming en Ligne UDP,SIP_VOIP,0882290062,4.1
SESS-00412-1,CLI-00412,208102001269797,2025-03-04 13:15:00,47,90.7,75.0,Cloud Storage (AWS/GCP/Drive),HTTPS,0782290083,4.2
SESS-00412-2,CLI-00412,208102001269797,2025-03-24 13:15:00,68,2986.4,203.7,Visio Pro Teams/Zoom,HTTPS,02A2290106,4.2
SESS-00412-3,CLI-00412,208102001269797,2025-03-15 22:15:00,112,2059.5,328.3,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0542290263,4.8
SESS-00413-1,CLI-00413,208107306150884,2025-03-24 15:15:00,69,86.6,235.7,Streaming Video 4K (Netflix/YouTube),HTTPS,0162290113,4.6
SESS-00413-2,CLI-00413,208107306150884,2025-03-15 15:15:00,10,2130.9,294.6,Navigation Web General HTTPS,QUIC,0062290245,3.8
SESS-00413-3,CLI-00413,208107306150884,2025-03-14 16:15:00,74,528.3,434.8,Gaming en Ligne UDP,HTTPS,0332290371,4.4
SESS-00414-1,CLI-00414,208109813727269,2025-03-07 18:15:00,20,1904.3,315.7,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0832290395,4.5
SESS-00414-2,CLI-00414,208109813727269,2025-03-09 21:15:00,93,881.5,426.8,Visio Pro Teams/Zoom,QUIC,0912290203,4.3
SESS-00414-3,CLI-00414,208109813727269,2025-03-04 13:15:00,9,544.9,185.2,Visio Pro Teams/Zoom,QUIC,0112290060,4.0
SESS-00415-1,CLI-00415,208104534576560,2025-03-07 16:15:00,27,2704.1,340.0,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0602290233,4.2
SESS-00415-2,CLI-00415,208104534576560,2025-03-05 16:15:00,46,994.8,235.5,Navigation Web General HTTPS,UDP_GAMING,0192290025,4.2
SESS-00415-3,CLI-00415,208104534576560,2025-03-08 12:15:00,100,2924.8,430.4,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0912290271,3.9
SESS-00416-1,CLI-00416,208101668329895,2025-03-10 17:15:00,56,3021.0,106.5,Navigation Web General HTTPS,UDP_GAMING,0062290159,3.8
SESS-00416-2,CLI-00416,208101668329895,2025-03-12 11:15:00,62,636.9,52.8,Navigation Web General HTTPS,HTTPS,0142290139,4.3
SESS-00416-3,CLI-00416,208101668329895,2025-03-21 09:15:00,69,539.4,24.1,Streaming Video 4K (Netflix/YouTube),QUIC,0632290058,4.5
SESS-00417-1,CLI-00417,208101415328073,2025-03-26 15:15:00,49,1200.4,286.0,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0052290043,4.6
SESS-00417-2,CLI-00417,208101415328073,2025-03-18 09:15:00,106,1371.1,306.9,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0542290212,4.4
SESS-00417-3,CLI-00417,208101415328073,2025-03-04 17:15:00,37,3067.5,16.8,Navigation Web General HTTPS,SIP_VOIP,0762290234,4.6
SESS-00418-1,CLI-00418,208102212561588,2025-03-19 11:15:00,48,554.1,269.8,Navigation Web General HTTPS,HTTPS,0062290271,4.0
SESS-00418-2,CLI-00418,208102212561588,2025-03-21 22:15:00,115,1716.2,436.6,Streaming Video 4K (Netflix/YouTube),QUIC,0572290129,4.5
SESS-00418-3,CLI-00418,208102212561588,2025-03-11 22:15:00,6,1879.5,408.2,Navigation Web General HTTPS,QUIC,0592290223,4.1
SESS-00419-1,CLI-00419,208104535291169,2025-03-11 11:15:00,56,1435.5,33.5,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0442290327,4.1
SESS-00419-2,CLI-00419,208104535291169,2025-03-22 19:15:00,10,2078.9,346.3,Gaming en Ligne UDP,SIP_VOIP,0432290042,4.3
SESS-00419-3,CLI-00419,208104535291169,2025-03-12 15:15:00,104,2447.9,347.7,Réseaux Sociaux (TikTok/Instagram),HTTPS,0292290137,4.1
SESS-00420-1,CLI-00420,208103289828454,2025-03-03 11:15:00,6,2822.9,156.8,Cloud Storage (AWS/GCP/Drive),QUIC,0792290105,4.0
SESS-00420-2,CLI-00420,208103289828454,2025-03-08 10:15:00,25,853.7,252.5,Visio Pro Teams/Zoom,UDP_GAMING,0602290312,4.3
SESS-00420-3,CLI-00420,208103289828454,2025-03-03 16:15:00,47,537.4,149.8,Navigation Web General HTTPS,HTTPS,0592290343,4.4
SESS-00421-1,CLI-00421,208107844458467,2025-03-22 09:15:00,54,2179.7,347.3,Visio Pro Teams/Zoom,SIP_VOIP,0742290140,4.2
SESS-00421-2,CLI-00421,208107844458467,2025-03-07 22:15:00,20,2843.3,45.3,Navigation Web General HTTPS,HTTPS,0692290413,4.8
SESS-00421-3,CLI-00421,208107844458467,2025-03-11 14:15:00,92,2602.7,435.8,Visio Pro Teams/Zoom,HTTPS,0782290041,4.3
SESS-00422-1,CLI-00422,208105754268101,2025-03-04 12:15:00,115,1909.4,244.0,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0302290150,4.3
SESS-00422-2,CLI-00422,208105754268101,2025-03-04 09:15:00,90,853.6,301.2,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0692290308,4.0
SESS-00422-3,CLI-00422,208105754268101,2025-03-27 13:15:00,111,2150.5,94.1,Navigation Web General HTTPS,HTTPS,0082290096,4.6
SESS-00423-1,CLI-00423,208104379929410,2025-03-12 13:15:00,84,934.6,313.6,Navigation Web General HTTPS,HTTPS,0502290028,4.5
SESS-00423-2,CLI-00423,208104379929410,2025-03-24 18:15:00,10,1014.7,23.8,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0082290050,3.9
SESS-00423-3,CLI-00423,208104379929410,2025-03-05 13:15:00,30,2884.2,313.4,Gaming en Ligne UDP,HTTPS,0102290022,4.5
SESS-00424-1,CLI-00424,208103614264380,2025-03-03 13:15:00,101,1935.4,35.8,Navigation Web General HTTPS,HTTPS,0632290048,4.6
SESS-00424-2,CLI-00424,208103614264380,2025-03-09 10:15:00,71,1893.8,96.0,Navigation Web General HTTPS,QUIC,0802290085,4.3
SESS-00424-3,CLI-00424,208103614264380,2025-03-28 13:15:00,34,2618.2,305.2,Réseaux Sociaux (TikTok/Instagram),HTTPS,0372290023,4.3
SESS-00425-1,CLI-00425,208107891806165,2025-03-10 21:15:00,80,612.2,117.4,Navigation Web General HTTPS,QUIC,0912290167,4.8
SESS-00425-2,CLI-00425,208107891806165,2025-03-19 22:15:00,54,692.8,24.2,Réseaux Sociaux (TikTok/Instagram),QUIC,0922290049,4.1
SESS-00425-3,CLI-00425,208107891806165,2025-03-13 09:15:00,73,691.8,222.7,Réseaux Sociaux (TikTok/Instagram),QUIC,0782290163,4.5
SESS-00426-1,CLI-00426,208107804796244,2025-03-18 15:15:00,36,3075.3,227.8,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0312290276,4.4
SESS-00426-2,CLI-00426,208107804796244,2025-03-07 08:15:00,67,1153.5,323.1,Gaming en Ligne UDP,SIP_VOIP,0322290015,3.9
SESS-00426-3,CLI-00426,208107804796244,2025-03-01 21:15:00,28,2500.1,193.9,Navigation Web General HTTPS,UDP_GAMING,0132290088,4.8
SESS-00427-1,CLI-00427,208109019234614,2025-03-23 16:15:00,117,2189.0,109.6,Visio Pro Teams/Zoom,UDP_GAMING,0912290092,4.1
SESS-00427-2,CLI-00427,208109019234614,2025-03-01 17:15:00,49,1974.7,424.3,Navigation Web General HTTPS,SIP_VOIP,0632290160,3.9
SESS-00427-3,CLI-00427,208109019234614,2025-03-14 10:15:00,116,822.5,316.4,Streaming Video 4K (Netflix/YouTube),HTTPS,0712290030,4.7
SESS-00428-1,CLI-00428,208103898280699,2025-03-05 18:15:00,46,1186.3,82.2,Gaming en Ligne UDP,SIP_VOIP,0562290160,4.1
SESS-00428-2,CLI-00428,208103898280699,2025-03-06 21:15:00,96,2770.1,71.2,Navigation Web General HTTPS,UDP_GAMING,0782290222,3.8
SESS-00428-3,CLI-00428,208103898280699,2025-03-28 09:15:00,36,1029.4,92.0,Visio Pro Teams/Zoom,UDP_GAMING,0452290191,4.0
SESS-00429-1,CLI-00429,208108281986552,2025-03-18 16:15:00,36,2799.0,66.8,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0512290223,4.9
SESS-00429-2,CLI-00429,208108281986552,2025-03-15 09:15:00,109,1056.0,60.2,Navigation Web General HTTPS,SIP_VOIP,0572290199,4.6
SESS-00429-3,CLI-00429,208108281986552,2025-03-28 21:15:00,102,1585.1,437.8,Cloud Storage (AWS/GCP/Drive),HTTPS,0332290215,3.9
SESS-00430-1,CLI-00430,208109417386070,2025-03-05 11:15:00,99,1401.1,125.4,Navigation Web General HTTPS,HTTPS,0772290241,3.9
SESS-00430-2,CLI-00430,208109417386070,2025-03-16 14:15:00,101,1405.6,78.3,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0942290423,4.5
SESS-00430-3,CLI-00430,208109417386070,2025-03-06 15:15:00,115,854.0,338.5,Gaming en Ligne UDP,UDP_GAMING,0832290428,4.4
SESS-00431-1,CLI-00431,208108969446868,2025-03-05 17:15:00,11,399.5,354.4,Visio Pro Teams/Zoom,QUIC,0592290119,4.8
SESS-00431-2,CLI-00431,208108969446868,2025-03-09 16:15:00,29,3145.4,286.7,Navigation Web General HTTPS,QUIC,0272290049,4.3
SESS-00431-3,CLI-00431,208108969446868,2025-03-18 22:15:00,45,2930.1,101.1,Visio Pro Teams/Zoom,QUIC,0062290073,4.8
SESS-00432-1,CLI-00432,208109417330602,2025-03-26 11:15:00,11,312.7,78.2,Visio Pro Teams/Zoom,UDP_GAMING,0832290288,4.2
SESS-00432-2,CLI-00432,208109417330602,2025-03-13 12:15:00,90,155.1,128.8,Visio Pro Teams/Zoom,UDP_GAMING,0942290082,3.8
SESS-00432-3,CLI-00432,208109417330602,2025-03-28 18:15:00,97,499.7,59.9,Visio Pro Teams/Zoom,UDP_GAMING,0482290011,4.2
SESS-00433-1,CLI-00433,208102032790461,2025-03-09 11:15:00,54,1560.3,157.0,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0732290102,4.6
SESS-00433-2,CLI-00433,208102032790461,2025-03-15 17:15:00,100,2998.2,363.2,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0752290178,4.9
SESS-00433-3,CLI-00433,208102032790461,2025-03-21 22:15:00,26,2564.6,380.7,Réseaux Sociaux (TikTok/Instagram),QUIC,0672290114,4.1
SESS-00434-1,CLI-00434,208104756514061,2025-03-03 13:15:00,13,1420.5,183.3,Cloud Storage (AWS/GCP/Drive),HTTPS,0312290196,4.2
SESS-00434-2,CLI-00434,208104756514061,2025-03-27 15:15:00,70,2855.2,65.8,Cloud Storage (AWS/GCP/Drive),QUIC,0442290076,3.9
SESS-00434-3,CLI-00434,208104756514061,2025-03-26 11:15:00,47,1532.9,282.7,Visio Pro Teams/Zoom,UDP_GAMING,0722290061,4.4
SESS-00435-1,CLI-00435,208108213029672,2025-03-15 20:15:00,100,1528.8,397.5,Réseaux Sociaux (TikTok/Instagram),HTTPS,0832290128,4.1
SESS-00435-2,CLI-00435,208108213029672,2025-03-09 21:15:00,103,2090.4,449.4,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0272290011,4.5
SESS-00435-3,CLI-00435,208108213029672,2025-03-19 21:15:00,6,850.2,203.8,Navigation Web General HTTPS,UDP_GAMING,0592290226,4.0
SESS-00436-1,CLI-00436,208102339734078,2025-03-22 18:15:00,85,1864.8,180.6,Réseaux Sociaux (TikTok/Instagram),QUIC,0402290062,4.2
SESS-00436-2,CLI-00436,208102339734078,2025-03-28 14:15:00,81,1528.5,175.4,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0092290028,4.3
SESS-00436-3,CLI-00436,208102339734078,2025-03-14 22:15:00,50,1181.9,330.4,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0322290006,4.5
SESS-00437-1,CLI-00437,208106286674523,2025-03-19 17:15:00,86,2285.2,398.9,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0672290253,4.8
SESS-00437-2,CLI-00437,208106286674523,2025-03-18 17:15:00,97,1003.6,36.7,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0542290057,4.4
SESS-00437-3,CLI-00437,208106286674523,2025-03-02 10:15:00,60,1436.5,341.9,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0942290414,4.6
SESS-00438-1,CLI-00438,208105889398719,2025-03-21 20:15:00,21,2300.2,272.2,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0872290116,4.8
SESS-00438-2,CLI-00438,208105889398719,2025-03-02 19:15:00,46,1627.4,429.2,Cloud Storage (AWS/GCP/Drive),QUIC,0452290140,4.7
SESS-00438-3,CLI-00438,208105889398719,2025-03-07 21:15:00,10,75.3,300.9,Gaming en Ligne UDP,SIP_VOIP,0572290104,4.1
