annee_mois,secteur_activite,nom_region,taux_defaillance_annuel_pct,variation_trimestrielle_pct
2024-12,Agroalimentaire,Occitanie,7.05,-0.57
2024-12,Agroalimentaire,Île-de-France,5.69,2.96
2024-12,Agroalimentaire,Provence-Alpes-Côte d'Azur,6.02,2.33
2024-12,Agroalimentaire,Auvergne-Rhône-Alpes,5.7,-1.22
2024-12,Agroalimentaire,Nouvelle-Aquitaine,5.69,2.07
2024-12,Transport,Occitanie,6.52,2.74
2024-12,Transport,Île-de-France,5.97,1.45
2024-12,Transport,Provence-Alpes-Côte d'Azur,6.22,2.58
2024-12,Transport,Auvergne-Rhône-Alpes,5.67,-0.12
2024-12,Transport,Nouvelle-Aquitaine,5.93,-0.2
2024-12,Immobilier,Occitanie,6.61,1.25
2024-12,Immobilier,Île-de-France,6.05,1.66
2024-12,Immobilier,Provence-Alpes-Côte d'Azur,5.6,-1.21
2024-12,Immobilier,Auvergne-Rhône-Alpes,6.38,-1.47
2024-12,Immobilier,Nouvelle-Aquitaine,6.17,3.14
2024-12,Aéronautique,Occitanie,6.32,0.95
2024-12,Aéronautique,Île-de-France,5.48,1.33
2024-12,Aéronautique,Provence-Alpes-Côte d'Azur,6.66,2.08
2024-12,Aéronautique,Auvergne-Rhône-Alpes,6.59,0.72
2024-12,Aéronautique,Nouvelle-Aquitaine,5.88,0.52
2024-12,Automobile,Occitanie,11.18,2.68
2024-12,Automobile,Île-de-France,10.72,2.34
2024-12,Automobile,Provence-Alpes-Côte d'Azur,10.65,1.63
2024-12,Automobile,Auvergne-Rhône-Alpes,9.98,-1.23
2024-12,Automobile,Nouvelle-Aquitaine,9.95,0.05
2025-01,Commerce,Occitanie,7.92,0.65
2025-01,Commerce,Île-de-France,7.74,1.91
2025-01,Commerce,Provence-Alpes-Côte d'Azur,7.97,-0.85
2025-01,Commerce,Auvergne-Rhône-Alpes,7.62,2.58
2025-01,Commerce,Nouvelle-Aquitaine,7.24,1.79
2025-01,Industrie,Occitanie,5.42,0.23
2025-01,Industrie,Île-de-France,4.64,1.6
2025-01,Industrie,Provence-Alpes-Côte d'Azur,4.47,0.44
2025-01,Industrie,Auvergne-Rhône-Alpes,4.13,3.14
2025-01,Industrie,Nouvelle-Aquitaine,5.05,2.32
2025-01,BTP,Occitanie,9.72,0.19
2025-01,BTP,Île-de-France,8.65,2.3
2025-01,BTP,Provence-Alpes-Côte d'Azur,8.99,0.59
2025-01,BTP,Auvergne-Rhône-Alpes,9.33,0.38
2025-01,BTP,Nouvelle-Aquitaine,9.34,-1.12
2025-01,Technologies,Occitanie,4.95,2.88
2025-01,Technologies,Île-de-France,5.02,3.14
2025-01,Technologies,Provence-Alpes-Côte d'Azur,4.93,2.75
2025-01,Technologies,Auvergne-Rhône-Alpes,4.78,-0.12
2025-01,Technologies,Nouvelle-Aquitaine,4.13,-0.83
2025-01,Agroalimentaire,Occitanie,5.06,1.19
2025-01,Agroalimentaire,Île-de-France,4.93,0.87
2025-01,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.05,2.25
2025-01,Agroalimentaire,Auvergne-Rhône-Alpes,4.26,1.66
2025-01,Agroalimentaire,Nouvelle-Aquitaine,4.56,2.61
2025-01,Transport,Occitanie,4.64,0.6
2025-01,Transport,Île-de-France,4.04,1.61
2025-01,Transport,Provence-Alpes-Côte d'Azur,4.19,-0.51
2025-01,Transport,Auvergne-Rhône-Alpes,4.8,1.6
2025-01,Transport,Nouvelle-Aquitaine,4.01,0.54
2025-01,Immobilier,Occitanie,5.3,-0.75
2025-01,Immobilier,Île-de-France,5.01,2.74
2025-01,Immobilier,Provence-Alpes-Côte d'Azur,4.82,-0.46
2025-01,Immobilier,Auvergne-Rhône-Alpes,4.21,0.74
2025-01,Immobilier,Nouvelle-Aquitaine,4.98,-0.92
2025-01,Aéronautique,Occitanie,4.6,1.01
2025-01,Aéronautique,Île-de-France,4.77,-1.07
2025-01,Aéronautique,Provence-Alpes-Côte d'Azur,4.73,2.6
2025-01,Aéronautique,Auvergne-Rhône-Alpes,5.02,2.1
2025-01,Aéronautique,Nouvelle-Aquitaine,4.62,1.53
2025-01,Automobile,Occitanie,8.25,1.87
2025-01,Automobile,Île-de-France,7.78,0.29
2025-01,Automobile,Provence-Alpes-Côte d'Azur,7.67,1.14
2025-01,Automobile,Auvergne-Rhône-Alpes,7.93,2.3
2025-01,Automobile,Nouvelle-Aquitaine,7.17,-0.96
2025-02,Commerce,Occitanie,7.91,-1.08
2025-02,Commerce,Île-de-France,7.79,2.9
2025-02,Commerce,Provence-Alpes-Côte d'Azur,7.79,-0.95
2025-02,Commerce,Auvergne-Rhône-Alpes,7.34,2.51
2025-02,Commerce,Nouvelle-Aquitaine,8.04,1.21
2025-02,Industrie,Occitanie,4.44,-1.21
2025-02,Industrie,Île-de-France,4.54,2.48
2025-02,Industrie,Provence-Alpes-Côte d'Azur,5.08,0
2025-02,Industrie,Auvergne-Rhône-Alpes,4.34,1.69
2025-02,Industrie,Nouvelle-Aquitaine,4.86,0.94
2025-02,BTP,Occitanie,10.43,-0.46
2025-02,BTP,Île-de-France,9.07,1.03
2025-02,BTP,Provence-Alpes-Côte d'Azur,9.15,-0.82
2025-02,BTP,Auvergne-Rhône-Alpes,9.73,2.43
2025-02,BTP,Nouvelle-Aquitaine,9.2,0.64
2025-02,Technologies,Occitanie,5.16,-0.81
2025-02,Technologies,Île-de-France,4.7,2.27
2025-02,Technologies,Provence-Alpes-Côte d'Azur,4.74,1.31
2025-02,Technologies,Auvergne-Rhône-Alpes,4.27,3.15
2025-02,Technologies,Nouvelle-Aquitaine,4.05,3.19
2025-02,Agroalimentaire,Occitanie,5.29,0.75
2025-02,Agroalimentaire,Île-de-France,4.89,0.83
2025-02,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.74,0.27
2025-02,Agroalimentaire,Auvergne-Rhône-Alpes,5.08,0.07
2025-02,Agroalimentaire,Nouvelle-Aquitaine,4.89,-0.51
2025-02,Transport,Occitanie,5.32,2.31
2025-02,Transport,Île-de-France,4.74,-1.25
2025-02,Transport,Provence-Alpes-Côte d'Azur,4.94,-0.66
2025-02,Transport,Auvergne-Rhône-Alpes,4.49,0.34
2025-02,Transport,Nouvelle-Aquitaine,5.08,1.6
2025-02,Immobilier,Occitanie,5.46,3.16
2025-02,Immobilier,Île-de-France,4.56,0.09
2025-02,Immobilier,Provence-Alpes-Côte d'Azur,4.71,3.15
2025-02,Immobilier,Auvergne-Rhône-Alpes,4.81,0.34
2025-02,Immobilier,Nouvelle-Aquitaine,4.53,-0.17
2025-02,Aéronautique,Occitanie,5.28,-0.58
2025-02,Aéronautique,Île-de-France,4.93,0.35
2025-02,Aéronautique,Provence-Alpes-Côte d'Azur,4.06,2.04
2025-02,Aéronautique,Auvergne-Rhône-Alpes,4.6,2.28
2025-02,Aéronautique,Nouvelle-Aquitaine,4.92,1.84
2025-02,Automobile,Occitanie,8.35,-0.73
2025-02,Automobile,Île-de-France,7.07,1.77
2025-02,Automobile,Provence-Alpes-Côte d'Azur,7.25,-0.82
2025-02,Automobile,Auvergne-Rhône-Alpes,7.16,2.02
2025-02,Automobile,Nouvelle-Aquitaine,7.78,-1.46
2025-03,Commerce,Occitanie,8.67,1.21
2025-03,Commerce,Île-de-France,7.71,3.15
2025-03,Commerce,Provence-Alpes-Côte d'Azur,7.08,2.97
2025-03,Commerce,Auvergne-Rhône-Alpes,7.41,2.46
2025-03,Commerce,Nouvelle-Aquitaine,8.01,-1.05
2025-03,Industrie,Occitanie,5.61,-0.66
2025-03,Industrie,Île-de-France,3.96,3.11
2025-03,Industrie,Provence-Alpes-Côte d'Azur,4.68,1.29
2025-03,Industrie,Auvergne-Rhône-Alpes,5.06,1.45
2025-03,Industrie,Nouvelle-Aquitaine,4.38,-1.34
2025-03,BTP,Occitanie,9.99,0.8
2025-03,BTP,Île-de-France,9.43,2.99
2025-03,BTP,Provence-Alpes-Côte d'Azur,9.38,0.26
2025-03,BTP,Auvergne-Rhône-Alpes,9.43,2.24
2025-03,BTP,Nouvelle-Aquitaine,9.39,2.16
2025-03,Technologies,Occitanie,5.48,1.56
2025-03,Technologies,Île-de-France,4.23,1.57
2025-03,Technologies,Provence-Alpes-Côte d'Azur,4.34,-0.94
2025-03,Technologies,Auvergne-Rhône-Alpes,4,0.8
2025-03,Technologies,Nouvelle-Aquitaine,4.7,0.9
2025-03,Agroalimentaire,Occitanie,4.47,1.19
2025-03,Agroalimentaire,Île-de-France,4.59,-0.21
2025-03,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.79,2.23
2025-03,Agroalimentaire,Auvergne-Rhône-Alpes,4.12,0.78
2025-03,Agroalimentaire,Nouvelle-Aquitaine,4.67,0.54
2025-03,Transport,Occitanie,5.13,-1.03
2025-03,Transport,Île-de-France,3.98,2.77
2025-03,Transport,Provence-Alpes-Côte d'Azur,4.85,-0.63
2025-03,Transport,Auvergne-Rhône-Alpes,4.88,-1.41
2025-03,Transport,Nouvelle-Aquitaine,4.57,1.02
2025-03,Immobilier,Occitanie,5.41,0.8
2025-03,Immobilier,Île-de-France,4.52,1.25
2025-03,Immobilier,Provence-Alpes-Côte d'Azur,4.76,2.21
2025-03,Immobilier,Auvergne-Rhône-Alpes,4.05,2.04
2025-03,Immobilier,Nouvelle-Aquitaine,5.06,2.72
2025-03,Aéronautique,Occitanie,4.66,1.32
2025-03,Aéronautique,Île-de-France,4.12,1.11
2025-03,Aéronautique,Provence-Alpes-Côte d'Azur,4.86,-0.92
2025-03,Aéronautique,Auvergne-Rhône-Alpes,4.05,-0.53
2025-03,Aéronautique,Nouvelle-Aquitaine,4.09,1.14
2025-03,Automobile,Occitanie,8.82,-1.34
2025-03,Automobile,Île-de-France,8.08,0.88
2025-03,Automobile,Provence-Alpes-Côte d'Azur,7.34,1.06
2025-03,Automobile,Auvergne-Rhône-Alpes,7.41,2.94
2025-03,Automobile,Nouvelle-Aquitaine,6.9,-0.09
2025-04,Commerce,Occitanie,8.94,0.94
2025-04,Commerce,Île-de-France,7.84,1.6
2025-04,Commerce,Provence-Alpes-Côte d'Azur,7.43,1.21
2025-04,Commerce,Auvergne-Rhône-Alpes,7.73,0.96
2025-04,Commerce,Nouvelle-Aquitaine,8.08,0.15
2025-04,Industrie,Occitanie,5.09,-0.51
2025-04,Industrie,Île-de-France,4.02,2.35
2025-04,Industrie,Provence-Alpes-Côte d'Azur,4.18,-0.62
2025-04,Industrie,Auvergne-Rhône-Alpes,4.26,2.41
2025-04,Industrie,Nouvelle-Aquitaine,5.05,1.33
2025-04,BTP,Occitanie,9.96,0.19
2025-04,BTP,Île-de-France,8.75,1.42
2025-04,BTP,Provence-Alpes-Côte d'Azur,8.69,-0.3
2025-04,BTP,Auvergne-Rhône-Alpes,9.06,2.75
2025-04,BTP,Nouvelle-Aquitaine,9.08,-1.11
2025-04,Technologies,Occitanie,4.75,0.5
2025-04,Technologies,Île-de-France,4.73,1.02
2025-04,Technologies,Provence-Alpes-Côte d'Azur,3.98,1.94
2025-04,Technologies,Auvergne-Rhône-Alpes,5.09,1.77
2025-04,Technologies,Nouvelle-Aquitaine,4.13,0.25
2025-04,Agroalimentaire,Occitanie,5.23,2.36
2025-04,Agroalimentaire,Île-de-France,4.63,0.47
2025-04,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.08,3.16
2025-04,Agroalimentaire,Auvergne-Rhône-Alpes,4.42,-1.38
2025-04,Agroalimentaire,Nouvelle-Aquitaine,4.62,-1.14
2025-04,Transport,Occitanie,4.59,-0.98
2025-04,Transport,Île-de-France,4.56,-1.19
2025-04,Transport,Provence-Alpes-Côte d'Azur,4.67,0.21
2025-04,Transport,Auvergne-Rhône-Alpes,4.3,-0.22
2025-04,Transport,Nouvelle-Aquitaine,4.94,-0.44
2025-04,Immobilier,Occitanie,4.45,0.27
2025-04,Immobilier,Île-de-France,5.06,0.28
2025-04,Immobilier,Provence-Alpes-Côte d'Azur,4.03,2.85
2025-04,Immobilier,Auvergne-Rhône-Alpes,4.11,1.92
2025-04,Immobilier,Nouvelle-Aquitaine,4.27,2.36
2025-04,Aéronautique,Occitanie,5.03,0.99
2025-04,Aéronautique,Île-de-France,4.74,2.57
2025-04,Aéronautique,Provence-Alpes-Côte d'Azur,4.56,1.36
2025-04,Aéronautique,Auvergne-Rhône-Alpes,4.98,-0.7
2025-04,Aéronautique,Nouvelle-Aquitaine,5.04,0.33
2025-04,Automobile,Occitanie,8.21,1.98
2025-04,Automobile,Île-de-France,8.06,1
2025-04,Automobile,Provence-Alpes-Côte d'Azur,7.61,2.49
2025-04,Automobile,Auvergne-Rhône-Alpes,7.47,-0.9
2025-04,Automobile,Nouvelle-Aquitaine,6.91,0.91
2025-05,Commerce,Occitanie,7.99,-0.91
2025-05,Commerce,Île-de-France,7.35,1.96
2025-05,Commerce,Provence-Alpes-Côte d'Azur,6.96,1.91
2025-05,Commerce,Auvergne-Rhône-Alpes,8.07,1.83
2025-05,Commerce,Nouvelle-Aquitaine,7.2,1.36
2025-05,Industrie,Occitanie,5.29,-0.64
2025-05,Industrie,Île-de-France,5.08,2.25
2025-05,Industrie,Provence-Alpes-Côte d'Azur,4.5,-0.2
2025-05,Industrie,Auvergne-Rhône-Alpes,4.41,2.93
2025-05,Industrie,Nouvelle-Aquitaine,4.96,2.33
2025-05,BTP,Occitanie,10.07,2.53
2025-05,BTP,Île-de-France,9.74,0.41
2025-05,BTP,Provence-Alpes-Côte d'Azur,8.98,-1.08
2025-05,BTP,Auvergne-Rhône-Alpes,8.7,1.93
2025-05,BTP,Nouvelle-Aquitaine,9.73,-0.72
2025-05,Technologies,Occitanie,4.51,1.99
2025-05,Technologies,Île-de-France,4.56,0.82
2025-05,Technologies,Provence-Alpes-Côte d'Azur,4.95,3.02
2025-05,Technologies,Auvergne-Rhône-Alpes,4.41,0.89
2025-05,Technologies,Nouvelle-Aquitaine,4.78,0.75
2025-05,Agroalimentaire,Occitanie,5.06,3.19
2025-05,Agroalimentaire,Île-de-France,4.97,1.78
2025-05,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.39,1.4
2025-05,Agroalimentaire,Auvergne-Rhône-Alpes,4.99,2.01
2025-05,Agroalimentaire,Nouvelle-Aquitaine,4.76,1.8
2025-05,Transport,Occitanie,5.34,-0.35
2025-05,Transport,Île-de-France,4.79,2.97
2025-05,Transport,Provence-Alpes-Côte d'Azur,4.89,2.64
2025-05,Transport,Auvergne-Rhône-Alpes,4.53,1.36
2025-05,Transport,Nouvelle-Aquitaine,4.63,3.03
2025-05,Immobilier,Occitanie,5.25,2.65
2025-05,Immobilier,Île-de-France,4.53,-0.44
2025-05,Immobilier,Provence-Alpes-Côte d'Azur,3.99,2.45
2025-05,Immobilier,Auvergne-Rhône-Alpes,4.52,2.98
2025-05,Immobilier,Nouvelle-Aquitaine,4.41,0.28
2025-05,Aéronautique,Occitanie,4.89,-0.97
2025-05,Aéronautique,Île-de-France,5,-0.33
2025-05,Aéronautique,Provence-Alpes-Côte d'Azur,4.55,2.1
2025-05,Aéronautique,Auvergne-Rhône-Alpes,4.04,-0.09
2025-05,Aéronautique,Nouvelle-Aquitaine,4.25,-0.5
2025-05,Automobile,Occitanie,8.69,1.17
2025-05,Automobile,Île-de-France,7.16,-0.07
2025-05,Automobile,Provence-Alpes-Côte d'Azur,8.02,1.52
2025-05,Automobile,Auvergne-Rhône-Alpes,7.89,-1.33
2025-05,Automobile,Nouvelle-Aquitaine,7.46,1.4
2025-06,Commerce,Occitanie,8.39,0.17
2025-06,Commerce,Île-de-France,7.64,0.04
2025-06,Commerce,Provence-Alpes-Côte d'Azur,7.32,-1.48
2025-06,Commerce,Auvergne-Rhône-Alpes,7.97,-0.63
2025-06,Commerce,Nouvelle-Aquitaine,7.33,-1.02
2025-06,Industrie,Occitanie,5.03,-1.1
2025-06,Industrie,Île-de-France,4.52,-0.78
2025-06,Industrie,Provence-Alpes-Côte d'Azur,4.05,0.79
2025-06,Industrie,Auvergne-Rhône-Alpes,4.09,1.59
2025-06,Industrie,Nouvelle-Aquitaine,4.17,0.36
2025-06,BTP,Occitanie,10.06,0.51
2025-06,BTP,Île-de-France,8.82,2.31
2025-06,BTP,Provence-Alpes-Côte d'Azur,8.73,0.56
2025-06,BTP,Auvergne-Rhône-Alpes,9.61,-0.74
2025-06,BTP,Nouvelle-Aquitaine,9.02,0.54
2025-06,Technologies,Occitanie,4.87,2.59
2025-06,Technologies,Île-de-France,4.14,-0.61
2025-06,Technologies,Provence-Alpes-Côte d'Azur,3.95,0.35
2025-06,Technologies,Auvergne-Rhône-Alpes,4.79,2.73
2025-06,Technologies,Nouvelle-Aquitaine,4.09,-0.56
2025-06,Agroalimentaire,Occitanie,5.02,1.63
2025-06,Agroalimentaire,Île-de-France,4.22,0.48
2025-06,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.56,2.26
2025-06,Agroalimentaire,Auvergne-Rhône-Alpes,4.76,0.03
2025-06,Agroalimentaire,Nouvelle-Aquitaine,4.82,2.64
2025-06,Transport,Occitanie,5.04,2.84
2025-06,Transport,Île-de-France,4.91,0.33
2025-06,Transport,Provence-Alpes-Côte d'Azur,4.03,-0.99
2025-06,Transport,Auvergne-Rhône-Alpes,3.93,-0.77
2025-06,Transport,Nouvelle-Aquitaine,4.5,2.11
2025-06,Immobilier,Occitanie,4.72,1.69
2025-06,Immobilier,Île-de-France,4.31,3.09
2025-06,Immobilier,Provence-Alpes-Côte d'Azur,4.78,0.54
2025-06,Immobilier,Auvergne-Rhône-Alpes,4.25,0.78
2025-06,Immobilier,Nouvelle-Aquitaine,4.81,-0.34
2025-06,Aéronautique,Occitanie,4.62,0.9
2025-06,Aéronautique,Île-de-France,4.2,2.1
2025-06,Aéronautique,Provence-Alpes-Côte d'Azur,4.94,3.17
2025-06,Aéronautique,Auvergne-Rhône-Alpes,4.2,2.36
2025-06,Aéronautique,Nouvelle-Aquitaine,4.14,1.82
2025-06,Automobile,Occitanie,8.77,1.8
2025-06,Automobile,Île-de-France,7.5,-0.65
2025-06,Automobile,Provence-Alpes-Côte d'Azur,8.09,1.28
2025-06,Automobile,Auvergne-Rhône-Alpes,7.66,-0.42
2025-06,Automobile,Nouvelle-Aquitaine,7.06,-1.32
2025-07,Commerce,Occitanie,8.99,2.87
2025-07,Commerce,Île-de-France,7.41,1.4
2025-07,Commerce,Provence-Alpes-Côte d'Azur,7.01,-1.26
2025-07,Commerce,Auvergne-Rhône-Alpes,7.39,-0.06
2025-07,Commerce,Nouvelle-Aquitaine,7.66,-0.41
2025-07,Industrie,Occitanie,4.84,0.75
2025-07,Industrie,Île-de-France,4.51,1.53
2025-07,Industrie,Provence-Alpes-Côte d'Azur,4.27,-0.23
2025-07,Industrie,Auvergne-Rhône-Alpes,4.24,0.15
2025-07,Industrie,Nouvelle-Aquitaine,4.4,0
2025-07,BTP,Occitanie,9.76,-1.31
2025-07,BTP,Île-de-France,8.66,2
2025-07,BTP,Provence-Alpes-Côte d'Azur,8.85,0.72
2025-07,BTP,Auvergne-Rhône-Alpes,9.69,-1.03
2025-07,BTP,Nouvelle-Aquitaine,8.82,2.96
2025-07,Technologies,Occitanie,4.88,-0.07
2025-07,Technologies,Île-de-France,4.02,-1.44
2025-07,Technologies,Provence-Alpes-Côte d'Azur,4.56,2.55
2025-07,Technologies,Auvergne-Rhône-Alpes,4.3,1.98
2025-07,Technologies,Nouvelle-Aquitaine,4.33,2.16
2025-07,Agroalimentaire,Occitanie,5.07,0.25
2025-07,Agroalimentaire,Île-de-France,4.68,-0.51
2025-07,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.36,2.67
2025-07,Agroalimentaire,Auvergne-Rhône-Alpes,4.06,1.99
2025-07,Agroalimentaire,Nouvelle-Aquitaine,4.04,1.26
2025-07,Transport,Occitanie,5.53,1.58
2025-07,Transport,Île-de-France,4.13,1.81
2025-07,Transport,Provence-Alpes-Côte d'Azur,5.01,-1.15
2025-07,Transport,Auvergne-Rhône-Alpes,4.56,0.11
2025-07,Transport,Nouvelle-Aquitaine,4.77,3.15
2025-07,Immobilier,Occitanie,4.68,1.89
2025-07,Immobilier,Île-de-France,3.95,-0.6
2025-07,Immobilier,Provence-Alpes-Côte d'Azur,4.56,-0.31
2025-07,Immobilier,Auvergne-Rhône-Alpes,4.95,2.51
2025-07,Immobilier,Nouvelle-Aquitaine,4.99,3.08
2025-07,Aéronautique,Occitanie,5.51,0.61
2025-07,Aéronautique,Île-de-France,4.76,2.78
2025-07,Aéronautique,Provence-Alpes-Côte d'Azur,3.98,0.47
2025-07,Aéronautique,Auvergne-Rhône-Alpes,5.02,0.87
2025-07,Aéronautique,Nouvelle-Aquitaine,3.93,1.32
2025-07,Automobile,Occitanie,8.64,-0.89
2025-07,Automobile,Île-de-France,6.95,1.16
2025-07,Automobile,Provence-Alpes-Côte d'Azur,7.85,1.76
2025-07,Automobile,Auvergne-Rhône-Alpes,7.79,0.37
2025-07,Automobile,Nouvelle-Aquitaine,7.72,2.59
2025-08,Commerce,Occitanie,8.97,-0.72
2025-08,Commerce,Île-de-France,7.8,0.31
2025-08,Commerce,Provence-Alpes-Côte d'Azur,7.84,0.38
2025-08,Commerce,Auvergne-Rhône-Alpes,7.23,-0.63
2025-08,Commerce,Nouvelle-Aquitaine,7.09,-0.48
2025-08,Industrie,Occitanie,5.28,2.63
2025-08,Industrie,Île-de-France,4.85,0.64
2025-08,Industrie,Provence-Alpes-Côte d'Azur,4.75,0.97
2025-08,Industrie,Auvergne-Rhône-Alpes,4.26,-0.46
2025-08,Industrie,Nouvelle-Aquitaine,4.75,1.1
2025-08,BTP,Occitanie,9.91,-1.29
2025-08,BTP,Île-de-France,8.89,-1.32
2025-08,BTP,Provence-Alpes-Côte d'Azur,8.78,2.65
2025-08,BTP,Auvergne-Rhône-Alpes,9.71,-0.23
2025-08,BTP,Nouvelle-Aquitaine,9.55,1.52
2025-08,Technologies,Occitanie,4.74,2.37
2025-08,Technologies,Île-de-France,4.54,-1.49
2025-08,Technologies,Provence-Alpes-Côte d'Azur,4.32,1.34
2025-08,Technologies,Auvergne-Rhône-Alpes,4.34,-1.11
2025-08,Technologies,Nouvelle-Aquitaine,4.75,1.08
2025-08,Agroalimentaire,Occitanie,5.31,0.42
2025-08,Agroalimentaire,Île-de-France,4.63,0.03
2025-08,Agroalimentaire,Provence-Alpes-Côte d'Azur,3.97,2.33
2025-08,Agroalimentaire,Auvergne-Rhône-Alpes,4.89,-0.47
2025-08,Agroalimentaire,Nouvelle-Aquitaine,5.06,-0.67
2025-08,Transport,Occitanie,5.61,1.03
2025-08,Transport,Île-de-France,5.07,2.16
2025-08,Transport,Provence-Alpes-Côte d'Azur,4.84,-1
2025-08,Transport,Auvergne-Rhône-Alpes,4.79,0.3
2025-08,Transport,Nouvelle-Aquitaine,4.68,2.59
2025-08,Immobilier,Occitanie,5.2,1.09
2025-08,Immobilier,Île-de-France,4.88,-0.46
2025-08,Immobilier,Provence-Alpes-Côte d'Azur,4.22,1.23
2025-08,Immobilier,Auvergne-Rhône-Alpes,4.87,2.04
2025-08,Immobilier,Nouvelle-Aquitaine,4.09,-0.41
2025-08,Aéronautique,Occitanie,5.31,0.23
2025-08,Aéronautique,Île-de-France,4.98,-1.06
2025-08,Aéronautique,Provence-Alpes-Côte d'Azur,4.12,-0.63
2025-08,Aéronautique,Auvergne-Rhône-Alpes,4.93,-0.61
2025-08,Aéronautique,Nouvelle-Aquitaine,4.49,1.93
2025-08,Automobile,Occitanie,8.58,-1.4
2025-08,Automobile,Île-de-France,7.1,-0.66
2025-08,Automobile,Provence-Alpes-Côte d'Azur,7.37,1.36
2025-08,Automobile,Auvergne-Rhône-Alpes,6.98,-1.16
2025-08,Automobile,Nouvelle-Aquitaine,7.19,2.77
2025-09,Commerce,Occitanie,8.96,-1.03
2025-09,Commerce,Île-de-France,7.53,1.92
2025-09,Commerce,Provence-Alpes-Côte d'Azur,7.87,1.34
2025-09,Commerce,Auvergne-Rhône-Alpes,7.35,-1.4
2025-09,Commerce,Nouvelle-Aquitaine,7.89,2.09
2025-09,Industrie,Occitanie,5.21,-1.29
2025-09,Industrie,Île-de-France,4.2,-1.11
2025-09,Industrie,Provence-Alpes-Côte d'Azur,4.07,1.45
2025-09,Industrie,Auvergne-Rhône-Alpes,3.92,3.04
2025-09,Industrie,Nouvelle-Aquitaine,5.05,-1
2025-09,BTP,Occitanie,10.59,0.09
2025-09,BTP,Île-de-France,9.45,-0.55
2025-09,BTP,Provence-Alpes-Côte d'Azur,9.18,1.15
2025-09,BTP,Auvergne-Rhône-Alpes,9.13,-0.73
2025-09,BTP,Nouvelle-Aquitaine,9,-0.77
2025-09,Technologies,Occitanie,4.51,1.75
2025-09,Technologies,Île-de-France,4.65,-0.92
2025-09,Technologies,Provence-Alpes-Côte d'Azur,4.89,-1.02
2025-09,Technologies,Auvergne-Rhône-Alpes,4.26,0.9
2025-09,Technologies,Nouvelle-Aquitaine,4.9,-0.83
2025-09,Agroalimentaire,Occitanie,5.53,-1.39
2025-09,Agroalimentaire,Île-de-France,4.41,-0.81
2025-09,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.69,-0.44
2025-09,Agroalimentaire,Auvergne-Rhône-Alpes,4.95,0.31
2025-09,Agroalimentaire,Nouvelle-Aquitaine,4.96,2.37
2025-09,Transport,Occitanie,4.57,-0.7
2025-09,Transport,Île-de-France,4.03,-1.02
2025-09,Transport,Provence-Alpes-Côte d'Azur,5.05,0.18
2025-09,Transport,Auvergne-Rhône-Alpes,4.64,-0.94
2025-09,Transport,Nouvelle-Aquitaine,5.01,2.82
2025-09,Immobilier,Occitanie,5.51,1.34
2025-09,Immobilier,Île-de-France,4.11,0.99
2025-09,Immobilier,Provence-Alpes-Côte d'Azur,4.62,1.69
2025-09,Immobilier,Auvergne-Rhône-Alpes,4.08,1.64
2025-09,Immobilier,Nouvelle-Aquitaine,4.26,2.34
2025-09,Aéronautique,Occitanie,4.86,-1.01
2025-09,Aéronautique,Île-de-France,5,1.61
2025-09,Aéronautique,Provence-Alpes-Côte d'Azur,5.02,2.31
2025-09,Aéronautique,Auvergne-Rhône-Alpes,4.75,-1.14
2025-09,Aéronautique,Nouvelle-Aquitaine,3.9,2.89
2025-09,Automobile,Occitanie,7.98,1.58
2025-09,Automobile,Île-de-France,7.28,0.34
2025-09,Automobile,Provence-Alpes-Côte d'Azur,7.77,2.19
2025-09,Automobile,Auvergne-Rhône-Alpes,7.47,-1.18
2025-09,Automobile,Nouvelle-Aquitaine,7.59,3.01
2025-10,Commerce,Occitanie,8.13,-1.07
2025-10,Commerce,Île-de-France,8.09,-0.65
2025-10,Commerce,Provence-Alpes-Côte d'Azur,7.36,0
2025-10,Commerce,Auvergne-Rhône-Alpes,7.41,1.76
2025-10,Commerce,Nouvelle-Aquitaine,7.4,2.23
2025-10,Industrie,Occitanie,4.84,2.27
2025-10,Industrie,Île-de-France,4.68,-0.34
2025-10,Industrie,Provence-Alpes-Côte d'Azur,4.4,0.84
2025-10,Industrie,Auvergne-Rhône-Alpes,4.54,1
2025-10,Industrie,Nouvelle-Aquitaine,4.89,0.31
2025-10,BTP,Occitanie,10.4,0.48
2025-10,BTP,Île-de-France,9.29,1.76
2025-10,BTP,Provence-Alpes-Côte d'Azur,9.5,1.8
2025-10,BTP,Auvergne-Rhône-Alpes,8.88,-1.49
2025-10,BTP,Nouvelle-Aquitaine,9.79,-1.42
2025-10,Technologies,Occitanie,5.11,3
2025-10,Technologies,Île-de-France,5.01,-1.22
2025-10,Technologies,Provence-Alpes-Côte d'Azur,4.32,2.49
2025-10,Technologies,Auvergne-Rhône-Alpes,4.94,2.35
