id_parcelle,id_exploitation,nom_parcelle,surface_ha,culture_actuelle,code_ciqual,type_sol,irrigation_active,score_sante_sol,annee_plantation
PAR_EXP_311086_3,EXP_311086,Champ avenue #3,73.0,"Pomme, crue",13034,Alluvial,True,51,2016
PAR_EXP_311087_1,EXP_311087,Champ chemin #1,62.7,Graines de tournesol,15011,Alluvial,False,67,2017
PAR_EXP_311087_2,EXP_311087,Champ avenue #2,62.7,"Blé tendre, cru",11084,Argilo-calcaire,False,27,2020
PAR_EXP_311087_3,EXP_311087,Champ rue #3,62.7,"Maïs grain, cru",11015,Granitique,True,34,2016
PAR_EXP_311088_1,EXP_311088,Champ rue #1,89.4,"Carotte, crue",20008,Alluvial,True,64,2020
PAR_EXP_311088_2,EXP_311088,Champ rue #2,89.4,"Carotte, crue",20008,Granitique,True,39,2022
PAR_EXP_311088_3,EXP_311088,Champ chemin #3,89.4,"Tomate, crue",20047,Granitique,True,43,2018
PAR_EXP_311089_1,EXP_311089,Champ rue #1,27.5,"Poire, crue",13032,Alluvial,True,54,2016
PAR_EXP_311089_2,EXP_311089,Champ rue #2,27.5,"Pomme, crue",13034,Limoneux,True,82,2020
PAR_EXP_311089_3,EXP_311089,Champ boulevard #3,27.5,"Pomme, crue",13034,Argilo-calcaire,True,55,2023
PAR_EXP_311090_1,EXP_311090,Champ avenue #1,66.0,"Pomme de terre, crue",20038,Alluvial,True,69,2019
PAR_EXP_311090_2,EXP_311090,Champ avenue #2,66.0,"Tomate, crue",20047,Alluvial,True,38,2021
PAR_EXP_311090_3,EXP_311090,Champ boulevard #3,66.0,"Carotte, crue",20008,Argilo-calcaire,True,75,2020
PAR_EXP_311091_1,EXP_311091,Champ chemin #1,22.6,Graines de tournesol,15011,Alluvial,True,70,2021
PAR_EXP_311091_2,EXP_311091,Champ boulevard #2,22.6,"Blé tendre, cru",11084,Argilo-calcaire,True,32,2024
PAR_EXP_311091_3,EXP_311091,Champ rue #3,22.6,"Blé tendre, cru",11084,Limoneux,False,54,2019
PAR_EXP_311092_1,EXP_311092,Champ boulevard #1,96.8,Graines de colza,15003,Alluvial,True,26,2019
PAR_EXP_311092_2,EXP_311092,Champ rue #2,96.8,"Maïs grain, cru",11015,Sableux,False,25,2024
PAR_EXP_311092_3,EXP_311092,Champ rue #3,96.8,Graines de tournesol,15011,Limoneux,False,75,2024
PAR_EXP_311093_1,EXP_311093,Champ chemin #1,61.0,"Raisin de cuve rouge, cru",13012,Alluvial,True,72,2015
PAR_EXP_311093_2,EXP_311093,Champ avenue #2,61.0,"Raisin de cuve blanc, cru",13013,Sableux,True,61,2015
PAR_EXP_311093_3,EXP_311093,Champ boulevard #3,61.0,"Raisin de cuve blanc, cru",13013,Alluvial,False,53,2018
PAR_EXP_311094_1,EXP_311094,Champ chemin #1,48.5,"Pois chiche, sec",20042,Alluvial,False,48,2023
PAR_EXP_311094_2,EXP_311094,Champ rue #2,48.5,"Maïs grain, cru",11015,Sableux,False,89,2023
PAR_EXP_311094_3,EXP_311094,Champ rue #3,48.5,"Pois chiche, sec",20042,Argilo-calcaire,True,63,2017
PAR_EXP_311095_1,EXP_311095,Champ chemin #1,18.5,"Tomate, crue",20047,Argilo-calcaire,True,30,2016
PAR_EXP_311095_2,EXP_311095,Champ avenue #2,18.5,"Carotte, crue",20008,Limoneux,True,71,2017
PAR_EXP_311095_3,EXP_311095,Champ boulevard #3,18.5,"Carotte, crue",20008,Limoneux,True,56,2020
PAR_EXP_311096_1,EXP_311096,Champ rue #1,98.4,"Maïs grain, cru",11015,Argilo-calcaire,False,70,2016
PAR_EXP_311096_2,EXP_311096,Champ boulevard #2,98.4,"Maïs grain, cru",11015,Sableux,False,30,2015
PAR_EXP_311096_3,EXP_311096,Champ rue #3,98.4,"Pois chiche, sec",20042,Limoneux,False,61,2023
PAR_EXP_311097_1,EXP_311097,Champ chemin #1,71.1,Graines de colza,15003,Alluvial,True,85,2017
PAR_EXP_311097_2,EXP_311097,Champ chemin #2,71.1,"Blé tendre, cru",11084,Granitique,False,76,2015
PAR_EXP_311097_3,EXP_311097,Champ avenue #3,71.1,Graines de tournesol,15011,Granitique,False,65,2024
PAR_EXP_311098_1,EXP_311098,Champ rue #1,79.2,Graines de colza,15003,Argilo-calcaire,False,71,2022
PAR_EXP_311098_2,EXP_311098,Champ chemin #2,79.2,"Maïs grain, cru",11015,Granitique,False,52,2018
PAR_EXP_311098_3,EXP_311098,Champ chemin #3,79.2,Graines de colza,15003,Granitique,False,44,2018
PAR_EXP_311099_1,EXP_311099,Champ rue #1,86.5,Graines de colza,15003,Limoneux,True,78,2018
PAR_EXP_311099_2,EXP_311099,Champ rue #2,86.5,"Maïs grain, cru",11015,Granitique,False,85,2024
PAR_EXP_311099_3,EXP_311099,Champ rue #3,86.5,"Maïs grain, cru",11015,Granitique,False,82,2017
PAR_EXP_311100_1,EXP_311100,Champ boulevard #1,69.3,"Tomate, crue",20047,Sableux,True,59,2018
PAR_EXP_311100_2,EXP_311100,Champ boulevard #2,69.3,"Carotte, crue",20008,Alluvial,True,67,2021
PAR_EXP_311100_3,EXP_311100,Champ rue #3,69.3,"Pomme de terre, crue",20038,Granitique,True,46,2020
PAR_EXP_311101_1,EXP_311101,Champ rue #1,69.5,"Tomate, crue",20047,Alluvial,True,74,2023
PAR_EXP_311101_2,EXP_311101,Champ boulevard #2,69.5,"Carotte, crue",20008,Sableux,True,67,2022
PAR_EXP_311101_3,EXP_311101,Champ rue #3,69.5,"Carotte, crue",20008,Argilo-calcaire,True,89,2021
PAR_EXP_311102_1,EXP_311102,Champ chemin #1,18.5,Graines de tournesol,15011,Sableux,False,85,2021
PAR_EXP_311102_2,EXP_311102,Champ avenue #2,18.5,"Maïs grain, cru",11015,Alluvial,False,48,2019
PAR_EXP_311102_3,EXP_311102,Champ chemin #3,18.5,Graines de tournesol,15011,Granitique,False,51,2024
PAR_EXP_311103_1,EXP_311103,Champ boulevard #1,26.0,"Raisin de cuve blanc, cru",13013,Granitique,True,88,2019
PAR_EXP_311103_2,EXP_311103,Champ rue #2,26.0,"Raisin de cuve blanc, cru",13013,Granitique,True,45,2024
PAR_EXP_311103_3,EXP_311103,Champ rue #3,26.0,"Raisin de cuve blanc, cru",13013,Alluvial,True,80,2020
PAR_EXP_311104_1,EXP_311104,Champ boulevard #1,17.3,"Blé tendre, cru",11084,Limoneux,False,63,2021
PAR_EXP_311104_2,EXP_311104,Champ rue #2,17.3,Graines de tournesol,15011,Sableux,True,42,2015
PAR_EXP_311104_3,EXP_311104,Champ avenue #3,17.3,"Maïs grain, cru",11015,Sableux,False,30,2017
PAR_EXP_311105_1,EXP_311105,Champ rue #1,43.8,"Raisin de cuve rouge, cru",13012,Alluvial,True,88,2018
PAR_EXP_311105_2,EXP_311105,Champ rue #2,43.8,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,True,62,2020
PAR_EXP_311105_3,EXP_311105,Champ chemin #3,43.8,"Raisin de cuve blanc, cru",13013,Alluvial,False,92,2017
PAR_EXP_311106_1,EXP_311106,Champ avenue #1,83.7,"Pomme de terre, crue",20038,Sableux,True,42,2023
PAR_EXP_311106_2,EXP_311106,Champ boulevard #2,83.7,"Carotte, crue",20008,Sableux,True,69,2015
PAR_EXP_311106_3,EXP_311106,Champ avenue #3,83.7,"Carotte, crue",20008,Alluvial,True,31,2018
PAR_EXP_311107_1,EXP_311107,Champ avenue #1,84.2,"Raisin de cuve blanc, cru",13013,Granitique,False,43,2020
PAR_EXP_311107_2,EXP_311107,Champ avenue #2,84.2,"Raisin de cuve rouge, cru",13012,Limoneux,False,25,2020
PAR_EXP_311107_3,EXP_311107,Champ rue #3,84.2,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,47,2020
PAR_EXP_311108_1,EXP_311108,Champ rue #1,18.1,"Pomme de terre, crue",20038,Sableux,True,77,2017
PAR_EXP_311108_2,EXP_311108,Champ boulevard #2,18.1,"Tomate, crue",20047,Limoneux,True,79,2018
PAR_EXP_311108_3,EXP_311108,Champ rue #3,18.1,"Carotte, crue",20008,Sableux,True,47,2020
PAR_EXP_311109_1,EXP_311109,Champ rue #1,55.2,"Raisin de cuve blanc, cru",13013,Alluvial,False,49,2016
PAR_EXP_311109_2,EXP_311109,Champ chemin #2,55.2,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,45,2021
PAR_EXP_311109_3,EXP_311109,Champ chemin #3,55.2,"Raisin de cuve rouge, cru",13012,Sableux,False,66,2019
PAR_EXP_311110_1,EXP_311110,Champ rue #1,35.2,"Blé tendre, cru",11084,Argilo-calcaire,True,67,2022
PAR_EXP_311110_2,EXP_311110,Champ rue #2,35.2,"Pois chiche, sec",20042,Argilo-calcaire,True,53,2023
PAR_EXP_311110_3,EXP_311110,Champ boulevard #3,35.2,Graines de colza,15003,Granitique,False,64,2024
PAR_EXP_311111_1,EXP_311111,Champ boulevard #1,37.7,Graines de colza,15003,Limoneux,False,67,2019
PAR_EXP_311111_2,EXP_311111,Champ rue #2,37.7,Graines de tournesol,15011,Limoneux,True,32,2016
PAR_EXP_311111_3,EXP_311111,Champ rue #3,37.7,"Blé tendre, cru",11084,Limoneux,False,39,2021
PAR_EXP_311112_1,EXP_311112,Champ boulevard #1,85.5,"Pomme, crue",13034,Sableux,True,52,2022
PAR_EXP_311112_2,EXP_311112,Champ rue #2,85.5,"Poire, crue",13032,Granitique,True,69,2023
PAR_EXP_311112_3,EXP_311112,Champ avenue #3,85.5,"Poire, crue",13032,Argilo-calcaire,True,30,2016
PAR_EXP_311113_1,EXP_311113,Champ boulevard #1,30.4,"Raisin de cuve blanc, cru",13013,Limoneux,True,91,2020
PAR_EXP_311113_2,EXP_311113,Champ chemin #2,30.4,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,53,2019
PAR_EXP_311113_3,EXP_311113,Champ avenue #3,30.4,"Raisin de cuve rouge, cru",13012,Alluvial,True,50,2020
PAR_EXP_311114_1,EXP_311114,Champ chemin #1,71.3,"Pomme, crue",13034,Argilo-calcaire,True,69,2020
PAR_EXP_311114_2,EXP_311114,Champ rue #2,71.3,"Poire, crue",13032,Argilo-calcaire,True,93,2016
PAR_EXP_311114_3,EXP_311114,Champ chemin #3,71.3,"Pomme, crue",13034,Sableux,True,58,2019
PAR_EXP_311115_1,EXP_311115,Champ avenue #1,99.3,"Pêche, crue",13030,Sableux,True,87,2019
PAR_EXP_311115_2,EXP_311115,Champ rue #2,99.3,"Poire, crue",13032,Alluvial,True,63,2019
PAR_EXP_311115_3,EXP_311115,Champ chemin #3,99.3,"Pêche, crue",13030,Alluvial,True,84,2022
PAR_EXP_311116_1,EXP_311116,Champ rue #1,87.1,"Raisin de cuve blanc, cru",13013,Sableux,True,57,2017
PAR_EXP_311116_2,EXP_311116,Champ avenue #2,87.1,"Raisin de cuve rouge, cru",13012,Limoneux,False,83,2017
PAR_EXP_311116_3,EXP_311116,Champ avenue #3,87.1,"Raisin de cuve blanc, cru",13013,Alluvial,False,72,2016
PAR_EXP_311117_1,EXP_311117,Champ avenue #1,79.7,"Raisin de cuve rouge, cru",13012,Alluvial,False,71,2022
PAR_EXP_311117_2,EXP_311117,Champ avenue #2,79.7,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,26,2017
PAR_EXP_311117_3,EXP_311117,Champ rue #3,79.7,"Raisin de cuve rouge, cru",13012,Sableux,True,45,2019
PAR_EXP_311118_1,EXP_311118,Champ boulevard #1,48.4,"Pomme de terre, crue",20038,Limoneux,True,26,2022
PAR_EXP_311118_2,EXP_311118,Champ boulevard #2,48.4,"Tomate, crue",20047,Granitique,True,27,2024
PAR_EXP_311118_3,EXP_311118,Champ boulevard #3,48.4,"Pomme de terre, crue",20038,Alluvial,True,25,2023
PAR_EXP_311119_1,EXP_311119,Champ rue #1,95.2,Graines de colza,15003,Limoneux,True,63,2017
PAR_EXP_311119_2,EXP_311119,Champ chemin #2,95.2,"Pois chiche, sec",20042,Argilo-calcaire,False,81,2015
PAR_EXP_311119_3,EXP_311119,Champ avenue #3,95.2,"Blé tendre, cru",11084,Sableux,False,74,2023
PAR_EXP_311120_1,EXP_311120,Champ rue #1,75.1,"Raisin de cuve rouge, cru",13012,Limoneux,False,68,2023
PAR_EXP_311120_2,EXP_311120,Champ boulevard #2,75.1,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,94,2020
PAR_EXP_311120_3,EXP_311120,Champ chemin #3,75.1,"Raisin de cuve rouge, cru",13012,Granitique,True,77,2024
PAR_EXP_311121_1,EXP_311121,Champ avenue #1,42.0,"Pomme, crue",13034,Argilo-calcaire,True,36,2015
PAR_EXP_311121_2,EXP_311121,Champ rue #2,42.0,"Pêche, crue",13030,Argilo-calcaire,True,36,2017
PAR_EXP_311121_3,EXP_311121,Champ rue #3,42.0,"Pêche, crue",13030,Alluvial,True,25,2017
PAR_EXP_311122_1,EXP_311122,Champ rue #1,9.8,"Tomate, crue",20047,Alluvial,True,57,2020
PAR_EXP_311122_2,EXP_311122,Champ avenue #2,9.8,"Pomme de terre, crue",20038,Limoneux,True,25,2016
PAR_EXP_311122_3,EXP_311122,Champ avenue #3,9.8,"Carotte, crue",20008,Argilo-calcaire,True,59,2019
PAR_EXP_311123_1,EXP_311123,Champ chemin #1,100.8,"Pomme de terre, crue",20038,Alluvial,True,26,2020
PAR_EXP_311123_2,EXP_311123,Champ chemin #2,100.8,"Tomate, crue",20047,Limoneux,True,32,2024
PAR_EXP_311123_3,EXP_311123,Champ rue #3,100.8,"Tomate, crue",20047,Limoneux,True,35,2023
PAR_EXP_311124_1,EXP_311124,Champ avenue #1,43.8,"Carotte, crue",20008,Limoneux,True,27,2018
PAR_EXP_311124_2,EXP_311124,Champ rue #2,43.8,"Pomme de terre, crue",20038,Limoneux,True,72,2022
PAR_EXP_311124_3,EXP_311124,Champ chemin #3,43.8,"Tomate, crue",20047,Sableux,True,43,2019
PAR_EXP_311125_1,EXP_311125,Champ boulevard #1,73.6,"Poire, crue",13032,Granitique,True,57,2017
PAR_EXP_311125_2,EXP_311125,Champ boulevard #2,73.6,"Poire, crue",13032,Sableux,True,65,2021
PAR_EXP_311125_3,EXP_311125,Champ avenue #3,73.6,"Pomme, crue",13034,Sableux,True,31,2016
PAR_EXP_311126_1,EXP_311126,Champ avenue #1,59.3,"Pêche, crue",13030,Granitique,True,68,2018
PAR_EXP_311126_2,EXP_311126,Champ chemin #2,59.3,"Pêche, crue",13030,Limoneux,True,41,2017
PAR_EXP_311126_3,EXP_311126,Champ chemin #3,59.3,"Pomme, crue",13034,Granitique,True,41,2020
PAR_EXP_311127_1,EXP_311127,Champ rue #1,9.8,"Poire, crue",13032,Argilo-calcaire,True,77,2019
PAR_EXP_311127_2,EXP_311127,Champ avenue #2,9.8,"Pêche, crue",13030,Argilo-calcaire,True,64,2024
PAR_EXP_311127_3,EXP_311127,Champ chemin #3,9.8,"Pêche, crue",13030,Limoneux,True,75,2018
PAR_EXP_311128_1,EXP_311128,Champ boulevard #1,16.6,"Maïs grain, cru",11015,Alluvial,False,62,2016
PAR_EXP_311128_2,EXP_311128,Champ chemin #2,16.6,Graines de tournesol,15011,Argilo-calcaire,False,44,2020
PAR_EXP_311128_3,EXP_311128,Champ rue #3,16.6,"Blé tendre, cru",11084,Alluvial,False,53,2023
PAR_EXP_311129_1,EXP_311129,Champ rue #1,29.0,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,78,2016
PAR_EXP_311129_2,EXP_311129,Champ rue #2,29.0,"Raisin de cuve blanc, cru",13013,Sableux,True,84,2016
PAR_EXP_311129_3,EXP_311129,Champ avenue #3,29.0,"Raisin de cuve blanc, cru",13013,Limoneux,True,49,2024
PAR_EXP_311130_1,EXP_311130,Champ avenue #1,103.8,"Raisin de cuve rouge, cru",13012,Granitique,False,57,2021
PAR_EXP_311130_2,EXP_311130,Champ chemin #2,103.8,"Raisin de cuve rouge, cru",13012,Granitique,False,83,2018
PAR_EXP_311130_3,EXP_311130,Champ chemin #3,103.8,"Raisin de cuve blanc, cru",13013,Granitique,False,73,2015
PAR_EXP_311131_1,EXP_311131,Champ rue #1,81.0,Graines de colza,15003,Alluvial,False,53,2022
PAR_EXP_311131_2,EXP_311131,Champ rue #2,81.0,"Pois chiche, sec",20042,Alluvial,False,73,2024
PAR_EXP_311131_3,EXP_311131,Champ rue #3,81.0,"Pois chiche, sec",20042,Alluvial,True,70,2022
PAR_EXP_311132_1,EXP_311132,Champ rue #1,80.9,"Pomme de terre, crue",20038,Granitique,True,64,2022
PAR_EXP_311132_2,EXP_311132,Champ chemin #2,80.9,"Pomme de terre, crue",20038,Limoneux,True,71,2017
PAR_EXP_311132_3,EXP_311132,Champ rue #3,80.9,"Tomate, crue",20047,Argilo-calcaire,True,73,2022
PAR_EXP_311133_1,EXP_311133,Champ boulevard #1,104.3,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,74,2020
PAR_EXP_311133_2,EXP_311133,Champ rue #2,104.3,"Raisin de cuve rouge, cru",13012,Alluvial,False,65,2020
PAR_EXP_311133_3,EXP_311133,Champ boulevard #3,104.3,"Raisin de cuve blanc, cru",13013,Sableux,False,63,2016
PAR_EXP_311134_1,EXP_311134,Champ rue #1,90.6,"Pêche, crue",13030,Granitique,True,50,2017
PAR_EXP_311134_2,EXP_311134,Champ boulevard #2,90.6,"Poire, crue",13032,Argilo-calcaire,True,45,2017
PAR_EXP_311134_3,EXP_311134,Champ rue #3,90.6,"Poire, crue",13032,Limoneux,True,86,2020
PAR_EXP_311135_1,EXP_311135,Champ chemin #1,66.7,"Pomme de terre, crue",20038,Limoneux,True,50,2017
PAR_EXP_311135_2,EXP_311135,Champ chemin #2,66.7,"Pomme de terre, crue",20038,Argilo-calcaire,True,78,2019
PAR_EXP_311135_3,EXP_311135,Champ boulevard #3,66.7,"Pomme de terre, crue",20038,Limoneux,True,74,2015
PAR_EXP_311136_1,EXP_311136,Champ boulevard #1,67.7,"Poire, crue",13032,Alluvial,True,26,2022
PAR_EXP_311136_2,EXP_311136,Champ boulevard #2,67.7,"Pomme, crue",13034,Alluvial,True,26,2019
PAR_EXP_311136_3,EXP_311136,Champ rue #3,67.7,"Pomme, crue",13034,Alluvial,True,45,2020
PAR_EXP_311137_1,EXP_311137,Champ avenue #1,22.3,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,85,2022
PAR_EXP_311137_2,EXP_311137,Champ rue #2,22.3,"Raisin de cuve blanc, cru",13013,Limoneux,False,70,2024
PAR_EXP_311137_3,EXP_311137,Champ boulevard #3,22.3,"Raisin de cuve rouge, cru",13012,Limoneux,False,90,2022
PAR_EXP_311138_1,EXP_311138,Champ boulevard #1,74.4,"Maïs grain, cru",11015,Alluvial,True,74,2021
PAR_EXP_311138_2,EXP_311138,Champ boulevard #2,74.4,"Pois chiche, sec",20042,Sableux,True,35,2024
PAR_EXP_311138_3,EXP_311138,Champ rue #3,74.4,Graines de tournesol,15011,Limoneux,False,56,2024
PAR_EXP_311139_1,EXP_311139,Champ avenue #1,16.8,"Pois chiche, sec",20042,Granitique,False,71,2024
PAR_EXP_311139_2,EXP_311139,Champ avenue #2,16.8,Graines de colza,15003,Alluvial,False,58,2016
PAR_EXP_311139_3,EXP_311139,Champ avenue #3,16.8,"Maïs grain, cru",11015,Alluvial,False,74,2017
PAR_EXP_311140_1,EXP_311140,Champ chemin #1,10.7,Graines de tournesol,15011,Alluvial,False,49,2022
PAR_EXP_311140_2,EXP_311140,Champ rue #2,10.7,Graines de colza,15003,Argilo-calcaire,False,61,2024
PAR_EXP_311140_3,EXP_311140,Champ rue #3,10.7,"Pois chiche, sec",20042,Granitique,True,77,2022
PAR_EXP_311141_1,EXP_311141,Champ chemin #1,18.1,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,47,2022
PAR_EXP_311141_2,EXP_311141,Champ boulevard #2,18.1,"Raisin de cuve blanc, cru",13013,Limoneux,False,59,2021
PAR_EXP_311141_3,EXP_311141,Champ chemin #3,18.1,"Raisin de cuve rouge, cru",13012,Granitique,False,75,2019
PAR_EXP_311142_1,EXP_311142,Champ boulevard #1,90.3,"Carotte, crue",20008,Alluvial,True,87,2022
PAR_EXP_311142_2,EXP_311142,Champ chemin #2,90.3,"Tomate, crue",20047,Limoneux,True,67,2022
PAR_EXP_311142_3,EXP_311142,Champ rue #3,90.3,"Carotte, crue",20008,Sableux,True,84,2015
PAR_EXP_311143_1,EXP_311143,Champ rue #1,74.5,"Pomme, crue",13034,Alluvial,True,52,2023
PAR_EXP_311143_2,EXP_311143,Champ rue #2,74.5,"Pomme, crue",13034,Argilo-calcaire,True,61,2015
PAR_EXP_311143_3,EXP_311143,Champ rue #3,74.5,"Pomme, crue",13034,Limoneux,True,94,2023
PAR_EXP_311144_1,EXP_311144,Champ chemin #1,42.4,"Blé tendre, cru",11084,Argilo-calcaire,True,90,2023
PAR_EXP_311144_2,EXP_311144,Champ rue #2,42.4,"Blé tendre, cru",11084,Argilo-calcaire,False,69,2021
PAR_EXP_311144_3,EXP_311144,Champ rue #3,42.4,"Blé tendre, cru",11084,Granitique,False,58,2018
PAR_EXP_311145_1,EXP_311145,Champ boulevard #1,16.4,"Raisin de cuve blanc, cru",13013,Alluvial,True,58,2017
PAR_EXP_311145_2,EXP_311145,Champ chemin #2,16.4,"Raisin de cuve rouge, cru",13012,Alluvial,True,26,2021
PAR_EXP_311145_3,EXP_311145,Champ chemin #3,16.4,"Raisin de cuve blanc, cru",13013,Limoneux,True,27,2024
PAR_EXP_311146_1,EXP_311146,Champ avenue #1,8.5,"Pomme de terre, crue",20038,Granitique,True,38,2018
PAR_EXP_311146_2,EXP_311146,Champ rue #2,8.5,"Carotte, crue",20008,Limoneux,True,75,2024
PAR_EXP_311146_3,EXP_311146,Champ avenue #3,8.5,"Pomme de terre, crue",20038,Alluvial,True,47,2019
PAR_EXP_311147_1,EXP_311147,Champ rue #1,56.2,"Tomate, crue",20047,Granitique,True,67,2016
PAR_EXP_311147_2,EXP_311147,Champ rue #2,56.2,"Pomme de terre, crue",20038,Argilo-calcaire,True,48,2018
PAR_EXP_311147_3,EXP_311147,Champ avenue #3,56.2,"Pomme de terre, crue",20038,Sableux,True,51,2022
PAR_EXP_311148_1,EXP_311148,Champ avenue #1,41.6,"Poire, crue",13032,Limoneux,True,92,2020
PAR_EXP_311148_2,EXP_311148,Champ chemin #2,41.6,"Pêche, crue",13030,Sableux,True,53,2022
PAR_EXP_311148_3,EXP_311148,Champ rue #3,41.6,"Poire, crue",13032,Sableux,True,74,2023
PAR_EXP_311149_1,EXP_311149,Champ rue #1,91.7,Graines de tournesol,15011,Limoneux,True,77,2018
PAR_EXP_311149_2,EXP_311149,Champ rue #2,91.7,Graines de colza,15003,Granitique,False,87,2015
PAR_EXP_311149_3,EXP_311149,Champ avenue #3,91.7,Graines de colza,15003,Argilo-calcaire,True,48,2018
PAR_EXP_311150_1,EXP_311150,Champ rue #1,94.3,"Poire, crue",13032,Argilo-calcaire,True,56,2017
PAR_EXP_311150_2,EXP_311150,Champ boulevard #2,94.3,"Poire, crue",13032,Argilo-calcaire,True,57,2023
PAR_EXP_311150_3,EXP_311150,Champ rue #3,94.3,"Poire, crue",13032,Granitique,True,49,2017
PAR_EXP_311151_1,EXP_311151,Champ rue #1,52.5,"Pomme, crue",13034,Argilo-calcaire,True,66,2023
PAR_EXP_311151_2,EXP_311151,Champ rue #2,52.5,"Poire, crue",13032,Sableux,True,36,2024
PAR_EXP_311151_3,EXP_311151,Champ rue #3,52.5,"Pomme, crue",13034,Granitique,True,51,2019
PAR_EXP_311152_1,EXP_311152,Champ avenue #1,10.8,"Pomme, crue",13034,Sableux,True,47,2021
PAR_EXP_311152_2,EXP_311152,Champ rue #2,10.8,"Poire, crue",13032,Argilo-calcaire,True,62,2023
PAR_EXP_311152_3,EXP_311152,Champ boulevard #3,10.8,"Pomme, crue",13034,Alluvial,True,49,2020
PAR_EXP_311153_1,EXP_311153,Champ rue #1,100.7,"Raisin de cuve blanc, cru",13013,Limoneux,False,94,2016
PAR_EXP_311153_2,EXP_311153,Champ boulevard #2,100.7,"Raisin de cuve rouge, cru",13012,Granitique,True,86,2021
PAR_EXP_311153_3,EXP_311153,Champ rue #3,100.7,"Raisin de cuve blanc, cru",13013,Granitique,False,63,2022
PAR_EXP_311154_1,EXP_311154,Champ rue #1,73.5,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,True,63,2018
PAR_EXP_311154_2,EXP_311154,Champ rue #2,73.5,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,69,2015
PAR_EXP_311154_3,EXP_311154,Champ boulevard #3,73.5,"Raisin de cuve blanc, cru",13013,Limoneux,False,41,2021
PAR_EXP_311155_1,EXP_311155,Champ avenue #1,18.5,"Pêche, crue",13030,Sableux,True,71,2018
PAR_EXP_311155_2,EXP_311155,Champ avenue #2,18.5,"Pêche, crue",13030,Argilo-calcaire,True,71,2020
PAR_EXP_311155_3,EXP_311155,Champ boulevard #3,18.5,"Poire, crue",13032,Alluvial,True,59,2016
PAR_EXP_311156_1,EXP_311156,Champ avenue #1,11.9,"Pomme de terre, crue",20038,Granitique,True,28,2017
PAR_EXP_311156_2,EXP_311156,Champ boulevard #2,11.9,"Carotte, crue",20008,Sableux,True,72,2021
PAR_EXP_311156_3,EXP_311156,Champ chemin #3,11.9,"Pomme de terre, crue",20038,Limoneux,True,51,2023
PAR_EXP_311157_1,EXP_311157,Champ rue #1,80.3,"Raisin de cuve rouge, cru",13012,Alluvial,True,52,2016
PAR_EXP_311157_2,EXP_311157,Champ rue #2,80.3,"Raisin de cuve blanc, cru",13013,Limoneux,False,93,2019
PAR_EXP_311157_3,EXP_311157,Champ boulevard #3,80.3,"Raisin de cuve rouge, cru",13012,Granitique,True,66,2019
PAR_EXP_311158_1,EXP_311158,Champ avenue #1,55.5,"Carotte, crue",20008,Argilo-calcaire,True,84,2018
PAR_EXP_311158_2,EXP_311158,Champ avenue #2,55.5,"Tomate, crue",20047,Argilo-calcaire,True,72,2020
PAR_EXP_311158_3,EXP_311158,Champ avenue #3,55.5,"Carotte, crue",20008,Limoneux,True,62,2020
PAR_EXP_311159_1,EXP_311159,Champ rue #1,57.7,"Carotte, crue",20008,Alluvial,True,44,2019
PAR_EXP_311159_2,EXP_311159,Champ rue #2,57.7,"Tomate, crue",20047,Alluvial,True,59,2024
PAR_EXP_311159_3,EXP_311159,Champ boulevard #3,57.7,"Tomate, crue",20047,Alluvial,True,67,2020
PAR_EXP_311160_1,EXP_311160,Champ avenue #1,101.3,"Tomate, crue",20047,Granitique,True,25,2022
PAR_EXP_311160_2,EXP_311160,Champ rue #2,101.3,"Tomate, crue",20047,Alluvial,True,70,2016
PAR_EXP_311160_3,EXP_311160,Champ chemin #3,101.3,"Carotte, crue",20008,Sableux,True,46,2016
PAR_EXP_311161_1,EXP_311161,Champ boulevard #1,80.6,"Pomme, crue",13034,Alluvial,True,78,2020
PAR_EXP_311161_2,EXP_311161,Champ boulevard #2,80.6,"Pêche, crue",13030,Sableux,True,60,2022
PAR_EXP_311161_3,EXP_311161,Champ rue #3,80.6,"Pêche, crue",13030,Granitique,True,72,2017
PAR_EXP_311162_1,EXP_311162,Champ boulevard #1,28.2,"Pêche, crue",13030,Alluvial,True,68,2023
PAR_EXP_311162_2,EXP_311162,Champ avenue #2,28.2,"Pêche, crue",13030,Limoneux,True,48,2015
PAR_EXP_311162_3,EXP_311162,Champ rue #3,28.2,"Poire, crue",13032,Sableux,True,29,2016
PAR_EXP_311163_1,EXP_311163,Champ chemin #1,31.6,"Poire, crue",13032,Sableux,True,71,2019
