id_bilan,id_exploitation,annee_exercice,bilan_co2_tonnes_evitees,montant_subvention_pac_eur,montant_credits_carbone_eur,label_obtenu
BIL_EXP_311246_2024,EXP_311246,2024,0.0,86465.31,0.0,AUCUN
BIL_EXP_311246_2025,EXP_311246,2025,0.0,104334.99,0.0,AUCUN
BIL_EXP_311247_2023,EXP_311247,2023,0.0,17425.61,0.0,AUCUN
BIL_EXP_311247_2024,EXP_311247,2024,0.0,22099.07,0.0,AUCUN
BIL_EXP_311247_2025,EXP_311247,2025,0.0,17269.89,0.0,AUCUN
BIL_EXP_311248_2023,EXP_311248,2023,0.0,53884.53,0.0,AUCUN
BIL_EXP_311248_2024,EXP_311248,2024,0.0,49559.29,0.0,AUCUN
BIL_EXP_311248_2025,EXP_311248,2025,0.0,63030.36,0.0,AUCUN
BIL_EXP_311249_2023,EXP_311249,2023,248.42,47039.32,11178.9,LABEL_BAS_CARBONE
BIL_EXP_311249_2024,EXP_311249,2024,178.95,39294.89,8052.75,LABEL_BAS_CARBONE
BIL_EXP_311249_2025,EXP_311249,2025,338.84,30641.25,15247.8,LABEL_BAS_CARBONE
BIL_EXP_311250_2023,EXP_311250,2023,0.0,53264.29,0.0,AUCUN
BIL_EXP_311250_2024,EXP_311250,2024,0.0,45670.43,0.0,AUCUN
BIL_EXP_311250_2025,EXP_311250,2025,0.0,49899.03,0.0,AUCUN
BIL_EXP_311251_2023,EXP_311251,2023,0.0,16279.5,0.0,AUCUN
BIL_EXP_311251_2024,EXP_311251,2024,0.0,20445.16,0.0,AUCUN
BIL_EXP_311251_2025,EXP_311251,2025,0.0,19835.74,0.0,AUCUN
BIL_EXP_311252_2023,EXP_311252,2023,256.16,61686.04,11527.2,HVE - Haute Valeur Environnementale
BIL_EXP_311252_2024,EXP_311252,2024,372.48,51312.38,16761.6,HVE - Haute Valeur Environnementale
BIL_EXP_311252_2025,EXP_311252,2025,255.34,40857.73,11490.3,HVE - Haute Valeur Environnementale
BIL_EXP_311253_2023,EXP_311253,2023,683.15,81412.66,30741.75,LABEL_BAS_CARBONE
BIL_EXP_311253_2024,EXP_311253,2024,640.61,74642.46,28827.45,LABEL_BAS_CARBONE
BIL_EXP_311253_2025,EXP_311253,2025,500.12,60110.43,22505.4,LABEL_BAS_CARBONE
BIL_EXP_311254_2023,EXP_311254,2023,0.0,61140.39,0.0,AUCUN
BIL_EXP_311254_2024,EXP_311254,2024,0.0,70964.51,0.0,AUCUN
BIL_EXP_311254_2025,EXP_311254,2025,0.0,89011.05,0.0,AUCUN
BIL_EXP_311255_2023,EXP_311255,2023,0.0,22611.32,0.0,AUCUN
BIL_EXP_311255_2024,EXP_311255,2024,0.0,16709.13,0.0,AUCUN
BIL_EXP_311255_2025,EXP_311255,2025,0.0,16180.18,0.0,AUCUN
BIL_EXP_311256_2023,EXP_311256,2023,487.54,47638.72,21939.3,HVE - Haute Valeur Environnementale
BIL_EXP_311256_2024,EXP_311256,2024,371.43,50010.02,16714.35,HVE - Haute Valeur Environnementale
BIL_EXP_311256_2025,EXP_311256,2025,463.05,76295.15,20837.25,HVE - Haute Valeur Environnementale
BIL_EXP_311257_2023,EXP_311257,2023,871.29,86041.77,39208.05,Conversion Bio
BIL_EXP_311257_2024,EXP_311257,2024,867.34,107613.53,39030.3,Conversion Bio
BIL_EXP_311257_2025,EXP_311257,2025,411.82,76762.6,18531.9,Conversion Bio
BIL_EXP_311258_2023,EXP_311258,2023,0.0,48333.26,0.0,AUCUN
BIL_EXP_311258_2024,EXP_311258,2024,0.0,37950.41,0.0,AUCUN
BIL_EXP_311258_2025,EXP_311258,2025,0.0,61340.13,0.0,AUCUN
BIL_EXP_311259_2023,EXP_311259,2023,0.0,49040.12,0.0,AUCUN
BIL_EXP_311259_2024,EXP_311259,2024,0.0,68866.42,0.0,AUCUN
BIL_EXP_311259_2025,EXP_311259,2025,0.0,68113.66,0.0,AUCUN
BIL_EXP_311260_2023,EXP_311260,2023,517.2,54656.92,23274.0,LABEL_BAS_CARBONE
BIL_EXP_311260_2024,EXP_311260,2024,440.59,34174.19,19826.55,LABEL_BAS_CARBONE
BIL_EXP_311260_2025,EXP_311260,2025,578.02,49166.31,26010.9,LABEL_BAS_CARBONE
BIL_EXP_311261_2023,EXP_311261,2023,111.54,11776.33,5019.3,HVE - Haute Valeur Environnementale
BIL_EXP_311261_2024,EXP_311261,2024,90.25,13431.55,4061.25,HVE - Haute Valeur Environnementale
BIL_EXP_311261_2025,EXP_311261,2025,144.3,12636.84,6493.5,HVE - Haute Valeur Environnementale
BIL_EXP_311262_2023,EXP_311262,2023,0.0,96808.29,0.0,AUCUN
BIL_EXP_311262_2024,EXP_311262,2024,0.0,56878.59,0.0,AUCUN
BIL_EXP_311262_2025,EXP_311262,2025,0.0,56282.87,0.0,AUCUN
BIL_EXP_311263_2023,EXP_311263,2023,0.0,106345.94,0.0,AUCUN
BIL_EXP_311263_2024,EXP_311263,2024,0.0,85244.17,0.0,AUCUN
BIL_EXP_311263_2025,EXP_311263,2025,0.0,68604.37,0.0,AUCUN
BIL_EXP_311264_2023,EXP_311264,2023,0.0,50180.01,0.0,AUCUN
BIL_EXP_311264_2024,EXP_311264,2024,0.0,61974.47,0.0,AUCUN
BIL_EXP_311264_2025,EXP_311264,2025,0.0,72392.44,0.0,AUCUN
BIL_EXP_311265_2023,EXP_311265,2023,283.26,55036.37,12746.7,LABEL_BAS_CARBONE
BIL_EXP_311265_2024,EXP_311265,2024,306.43,40040.35,13789.35,LABEL_BAS_CARBONE
BIL_EXP_311265_2025,EXP_311265,2025,542.84,53537.28,24427.8,LABEL_BAS_CARBONE
BIL_EXP_311266_2023,EXP_311266,2023,0.0,7694.66,0.0,AUCUN
BIL_EXP_311266_2024,EXP_311266,2024,0.0,9779.99,0.0,AUCUN
BIL_EXP_311266_2025,EXP_311266,2025,0.0,12915.47,0.0,AUCUN
BIL_EXP_311267_2023,EXP_311267,2023,779.47,72336.57,35076.15,Bio / Agriculture Biologique
BIL_EXP_311267_2024,EXP_311267,2024,826.91,70765.4,37210.95,Bio / Agriculture Biologique
BIL_EXP_311267_2025,EXP_311267,2025,567.35,69520.76,25530.75,Bio / Agriculture Biologique
BIL_EXP_311268_2023,EXP_311268,2023,518.14,55534.93,23316.3,LABEL_BAS_CARBONE
BIL_EXP_311268_2024,EXP_311268,2024,476.39,53152.05,21437.55,LABEL_BAS_CARBONE
BIL_EXP_311268_2025,EXP_311268,2025,587.73,80582.09,26447.85,LABEL_BAS_CARBONE
BIL_EXP_311269_2023,EXP_311269,2023,471.01,95071.11,21195.45,LABEL_BAS_CARBONE
BIL_EXP_311269_2024,EXP_311269,2024,926.24,72285.18,41680.8,LABEL_BAS_CARBONE
BIL_EXP_311269_2025,EXP_311269,2025,485.98,105206.04,21869.1,LABEL_BAS_CARBONE
BIL_EXP_311270_2023,EXP_311270,2023,0.0,22507.04,0.0,AUCUN
BIL_EXP_311270_2024,EXP_311270,2024,0.0,35040.77,0.0,AUCUN
BIL_EXP_311270_2025,EXP_311270,2025,0.0,37029.14,0.0,AUCUN
BIL_EXP_311271_2023,EXP_311271,2023,172.18,43710.71,7748.1,Bio / Agriculture Biologique
BIL_EXP_311271_2024,EXP_311271,2024,371.98,29906.9,16739.1,Bio / Agriculture Biologique
BIL_EXP_311271_2025,EXP_311271,2025,375.23,33226.45,16885.35,Bio / Agriculture Biologique
BIL_EXP_311272_2023,EXP_311272,2023,48.95,9832.0,2202.75,LABEL_BAS_CARBONE
BIL_EXP_311272_2024,EXP_311272,2024,46.64,9751.55,2098.8,LABEL_BAS_CARBONE
BIL_EXP_311272_2025,EXP_311272,2025,42.25,9636.98,1901.25,LABEL_BAS_CARBONE
BIL_EXP_311273_2023,EXP_311273,2023,148.87,17764.49,6699.15,Conversion Bio
BIL_EXP_311273_2024,EXP_311273,2024,133.37,21644.6,6001.65,Conversion Bio
BIL_EXP_311273_2025,EXP_311273,2025,175.54,20533.96,7899.3,Conversion Bio
BIL_EXP_311274_2023,EXP_311274,2023,57.45,10540.58,2585.25,Conversion Bio
BIL_EXP_311274_2024,EXP_311274,2024,56.14,14212.25,2526.3,Conversion Bio
BIL_EXP_311274_2025,EXP_311274,2025,68.16,12979.82,3067.2,Conversion Bio
BIL_EXP_311275_2023,EXP_311275,2023,0.0,21089.85,0.0,AUCUN
BIL_EXP_311275_2024,EXP_311275,2024,0.0,14177.81,0.0,AUCUN
BIL_EXP_311275_2025,EXP_311275,2025,0.0,20239.95,0.0,AUCUN
BIL_EXP_311276_2023,EXP_311276,2023,348.44,46830.11,15679.8,Bio / Agriculture Biologique
BIL_EXP_311276_2024,EXP_311276,2024,222.35,40157.0,10005.75,Bio / Agriculture Biologique
BIL_EXP_311276_2025,EXP_311276,2025,445.82,43646.25,20061.9,Bio / Agriculture Biologique
BIL_EXP_311277_2023,EXP_311277,2023,692.38,90204.81,31157.1,Conversion Bio
BIL_EXP_311277_2024,EXP_311277,2024,491.12,57624.85,22100.4,Conversion Bio
BIL_EXP_311277_2025,EXP_311277,2025,834.57,80638.42,37555.65,Conversion Bio
BIL_EXP_311278_2023,EXP_311278,2023,849.64,89967.1,38233.8,Conversion Bio
BIL_EXP_311278_2024,EXP_311278,2024,733.78,110657.61,33020.1,Conversion Bio
BIL_EXP_311278_2025,EXP_311278,2025,958.05,110925.99,43112.25,Conversion Bio
BIL_EXP_311279_2023,EXP_311279,2023,0.0,32892.76,0.0,AUCUN
BIL_EXP_311279_2024,EXP_311279,2024,0.0,31264.59,0.0,AUCUN
BIL_EXP_311279_2025,EXP_311279,2025,0.0,19993.28,0.0,AUCUN
BIL_EXP_311280_2023,EXP_311280,2023,171.22,28181.76,7704.9,LABEL_BAS_CARBONE
BIL_EXP_311280_2024,EXP_311280,2024,396.29,36400.21,17833.05,LABEL_BAS_CARBONE
BIL_EXP_311280_2025,EXP_311280,2025,351.86,27789.02,15833.7,LABEL_BAS_CARBONE
BIL_EXP_311281_2023,EXP_311281,2023,258.44,19927.72,11629.8,LABEL_BAS_CARBONE
BIL_EXP_311281_2024,EXP_311281,2024,193.51,22317.72,8707.95,LABEL_BAS_CARBONE
BIL_EXP_311281_2025,EXP_311281,2025,195.27,32837.52,8787.15,LABEL_BAS_CARBONE
BIL_EXP_311282_2023,EXP_311282,2023,608.39,58905.6,27377.55,LABEL_BAS_CARBONE
BIL_EXP_311282_2024,EXP_311282,2024,661.83,76692.4,29782.35,LABEL_BAS_CARBONE
BIL_EXP_311282_2025,EXP_311282,2025,356.73,49107.83,16052.85,LABEL_BAS_CARBONE
BIL_EXP_311283_2023,EXP_311283,2023,100.03,12120.7,4501.35,LABEL_BAS_CARBONE
BIL_EXP_311283_2024,EXP_311283,2024,94.81,13205.86,4266.45,LABEL_BAS_CARBONE
BIL_EXP_311283_2025,EXP_311283,2025,83.23,9225.55,3745.35,LABEL_BAS_CARBONE
BIL_EXP_311284_2023,EXP_311284,2023,137.0,20788.15,6165.0,LABEL_BAS_CARBONE
BIL_EXP_311284_2024,EXP_311284,2024,154.34,15244.5,6945.3,LABEL_BAS_CARBONE
BIL_EXP_311284_2025,EXP_311284,2025,225.28,16935.84,10137.6,LABEL_BAS_CARBONE
BIL_EXP_311285_2023,EXP_311285,2023,402.48,43208.76,18111.6,LABEL_BAS_CARBONE
BIL_EXP_311285_2024,EXP_311285,2024,219.37,39667.76,9871.65,LABEL_BAS_CARBONE
BIL_EXP_311285_2025,EXP_311285,2025,307.23,44605.08,13825.35,LABEL_BAS_CARBONE
BIL_EXP_311286_2023,EXP_311286,2023,0.0,60395.01,0.0,AUCUN
BIL_EXP_311286_2024,EXP_311286,2024,0.0,59079.11,0.0,AUCUN
BIL_EXP_311286_2025,EXP_311286,2025,0.0,59620.8,0.0,AUCUN
BIL_EXP_311287_2023,EXP_311287,2023,176.82,32962.13,7956.9,Conversion Bio
BIL_EXP_311287_2024,EXP_311287,2024,150.92,28559.26,6791.4,Conversion Bio
BIL_EXP_311287_2025,EXP_311287,2025,315.2,28933.95,14184.0,Conversion Bio
BIL_EXP_311288_2023,EXP_311288,2023,487.36,34622.96,21931.2,Bio / Agriculture Biologique
BIL_EXP_311288_2024,EXP_311288,2024,251.13,42330.02,11300.85,Bio / Agriculture Biologique
BIL_EXP_311288_2025,EXP_311288,2025,361.89,35617.78,16285.05,Bio / Agriculture Biologique
BIL_EXP_311289_2023,EXP_311289,2023,0.0,8473.32,0.0,AUCUN
BIL_EXP_311289_2024,EXP_311289,2024,0.0,14571.83,0.0,AUCUN
BIL_EXP_311289_2025,EXP_311289,2025,0.0,12704.73,0.0,AUCUN
BIL_EXP_311290_2023,EXP_311290,2023,0.0,46899.01,0.0,AUCUN
BIL_EXP_311290_2024,EXP_311290,2024,0.0,54358.39,0.0,AUCUN
BIL_EXP_311290_2025,EXP_311290,2025,0.0,41989.34,0.0,AUCUN
BIL_EXP_311291_2023,EXP_311291,2023,0.0,27216.27,0.0,AUCUN
BIL_EXP_311291_2024,EXP_311291,2024,0.0,33555.51,0.0,AUCUN
BIL_EXP_311291_2025,EXP_311291,2025,0.0,29142.96,0.0,AUCUN
BIL_EXP_311292_2023,EXP_311292,2023,0.0,62833.3,0.0,AUCUN
BIL_EXP_311292_2024,EXP_311292,2024,0.0,58803.77,0.0,AUCUN
BIL_EXP_311292_2025,EXP_311292,2025,0.0,40146.12,0.0,AUCUN
BIL_EXP_311293_2023,EXP_311293,2023,0.0,60082.51,0.0,AUCUN
BIL_EXP_311293_2024,EXP_311293,2024,0.0,63183.91,0.0,AUCUN
BIL_EXP_311293_2025,EXP_311293,2025,0.0,54333.15,0.0,AUCUN
BIL_EXP_311294_2023,EXP_311294,2023,0.0,55609.83,0.0,AUCUN
BIL_EXP_311294_2024,EXP_311294,2024,0.0,64350.08,0.0,AUCUN
BIL_EXP_311294_2025,EXP_311294,2025,0.0,80301.35,0.0,AUCUN
BIL_EXP_311295_2023,EXP_311295,2023,0.0,35936.93,0.0,AUCUN
BIL_EXP_311295_2024,EXP_311295,2024,0.0,51747.84,0.0,AUCUN
BIL_EXP_311295_2025,EXP_311295,2025,0.0,32886.04,0.0,AUCUN
BIL_EXP_311296_2023,EXP_311296,2023,202.25,40694.72,9101.25,LABEL_BAS_CARBONE
BIL_EXP_311296_2024,EXP_311296,2024,404.83,38404.88,18217.35,LABEL_BAS_CARBONE
BIL_EXP_311296_2025,EXP_311296,2025,233.59,28322.62,10511.55,LABEL_BAS_CARBONE
BIL_EXP_311297_2023,EXP_311297,2023,367.11,69596.02,16519.95,LABEL_BAS_CARBONE
BIL_EXP_311297_2024,EXP_311297,2024,773.57,74422.3,34810.65,LABEL_BAS_CARBONE
BIL_EXP_311297_2025,EXP_311297,2025,809.45,71944.62,36425.25,LABEL_BAS_CARBONE
BIL_EXP_311298_2023,EXP_311298,2023,343.82,59817.67,15471.9,LABEL_BAS_CARBONE
BIL_EXP_311298_2024,EXP_311298,2024,645.16,66180.5,29032.2,LABEL_BAS_CARBONE
BIL_EXP_311298_2025,EXP_311298,2025,517.34,54469.09,23280.3,LABEL_BAS_CARBONE
BIL_EXP_311299_2023,EXP_311299,2023,765.47,54184.29,34446.15,Bio / Agriculture Biologique
BIL_EXP_311299_2024,EXP_311299,2024,349.9,68078.99,15745.5,Bio / Agriculture Biologique
BIL_EXP_311299_2025,EXP_311299,2025,563.23,75071.2,25345.35,Bio / Agriculture Biologique
BIL_EXP_311300_2023,EXP_311300,2023,0.0,68731.54,0.0,AUCUN
BIL_EXP_311300_2024,EXP_311300,2024,0.0,56021.51,0.0,AUCUN
BIL_EXP_311300_2025,EXP_311300,2025,0.0,42350.28,0.0,AUCUN
BIL_EXP_311301_2023,EXP_311301,2023,391.69,79683.74,17626.05,Conversion Bio
BIL_EXP_311301_2024,EXP_311301,2024,377.68,77899.64,16995.6,Conversion Bio
BIL_EXP_311301_2025,EXP_311301,2025,675.09,47980.3,30379.05,Conversion Bio
BIL_EXP_311302_2023,EXP_311302,2023,0.0,90169.25,0.0,AUCUN
BIL_EXP_311302_2024,EXP_311302,2024,0.0,59048.25,0.0,AUCUN
BIL_EXP_311302_2025,EXP_311302,2025,0.0,91710.85,0.0,AUCUN
BIL_EXP_311303_2023,EXP_311303,2023,235.65,25683.17,10604.25,Conversion Bio
BIL_EXP_311303_2024,EXP_311303,2024,129.74,21562.38,5838.3,Conversion Bio
BIL_EXP_311303_2025,EXP_311303,2025,169.56,32777.06,7630.2,Conversion Bio
BIL_EXP_311304_2023,EXP_311304,2023,55.06,6442.04,2477.7,LABEL_BAS_CARBONE
BIL_EXP_311304_2024,EXP_311304,2024,97.08,6560.06,4368.6,LABEL_BAS_CARBONE
BIL_EXP_311304_2025,EXP_311304,2025,52.35,8843.43,2355.75,LABEL_BAS_CARBONE
BIL_EXP_311305_2023,EXP_311305,2023,624.04,65294.14,28081.8,LABEL_BAS_CARBONE
BIL_EXP_311305_2024,EXP_311305,2024,274.15,47192.93,12336.75,LABEL_BAS_CARBONE
BIL_EXP_311305_2025,EXP_311305,2025,498.09,43241.6,22414.05,LABEL_BAS_CARBONE
BIL_EXP_311306_2023,EXP_311306,2023,0.0,16663.7,0.0,AUCUN
BIL_EXP_311306_2024,EXP_311306,2024,0.0,16936.0,0.0,AUCUN
BIL_EXP_311306_2025,EXP_311306,2025,0.0,14461.54,0.0,AUCUN
BIL_EXP_311307_2023,EXP_311307,2023,0.0,29235.98,0.0,AUCUN
BIL_EXP_311307_2024,EXP_311307,2024,0.0,17983.45,0.0,AUCUN
BIL_EXP_311307_2025,EXP_311307,2025,0.0,25984.65,0.0,AUCUN
BIL_EXP_311308_2023,EXP_311308,2023,826.98,73351.35,37214.1,Bio / Agriculture Biologique
BIL_EXP_311308_2024,EXP_311308,2024,905.78,57031.46,40760.1,Bio / Agriculture Biologique
BIL_EXP_311308_2025,EXP_311308,2025,782.62,66210.72,35217.9,Bio / Agriculture Biologique
BIL_EXP_311309_2023,EXP_311309,2023,358.62,105734.57,16137.9,Conversion Bio
BIL_EXP_311309_2024,EXP_311309,2024,1100.89,77455.27,49540.05,Conversion Bio
BIL_EXP_311309_2025,EXP_311309,2025,583.52,100040.3,26258.4,Conversion Bio
BIL_EXP_311310_2023,EXP_311310,2023,629.58,58060.3,28331.1,LABEL_BAS_CARBONE
BIL_EXP_311310_2024,EXP_311310,2024,297.04,67614.09,13366.8,LABEL_BAS_CARBONE
BIL_EXP_311310_2025,EXP_311310,2025,604.72,65893.43,27212.4,LABEL_BAS_CARBONE
BIL_EXP_311311_2023,EXP_311311,2023,682.05,60585.86,30692.25,LABEL_BAS_CARBONE
BIL_EXP_311311_2024,EXP_311311,2024,874.7,84820.44,39361.5,LABEL_BAS_CARBONE
BIL_EXP_311311_2025,EXP_311311,2025,758.22,79934.45,34119.9,LABEL_BAS_CARBONE
BIL_EXP_311312_2023,EXP_311312,2023,346.61,36368.54,15597.45,LABEL_BAS_CARBONE
BIL_EXP_311312_2024,EXP_311312,2024,154.26,36161.21,6941.7,LABEL_BAS_CARBONE
BIL_EXP_311312_2025,EXP_311312,2025,158.0,27154.94,7110.0,LABEL_BAS_CARBONE
BIL_EXP_311313_2023,EXP_311313,2023,740.69,68663.49,33331.05,LABEL_BAS_CARBONE
BIL_EXP_311313_2024,EXP_311313,2024,712.2,71697.58,32049.0,LABEL_BAS_CARBONE
BIL_EXP_311313_2025,EXP_311313,2025,335.94,53232.06,15117.3,LABEL_BAS_CARBONE
BIL_EXP_311314_2023,EXP_311314,2023,0.0,74818.17,0.0,AUCUN
BIL_EXP_311314_2024,EXP_311314,2024,0.0,66625.93,0.0,AUCUN
BIL_EXP_311314_2025,EXP_311314,2025,0.0,106123.08,0.0,AUCUN
BIL_EXP_311315_2023,EXP_311315,2023,0.0,38314.2,0.0,AUCUN
BIL_EXP_311315_2024,EXP_311315,2024,0.0,31684.8,0.0,AUCUN
BIL_EXP_311315_2025,EXP_311315,2025,0.0,44615.08,0.0,AUCUN
BIL_EXP_311316_2023,EXP_311316,2023,698.53,67870.96,31433.85,Bio / Agriculture Biologique
BIL_EXP_311316_2024,EXP_311316,2024,382.35,61478.71,17205.75,Bio / Agriculture Biologique
BIL_EXP_311316_2025,EXP_311316,2025,305.22,43639.65,13734.9,Bio / Agriculture Biologique
BIL_EXP_311317_2023,EXP_311317,2023,0.0,84599.12,0.0,AUCUN
BIL_EXP_311317_2024,EXP_311317,2024,0.0,71970.44,0.0,AUCUN
BIL_EXP_311317_2025,EXP_311317,2025,0.0,68043.82,0.0,AUCUN
BIL_EXP_311318_2023,EXP_311318,2023,270.72,21838.05,12182.4,LABEL_BAS_CARBONE
BIL_EXP_311318_2024,EXP_311318,2024,300.33,22928.24,13514.85,LABEL_BAS_CARBONE
BIL_EXP_311318_2025,EXP_311318,2025,253.04,23304.76,11386.8,LABEL_BAS_CARBONE
BIL_EXP_311319_2023,EXP_311319,2023,184.86,24701.89,8318.7,LABEL_BAS_CARBONE
BIL_EXP_311319_2024,EXP_311319,2024,181.96,24138.77,8188.2,LABEL_BAS_CARBONE
BIL_EXP_311319_2025,EXP_311319,2025,225.39,20942.73,10142.55,LABEL_BAS_CARBONE
BIL_EXP_311320_2023,EXP_311320,2023,324.22,33563.13,14589.9,LABEL_BAS_CARBONE
BIL_EXP_311320_2024,EXP_311320,2024,252.51,46053.17,11362.95,LABEL_BAS_CARBONE
BIL_EXP_311320_2025,EXP_311320,2025,442.77,46477.22,19924.65,LABEL_BAS_CARBONE
BIL_EXP_311321_2023,EXP_311321,2023,369.48,24629.46,16626.6,Conversion Bio
BIL_EXP_311321_2024,EXP_311321,2024,409.64,28180.74,18433.8,Conversion Bio
BIL_EXP_311321_2025,EXP_311321,2025,269.56,26651.12,12130.2,Conversion Bio
BIL_EXP_311322_2023,EXP_311322,2023,836.08,56128.45,37623.6,LABEL_BAS_CARBONE
BIL_EXP_311322_2024,EXP_311322,2024,927.31,83369.71,41728.95,LABEL_BAS_CARBONE
BIL_EXP_311322_2025,EXP_311322,2025,568.05,53944.79,25562.25,LABEL_BAS_CARBONE
BIL_EXP_311323_2023,EXP_311323,2023,262.65,16161.81,11819.25,Bio / Agriculture Biologique
BIL_EXP_311323_2024,EXP_311323,2024,164.91,22229.92,7420.95,Bio / Agriculture Biologique
BIL_EXP_311323_2025,EXP_311323,2025,122.6,27566.08,5517.0,Bio / Agriculture Biologique
BIL_EXP_311324_2023,EXP_311324,2023,0.0,54965.2,0.0,AUCUN
BIL_EXP_311324_2024,EXP_311324,2024,0.0,63020.57,0.0,AUCUN
BIL_EXP_311324_2025,EXP_311324,2025,0.0,69146.22,0.0,AUCUN
BIL_EXP_311325_2023,EXP_311325,2023,0.0,70000.28,0.0,AUCUN
BIL_EXP_311325_2024,EXP_311325,2024,0.0,58634.79,0.0,AUCUN
BIL_EXP_311325_2025,EXP_311325,2025,0.0,84592.16,0.0,AUCUN
BIL_EXP_311326_2023,EXP_311326,2023,0.0,65287.91,0.0,AUCUN
BIL_EXP_311326_2024,EXP_311326,2024,0.0,47258.87,0.0,AUCUN
BIL_EXP_311326_2025,EXP_311326,2025,0.0,64281.04,0.0,AUCUN
BIL_EXP_311327_2023,EXP_311327,2023,0.0,74333.02,0.0,AUCUN
BIL_EXP_311327_2024,EXP_311327,2024,0.0,57777.92,0.0,AUCUN
BIL_EXP_311327_2025,EXP_311327,2025,0.0,52935.41,0.0,AUCUN
BIL_EXP_311328_2023,EXP_311328,2023,452.95,28663.61,20382.75,LABEL_BAS_CARBONE
BIL_EXP_311328_2024,EXP_311328,2024,236.57,33379.04,10645.65,LABEL_BAS_CARBONE
BIL_EXP_311328_2025,EXP_311328,2025,259.84,41044.86,11692.8,LABEL_BAS_CARBONE
BIL_EXP_311329_2023,EXP_311329,2023,137.12,21339.93,6170.4,LABEL_BAS_CARBONE
BIL_EXP_311329_2024,EXP_311329,2024,120.08,28805.83,5403.6,LABEL_BAS_CARBONE
BIL_EXP_311329_2025,EXP_311329,2025,300.74,28228.73,13533.3,LABEL_BAS_CARBONE
BIL_EXP_311330_2023,EXP_311330,2023,921.67,57902.48,41475.15,Bio / Agriculture Biologique
BIL_EXP_311330_2024,EXP_311330,2024,368.23,68049.36,16570.35,Bio / Agriculture Biologique
BIL_EXP_311330_2025,EXP_311330,2025,439.73,95115.13,19787.85,Bio / Agriculture Biologique
BIL_EXP_311331_2023,EXP_311331,2023,0.0,10792.87,0.0,AUCUN
BIL_EXP_311331_2024,EXP_311331,2024,0.0,12364.1,0.0,AUCUN
BIL_EXP_311331_2025,EXP_311331,2025,0.0,11205.03,0.0,AUCUN
BIL_EXP_311332_2023,EXP_311332,2023,285.57,25084.17,12850.65,Conversion Bio
BIL_EXP_311332_2024,EXP_311332,2024,130.71,26777.68,5881.95,Conversion Bio
BIL_EXP_311332_2025,EXP_311332,2025,271.12,17044.62,12200.4,Conversion Bio
BIL_EXP_311333_2023,EXP_311333,2023,904.1,68710.0,40684.5,LABEL_BAS_CARBONE
BIL_EXP_311333_2024,EXP_311333,2024,801.0,98913.77,36045.0,LABEL_BAS_CARBONE
BIL_EXP_311333_2025,EXP_311333,2025,883.57,105603.9,39760.65,LABEL_BAS_CARBONE
BIL_EXP_311334_2023,EXP_311334,2023,134.29,23537.13,6043.05,HVE - Haute Valeur Environnementale
BIL_EXP_311334_2024,EXP_311334,2024,126.75,16352.49,5703.75,HVE - Haute Valeur Environnementale
BIL_EXP_311334_2025,EXP_311334,2025,243.46,18941.94,10955.7,HVE - Haute Valeur Environnementale
BIL_EXP_311335_2023,EXP_311335,2023,683.32,89577.89,30749.4,HVE - Haute Valeur Environnementale
BIL_EXP_311335_2024,EXP_311335,2024,590.27,85215.36,26562.15,HVE - Haute Valeur Environnementale
BIL_EXP_311335_2025,EXP_311335,2025,548.94,84510.55,24702.3,HVE - Haute Valeur Environnementale
BIL_EXP_311336_2023,EXP_311336,2023,492.22,72140.71,22149.9,Conversion Bio
BIL_EXP_311336_2024,EXP_311336,2024,539.4,87766.41,24273.0,Conversion Bio
BIL_EXP_311336_2025,EXP_311336,2025,700.35,89653.44,31515.75,Conversion Bio
BIL_EXP_311337_2023,EXP_311337,2023,0.0,66002.37,0.0,AUCUN
BIL_EXP_311337_2024,EXP_311337,2024,0.0,85487.29,0.0,AUCUN
BIL_EXP_311337_2025,EXP_311337,2025,0.0,63858.14,0.0,AUCUN
BIL_EXP_311338_2023,EXP_311338,2023,210.49,18645.34,9472.05,Conversion Bio
BIL_EXP_311338_2024,EXP_311338,2024,288.82,30985.88,12996.9,Conversion Bio
BIL_EXP_311338_2025,EXP_311338,2025,261.45,20356.04,11765.25,Conversion Bio
BIL_EXP_311339_2023,EXP_311339,2023,0.0,84080.43,0.0,AUCUN
BIL_EXP_311339_2024,EXP_311339,2024,0.0,98351.21,0.0,AUCUN
BIL_EXP_311339_2025,EXP_311339,2025,0.0,94351.21,0.0,AUCUN
BIL_EXP_311340_2023,EXP_311340,2023,0.0,63105.48,0.0,AUCUN
BIL_EXP_311340_2024,EXP_311340,2024,0.0,72788.28,0.0,AUCUN
BIL_EXP_311340_2025,EXP_311340,2025,0.0,76748.07,0.0,AUCUN
BIL_EXP_311341_2023,EXP_311341,2023,580.34,69572.33,26115.3,LABEL_BAS_CARBONE
BIL_EXP_311341_2024,EXP_311341,2024,427.32,60457.56,19229.4,LABEL_BAS_CARBONE
BIL_EXP_311341_2025,EXP_311341,2025,289.09,64206.42,13009.05,LABEL_BAS_CARBONE
BIL_EXP_311342_2023,EXP_311342,2023,0.0,80616.29,0.0,AUCUN
BIL_EXP_311342_2024,EXP_311342,2024,0.0,87176.3,0.0,AUCUN
BIL_EXP_311342_2025,EXP_311342,2025,0.0,81968.72,0.0,AUCUN
