id_medicament,id_finess_etablissement,nom_etablissement,code_cip13,nom_substance_active,quantite_en_stock_doses,jours_autonomie_restants,statut_approvisionnement
MED-01873,40780470,CLINIQUE TOUTES AURES,3400930066666,Cefotaxime 1g Poudre Solution,4030,42,STOCK_CONFORME
MED-01874,50005263,HJ PSY IJ PRAMBULLE BRIANCON,3400930056789,Paracétamol Injectable IV 10mg/ml,2188,1,RUPTURE_AVEREE_CRITIQUE
MED-01875,40788218,HJ YVES ARNOUX MANOSQUE,3400930012345,Amoxicilline 1g,3161,37,STOCK_CONFORME
MED-01876,10005239,CH DU HAUT BUGEY - GEOVREISSET,3400930077777,Morphine Sulfate 10mg,1945,4,REAPPROVISIONNEMENT_TENDU
MED-01877,20009874,USLD CH SAINT-QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,6099,38,STOCK_CONFORME
MED-01878,60024908,HJ ADULTE SECT3 EXTIME CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,6546,44,STOCK_CONFORME
MED-01879,20009213,SSIAD CH LA FÈRE,3400930099999,Insuline Rapide 100 UI/ml,1500,33,STOCK_CONFORME
MED-01880,60788957,CHU DE NICE HOPITAL DE CIMIEZ,3400930012345,Amoxicilline 1g,3635,38,STOCK_CONFORME
MED-01881,10011575,GIE IMAG MED HB - SITE CH HAUT BUGEY,3400930088888,Propofol Émulsion IV,5745,14,STOCK_CONFORME
MED-01882,20014627,CATTP CH SAINT-QUENTIN VOLTAIRE,3400930077777,Morphine Sulfate 10mg,7854,6,REAPPROVISIONNEMENT_TENDU
MED-01883,60788791,CMP CATTP IJ LA PARENTHESE CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,2087,22,STOCK_CONFORME
MED-01884,10011641,CLINIQUE DU SOUFFLE LE PONTET,3400930012345,Amoxicilline 1g,5649,24,STOCK_CONFORME
MED-01885,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,3311,20,STOCK_CONFORME
MED-01886,60790862,CLINIQUE LE CALME,3400930077777,Morphine Sulfate 10mg,3043,32,STOCK_CONFORME
MED-01887,50005958,CH DE BRIANCON SLD,3400930099999,Insuline Rapide 100 UI/ml,2983,18,STOCK_CONFORME
MED-01888,60031432,GCS CONSORT AZUR RECHERCH EXCELL SANTE,3400930088888,Propofol Émulsion IV,3509,13,STOCK_CONFORME
MED-01889,60031333,HOP DE JOUR PSYCHIATRIQUE L'ESCALE,3400930099999,Insuline Rapide 100 UI/ml,4451,18,STOCK_CONFORME
MED-01890,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,3400930077777,Morphine Sulfate 10mg,2073,36,STOCK_CONFORME
MED-01891,40005043,HJ CH DIGNE,3400930088888,Propofol Émulsion IV,1997,15,STOCK_CONFORME
MED-01892,70006465,HOPITAL DE JOUR ENFANTS PRIVAS,3400930088888,Propofol Émulsion IV,3595,9,REAPPROVISIONNEMENT_TENDU
MED-01893,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,3400930066666,Cefotaxime 1g Poudre Solution,5683,22,STOCK_CONFORME
MED-01894,30785885,HOPITAL DE JOUR PSY INFANTJUV,3400930012345,Amoxicilline 1g,1227,34,STOCK_CONFORME
MED-01895,10009314,SSR HOTEL DIEU DE FLEYRIAT,3400930066666,Cefotaxime 1g Poudre Solution,1644,11,STOCK_CONFORME
MED-01896,40005266,IRM GIE IRM 04 SITE CH DIGNE,3400930099999,Insuline Rapide 100 UI/ml,4134,8,REAPPROVISIONNEMENT_TENDU
MED-01897,30009849,CEGIDD - CH DE MOULINS YZEURE,3400930088888,Propofol Émulsion IV,3793,43,STOCK_CONFORME
MED-01898,50003748,PSY IJ LE CORTO MALTESE GAP,3400930088888,Propofol Émulsion IV,8332,38,STOCK_CONFORME
MED-01899,60780996,CHS SAINTE MARIE,3400930056789,Paracétamol Injectable IV 10mg/ml,6992,40,STOCK_CONFORME
MED-01900,70006804,SSR L.ROUVEYROL CH ARDECHE MERIDIONALE,3400930056789,Paracétamol Injectable IV 10mg/ml,4079,12,STOCK_CONFORME
MED-01901,70006846,HOPITAL DE JOUR ADULTES PRIVAS,3400930099999,Insuline Rapide 100 UI/ml,1453,40,STOCK_CONFORME
MED-01902,20005088,HJ EPSMD LAON,3400930077777,Morphine Sulfate 10mg,3816,38,STOCK_CONFORME
MED-01903,60780459,CLINIQUE ORSAC MONTFLEURI,3400930077777,Morphine Sulfate 10mg,5179,28,STOCK_CONFORME
MED-01904,60013729,FAM DU CH DE SAINT ETIENNE DE TINEE,3400930056789,Paracétamol Injectable IV 10mg/ml,4572,10,REAPPROVISIONNEMENT_TENDU
MED-01905,10010163,CHMS - SITE BELLEY LABO BIO MEDICALE,3400930088888,Propofol Émulsion IV,6335,3,RUPTURE_AVEREE_CRITIQUE
MED-01906,30000095,CH DE BOURBON L'ARCHAMBAULT,3400930056789,Paracétamol Injectable IV 10mg/ml,1648,19,STOCK_CONFORME
MED-01907,20012506,CSAPA DU CH SAINT-QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,354,7,REAPPROVISIONNEMENT_TENDU
MED-01908,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,3400930056789,Paracétamol Injectable IV 10mg/ml,3053,27,STOCK_CONFORME
MED-01909,70004957,CSAPA CH ARDECHE MERIDIONALE,3400930012345,Amoxicilline 1g,4391,35,STOCK_CONFORME
MED-01910,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,3400930056789,Paracétamol Injectable IV 10mg/ml,8377,17,STOCK_CONFORME
MED-01911,20014999,CAMSP CH LAON HIRSON,3400930066666,Cefotaxime 1g Poudre Solution,2564,7,REAPPROVISIONNEMENT_TENDU
MED-01912,60788320,CMP ADULTE SECT2 DEL PONTE CH CANNES,3400930077777,Morphine Sulfate 10mg,680,13,STOCK_CONFORME
MED-01913,60780442,CLINIQUE SAINT FRANCOIS,3400930066666,Cefotaxime 1g Poudre Solution,6299,9,REAPPROVISIONNEMENT_TENDU
MED-01914,60792728,EHPAD DU CH SAINT MAUR,3400930077777,Morphine Sulfate 10mg,3923,16,STOCK_CONFORME
MED-01915,60024395,CHU DE NICE ANTENNE SMUR SITE CH,3400930056789,Paracétamol Injectable IV 10mg/ml,3974,42,STOCK_CONFORME
MED-01916,10007599,CHU ADSEA 01,3400930088888,Propofol Émulsion IV,1871,15,STOCK_CONFORME
MED-01917,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,3400930088888,Propofol Émulsion IV,153,13,STOCK_CONFORME
MED-01918,10788008,USLD CH PONT DE VEYLE,3400930088888,Propofol Émulsion IV,1411,10,REAPPROVISIONNEMENT_TENDU
MED-01919,30783880,EHPAD DU CH DE MOULINS-YZEURE,3400930012345,Amoxicilline 1g,930,17,STOCK_CONFORME
MED-01920,60790573,INSTITUT MED BUCCO DENTAIRE RIQUIER,3400930099999,Insuline Rapide 100 UI/ml,7079,16,STOCK_CONFORME
MED-01921,60780525,CLINIQUE LE VAL D'ESTREILLES,3400930012345,Amoxicilline 1g,7585,16,STOCK_CONFORME
MED-01922,20016366,SMUR CH SAINT-QUENTIN GUISE,3400930077777,Morphine Sulfate 10mg,4436,3,RUPTURE_AVEREE_CRITIQUE
MED-01923,40006686,IFP CH DIGNE-LES-BAINS SITE MANOSQUE,3400930012345,Amoxicilline 1g,6540,15,STOCK_CONFORME
MED-01924,30009229,CMP ADULTES COSNE D'ALLIER,3400930012345,Amoxicilline 1g,2619,29,STOCK_CONFORME
MED-01925,60780723,CLINIQUE DU PARC IMPERIAL,3400930099999,Insuline Rapide 100 UI/ml,3341,8,REAPPROVISIONNEMENT_TENDU
MED-01926,30000095,CH DE BOURBON L'ARCHAMBAULT,3400930012345,Amoxicilline 1g,6639,13,STOCK_CONFORME
MED-01927,60032604,PSY INF JUV HJ CH ANTIBES,3400930088888,Propofol Émulsion IV,4184,15,STOCK_CONFORME
MED-01928,40005209,HJ CMP CH DIGNE,3400930056789,Paracétamol Injectable IV 10mg/ml,5771,25,STOCK_CONFORME
MED-01929,10000107,CH DE PONT DE VAUX,3400930099999,Insuline Rapide 100 UI/ml,4482,4,REAPPROVISIONNEMENT_TENDU
MED-01930,60014529,EAM L'EOLIENNE DU CH DE BREIL,3400930099999,Insuline Rapide 100 UI/ml,490,19,STOCK_CONFORME
MED-01931,50008705,HJ PSY GEN HELENE CHAIGNEAU GAP,3400930066666,Cefotaxime 1g Poudre Solution,1767,36,STOCK_CONFORME
MED-01932,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,3400930088888,Propofol Émulsion IV,6055,18,STOCK_CONFORME
MED-01933,10000115,CHI AIN VAL DE SAONE - PONT VEYLE,3400930012345,Amoxicilline 1g,6482,33,STOCK_CONFORME
MED-01934,10012680,CHU FAST HÔTEL,3400930088888,Propofol Émulsion IV,2239,11,STOCK_CONFORME
MED-01935,40005209,HJ CMP CH DIGNE,3400930088888,Propofol Émulsion IV,3233,11,STOCK_CONFORME
MED-01936,50008705,HJ PSY GEN HELENE CHAIGNEAU GAP,3400930088888,Propofol Émulsion IV,7881,28,STOCK_CONFORME
MED-01937,70005061,HOPITAL DE JOUR ADULTES AUBENAS,3400930056789,Paracétamol Injectable IV 10mg/ml,1426,32,STOCK_CONFORME
MED-01938,10000099,CH DE MEXIMIEUX,3400930088888,Propofol Émulsion IV,6504,12,STOCK_CONFORME
MED-01939,60788338,CMP IJ LES 4 COINS CH CANNES,3400930012345,Amoxicilline 1g,542,7,REAPPROVISIONNEMENT_TENDU
MED-01940,30009237,CMP ADULTES LURCY-LÉVIS,3400930099999,Insuline Rapide 100 UI/ml,5477,2,RUPTURE_AVEREE_CRITIQUE
MED-01941,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,3400930088888,Propofol Émulsion IV,6650,16,STOCK_CONFORME
MED-01942,30009005,CATTP DU CH DAINAY LE CHATEAU,3400930077777,Morphine Sulfate 10mg,984,42,STOCK_CONFORME
MED-01943,60788577,HJ RAIMBALDI CHS SAINTE MARIE,3400930012345,Amoxicilline 1g,1084,31,STOCK_CONFORME
MED-01944,60000544,CH DE CANNES SIMONE VEIL,3400930077777,Morphine Sulfate 10mg,6828,25,STOCK_CONFORME
MED-01945,20006151,HJ EPSMD LA FÈRE,3400930088888,Propofol Émulsion IV,4823,39,STOCK_CONFORME
MED-01946,20014833,CAMSP CH SOISSONS CHÂTEAU-THIERRY,3400930077777,Morphine Sulfate 10mg,6399,22,STOCK_CONFORME
MED-01947,20008173,CAMSP CH LAON,3400930056789,Paracétamol Injectable IV 10mg/ml,6997,18,STOCK_CONFORME
MED-01948,10011278,CHU TREMPLIN,3400930056789,Paracétamol Injectable IV 10mg/ml,1885,13,STOCK_CONFORME
MED-01949,30785042,HOPITAL DE JOUR VICHY-OUEST,3400930099999,Insuline Rapide 100 UI/ml,5057,6,REAPPROVISIONNEMENT_TENDU
MED-01950,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,3400930088888,Propofol Émulsion IV,5065,4,REAPPROVISIONNEMENT_TENDU
MED-01951,10007458,CHU ALFA 3A,3400930066666,Cefotaxime 1g Poudre Solution,8146,35,STOCK_CONFORME
MED-01952,30002208,CH DPT COEUR DU BOURBONNAIS TRONGET,3400930012345,Amoxicilline 1g,6735,5,REAPPROVISIONNEMENT_TENDU
MED-01953,10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,3400930012345,Amoxicilline 1g,4818,33,STOCK_CONFORME
MED-01954,60780749,CLINIQUE SAINT LUC,3400930088888,Propofol Émulsion IV,123,12,STOCK_CONFORME
MED-01955,60001625,CENTRE JEAN CHANTON ROQUEBILLIERE,3400930012345,Amoxicilline 1g,7127,39,STOCK_CONFORME
MED-01956,70005061,HOPITAL DE JOUR ADULTES AUBENAS,3400930056789,Paracétamol Injectable IV 10mg/ml,7425,39,STOCK_CONFORME
MED-01957,60789799,CAMSP CHU DE NICE,3400930066666,Cefotaxime 1g Poudre Solution,4022,19,STOCK_CONFORME
MED-01958,20012845,HJ EPSMD CROUY,3400930056789,Paracétamol Injectable IV 10mg/ml,8411,36,STOCK_CONFORME
MED-01959,40003808,CENTRE DE FORMATION DU CH DE DIGNE,3400930099999,Insuline Rapide 100 UI/ml,6446,43,STOCK_CONFORME
MED-01960,10013142,CEGIDD - CH ANNECY GENEVOIS,3400930088888,Propofol Émulsion IV,4804,16,STOCK_CONFORME
MED-01961,10002129,CLINIQUE LES ARBELLES,3400930077777,Morphine Sulfate 10mg,1493,19,STOCK_CONFORME
MED-01962,40789232,HJ VILLA VERTE FORCALQUIER,3400930099999,Insuline Rapide 100 UI/ml,2963,28,STOCK_CONFORME
MED-01963,60026150,IRM GIE GRAMO SITE CH ANTIBES,3400930012345,Amoxicilline 1g,5198,6,REAPPROVISIONNEMENT_TENDU
MED-01964,50000256,CENTRE HOSPITALIER D'EMBRUN,3400930066666,Cefotaxime 1g Poudre Solution,533,25,STOCK_CONFORME
MED-01965,50008697,HJ PSY IJ LA DOUCETTE GAP,3400930056789,Paracétamol Injectable IV 10mg/ml,2223,44,STOCK_CONFORME
MED-01966,60790185,USLD SIMONE VEIL CH CANNES,3400930056789,Paracétamol Injectable IV 10mg/ml,6452,1,RUPTURE_AVEREE_CRITIQUE
MED-01967,20006664,CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN,3400930066666,Cefotaxime 1g Poudre Solution,2619,10,REAPPROVISIONNEMENT_TENDU
MED-01968,10000065,CH DE TREVOUX - MONTPENSIER,3400930056789,Paracétamol Injectable IV 10mg/ml,266,38,STOCK_CONFORME
MED-01969,30780589,CHS D'YZEURE,3400930012345,Amoxicilline 1g,332,1,RUPTURE_AVEREE_CRITIQUE
MED-01970,60780558,CLINIQUE FSEF VENCE,3400930077777,Morphine Sulfate 10mg,114,45,STOCK_CONFORME
MED-01971,10011641,CLINIQUE DU SOUFFLE LE PONTET,3400930012345,Amoxicilline 1g,2376,22,STOCK_CONFORME
MED-01972,30780548,POLYCLINIQUE LA PERGOLA,3400930012345,Amoxicilline 1g,3008,24,STOCK_CONFORME
MED-01973,10011120,EML SCAN/IRM DRS CLINIQUE CONVERT,3400930056789,Paracétamol Injectable IV 10mg/ml,1582,36,STOCK_CONFORME
MED-01974,60789799,CAMSP CHU DE NICE,3400930056789,Paracétamol Injectable IV 10mg/ml,4303,27,STOCK_CONFORME
MED-01975,20009874,USLD CH SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,606,27,STOCK_CONFORME
MED-01976,30785216,EHPAD CH NERIS LES BAINS,3400930066666,Cefotaxime 1g Poudre Solution,5052,30,STOCK_CONFORME
MED-01977,60780277,CLINIQUE SAINTE BRIGITTE,3400930012345,Amoxicilline 1g,3767,39,STOCK_CONFORME
MED-01978,30780548,POLYCLINIQUE LA PERGOLA,3400930077777,Morphine Sulfate 10mg,1149,24,STOCK_CONFORME
MED-01979,20003919,HJ EPSMD ÉTAMPES-SUR-MARNE,3400930056789,Paracétamol Injectable IV 10mg/ml,5202,21,STOCK_CONFORME
MED-01980,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,3400930077777,Morphine Sulfate 10mg,5275,44,STOCK_CONFORME
MED-01981,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,3400930077777,Morphine Sulfate 10mg,5531,43,STOCK_CONFORME
MED-01982,20002739,LITS DE PROXIMITÉ EPSMD AISNE,3400930088888,Propofol Émulsion IV,1026,28,STOCK_CONFORME
MED-01983,10786085,EHPAD CH PONT DE VAUX,3400930088888,Propofol Émulsion IV,7672,16,STOCK_CONFORME
MED-01984,20016184,CHU FVV COALLIA SOISSONS,3400930066666,Cefotaxime 1g Poudre Solution,4957,5,REAPPROVISIONNEMENT_TENDU
MED-01985,20015053,CSAPA - CH DE CHAUNY,3400930066666,Cefotaxime 1g Poudre Solution,4516,24,STOCK_CONFORME
MED-01986,50005271,HJ PSY IJ LES ISLES LARAGNE,3400930012345,Amoxicilline 1g,5419,5,REAPPROVISIONNEMENT_TENDU
MED-01987,40787772,CENTRE HOSPIT SPE PSY DIGNE LES BAINS,3400930099999,Insuline Rapide 100 UI/ml,5726,41,STOCK_CONFORME
MED-01988,50009117,SAAD DU CH D'AIGUILLES QUEYRAS,3400930012345,Amoxicilline 1g,3509,4,REAPPROVISIONNEMENT_TENDU
MED-01989,20018271,CHU L'ESCAL'YPSO COALLIA SOISSONS,3400930077777,Morphine Sulfate 10mg,1914,17,STOCK_CONFORME
MED-01990,20014635,CATTP CH SAINT-QUENTIN GUISE,3400930077777,Morphine Sulfate 10mg,5545,7,REAPPROVISIONNEMENT_TENDU
MED-01991,60007788,CENTRE DE FORMATION DU CH DE MENTON,3400930077777,Morphine Sulfate 10mg,1073,34,STOCK_CONFORME
MED-01992,60780756,POLYCLINIQUE SANTA MARIA,3400930099999,Insuline Rapide 100 UI/ml,1880,32,STOCK_CONFORME
MED-01993,20005088,HJ EPSMD LAON,3400930066666,Cefotaxime 1g Poudre Solution,7314,40,STOCK_CONFORME
MED-01994,40005043,HJ CH DIGNE,3400930012345,Amoxicilline 1g,3747,23,STOCK_CONFORME
MED-01995,10002251,HDJ ADULTES CHATILLON,3400930088888,Propofol Émulsion IV,2770,38,STOCK_CONFORME
MED-01996,30000061,CH DE MOULINS,3400930099999,Insuline Rapide 100 UI/ml,4891,29,STOCK_CONFORME
MED-01997,20004974,EHPAD CH LE NOUVION-EN-THIÉRACHE,3400930056789,Paracétamol Injectable IV 10mg/ml,1067,17,STOCK_CONFORME
MED-01998,50000637,CLINIQUE MONTJOY,3400930056789,Paracétamol Injectable IV 10mg/ml,8107,16,STOCK_CONFORME
MED-01999,60781200,CLINIQUE SAINT ANTOINE KANTYS CENTRE,3400930066666,Cefotaxime 1g Poudre Solution,5138,17,STOCK_CONFORME
MED-02000,20000519,CH SOISSONS,3400930088888,Propofol Émulsion IV,5064,35,STOCK_CONFORME
MED-02001,20001061,CH CHÂTEAU-THIERRY,3400930056789,Paracétamol Injectable IV 10mg/ml,4580,30,STOCK_CONFORME
MED-02002,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,3400930066666,Cefotaxime 1g Poudre Solution,2405,3,RUPTURE_AVEREE_CRITIQUE
MED-02003,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,3400930088888,Propofol Émulsion IV,182,44,STOCK_CONFORME
MED-02004,60789807,CAMSP CH CANNES,3400930066666,Cefotaxime 1g Poudre Solution,8392,34,STOCK_CONFORME
MED-02005,60031432,GCS CONSORT AZUR RECHERCH EXCELL SANTE,3400930077777,Morphine Sulfate 10mg,1918,43,STOCK_CONFORME
MED-02006,20015079,CATTP CH SAINT-QUENTIN BISSON,3400930056789,Paracétamol Injectable IV 10mg/ml,1793,40,STOCK_CONFORME
MED-02007,30000061,CH DE MOULINS,3400930088888,Propofol Émulsion IV,684,4,REAPPROVISIONNEMENT_TENDU
MED-02008,60789195,CHU DE NICE HOPITAL DE L'ARCHET,3400930012345,Amoxicilline 1g,4429,33,STOCK_CONFORME
MED-02009,20005476,USLD CH LAON,3400930056789,Paracétamol Injectable IV 10mg/ml,7561,2,RUPTURE_AVEREE_CRITIQUE
MED-02010,60024395,CHU DE NICE ANTENNE SMUR SITE CH,3400930088888,Propofol Émulsion IV,2848,11,STOCK_CONFORME
MED-02011,60780517,POLYCLINIQUE SAINT JEAN,3400930099999,Insuline Rapide 100 UI/ml,5962,25,STOCK_CONFORME
MED-02012,40788788,SSIAD DU CH DE RIEZ,3400930099999,Insuline Rapide 100 UI/ml,3652,45,STOCK_CONFORME
MED-02013,60033131,CHU PACHAMAMA - ALTHO,3400930099999,Insuline Rapide 100 UI/ml,3723,40,STOCK_CONFORME
MED-02014,20004529,HJ EPSMD HIRSON,3400930077777,Morphine Sulfate 10mg,6456,27,STOCK_CONFORME
MED-02015,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,3400930056789,Paracétamol Injectable IV 10mg/ml,4012,12,STOCK_CONFORME
MED-02016,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,3400930066666,Cefotaxime 1g Poudre Solution,6153,29,STOCK_CONFORME
MED-02017,60030889,CATTP IJ COEUR DE GRASSE CH CANNES,3400930066666,Cefotaxime 1g Poudre Solution,3192,37,STOCK_CONFORME
MED-02018,70006804,SSR L.ROUVEYROL CH ARDECHE MERIDIONALE,3400930066666,Cefotaxime 1g Poudre Solution,3404,38,STOCK_CONFORME
MED-02019,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,3400930056789,Paracétamol Injectable IV 10mg/ml,2210,7,REAPPROVISIONNEMENT_TENDU
MED-02020,10000099,CH DE MEXIMIEUX,3400930056789,Paracétamol Injectable IV 10mg/ml,1266,13,STOCK_CONFORME
MED-02021,60788577,HJ RAIMBALDI CHS SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,1414,19,STOCK_CONFORME
MED-02022,20006664,CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,6558,14,STOCK_CONFORME
MED-02023,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,3400930099999,Insuline Rapide 100 UI/ml,1776,3,RUPTURE_AVEREE_CRITIQUE
MED-02024,60788742,CSAPA PREVADD ET CONSULT CH CANNES,3400930077777,Morphine Sulfate 10mg,7809,24,STOCK_CONFORME
MED-02025,60000478,CENTRE HOSPITALIER DE GRASSE,3400930056789,Paracétamol Injectable IV 10mg/ml,6598,36,STOCK_CONFORME
MED-02026,20008173,CAMSP CH LAON,3400930012345,Amoxicilline 1g,5326,2,RUPTURE_AVEREE_CRITIQUE
MED-02027,20000386,CLINIQUE DE LA ROSERAIE,3400930066666,Cefotaxime 1g Poudre Solution,5294,14,STOCK_CONFORME
MED-02028,10007904,HDJ ADULTES MONTLUEL,3400930099999,Insuline Rapide 100 UI/ml,5441,16,STOCK_CONFORME
MED-02029,50005271,HJ PSY IJ LES ISLES LARAGNE,3400930012345,Amoxicilline 1g,5887,44,STOCK_CONFORME
MED-02030,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,3400930012345,Amoxicilline 1g,5917,2,RUPTURE_AVEREE_CRITIQUE
MED-02031,70006465,HOPITAL DE JOUR ENFANTS PRIVAS,3400930012345,Amoxicilline 1g,2752,30,STOCK_CONFORME
MED-02032,60785003,CHU DE NICE HOPITAL PASTEUR,3400930066666,Cefotaxime 1g Poudre Solution,5413,41,STOCK_CONFORME
MED-02033,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,3400930012345,Amoxicilline 1g,1754,15,STOCK_CONFORME
MED-02034,60780517,POLYCLINIQUE SAINT JEAN,3400930066666,Cefotaxime 1g Poudre Solution,6340,26,STOCK_CONFORME
MED-02035,70000039,CH DE VALLON PONT D'ARC,3400930088888,Propofol Émulsion IV,8402,41,STOCK_CONFORME
MED-02036,40003212,CAMSP CH DIGNE,3400930088888,Propofol Émulsion IV,6903,2,RUPTURE_AVEREE_CRITIQUE
MED-02037,60031382,EMSP CHU DE NICE,3400930088888,Propofol Émulsion IV,6993,18,STOCK_CONFORME
MED-02038,30007587,EML IRM - SITE CH DE MOULINS YZEURE,3400930099999,Insuline Rapide 100 UI/ml,1164,12,STOCK_CONFORME
MED-02039,50006014,SSIAD DU CH D'AIGUILLES,3400930012345,Amoxicilline 1g,3033,41,STOCK_CONFORME
MED-02040,20012845,HJ EPSMD CROUY,3400930012345,Amoxicilline 1g,1495,29,STOCK_CONFORME
MED-02041,20019550,IFSI-IFAS-IFAP DU CH DE SOISSONS,3400930099999,Insuline Rapide 100 UI/ml,7099,3,RUPTURE_AVEREE_CRITIQUE
MED-02042,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,3400930077777,Morphine Sulfate 10mg,4326,22,STOCK_CONFORME
MED-02043,60780459,CLINIQUE ORSAC MONTFLEURI,3400930099999,Insuline Rapide 100 UI/ml,7176,42,STOCK_CONFORME
MED-02044,50000256,CENTRE HOSPITALIER D'EMBRUN,3400930066666,Cefotaxime 1g Poudre Solution,6427,17,STOCK_CONFORME
MED-02045,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,3400930056789,Paracétamol Injectable IV 10mg/ml,3502,13,STOCK_CONFORME
MED-02046,70005061,HOPITAL DE JOUR ADULTES AUBENAS,3400930056789,Paracétamol Injectable IV 10mg/ml,4470,5,REAPPROVISIONNEMENT_TENDU
MED-02047,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,3400930012345,Amoxicilline 1g,6659,41,STOCK_CONFORME
MED-02048,20000535,CH CHAUNY,3400930012345,Amoxicilline 1g,2174,16,STOCK_CONFORME
MED-02049,10000214,CH PUBLIC HAUTEVILLE - UNITE ALBARINE,3400930099999,Insuline Rapide 100 UI/ml,654,26,STOCK_CONFORME
MED-02050,40788887,HJ PSY GEN SISTERON,3400930088888,Propofol Émulsion IV,5252,27,STOCK_CONFORME
MED-02051,10011575,GIE IMAG MED HB - SITE CH HAUT BUGEY,3400930099999,Insuline Rapide 100 UI/ml,7773,31,STOCK_CONFORME
MED-02052,10000099,CH DE MEXIMIEUX,3400930056789,Paracétamol Injectable IV 10mg/ml,1770,29,STOCK_CONFORME
MED-02053,10780294,NEPHROCARE CH BELLEY,3400930066666,Cefotaxime 1g Poudre Solution,8134,39,STOCK_CONFORME
MED-02054,10008993,HDJ ENFANTS LA PASSERELLE BOURG,3400930099999,Insuline Rapide 100 UI/ml,2889,27,STOCK_CONFORME
MED-02055,50001932,EFS ALPES MEDITERRANEE CH DE BRIANCON,3400930066666,Cefotaxime 1g Poudre Solution,2134,28,STOCK_CONFORME
MED-02056,30783583,ULSD CH JACQUES LACARIN VICHY,3400930077777,Morphine Sulfate 10mg,4186,26,STOCK_CONFORME
MED-02057,20014502,URCA EPSMD AISNE,3400930056789,Paracétamol Injectable IV 10mg/ml,1225,37,STOCK_CONFORME
MED-02058,60793981,CH PLANIFICATION GYN OBS DE GRASSE,3400930066666,Cefotaxime 1g Poudre Solution,1161,4,REAPPROVISIONNEMENT_TENDU
MED-02059,40787772,CENTRE HOSPIT SPE PSY DIGNE LES BAINS,3400930077777,Morphine Sulfate 10mg,5170,5,REAPPROVISIONNEMENT_TENDU
MED-02060,20012506,CSAPA DU CH SAINT-QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,6118,10,REAPPROVISIONNEMENT_TENDU
MED-02061,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,3400930088888,Propofol Émulsion IV,4263,4,REAPPROVISIONNEMENT_TENDU
MED-02062,10000024,CH DE FLEYRIAT,3400930056789,Paracétamol Injectable IV 10mg/ml,4222,27,STOCK_CONFORME
MED-02063,40788788,SSIAD DU CH DE RIEZ,3400930077777,Morphine Sulfate 10mg,4206,31,STOCK_CONFORME
MED-02064,60021094,CLINIQUE VILLA ROMAINE,3400930077777,Morphine Sulfate 10mg,5077,42,STOCK_CONFORME
MED-02065,10010171,CLINIQUE DE CHATILLON,3400930056789,Paracétamol Injectable IV 10mg/ml,7678,19,STOCK_CONFORME
MED-02066,40000069,CHI MANOSQUE SITE FORCALQUIER,3400930066666,Cefotaxime 1g Poudre Solution,7865,30,STOCK_CONFORME
MED-02067,60790680,CH DE GRASSE CENTRE DE LONG SEJOUR,3400930056789,Paracétamol Injectable IV 10mg/ml,6036,44,STOCK_CONFORME
MED-02068,30000160,CHS D'AINAY LE CHATEAU,3400930088888,Propofol Émulsion IV,4272,42,STOCK_CONFORME
MED-02069,30009211,CMP ADULTES SAINT BONNET TRONÇAIS,3400930012345,Amoxicilline 1g,4770,29,STOCK_CONFORME
MED-02070,50006014,SSIAD DU CH D'AIGUILLES,3400930088888,Propofol Émulsion IV,4206,32,STOCK_CONFORME
