id_finess_etablissement,nom_etablissement,categorie_etablissement,commune,code_postal,code_departement,nom_region,capacite_totale_lits,capacite_lits_reanimation,capacite_lits_urgences,latitude,longitude
60023025,LBM BIOESTEREL SITE ANTIBES GRASSEQUE,Laboratoire de Biologie Médicale,ANTIBES,6160,61 - Département 61,Île-de-France,250,20,30,43.600006062,7.088017832
60023033,LBM BIOESTEREL SITE VALLAURIS LIBERTE,Laboratoire de Biologie Médicale,VALLAURIS,6220,62 - Département 62,Île-de-France,250,20,30,43.567811,7.072245
60023041,LBM BIOESTEREL SITE ANTIBES ESTEREL,Laboratoire de Biologie Médicale,ANTIBES,6160,61 - Département 61,Île-de-France,250,20,30,43.58134418,7.12791404
60023058,LBM BIOESTEREL SITE CANNES FERRAGE,Laboratoire de Biologie Médicale,CANNES,6150,61 - Département 61,Île-de-France,250,20,30,43.553595109,7.016219602
60023066,LBM BIOESTEREL SITE CANNES FRANCIS TON,Laboratoire de Biologie Médicale,CANNES,6150,61 - Département 61,Île-de-France,250,20,30,43.549595,6.978505
60023074,LBM BIOESTEREL SITE LE CANNET POMPIDOU,Laboratoire de Biologie Médicale,LE CANNET,6110,61 - Département 61,Île-de-France,250,20,30,43.56982923,6.986958905
60023082,LBM BIOESTEREL SITE LE CANNET ECOLES,Laboratoire de Biologie Médicale,LE CANNET,6110,61 - Département 61,Île-de-France,250,20,30,43.570452,7.006268
60023090,LBM BIOESTEREL SITE LE CANNET ROOSEVEL,Laboratoire de Biologie Médicale,LE CANNET,6110,61 - Département 61,Île-de-France,250,20,30,43.571711016,7.001697117
60023108,LBM BIOESTEREL SITE MOUGINS TOURNAMY,Laboratoire de Biologie Médicale,MOUGINS,6250,62 - Département 62,Île-de-France,250,20,30,43.601512,6.98605
60023116,LBM BIOESTEREL SITE ST JEANNET,Laboratoire de Biologie Médicale,ST JEANNET,6640,66 - Département 66,Île-de-France,250,20,30,43.745323,7.143872
60023124,LBM BIOESTEREL SITE CAGNES VAL FLEURI,Laboratoire de Biologie Médicale,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,250,20,30,43.664969,7.171539
60023132,LBM BIOESTEREL SITE GRASSE ROUQUIER,Laboratoire de Biologie Médicale,GRASSE,6130,61 - Département 61,Île-de-France,250,20,30,43.644832,6.940223
60023140,LBM BIOESTEREL SITE GRASSE JEU DE BALL,Laboratoire de Biologie Médicale,GRASSE,6130,61 - Département 61,Île-de-France,250,20,30,43.659645,6.922218
60023157,LBM BIOESTEREL SITE GRASSE CUMERO,Laboratoire de Biologie Médicale,GRASSE,6130,61 - Département 61,Île-de-France,250,20,30,43.641432,6.958933
60023165,LBM BIOESTEREL SITE MOUANS SARTOUX GOU,Laboratoire de Biologie Médicale,MOUANS SARTOUX,6370,63 - Département 63,Île-de-France,250,20,30,43.607404303,6.95346604
60023173,LBM BIOESTEREL SITE MOUANS SARTOUX BRU,Laboratoire de Biologie Médicale,MOUANS SARTOUX,6370,63 - Département 63,Île-de-France,250,20,30,43.612336,6.954283
60023199,LIEU DE VIE ICI VA L'HORIZON,Lieux de vie,NICE,6300,63 - Département 63,Île-de-France,40,8,12,43.720846739,7.310364254
60023215,LIEU DE VIE LOU MERILHOUN,Lieux de vie,LEVENS,6670,66 - Département 66,Île-de-France,40,8,12,43.853837,7.235088
60023231,GCS CHU NICE CTRE LACASSAGNE ET SIEGE,Groupement de coopération sanitaire de moyens,NICE CEDEX 2,6189,61 - Département 61,Île-de-France,250,20,30,43.725487764,7.279616695
60023256,GCS IFSI ACADEMIE DE NICE ET SIEGE,Groupement de coopération sanitaire de moyens,NICE CEDEX 1,6003,60 - Département 60,Île-de-France,250,20,30,43.720995739,7.273404723
60023272,GCS OPTIMUM ET SIEGE,Groupement de coopération sanitaire de moyens,LEVENS,6670,66 - Département 66,Île-de-France,250,20,30,43.860663,7.229125
60023298,GCS ASS CTRE HOSP MED SPE ET SIEGE,Groupement de coopération sanitaire de moyens,ANTIBES CEDEX,6606,66 - Département 66,Île-de-France,250,20,30,43.601134614,7.117232232
60023314,GCS UNITE IMPLANTATION CARDIO ET SIEGE,Groupement de coopération sanitaire de moyens,NICE CEDEX 1,6003,60 - Département 60,Île-de-France,250,20,30,43.720995739,7.273404723
60023330,GCS ENDOSC DIG CAL ET MED LIB ET SIEGE,Groupement de coopération sanitaire de moyens,NICE CEDEX 2,6189,61 - Département 61,Île-de-France,250,20,30,43.72515563,7.275373125
60023355,GCS POLE PUB PRIV CHIR ET SIEGE,Groupement de coopération sanitaire de moyens,MENTON CEDEX,6507,65 - Département 65,Île-de-France,250,20,30,43.77572186,7.473499426
60023371,GCS PHARMA DU GROUPE ST JEAN ET SIEGE,Groupement de coopération sanitaire de moyens,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,250,20,30,43.660827,7.136731
60023397,GCS ENDOSCOPIES RESPIRATOIRES ET SIEGE,Groupement de coopération sanitaire de moyens,NICE CEDEX 1,6003,60 - Département 60,Île-de-France,250,20,30,43.720995739,7.273404723
60023413,GCS POLE GYN OBST PUB PRIV ET SIEGE,Groupement de coopération sanitaire de moyens,CANNES CEDEX,6414,64 - Département 64,Île-de-France,250,20,30,43.563066494,7.005467434
60023421,LBM BIOESTEREL SITE ST ANDRE DE LA ROC,Laboratoire de Biologie Médicale,ST ANDRE DE LA ROCHE,6730,67 - Département 67,Île-de-France,250,20,30,43.741495,7.28783
60023439,ACCUEIL DE NUIT CCAS ANTIBES,Autre Centre d'Accueil,ANTIBES,6600,66 - Département 66,Île-de-France,40,8,12,43.591144,7.124179
60023447,ACCUEIL DE NUIT CCAS CANNES,Autre Centre d'Accueil,CANNES,6400,64 - Département 64,Île-de-France,40,8,12,43.555101,7.020524
60023538,ENTRAIDE ET PARTAGE,Autre Centre d'Accueil,NICE,6300,63 - Département 63,Île-de-France,40,8,12,43.71059476,7.289949545
60023579,LBM CERBALLIANCE PROVENCE SITE BLAUSAS,Laboratoire de Biologie Médicale,BLAUSASC,6440,64 - Département 64,Île-de-France,250,20,30,43.805742124,7.362965458
60023587,LBM CERBALLIANCE PROVENCE SITE NICE RO,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.672025945,7.202434888
60023595,LBM CERBALLIANCE PROVENCE SITE NICE ST,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.714186142,7.292501091
60023603,LBM CERBALLIANCE PROVENCE SITE LA TRIN,Laboratoire de Biologie Médicale,LA TRINITE,6340,63 - Département 63,Île-de-France,250,20,30,43.740386,7.310751
60023611,LBM CERBALLIANCE PROVENCE SITE ST LAUR,Laboratoire de Biologie Médicale,ST LAURENT DU VAR,6700,67 - Département 67,Île-de-France,250,20,30,43.66152956,7.185947058
60023637,LBM BIOESTEREL SITE NICE RIPERT,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.736079647,7.301980523
60023645,LBM BIOESTEREL SITE GRASSE CLINIQUE PA,Laboratoire de Biologie Médicale,GRASSE,6130,61 - Département 61,Île-de-France,250,20,30,43.657429,6.929645
60023652,LBM BIOESTEREL SITE PEYMEINADE,Laboratoire de Biologie Médicale,PEYMEINADE,6530,65 - Département 65,Île-de-France,250,20,30,43.643242,6.882346
60023678,CENTRE DE SANTE POLYVALENT,Centre de Santé,NICE,6300,63 - Département 63,Île-de-France,250,20,30,43.708304,7.288186
60023694,HJ CERES,Etablissement de santé privé autorisé en SSR,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.722892,7.280643
60023702,SLD CH ANTIBES JUAN LES PINS,Etablissement de Soins Longue Durée,ANTIBES,6600,66 - Département 66,Île-de-France,250,20,30,43.600425,7.118334
60023710,LBM BIOESTEREL SITE NICE LYAUTEY,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.72028,7.284708
60023728,LBM BIOESTEREL SITE NICE REPUBLIQUE,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.703891799,7.281813926
60023736,LBM BIOESTEREL SITE VILLEFRANCHE ALBER,Laboratoire de Biologie Médicale,VILLEFRANCHE SUR MER,6230,62 - Département 62,Île-de-France,250,20,30,43.703473885,7.309091784
60023744,LBM BIOESTEREL SITE NICE ARIANE,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.734941137,7.298454658
60023751,CSAPA CHU DE NICE,Centre soins accompagnement prévention addictologie (CSAPA),NICE CEDEX 1,6001,60 - Département 60,Île-de-France,40,8,12,43.720995739,7.273404723
60023769,LBM BIOESTEREL SITE CAGNES MARECHAL JU,Laboratoire de Biologie Médicale,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,250,20,30,43.658678304,7.150768389
60023777,LBM CERBALLIANCE PROVENCE SITE DELFINO,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.704562,7.287111
60023793,LYCÉE POLY. HONORÉ D'ESTIENNE D'ORVES,Ecoles Formant aux Professions Sociales,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.700057504,7.24875503
60023801,RESIDENCE SOCIALE NOTRE DAME,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",NICE,6000,60 - Département 60,Île-de-France,40,8,12,43.702775,7.265465
60023819,RESIDENCE SOCIALE BRIDAULT,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",NICE,6000,60 - Département 60,Île-de-France,40,8,12,43.707977,7.266067
60023843,EHPAD LES BALCONS DE LA FONTONNE,Etablissement d'hébergement pour personnes âgées dépendantes,ANTIBES,6600,66 - Département 66,Île-de-France,119,9,14,43.600425,7.118334
60023868,DENTANICE SAINT ROCH,Centre de Santé,NICE,6300,63 - Département 63,Île-de-France,250,20,30,43.709474,7.292616
60023892,LBM BIOESTEREL SITE VILLENEUVE LOUBET,Laboratoire de Biologie Médicale,VILLENEUVE LOUBET,6270,62 - Département 62,Île-de-France,250,20,30,43.657367,7.123289
60023900,LBM BIOESTEREL SITE LA COLLE SUR LOUP,Laboratoire de Biologie Médicale,LA COLLE SUR LOUP,6480,64 - Département 64,Île-de-France,250,20,30,43.689031,7.10457
60023926,PROPHARMACIE MONSIEUR PASCAL CLAUZON,Propharmacie,VILLARS SUR VAR,6710,67 - Département 67,Île-de-France,250,20,30,43.936754751,7.097448797
60023967,PROPHARMACIE MONSIEUR AUGUSTE PAGES,Propharmacie,ST AUBAN,6850,68 - Département 68,Île-de-France,250,20,30,43.848396,6.726349
60023983,PROPHARMACIE MONSIEUR MARC AUDIBERTI,Propharmacie,VILLARS SUR VAR,6710,67 - Département 67,Île-de-France,250,20,30,43.936016,7.095982
60024007,PROPHARMACIE MONSIEUR CHRISTIAN PUIG,Propharmacie,VALDEROURE,6750,67 - Département 67,Île-de-France,250,20,30,43.796634933,6.712662301
60024015,SESSAD LES CASTORS-NICE,Service d'Éducation Spéciale et de Soins à Domicile,NICE,6300,63 - Département 63,Île-de-France,40,8,12,43.716695152,7.290281454
60024023,IESDA BERLIOZ SECONDAIRE,Institut pour Déficients Auditifs,NICE,6300,63 - Département 63,Île-de-France,40,8,12,43.697384,7.289666
60024049,RESIDENCE AUTONOMIE ST JEAN D'ANGELY,Résidences autonomie,NICE,6300,63 - Département 63,Île-de-France,74,8,12,43.708908,7.290096
60024056,LE REPIT GRASSOIS,Centre de Jour pour Personnes Agées,GRASSE,6130,61 - Département 61,Île-de-France,40,8,12,43.651932,6.941377
60024064,PENSION DE FAMILLE LA GOUTTE DE LAIT,Maisons Relais - Pensions de Famille,NICE,6000,60 - Département 60,Île-de-France,40,8,12,43.705720833,7.25767824
60024072,PENSION DE FAMILLE LES GABIANS,Maisons Relais - Pensions de Famille,NICE,6000,60 - Département 60,Île-de-France,40,8,12,43.731629839,7.28975614
60024080,RÉSIDENCE ACCUEIL VILLA LORENZI,Maisons Relais - Pensions de Famille,NICE,6000,60 - Département 60,Île-de-France,40,8,12,43.719681635,7.25451507
60024106,EHPAD VILLA DES COLLETTES,Etablissement d'hébergement pour personnes âgées dépendantes,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,130,10,15,43.674688,7.156553
60024122,LBM BIOESTEREL SITE NICE ST MARGUERITE,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.681613844,7.205968931
60024148,SISA MSP DE BREIL SUR ROYA,Maison de santé (L.6223-3),BREIL SUR ROYA,6540,65 - Département 65,Île-de-France,250,20,30,43.94543131,7.514533822
60024163,MSP NICE LES MOULINS,Maison de santé (L.6223-3),NICE,6200,62 - Département 62,Île-de-France,250,20,30,43.674501,7.204634
60024189,SESSAD PRO LES TERRASSES,Service d'Éducation Spéciale et de Soins à Domicile,NICE,6200,62 - Département 62,Île-de-France,40,8,12,43.675236,7.210169
60024197,CDS GORBELLA,Centre de Santé,NICE,6100,61 - Département 61,Île-de-France,250,20,30,43.722091,7.256168
60024205,IME-IEPS SAINT LAURENT DU VAR (ES),Institut Médico-Educatif (I.M.E.),ST LAURENT DU VAR,6700,67 - Département 67,Île-de-France,40,8,12,43.67883,7.188605
60024213,IME VILLA ANNE MARIE IEPS,Institut Médico-Educatif (I.M.E.),ST LAURENT DU VAR,6700,67 - Département 67,Île-de-France,40,8,12,43.676626,7.188508
60024221,IME CARROS(SE),Institut Médico-Educatif (I.M.E.),CARROS,6510,65 - Département 65,Île-de-France,40,8,12,43.771124,7.19151
60024239,LBM EUROFINS LABAZUR NICE SITE MAX BAR,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.700453665,7.287034347
60024247,LBM EUROFINS LABAZUR NICE SITE ST GEOR,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.739411845,7.272877799
60024262,EHPAD VILLA DE RIMIEZ,Etablissement d'hébergement pour personnes âgées dépendantes,NICE,6100,61 - Département 61,Île-de-France,112,8,13,43.744349,7.267962
60024288,LBM EUROFINS LABAZUR ILAB SITE COLLET,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.673357604,7.208797555
60024379,LBM BIOESTEREL SITE NICE JEAN JAURES,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.698208926,7.27630137
60024395,CHU DE NICE ANTENNE SMUR SITE CH,Centre Hospitalier Régional (C.H.R.),MENTON CEDEX,6507,65 - Département 65,Île-de-France,250,20,30,43.775596289,7.473764743
60024403,SAAD ONELA BIEN A LA MAISON,Service autonomie aide (SAA),CANNES,6400,64 - Département 64,Île-de-France,40,8,12,43.566529,7.004798
60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,Centre Hospitalier Régional (C.H.R.),NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.689379222,7.241161003
60024437,VILLA BLANCHE CHIR ESTH DOC ASSOULINE,Installation autonome de chirurgie esthétique,NICE,6200,62 - Département 62,Île-de-France,250,20,30,43.688375,7.240475
60024452,CTRE MEYERBEER CHIR ESTH DOC BOURGEON,Installation autonome de chirurgie esthétique,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.697858,7.260197
60024460,EHPAD VILLA GALLIA,Etablissement d'hébergement pour personnes âgées dépendantes,CANNES,6400,64 - Département 64,Île-de-France,86,8,12,43.554043383,7.029638997
60024502,SAMSAH MENTON,Service d'accompagnement médico-social adultes handicapés,MENTON,6500,65 - Département 65,Île-de-France,40,8,12,43.774166,7.495568
60024510,FOYER DE VIE LE REPIT,Etab.Accueil Non Médicalisé pour personnes handicapées,CONTES,6390,63 - Département 63,Île-de-France,40,8,12,43.803408,7.325988
60024536,MSP VALDEBLORE,Maison de santé (L.6223-3),VALDEBLORE,6420,64 - Département 64,Île-de-France,250,20,30,44.066897958,7.202920916
60024551,CENTRE ANTOINE LACASSAGNE CYCLOTRON 2,Centre de Lutte Contre Cancer,NICE,6200,62 - Département 62,Île-de-France,250,20,30,43.686838,7.21267
60024569,CMP VENCE LES CARIATIDES,Centre Médico-Psychologique (C.M.P.),VENCE,6140,61 - Département 61,Île-de-France,250,20,30,43.722779028,7.11345627
60024577,CMP VALBONNE,Centre Médico-Psychologique (C.M.P.),VALBONNE,6560,65 - Département 65,Île-de-France,250,20,30,43.622125982,7.045842126
60024593,CADA LES VALLEES,Centre Accueil Demandeurs Asile (C.A.D.A.),NICE,6300,63 - Département 63,Île-de-France,172,13,20,43.718303,7.291635
60024601,CENTRE D ACCUEIL DE JOUR LA MADELEINE,Etab.Accueil Non Médicalisé pour personnes handicapées,NICE,6200,62 - Département 62,Île-de-France,40,8,12,43.675601,7.209162
60024635,SERVICE EXPERIMENTAL 16/25- PROJECT 06,Etablissement Expérimental pour personnes handicapées,NICE,6000,60 - Département 60,Île-de-France,40,8,12,43.712709423,7.292356765
60024684,CDS DENTAIRE NICE THIERS,Centre de Santé,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.703008,7.259354
60024700,CENTRE D'ACCEUIL DE JOUR RIOU,Etab.Accueil Non Médicalisé pour personnes handicapées,CHATEAUNEUF GRASSE,6740,67 - Département 67,Île-de-France,40,8,12,43.661292,6.97521
60024718,CHRS LHAÏC,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),NICE,6300,63 - Département 63,Île-de-France,40,8,12,43.73877,7.30785
60024726,LBM BIOESTEREL SITE FONTAINE DU TEMPLE,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.724502961,7.253772681
60024759,RESIDENCE SOCIALE CARABACEL,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",NICE,6000,60 - Département 60,Île-de-France,109,8,13,43.711146,7.280905
60024767,GRETA NICE COTE AZUR LYCEE P&M CURIE,Ecoles Formant aux Professions Sociales,MENTON,6500,65 - Département 65,Île-de-France,250,20,30,43.777184,7.485174
60024775,GRETA NICE COTE AZUR COLLEGE P. LYMPIA,Ecoles Formant aux Professions Sociales,NICE,6300,63 - Département 63,Île-de-France,250,20,30,43.697181,7.287051
60024783,GRETA NICE COTE AZUR LYCEE P. IMPERIAL,Ecoles Formant aux Professions Sociales,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.703968,7.2526
60024791,GRETA NICE COTE AZUR COLLEGE MURIERS,Ecoles Formant aux Professions Sociales,CANNES,6150,61 - Département 61,Île-de-France,250,20,30,43.551469473,6.966800484
60024825,SAAD CCAS ROQUEBRUNE CAP MARTIN,Service autonomie aide (SAA),ROQUEBRUNE CAP MARTIN,6190,61 - Département 61,Île-de-France,40,8,12,43.764882,7.481766
60024841,CDS DENTAIRE DE CANNES,Centre de Santé,CANNES,6400,64 - Département 64,Île-de-France,250,20,30,43.553621,7.022421
60024858,EHPAD L'ESCALINADA,Etablissement d'hébergement pour personnes âgées dépendantes,VILLEFRANCHE SUR MER,6230,62 - Département 62,Île-de-France,82,8,12,43.704808348,7.307594779
60024874,CDS DENTAIRE CANNES GARE,Centre de Santé,CANNES,6400,64 - Département 64,Île-de-France,250,20,30,43.55352,7.022177
60024882,FOYER DE VIE LE VILLARET,Etab.Accueil Non Médicalisé pour personnes handicapées,VILLARS SUR VAR,6710,67 - Département 67,Île-de-France,40,8,12,43.935856562,7.068272782
60024890,HJ ADULTE SECT2 BOSQUETS CH CANNES,Centre Hospitalier (C.H.),CANNES LA BOCCA CEDEX,6151,61 - Département 61,Île-de-France,250,20,30,43.550466623,6.980527889
60024908,HJ ADULTE SECT3 EXTIME CH CANNES,Centre Hospitalier (C.H.),LE CANNET,6110,61 - Département 61,Île-de-France,250,20,30,43.566936,7.017652
60024916,HJ LE BELLAGIO CHS SAINTE MARIE,Centre Hospitalier Spécialisé lutte Maladies Mentales,NICE,6100,61 - Département 61,Île-de-France,250,20,30,43.715818,7.259524
60024924,HJ MARIE BEATRICE CHS SAINTE MARIE,Centre Hospitalier Spécialisé lutte Maladies Mentales,MENTON,6500,65 - Département 65,Île-de-France,250,20,30,43.779403,7.49345
60024932,HJ DU CONGRES CHS SAINTE MARIE,Centre Hospitalier Spécialisé lutte Maladies Mentales,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.695808,7.26335
60024940,HJ ATELIER THERAPEUTIQUE AGRICOLE,Centre Hospitalier Spécialisé lutte Maladies Mentales,ST ANDRE DE LA ROCHE,6730,67 - Département 67,Île-de-France,250,20,30,43.738634609,7.28246975
60024973,ARARD,Structure Dispensatrice à domicile d'Oxygène à usage médical,ST JEANNET,6640,66 - Département 66,Île-de-France,250,20,30,43.744164,7.176828
60025004,AZUR OXYGENE,Structure Dispensatrice à domicile d'Oxygène à usage médical,ST LAURENT DU VAR,6700,67 - Département 67,Île-de-France,250,20,30,43.684799,7.186818
60025046,CAP VITAL OXYGENE,Structure Dispensatrice à domicile d'Oxygène à usage médical,MOUANS SARTOUX,6370,63 - Département 63,Île-de-France,250,20,30,43.614828,6.966574
60025095,HOMEPERF,Structure Dispensatrice à domicile d'Oxygène à usage médical,MOUANS SARTOUX,6370,63 - Département 63,Île-de-France,250,20,30,43.624977,6.960964
60025111,ISIS MEDICAL COTE D AZUR,Structure Dispensatrice à domicile d'Oxygène à usage médical,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,250,20,30,43.674625,7.160006
60025152,LAIDET MEDICAL PACA (EX SIERRA MEDICAL,Structure Dispensatrice à domicile d'Oxygène à usage médical,CARROS,6510,65 - Département 65,Île-de-France,250,20,30,43.772815986,7.192536995
60025178,SOS OXYGENE,Structure Dispensatrice à domicile d'Oxygène à usage médical,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.720322938,7.193168311
60025194,UNIVERS SANTE,Structure Dispensatrice à domicile d'Oxygène à usage médical,CARROS,6510,65 - Département 65,Île-de-France,250,20,30,43.772108261,7.205051159
60025202,LVL MEDICAL SUD,Structure Dispensatrice à domicile d'Oxygène à usage médical,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,250,20,30,43.670691,7.132615
60025228,ALCURA FRANCE,Structure Dispensatrice à domicile d'Oxygène à usage médical,ST LAURENT DU VAR,6700,67 - Département 67,Île-de-France,250,20,30,43.690332,7.185562
60025236,BR PACA,Structure Dispensatrice à domicile d'Oxygène à usage médical,ST LAURENT DU VAR,6700,67 - Département 67,Île-de-France,250,20,30,43.700444409,7.181615627
60025251,PHARMAT SAS,Structure Dispensatrice à domicile d'Oxygène à usage médical,MANDELIEU LA NAPOULE,6210,62 - Département 62,Île-de-France,250,20,30,43.546636,6.947258
60025269,SA VITALAIRE,Structure Dispensatrice à domicile d'Oxygène à usage médical,VALLAURIS,6220,62 - Département 62,Île-de-France,250,20,30,43.600617,7.05967
60025285,UAD VALLEE DE LA VESUBIE,Structure d'Alternative à la dialyse en centre,ROQUEBILLIERE,6450,64 - Département 64,Île-de-France,250,20,30,44.01232946,7.305813827
60025293,LBM BARLA SITE NICE/SANTA MARIA PLATEA,Laboratoire de Biologie Médicale,NICE,6000,60 - Département 60,Île-de-France,250,20,30,43.689379222,7.241161003
60025343,EHPAD RESIDENCE VALENTINA,Etablissement d'hébergement pour personnes âgées dépendantes,ST ANDRE DE LA ROCHE,6730,67 - Département 67,Île-de-France,77,8,12,43.734902,7.288186
60025350,AEMO AED,Services AEMO et AED,NICE,6000,60 - Département 60,Île-de-France,1052,84,126,43.724234348,7.254765409
60025376,FONDATION DE NICE PSP ACTES AED,Services AEMO et AED,NICE,6300,63 - Département 63,Île-de-France,165,13,19,43.695927219,7.273643192
60025384,MONTJOYE PASSAJ,Club Equipe de Prévention,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,40,8,12,43.663746502,7.148767541
60025418,POUPONNIERE CLEMENTINE,Pouponnière à Caractère Social,CANNES,6400,64 - Département 64,Île-de-France,40,8,12,43.547488,7.044019
60025426,MONTJOYE RELANCES,Maison d'Enfants à Caractère Social,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,91,8,12,43.661148,7.155299
60025442,MSP LES COLLINES,Maison de santé (L.6223-3),ROQUEFORT LES PINS,6330,63 - Département 63,Île-de-France,250,20,30,43.665854454,7.050832563
60025467,MSP DE L'OLIVIER,Maison de santé (L.6223-3),LA TRINITE,6340,63 - Département 63,Île-de-France,250,20,30,43.743067941,7.313667463
60025475,IME LE MOULIN SECONDAIRE,Institut Médico-Educatif (I.M.E.),BIOT,6410,64 - Département 64,Île-de-France,40,8,12,43.622983,7.096998
60025491,CHRS ABEIL,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),NICE,6100,61 - Département 61,Île-de-France,96,8,12,43.724150569,7.253727838
60025517,MSP DE GATTIERES L'ASTRAGALE,Maison de santé (L.6223-3),GATTIERES,6510,65 - Département 65,Île-de-France,250,20,30,43.760394056,7.17680462
60025533,MSP DE LA VALLEE DE L'ESTERON,Maison de santé (L.6223-3),ROQUESTERON,6910,69 - Département 69,Île-de-France,250,20,30,43.873908206,7.005714706
60025582,VIVISOL FRANCE,Structure Dispensatrice à domicile d'Oxygène à usage médical,GRASSE,6130,61 - Département 61,Île-de-France,250,20,30,43.65810482,6.924695788
60025590,PHARMA DOM ORKYN,Structure Dispensatrice à domicile d'Oxygène à usage médical,CARROS,6510,65 - Département 65,Île-de-France,250,20,30,43.772815986,7.192536995
60025608,RESIDENCE SOCIALE NICEA STADIUM,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",NICE,6200,62 - Département 62,Île-de-France,327,26,39,43.693413,7.193728
60025616,RESIDENCE SOCIALE NICEA-BLEUETS,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",NICE,6200,62 - Département 62,Île-de-France,376,30,45,43.693413,7.193728
60025624,EAM LE RIOU AFPJR,Etab.Acc.Médicalisé en tout ou partie personnes handicapées,CHATEAUNEUF GRASSE,6740,67 - Département 67,Île-de-France,40,8,12,43.661292,6.97521
60025657,LBM CERBALLIANCE PROVENCE SITE ARNAULT,Laboratoire de Biologie Médicale,GRASSE,6130,61 - Département 61,Île-de-France,250,20,30,43.654863,6.943961
60025665,MECS VILLA MARIE ANGE,Maison d'Enfants à Caractère Social,NICE,6300,63 - Département 63,Île-de-France,40,8,12,43.688959869,7.233563599
60025681,CTRE NEPHRO B.BRAUN AVITUM CAGNES/MER,Structure d'Alternative à la dialyse en centre,CAGNES SUR MER,6800,68 - Département 68,Île-de-France,250,20,30,43.660673,7.140849
60025707,MAISON DE SANTE AZUR,Maison de santé (L.6223-3),NICE,6300,63 - Département 63,Île-de-France,250,20,30,43.73074235,7.249372625
60025715,CDS DENTAIRE DENTEGO NICE GARIBALDI,Centre de Santé,NICE,6300,63 - Département 63,Île-de-France,250,20,30,43.701219,7.280552
60025749,CDS DENTAIRE ANTIBES ETOILE,Centre de Santé,ANTIBES,6160,61 - Département 61,Île-de-France,250,20,30,43.582599676,7.120007716
60025772,CDS DENTAIRE DENT'AZUR,Centre de Santé,CANNES LA BOCCA CEDEX,6151,61 - Département 61,Île-de-France,250,20,30,43.549525368,6.975856321
60025780,CENTRE PMI LA FRAYERE,Protection Maternelle et Infantile (P.M.I.),CANNES LA BOCCA CEDEX,6151,61 - Département 61,Île-de-France,250,20,30,43.557152028,6.963824869
60025806,MSP TRANSFRONTALIERE SOSPEL,Maison de santé (L.6223-3),SOSPEL,6380,63 - Département 63,Île-de-France,250,20,30,43.877257953,7.449734929
60025855,FOYER HEBERGEMENT LES BAOUS,Etab.Accueil Non Médicalisé pour personnes handicapées,VENCE,6140,61 - Département 61,Île-de-France,40,8,12,43.734864289,7.122902468
60025871,MSP DE LA HAUTE TINEE,Maison de santé (L.6223-3),ST ETIENNE DE TINEE,6660,66 - Département 66,Île-de-France,250,20,30,44.256095,6.924491
